 	se	si	era	vestita	la	mia	figlia	l'	avessi	portata	alla	chiesa	</S>
i	0.0029917256436	0.002550373783	0.0013298318908	0.07187032028	0.4806526972	0.343399854	0.072097882	0.015011290664	0.0020330829034	0.00089350245806	0.00196996015334	0.00508227906591	0.000117173092536
k	0.01867220382	0.003377161384	0.004574698466	0.03892809614	0.2348641894	0.447446522	0.171733924	0.03977054548	0.018483748706	0.0058346199852	0.0073164140904	0.00603934264632	0.00295850185917
i	0.0226138255132	0.00385761865	0.00618885203	0.0441947114	0.3029639404	0.296216833	0.211762796	0.021548286	0.021386221788	0.025169425104	0.0009619941126	0.0300494705312	0.0130859977065
a	0.034214213444	0.004559060594	0.0024159257568	0.01798746602	0.21685341414	0.271963086	0.3771720874	0.0512260547	0.011464062132	0.0024796631076	0.00208131908856	0.00436689039848	0.00321675072391
t	0.0100283059	0.00179957899	0.001679518986	0.00470994276	0.04369370564	0.2765504508	0.46755649	0.103799797	0.0399990079	0.020926110816	0.0125560350089	0.0129372373071	0.00376381400896
è	0.020304730302	0.0015198556232	0.0016576419406	0.008471488626	0.0947181374	0.2210076208	0.433931368	0.0787851872	0.05531669282	0.04530588744	0.002415680566	0.024706528266	0.0118591736638
r	0.012463135994	0.001885332207	0.004356608215	0.0038992241864	0.03350297168	0.1764240954	0.573694792	0.108762835	0.0479899429	0.020309090844	0.0044135447153	0.0107651559036	0.0015332623923
a	0.0004946141128	0.000489742208	0.001507221438	0.003295316206	0.08440529004	0.1677510663	0.604509414	0.0730717264	0.0252793162	0.02779837226	0.0016284791898	0.00345398187594	0.00631545572988
m	0.0019820315778	0.003006818936	0.0012282535726	0.004506608492	0.0179638996	0.0764312462	0.392939508	0.310937672	0.099596186	0.0634289242	0.0099409765	0.01423627352	0.00380155938
u	0.001880832438	0.0008172633732	0.0040866108754	0.001196129552	0.01066727576	0.057532662	0.48596876	0.231088664	0.0889966588	0.0763006128	0.00594593148	0.002190785664	0.033327836755
t	0.0046910032072	0.004901598732	0.0032942047074	0.006520753152	0.009219604646	0.01615835556	0.291608224	0.2371770172	0.203521943	0.1527769158	0.0229449733	0.042367051958	0.004818322226
i	0.0041077302808	0.0006718314878	0.0025067721998	0.0007287785698	0.00316739423	0.03354989998	0.29040928	0.1620658946	0.21072601452	0.2000162552	0.0159519107	0.02461095179	0.0514872700686
n	0.0010436156056	0.002691471884	0.0017410449902	0.0037360142338	0.003827412498	0.00669782042	0.1173889232	0.1742764834	0.3675623032	0.2033019374	0.055162073	0.048317868696	0.0142530193524
ì	0.009485161164	0.0013213388196	0.00417704755828	0.0009154920266	0.003857544084	0.015425055288	0.1314563266	0.11845978716	0.2831271508	0.3254174	0.027586521	0.0248935313	0.05387767932
c	0.0009770832916	0.000740538426	0.0010123815162	0.0008992003344	0.001279778622	0.00150249408	0.032883825	0.058738301	0.5515386336	0.2061772412	0.1169713916	0.014977740948	0.012301377578
h	0.0039127427621	0.00545473801036	0.0063832527332	0.0033039103504	0.006319374694	0.02121050066	0.1094115768	0.0897654053	0.209936487	0.457733248	0.04360582	0.02146909096	0.021493809558
a	0.0033094162025	0.00192071539066	0.001969474702	0.00231694447572	0.0035370685072	0.008877175326	0.0849931018	0.09999283408	0.2937076424	0.377206246	0.0614112974	0.027528372434	0.033229717592
p	0.001161514088	0.000818494978	0.0006881557126	0.000887002136	0.001814152196	0.002304331396	0.024081725	0.04832418514	0.1597808354	0.401041916	0.296946429	0.02720610288	0.0349451648
à	0.0034857051654	0.0012281313842	0.00251348585016	0.00063210248088	0.003296989658	0.02304516519	0.031078442534	0.0398523278	0.10812585358	0.47240183	0.1169824332	0.06829334214	0.12906417962
r	0.000552986596	0.000756939894	0.0006010115148	0.000518972026	0.000961410624	0.002002558676	0.0103611871	0.01472945286	0.2580945899	0.30410597	0.214365307	0.094269127	0.09868047864
o	0.000656398966	0.000767151142	0.0021738089096	0.00034862663	0.000799599364	0.00300157203	0.0247023993	0.07026223356	0.1115237564	0.46385103	0.2023212706	0.08398213308	0.0356099667
n	0.001676303424	0.00416999428	0.001283281952	0.00275799122	0.00284817688	0.00446177506	0.01458048124	0.02575676306	0.03668299346	0.120187611	0.4498077612	0.1953212018	0.1404656678
t	0.002714864844	0.0024709277691	0.0073440947172	0.00039910563512	0.00180327389814	0.0154184427178	0.013862218684	0.01221746339	0.0423334622	0.36727872	0.301038092	0.1672587455	0.0658605966
a	0.0088296750288	0.00125684473264	0.00273420711032	0.00123333234834	0.00253072077634	0.0061076511582	0.012940713732	0.01160038814	0.15520393892	0.1803421296	0.36358271	0.13613717632	0.11750051236
s	0.001809962474	0.001548379038	0.0015549241436	0.0032924638066	0.00423384069	0.0072154771484	0.030411478934	0.017189180796	0.03894146716	0.1174379996	0.329577538	0.22616198128	0.220625306
i	0.004145099264	0.00372608953112	0.0117032955998	0.000533580650172	0.00099566290888	0.0031185489158	0.002986329104	0.004064928964	0.016023283	0.1250425142	0.38200606	0.2722621728	0.1733923974
n	0.0008768456994	0.001614512308	0.0012241186836	0.0015901957382	0.0019657959156	0.0030636189162	0.0037055967172	0.0032279202308	0.012062543774	0.0165275671	0.236738838	0.5101935882	0.2072088854
a	0.0080076718028	0.00562676153492	0.0196776985205	0.00118003234134	0.00266038075604	0.0167751319744	0.009843341908	0.00668622866	0.01007222998	0.0682741988	0.3151720046	0.31629132	0.219733006
g	0.0019900314796	0.002180756972	0.00218970110754	0.00219367756888	0.002180192947	0.0034535140916	0.00509224839	0.002432375192	0.01880335542	0.01816855826	0.1764710604	0.6089948274	0.15584970064
l	0.005153968122	0.0039674042634	0.00590161633978	0.00135852989144	0.00285488844422	0.0207563994546	0.0089841511594	0.006159626008	0.00328375524	0.0377036806	0.220129245	0.3777831394	0.305963585
i	0.00315023400392	0.00474480621888	0.00686661817625	0.00205930617671	0.00535963361826	0.00873923295272	0.0121900278776	0.007390108112	0.0126531245508	0.07725421126	0.296674654	0.39721055686	0.165707474
s	0.00293854712146	0.00256642298148	0.00207080186828	0.00287727112122	0.00234246733001	0.00792720913275	0.0203389491151	0.0169929756975	0.0084469794766	0.02437148276	0.1292236177	0.42054626908	0.3593569974
ì	0.00368673943532	0.00300793550041	0.0148325779013	0.000872516895028	0.0015888671527	0.00345371052428	0.0021603594956	0.00185941638	0.00312908577	0.0532310178	0.214891882	0.489576367	0.2077095134
a	0.00139758607228	0.0025362621722	0.00159068247536	0.00247726868234	0.0084594626603	0.0181951930906	0.0126088958956	0.0214340789606	0.003488390576	0.020831193004	0.134034227	0.52994222818	0.243004548
</S>	0.034462197098	0.006038510358	0.0025472954436	0.0080529287296	0.0059632514816	0.0130714314752	0.0261047263012	0.0210595120192	0.02167589628	0.027046895884	0.04103531816	0.2032208644	0.5897211836
