 	se	si	era	vestito	il	mio	fratello	l'	avessi	portato	con	me	</S>
p	0.0015742145768	0.0008829627208	0.0006639521438	0.0009509810254	0.001795653278	0.00685189632	0.0179951445	0.0272894964	0.1422222534	0.411814446	0.29642178	0.0256589812	0.06587826724
à	0.0029318439914	0.000696035333	0.002318896798	0.002233450311	0.0021066274012	0.0040182675272	0.01037381368	0.01268324028	0.08885334796	0.463995974	0.1425534358	0.0673603658	0.19987471006
r	0.0005153229632	0.0010263953146	0.0010765907898	0.0009352296852	0.0011490607158	0.00306057726	0.00243398682	0.00861129622	0.1785380046	0.2345538986	0.374070808	0.1427863578	0.05124249438
o	0.0013070433562	0.00109223916	0.0039746161488	0.0016307348536	0.000609217786	0.00457738062	0.01714250381	0.05648737732	0.060196545	0.506358858	0.1622354294	0.1263346942	0.058053347936
n	0.002786889246	0.00705566714	0.00301943513	0.007617051448	0.01253540748	0.0085817629	0.006573569228	0.02819777218	0.02708017032	0.0775567076	0.401896046	0.249959282	0.167140231
t	0.0023959605166	0.0015241455906	0.0103466486865	0.00209715573862	0.0015326722818	0.002321732184	0.005975809254	0.00263592304	0.0162530376	0.300552904	0.2966255992	0.275898002	0.081840384
a	0.0032605384944	0.0006447567416	0.0010522593551	0.00030540905124	0.00146257444646	0.0034904347102	0.0063445721052	0.006919898248	0.04162564784	0.3213875448	0.3112626414	0.1782974734	0.123946277104
m	0.0015537777	0.001274305372	0.001633369752	0.001318243012	0.0037908204068	0.010482865682	0.012353205993	0.00850300773	0.01282402964	0.044351782	0.294947098	0.26261973	0.344347742
a	0.0086020260864	0.0021042141604	0.011112883152	0.00144915559126	0.0018258402374	0.0021766670018	0.007487936888	0.0027344513	0.0063334669	0.130118348	0.198246638	0.39239456	0.2354138336
m	0.0010264163906	0.0026777089222	0.0015134314483	0.0018394131316	0.00471958215538	0.0057613625926	0.0039685719497	0.0049821008404	0.00974489962	0.01678945386	0.1278528188	0.63278724	0.18633702262
è	0.00596021295	0.0014757709074	0.0064817552916	0.00111590310728	0.0016501505228	0.003230797149	0.0083025954914	0.001986329071	0.00261887436	0.0458965474	0.1596104808	0.572959184	0.188711394
n	0.0008326346798	0.002200794122	0.0011005755832	0.001956719009	0.0089973517432	0.0321436079498	0.00217746030876	0.007194214996	0.00358488893	0.0215245856892	0.088161211	0.72721535	0.1029106109
a	0.0017866699526	0.0015102650626	0.0098253483032	0.0013461615399	0.0032167963788	0.001390511874	0.003365365418	0.0034861393732	0.001955363378	0.06740278588	0.1044656078	0.66525996	0.134989004
</S>	0.003747234678	0.00749011134	0.006852387456	0.00964902472	0.018732386178	0.026333995624	0.013015008993	0.024124452064	0.011322253622	0.0324202361988	0.10387770438	0.26065715	0.4817780806
