 	vado	cercando	una	macchina	che	consuma	poca	benzina	</S>
n	0.00252333965984	0.00679491179854	0.0218464389453	0.30116333464	0.545739599804	0.09297271457	0.0139716595873	0.010295252116	0.00469275891671
a	0.00274633084528	0.00600156558271	0.0087969399151	0.184125498213	0.675118133268	0.0933595615233	0.0158434476624	0.011637695372	0.00237088173057
k	0.00582327457376	0.0120055145108	0.00414666760503	0.106100599404	0.676216511089	0.157549010508	0.0170427244875	0.019465893124	0.00164985871019
a	0.00684897445092	0.0140067861935	0.00246666776834	0.0726869071347	0.64148523703	0.213445253503	0.0223998660958	0.025154513708	0.00150580337006
k	0.0112019120766	0.0152578260877	0.00179090398945	0.0451866407116	0.544806945677	0.326215697834	0.0253415493653	0.0286683445693	0.00153014942335
u	0.0126538903792	0.0156754366064	0.00146698986315	0.0315933362372	0.420788555226	0.426498735945	0.0486822554551	0.0395918888564	0.00304891810778
n	0.0213579521467	0.0126526421126	0.00122729432105	0.0214391264124	0.347257261742	0.450584281982	0.0700597038184	0.0716772686188	0.00374452880259
s	0.0631372387156	0.0179309393709	0.00266736464035	0.0270634238041	0.194932692581	0.504626647327	0.0631561799395	0.124648596206	0.00183695580086
u	0.0599320764999	0.0122680561846	0.00332988688012	0.025791696768	0.144308289527	0.496870829109	0.12704067998	0.125372084069	0.00508640970029
m	0.0202594255946	0.00472047355587	0.00185140179337	0.0143169319893	0.124184039842	0.591134603036	0.131307430993	0.106194030023	0.00603164728343
è	0.0070325683491	0.00220435100762	0.00222340313112	0.00863591489643	0.0638322092807	0.629658247679	0.164071854664	0.110033585341	0.0123078698111
i	0.00234905932327	0.00073735006824	0.00219061375871	0.00476534564548	0.0250248697602	0.383639588226	0.473806784888	0.091702310447	0.0157840606704
o	0.000792250872423	0.000247009898047	0.000766526837237	0.00165909666183	0.00967331878673	0.137920072075	0.750489261629	0.0903163768157	0.00813604582347
l	0.0527530748328	0.0248594848313	0.000852217115079	0.00254685665394	0.00544214529558	0.0584285966917	0.55082346321	0.299497542272	0.00479658880782
ì	0.0700699111437	0.0330645048031	0.00188182257169	0.00445933978465	0.00717638259853	0.0531276625639	0.38574869707	0.419190304091	0.0252813246026
b	0.0236521082007	0.0111764935004	0.00192336280723	0.00398500159488	0.00942186886618	0.260831915521	0.399231402357	0.25767105803	0.0321067361342
e	0.00818335448923	0.00388025824497	0.00101923969574	0.00233832139829	0.00887105848873	0.316097535174	0.240782210786	0.320676809343	0.0981511933114
n	0.00989101729874	0.00726377545316	0.00202400580858	0.00413820123276	0.00891381769624	0.117953800225	0.107312536929	0.622947336448	0.119555502694
z	0.0154284147662	0.0139943294844	0.00435036893619	0.00777751941092	0.00988892123208	0.044121309575	0.0387186170763	0.825745545483	0.0399749670613
ì	0.0101224049637	0.0102753536131	0.00432026031206	0.00856562947031	0.026206042744	0.124133987525	0.0401517437921	0.695116948494	0.0811076335938
n	0.00824499769623	0.00497612945603	0.00543746243735	0.0099976354901	0.0386493249147	0.233581372508	0.100846057931	0.453369482831	0.144897514531
a	0.00794247439874	0.00321799200734	0.00542759657912	0.00823495893003	0.0262751963049	0.165417960169	0.11122051131	0.328920260944	0.343343004844
</S>	0.00446405094937	0.00163093258667	0.00330546193956	0.00489763761501	0.0176127506525	0.0856307690845	0.079746368655	0.263634680472	0.539077302422
