 	quando	è	arrivato	Giovanni	Anna	stava	e	dormiva	</S>
t	0.00102960289552	0.00239840830341	0.00362919926132	0.01877883287	0.289873311169	0.58523862553	0.04542590022	0.0509260730116	0.00270007912894
i	0.000818734106173	0.00191729502114	0.00249995686377	0.0104599730567	0.191385011723	0.538929855177	0.186195290073	0.0634307833372	0.00436312021298
g	0.00283188660972	0.00158620349371	0.00309518016459	0.0064572882189	0.132769607241	0.407074851726	0.343562136691	0.0977625617791	0.00486026935766
g	0.00465962566991	0.00153846494124	0.0043967445882	0.00554012283963	0.0645649880803	0.417615310575	0.358338378897	0.141713453926	0.00163292773839
h	0.00418155188997	0.000998790990413	0.00393489506273	0.00529476527988	0.0446314823601	0.491649390192	0.305169232966	0.143582131309	0.000557815732963
e	0.00286227501582	0.000625053903471	0.00266213075091	0.00402900035996	0.0404160994534	0.504913553397	0.324612580989	0.117471988103	0.00240738056532
c	0.00182010449111	0.00051596788449	0.0024561179803	0.00423742071999	0.0418691278178	0.442862724466	0.332127746996	0.171091217034	0.00301960034011
è	0.00146989439097	0.00046587335683	0.0024092669701	0.00480976137333	0.0420543746059	0.511688558155	0.259538322332	0.174905255345	0.00265866459837
p	0.00274987205759	0.00153816050428	0.00521991880003	0.00767469592444	0.0484894668686	0.529158876052	0.247558407444	0.148056634782	0.00955394653279
l	0.00683532568586	0.00846827250143	0.0114130337667	0.0197061016415	0.0677124956229	0.408953415351	0.229704052481	0.234261244927	0.0129460535109
o	0.00594400465162	0.00946737967048	0.00912632821223	0.0188894391672	0.054199772541	0.257800174117	0.298407567494	0.292284248309	0.0538810721703
n	0.00261345337354	0.00402463832683	0.00379240129408	0.00748815950907	0.0208195494137	0.097865911539	0.325455449165	0.473112316103	0.0648281064501
n	0.00430964419118	0.00430636204228	0.00500469469803	0.00768893666969	0.0151762733712	0.054810415013	0.324606509722	0.562417252034	0.0216799474334
e	0.00426469613373	0.00367484039076	0.00470709694601	0.0072837214899	0.0146494019237	0.0405786670043	0.380948503241	0.490903144011	0.0529899820345
</S>	0.00215632467187	0.00196780876038	0.00239644354301	0.00429644264495	0.0108302936618	0.0267346865021	0.370652701621	0.485869292005	0.0950960310173
