 	se	si	era	vestito	la	figlia	l	avessi	portata	alla	chiesa	</S>
a8	0.012499976	0.008696512	0.010506194	0.008464666	0.010423297	0.03571118	0.11865895	0.115425445	0.3029583	0.16919386	0.19855577	0.008905858
a28	0.013129119	0.009774367	0.0117063	0.010378832	0.013046386	0.03792649	0.12071925	0.112183265	0.35138378	0.14693314	0.1629023	0.009916827
a31	0.012097105	0.009294442	0.011221761	0.009919574	0.011912331	0.03100183	0.12112823	0.109312005	0.36483428	0.14454813	0.16526602	0.0094642835
a39	0.013820986	0.008443849	0.010172687	0.0071464656	0.008903124	0.03679566	0.12195437	0.117359124	0.28869805	0.17360446	0.20268542	0.010415879
a33	0.011906961	0.009007751	0.010265911	0.008226568	0.009070774	0.026848223	0.12155564	0.100571565	0.36623186	0.14601505	0.18203808	0.00826156
a31	0.013775053	0.011141176	0.012445578	0.011426625	0.013855977	0.033289224	0.123946175	0.09648207	0.43150336	0.11347209	0.12793233	0.01073039
a24	0.012764682	0.008920599	0.009983739	0.0074352752	0.008207227	0.02700275	0.1251279	0.101266176	0.36668777	0.14448768	0.17874828	0.009367927
a37	0.01690249	0.012556717	0.013909113	0.011408588	0.013126964	0.038120706	0.12476885	0.096288085	0.39895216	0.11977958	0.1435069	0.01067983
a14	0.0136116585	0.011193199	0.012396615	0.011315066	0.013324201	0.029882232	0.12064645	0.09049911	0.4542592	0.10765483	0.12456933	0.010648116
a20	0.0131490175	0.01065969	0.012055422	0.009940475	0.01054457	0.023025578	0.115627095	0.086064436	0.4467525	0.11690442	0.14588833	0.009388537
a28	0.013711208	0.011389936	0.012949233	0.011597045	0.013053156	0.02771985	0.11707412	0.08907309	0.45298508	0.110233806	0.12995291	0.010260581
a5	0.014451636	0.01218393	0.014023018	0.012770731	0.014407783	0.027619421	0.113763675	0.08572542	0.4736273	0.10177925	0.11844472	0.011203222
a17	0.014429792	0.0119744595	0.013668039	0.011605344	0.012348518	0.02362183	0.10898243	0.07949479	0.48307657	0.103115365	0.12732762	0.010355209
a21	0.015331773	0.012558524	0.014153172	0.0133882575	0.016066475	0.035145227	0.12815197	0.09754656	0.43542594	0.10401353	0.115768336	0.012450254
a8	0.018458799	0.01579968	0.017545352	0.017660955	0.021815944	0.04277084	0.14306697	0.10187064	0.40587997	0.09490708	0.103499524	0.016724208
a31	0.019993726	0.017222907	0.018308345	0.018103587	0.022405187	0.055441726	0.16620906	0.112313464	0.3160814	0.10983362	0.12608376	0.018003207
a20	0.021354666	0.019731224	0.02021957	0.01983986	0.021779204	0.03627156	0.12546818	0.077849336	0.47148	0.07589531	0.090019785	0.020091372
a3	0.03229334	0.030209767	0.030999431	0.030609882	0.033221263	0.04413539	0.0976986	0.060888633	0.48774743	0.057576776	0.064809605	0.029809851
a20	0.031647675	0.028997412	0.030472165	0.030268207	0.03443629	0.04673791	0.08708957	0.057859614	0.5000288	0.058171	0.065703146	0.028588247
a10	0.02764494	0.02569299	0.026928743	0.027299706	0.031498328	0.044898674	0.10534724	0.06448	0.4882407	0.0613862	0.07044485	0.026137723
a31	0.029732767	0.027679536	0.029189993	0.02981485	0.03465382	0.04767374	0.094955005	0.060907293	0.48830295	0.060003404	0.06878322	0.028303387
a20	0.028920596	0.027610637	0.027945856	0.027588563	0.02893086	0.040077347	0.12019468	0.07915568	0.43493062	0.07371456	0.08309593	0.027834622
a7	0.0561829	0.054321885	0.054767314	0.054034278	0.05499669	0.059917975	0.08085943	0.06632823	0.33246875	0.06498466	0.06768641	0.0534515
a11	0.0586192	0.05679609	0.057367854	0.05691642	0.058675285	0.065167494	0.08457835	0.06787771	0.29868475	0.06764888	0.07156829	0.056099694
a18	0.05278913	0.051551566	0.05222561	0.052494418	0.055456314	0.064422555	0.08881599	0.06564176	0.32663518	0.06606745	0.07227234	0.051627677
a27	0.048396327	0.047789827	0.04831791	0.048877012	0.051699944	0.060708404	0.09382505	0.065727904	0.35061148	0.06470458	0.071087986	0.04825366
a31	0.05488649	0.05445065	0.054896954	0.055436254	0.05797902	0.065977685	0.091514304	0.06812487	0.30012876	0.06792802	0.0737316	0.054945428
a39	0.062220056	0.06196564	0.062051248	0.062032904	0.062473428	0.06514065	0.0833167	0.07276091	0.26296535	0.07058851	0.072437234	0.062047407
a31	0.07910165	0.078841925	0.07894354	0.0789437	0.07939805	0.08099841	0.085053824	0.0809463	0.11590872	0.0810022	0.08204617	0.07881553
a24	0.07465646	0.07452025	0.07454767	0.07449089	0.07456308	0.0752764	0.081142224	0.078206696	0.1626672	0.077480584	0.07793712	0.0745114
a28	0.080091	0.07999249	0.08002552	0.08001405	0.080148265	0.08072205	0.083275594	0.08140373	0.111740395	0.08116796	0.08145061	0.079968266
a21	0.08046069	0.08013166	0.08024129	0.080193035	0.08060187	0.08202433	0.08511242	0.08172978	0.104748495	0.0819117	0.08280741	0.080037355
a31	0.07893571	0.07880489	0.078895	0.078974776	0.0794711	0.08106067	0.08515213	0.08087027	0.11606882	0.080951914	0.08197012	0.078844644
a39	0.078647755	0.078592435	0.078605615	0.07858837	0.078637995	0.07903371	0.08216291	0.08051915	0.1261003	0.080123305	0.08039239	0.078596115
</S>	0.08270775	0.08262976	0.08265035	0.08263055	0.08269522	0.08294641	0.08358659	0.082970224	0.088503875	0.08296899	0.083110526	0.08259976
