 	l	anno	che	viene	devo	mangiare	molti	dolci	</S>
a20	0.045030285	0.034261484	0.019138671	0.016526273	0.02303612	0.015363317	0.26214862	0.5420953	0.042399954
a31	0.05305727	0.03592028	0.019759651	0.01606215	0.022768512	0.014711241	0.2739466	0.5207539	0.043020435
a17	0.08245872	0.058524363	0.023604872	0.014775669	0.02988753	0.019513536	0.25028196	0.43245855	0.08849474
a20	0.040275585	0.029203862	0.016357057	0.015366696	0.019260617	0.0136089455	0.2577069	0.5675864	0.040633988
a8	0.03451217	0.025274185	0.016366662	0.016212327	0.016597828	0.0104591185	0.27320823	0.57099867	0.036370847
a23	0.04940689	0.04028135	0.021166027	0.01917919	0.029595844	0.021866187	0.21759534	0.5628842	0.03802489
a46	0.033649284	0.02856625	0.018965516	0.021058576	0.021090886	0.015282029	0.20802459	0.6261427	0.02722014
a8	0.04000309	0.032230485	0.019363247	0.021391211	0.024718676	0.018931367	0.20276065	0.6107604	0.029840829
a31	0.036315624	0.029173182	0.019011859	0.022446278	0.023018187	0.018934691	0.18779014	0.63519216	0.028117863
a17	0.028996129	0.022965444	0.015333294	0.018274479	0.017757809	0.015024594	0.19386406	0.6606557	0.027128585
a31	0.032039527	0.026809415	0.019765912	0.023643352	0.021336628	0.018660672	0.17005396	0.66062814	0.027062358
a37	0.028450267	0.020854931	0.013761188	0.014592245	0.015376711	0.014926481	0.17724119	0.68905556	0.025741471
a31	0.028885646	0.024605075	0.019085225	0.02068656	0.018749084	0.017584454	0.15025984	0.6955883	0.024555849
a30	0.030994512	0.021588925	0.014160084	0.012926864	0.014781937	0.015229054	0.18662268	0.67651963	0.027176343
a21	0.032913353	0.022195544	0.016644891	0.014246636	0.013904523	0.013753876	0.19378178	0.6618563	0.03070317
a10	0.027145356	0.022287335	0.018676745	0.018617066	0.01547558	0.01435444	0.15049192	0.7065431	0.026408358
a39	0.027069079	0.019356472	0.016045574	0.016520035	0.012722915	0.011279292	0.16638218	0.70090246	0.029721916
a38	0.025019538	0.018674666	0.014734707	0.015925199	0.013105445	0.011532298	0.16801141	0.7095973	0.023399489
a41	0.03452959	0.026909823	0.019246288	0.023141729	0.021932341	0.018718764	0.17387776	0.6532986	0.028345006
a18	0.0499496	0.03738187	0.025868969	0.03129772	0.033746045	0.030305054	0.19618785	0.556803	0.038459912
a31	0.038385898	0.036526944	0.03046385	0.04002164	0.033152726	0.024810605	0.21514574	0.5392486	0.042244013
a21	0.032570258	0.026828947	0.02214063	0.02601613	0.024737108	0.023649989	0.16886069	0.6441531	0.031043084
a20	0.056374013	0.053773955	0.04891387	0.053503502	0.04870877	0.046802726	0.14356486	0.49353063	0.0548277
a31	0.058268152	0.05827225	0.051647246	0.061466932	0.049372982	0.044160612	0.12426847	0.4904674	0.06207595
a28	0.039928626	0.03558153	0.032137845	0.03308418	0.0333205	0.033425014	0.16327506	0.5917046	0.03754265
a31	0.08422811	0.08112468	0.074280135	0.07475372	0.07236872	0.071591094	0.12217669	0.34339604	0.07608085
a17	0.06049156	0.05708251	0.053601827	0.053167753	0.053754862	0.053972255	0.15836327	0.4503767	0.059189364
a20	0.09773624	0.09431604	0.08737343	0.08605092	0.08529413	0.0850875	0.12030927	0.25604042	0.087792054
a31	0.09976627	0.0961115	0.08613448	0.08499755	0.082063794	0.081188686	0.11061355	0.27322233	0.08590187
a37	0.07962022	0.07749157	0.075318776	0.075162955	0.07543599	0.07556523	0.14140971	0.3213374	0.07865813
</S>	0.10571346	0.102768354	0.0968526	0.09569006	0.09507239	0.094909705	0.115417965	0.19673507	0.09684041
