 	puoi	non	parlare	di	questa	cosa	con	Anna	</S>
a31	0.052067127	0.047072154	0.33485517	0.23898676	0.15799715	0.07048058	0.018257027	0.05378515	0.026498869
a20	0.045297284	0.0432517	0.3920273	0.2102332	0.12926657	0.055681508	0.032137826	0.0560467	0.036057867
a31	0.059165597	0.056844026	0.34627923	0.17457384	0.1213721	0.06525859	0.04848967	0.075132675	0.052884255
a8	0.063291945	0.061925586	0.34278625	0.16583635	0.11671347	0.06809242	0.055061035	0.06949325	0.05679976
a31	0.09421358	0.09342492	0.1988555	0.12979308	0.112890095	0.094695464	0.09026534	0.095071316	0.09079066
a20	0.09979783	0.09925654	0.17084584	0.12365297	0.11166451	0.100377515	0.09700225	0.100078	0.09732458
a31	0.104205936	0.103514604	0.14658941	0.11906934	0.11342058	0.10387792	0.1019959	0.10499261	0.10233366
a20	0.10252859	0.1020748	0.1586198	0.12093882	0.1101679	0.10307808	0.10015875	0.10208184	0.100351386
a31	0.10792133	0.107256144	0.13010114	0.115504764	0.11192195	0.107123256	0.106151395	0.1076973	0.10632278
a8	0.10595753	0.10563228	0.14039402	0.117112964	0.11003386	0.10648689	0.10436309	0.10554011	0.10447928
a31	0.110207945	0.11008377	0.116864905	0.1123564	0.110885896	0.11006621	0.109773636	0.10996834	0.10979288
a49	0.109755814	0.109632835	0.11922388	0.11280378	0.11067196	0.10988218	0.109214164	0.109563164	0.109252244
a18	0.11049198	0.10990997	0.11964865	0.11294541	0.11005582	0.1094864	0.10905628	0.10932267	0.1090828
a35	0.10987885	0.108844414	0.1255464	0.114615634	0.11010058	0.108043864	0.10739439	0.10810987	0.10746597
a17	0.10803096	0.107783765	0.12616971	0.114674665	0.112373725	0.10796165	0.1071589	0.108526245	0.107320406
a8	0.10483326	0.10468689	0.14097983	0.11781009	0.11271732	0.10538803	0.10378207	0.105788946	0.10401353
a20	0.10235818	0.10207376	0.15888108	0.12185335	0.10982158	0.102852136	0.100286916	0.10147446	0.100398496
a31	0.1084561	0.108341955	0.12168225	0.1138725	0.11326508	0.10866973	0.10800558	0.10952335	0.108183466
a20	0.108983316	0.10890573	0.1222458	0.113465935	0.11117531	0.109141015	0.10850486	0.109020285	0.108557686
a37	0.11024506	0.11011045	0.115553826	0.11218721	0.11159408	0.11012402	0.1098841	0.110362895	0.10993835
a24	0.109935634	0.10981863	0.11672602	0.11246039	0.111763336	0.10989964	0.10957605	0.110176004	0.10964431
a13	0.10726582	0.10714122	0.12741937	0.11529962	0.11339176	0.1075317	0.10662294	0.108477674	0.10684995
a31	0.1004723	0.10032803	0.14902407	0.122467324	0.120581485	0.10197179	0.099252604	0.105834894	0.100067504
a0	0.107717864	0.10763568	0.1267396	0.11457419	0.11234715	0.10809236	0.107169315	0.10841669	0.10730716
a31	0.10913036	0.10900891	0.11946246	0.113278486	0.11257138	0.10919461	0.108707346	0.10980865	0.108837776
a8	0.10961423	0.109553695	0.11894951	0.11276798	0.11116718	0.10972923	0.10926613	0.10964676	0.10930528
a31	0.11082395	0.110800825	0.11272972	0.111471556	0.11110434	0.11081091	0.11072703	0.11079734	0.110734284
</S>	0.110831924	0.110809505	0.11275716	0.11146051	0.1110517	0.11083009	0.11073149	0.11079021	0.110737406
