 	guardate	che	il	ladro	che	il	ladro	è	entrato	da	qui	che	ci	sono	i	segni	</S>
k	0.00266978931499	0.096288559077	0.528844580713	0.279414085952	0.06019286645	0.0242231987551	0.00486513503125	0.000845556366505	0.00167725521499	0.000478113985253	0.000317343133858	4.06459461131e-05	9.47464069264e-05	1.43809441826e-05	8.30787378866e-06	6.02350579227e-06	1.9438589961e-05
o	0.00525622887166	0.043382452859	0.483646713571	0.371817481984	0.0634467074833	0.025532259585	0.00414834597708	0.000742406682168	0.000958940794997	0.000488200399751	0.000351424272519	4.8773351521e-05	0.000119443989199	1.80226985835e-05	1.05908300001e-05	7.77360647542e-06	2.42635128017e-05
l	0.00579532845722	0.0192699936197	0.407225524524	0.444263260661	0.0818468224944	0.0338443878617	0.00477260885903	0.000843841120723	0.000781171071666	0.000611003794584	0.00045793601874	5.94443013237e-05	0.000146977139956	2.25429147172e-05	1.45446134039e-05	9.25228670314e-06	3.53757970819e-05
à	0.00222761749907	0.00905670437323	0.371080894841	0.483308663554	0.0911914651648	0.0354875398539	0.00473430988634	0.000850763350241	0.000611526283889	0.000647889888861	0.00049427546838	6.30771165579e-05	0.000156503168619	2.40563388434e-05	1.58736708533e-05	9.74562201605e-06	3.90878788433e-05
d	0.000822905088357	0.00458291205774	0.254812561614	0.600438364518	0.0746950427216	0.0219591821846	0.0296399572288	0.00219455169341	0.00214741695463	0.00271065488695	0.00430982275159	0.000728200104969	0.000202172131506	9.91427155521e-05	0.000125024312003	0.000140692241454	0.000391361812764
r	0.000667343104786	0.00270177211925	0.285831130538	0.489864434839	0.107696927574	0.0528648123949	0.0416204197429	0.00348134253114	0.00304502775154	0.00395906812898	0.00597649275053	0.00098711238499	0.000292615340502	0.000133422104517	0.000166420680001	0.000186361221285	0.000525232958255
o	0.000946795801595	0.00245216980642	0.262180710279	0.280533564946	0.229374435858	0.132449597465	0.0615030339143	0.00744586471038	0.0161214038172	0.00349178187633	0.00255122688351	0.000388773574997	0.000183933816834	5.65592711723e-05	6.1006843167e-05	6.4486501395e-05	0.000194611636752
k	0.000671089513198	0.00139033059381	0.092048240193	0.194193354982	0.372375091953	0.219684459155	0.0774074936381	0.0104451394035	0.0210067309724	0.00510431095878	0.00342590082784	0.000493002088332	0.00120987873228	0.000148750720724	0.000112522094889	5.60320892983e-05	0.000227660628917
e	0.000672038017066	0.000526389729603	0.033786245381	0.127317357327	0.406447020651	0.300019219718	0.0891878202127	0.0124291893012	0.0173303543575	0.00592743775293	0.00368329280928	0.000521066592777	0.00155346302409	0.000178522708808	0.000129569870496	5.32410612661e-05	0.000237767614506
o	0.000722996782355	0.000225747780534	0.0113445790993	0.0518239354423	0.295974100217	0.292235026573	0.206347350071	0.0298377624337	0.0958199584525	0.0123507980176	0.00221691030309	0.000304606777592	0.000559941184697	7.66749661693e-05	4.56817308987e-05	2.01407521554e-05	9.37741330353e-05
l	0.000302026520118	9.41257008447e-05	0.00406780826877	0.0237325731474	0.238410973406	0.321661368858	0.223627488024	0.0364363074779	0.117129457484	0.0190996666725	0.00742767900103	0.00156388687586	0.00410922995823	0.000688922400056	0.000500882628833	0.000296128612952	0.000851412987678
à	0.000301724689373	8.07028502816e-05	0.00165689231959	0.0156334792491	0.244756764469	0.379140669619	0.221339694008	0.0275840214926	0.0741401891613	0.0160542378908	0.00900074500034	0.00193566840529	0.00535003491941	0.000887414163352	0.000653747297111	0.000387535938551	0.00109641645689
d	0.000297673859691	7.15468050939e-05	0.000658624833197	0.016411812283	0.186967094823	0.278763689873	0.348271781336	0.0281515601642	0.0662543333871	0.0236294119636	0.0334983276668	0.00625944704843	0.0032522797398	0.000990640517784	0.00118157068654	0.00144615051375	0.00389404044663
r	0.000104351380797	3.52011953646e-05	0.000315434600066	0.015215034881	0.130372021608	0.363854176624	0.304486018445	0.0338280387214	0.0432045954624	0.0357324886545	0.0497290642223	0.00876132334948	0.0041903123466	0.00139693007259	0.00156220437885	0.00191336770458	0.00529945108221
o	6.02173329323e-05	2.71460157882e-05	0.000118250127022	0.00538854727033	0.0661659097693	0.392831685541	0.241939704148	0.0637538545738	0.136991627821	0.0515831742182	0.0288032120741	0.00441347821649	0.0032456161322	0.000893591744197	0.00073685605295	0.00075863962286	0.0022884920374
e	5.20084886441e-05	2.54383522627e-05	4.36160503407e-05	0.00181672402144	0.0228136070598	0.175000721847	0.216217648049	0.0993972698579	0.374128142607	0.0809162327394	0.0227715126914	0.00314859017216	0.00154816246073	0.000516922554732	0.00028921765765	0.000290561192287	0.00102362250247
m	4.1722490548e-05	1.91139467542e-05	3.01481901136e-05	0.00068426892848	0.0110889899233	0.126292303949	0.16787969935	0.112681066619	0.365781840869	0.113961122246	0.0606707455638	0.0101025877241	0.0165422024869	0.00388990007158	0.00266299098255	0.00168016866076	0.00599112741416
b	2.79180110827e-05	1.16576034514e-05	2.98896877045e-05	0.000541462922827	0.0074506036911	0.11469636865	0.179021913117	0.098048552873	0.37045204029	0.110121104082	0.0671298205213	0.0118173791414	0.0216194317623	0.00516937299053	0.00357737880752	0.00228505788692	0.00800002503805
ì	0.000594144859594	0.000734114034684	0.000162834820235	0.000723042674276	0.0032426246137	0.0693176102167	0.166233561039	0.104477198291	0.475902440097	0.119901364694	0.0364921588404	0.0059207780138	0.00838896452077	0.00221588989684	0.00138442046584	0.00095680136564	0.00335201291268
k	0.000782209964898	0.000976353978661	0.000204482821912	0.000583128946092	0.00213038047123	0.0595152420722	0.22915062368	0.108158368097	0.311012576699	0.141515581565	0.103959519613	0.0180579554046	0.00636387984026	0.00289305006561	0.00319426253861	0.00314320452521	0.00835913530423
e	0.000382173443333	0.00046110204332	0.000105909809137	0.000409695923364	0.00155381629041	0.0353855426907	0.213621907893	0.0935299113657	0.218859555566	0.217540377188	0.160749506538	0.0277736281349	0.00727438704675	0.00389841272187	0.00391617998954	0.00395209897507	0.0105857513681
a	0.000260606439444	0.000305901932773	7.85416997123e-05	0.000323654930121	0.000774217168803	0.0159646872436	0.0876681339643	0.0943434371219	0.236705568522	0.348747659063	0.161138862179	0.0310971433783	0.00830660444892	0.00432833494062	0.00183962267318	0.00183802962502	0.00627897048937
p	0.000118883483815	0.000128241416591	4.17592832374e-05	0.000138453121374	0.000435165661601	0.00748192362787	0.0319431726548	0.0641140950406	0.153910999007	0.290346713021	0.21951897406	0.0565808464594	0.0903392608163	0.0218822171469	0.0169981094244	0.010332227375	0.0356889485965
ò	0.000682814450272	0.000275125742864	0.000115537781079	0.000248671002791	0.0004904979872	0.00505863264262	0.0145931598849	0.0341519676802	0.083179149169	0.184382271007	0.303348864687	0.0929681821531	0.156372453605	0.0354019883823	0.0244444804748	0.0149783697917	0.0493078445322
t	0.000851076890291	0.000317268644921	0.000133811529693	0.000267117669164	0.000344149339067	0.00239337826421	0.0141482006283	0.0297776792267	0.0680201743897	0.169811223669	0.383294631562	0.0991881073844	0.101127752535	0.0249057921274	0.0167829124916	0.0213525329306	0.0672842298441
t	0.000284744720097	0.000106869762824	4.53556562977e-05	9.17667773547e-05	0.000121393341022	0.000990189141403	0.0114321798068	0.0218957500089	0.0353761180632	0.12051076289	0.361712883854	0.108298622461	0.128053328845	0.0437001017091	0.0344597531639	0.0386221606435	0.094298039948
u	0.000167160766499	0.000261618821491	0.000173581802499	0.000192294331852	0.000119879291674	0.000614027050468	0.0043700279996	0.0138689572696	0.0263134702877	0.103538035963	0.313434631285	0.14750604082	0.176356919615	0.064119481903	0.0395138652213	0.0354468932145	0.0740031139827
k	0.000147814052166	0.000318729541164	0.000219242028833	0.000229548680284	0.000140529392558	0.000678332650156	0.0020411174432	0.0101279516032	0.0221367372726	0.0841590688877	0.250736100428	0.13800715694	0.253722483205	0.0634705719677	0.0481066892404	0.0346948174048	0.0910630953276
a	0.000179360947389	0.000345675897721	0.000499377464278	0.000619435929761	0.000272520766186	0.000795689150052	0.0009210822244	0.0047897255144	0.00969863860087	0.0373822265292	0.134345908143	0.126148285647	0.331157254402	0.0914200973226	0.0733518664135	0.0651277094683	0.122945121776
è	0.00019131949913	0.000457833852574	0.000724835921426	0.00124827814325	0.000347630372062	0.000739890000017	0.0007491595748	0.00370518577147	0.0107574162003	0.0275803998431	0.111962394048	0.161732385216	0.268813258134	0.103198059108	0.0693771868045	0.0951176914894	0.143297040592
c	8.60274283767e-05	0.000262813944525	0.000377723168475	0.00094499107275	0.000180960725687	0.000414942410006	0.000637444124933	0.00227046890049	0.00909105116677	0.018723503381	0.176026731349	0.170994295072	0.171625816045	0.0730783387027	0.0673392252682	0.102192289163	0.205753313531
h	3.25183582922e-05	8.99198215417e-05	0.000128045682658	0.000358077663583	8.98289335623e-05	0.000246629513335	0.000364368427311	0.00092767334883	0.00323523901726	0.00852109821033	0.15005820885	0.114170339024	0.182833718682	0.0598139019009	0.128530253423	0.125818858388	0.224781267844
i	0.000200348879597	0.000951881073547	0.00172836745939	0.00276164896886	0.00102043068452	0.00102624102111	0.00115031976144	0.00227994965494	0.00587803053409	0.00679355938678	0.05463052235	0.0539136353413	0.222716366227	0.0620033826336	0.183959521141	0.179273542796	0.219712222615
t	0.000257709785532	0.00123903103518	0.00226086252666	0.00354558641316	0.00131334247324	0.00124147274737	0.00140517447998	0.00273762812498	0.00675146354003	0.00641265371893	0.0286328351167	0.0546408567804	0.241115212076	0.0748046728779	0.170199073714	0.191139577599	0.212302804205
a	0.000256873654177	0.00124152865573	0.00253300904909	0.0036701056946	0.00107648346948	0.00111788242279	0.000724819852827	0.00126836974833	0.00297081187534	0.00367356816298	0.0179091760722	0.0579125589268	0.219707380692	0.0940024409593	0.181516291238	0.2175903092	0.192828348068
s	0.000262198243059	0.00124352063924	0.00262425438886	0.00371179713917	0.00099783682206	0.00108019798526	0.000499132071276	0.000842514429443	0.00174443662511	0.00366603388766	0.0277253787241	0.0699111896423	0.215089030231	0.102619683653	0.178057249079	0.207601183067	0.182324352689
i	0.000267441059353	0.00129242263375	0.00311741916879	0.00467556348736	0.00117998167292	0.00124727550609	0.000454074844092	0.000602953343148	0.00118684710837	0.00316694919589	0.030287136108	0.0680257635474	0.196916679077	0.0941974278843	0.18525301836	0.232513067689	0.175615937563
m	0.000278414767118	0.00130981243492	0.00328241066076	0.00499754251462	0.00124543087831	0.00134797626536	0.000464783516364	0.000729392117716	0.00119413241946	0.0037520954653	0.0380382695693	0.0592059448491	0.184421915359	0.0874784226281	0.188431924787	0.235683285896	0.188138179188
à	0.000448189216373	0.00192761113531	0.00466067582475	0.00858170352371	0.0022744649801	0.00163821631845	0.00105500494045	0.00183490942257	0.00384304562315	0.00546565068843	0.0413574294564	0.0547271996164	0.20268256012	0.0728657282094	0.193854320262	0.204683391965	0.198099863063
d	0.000488271665124	0.0021334006441	0.00511952732615	0.00979289516057	0.00261768514803	0.00169966171948	0.00124286983582	0.00192276916452	0.00450316265205	0.00420056798281	0.0193721310855	0.0325683395388	0.127215611707	0.0404350444031	0.183971456754	0.271063143988	0.291653421021
i	0.000564164648041	0.00340870514703	0.00830799782662	0.0158769930395	0.00578325793734	0.00364923995316	0.00380185133427	0.00538600071184	0.0128316363284	0.00801581988094	0.0132094276952	0.0256119341796	0.0982107339023	0.0265659744677	0.150201768918	0.286802784663	0.33177166034
a	0.000808460129347	0.00501821044901	0.0128175516089	0.0237129653465	0.00837517041245	0.00572990188439	0.00509462624476	0.00692208973728	0.0165034576761	0.010349400127	0.0073304177984	0.0170256797265	0.0717994119674	0.0239798381559	0.184394019639	0.330173198221	0.26996559678
</S>	0.000737485834673	0.00429011832451	0.0115804068045	0.0205948571732	0.00650091385623	0.0050340307922	0.00323465982238	0.00404620486864	0.00961913468805	0.0068750138135	0.0043806332492	0.0137336683633	0.0466475569837	0.025013436078	0.20389544482	0.38070371911	0.25311275339
