 	quando	è	arrivato	Giovanni	Anna	stava	e	dormiva	</S>
a	0.00502028562987	0.000158224203365	0.000453521843633	0.083030666315	0.655475085769	0.202283472113	0.0312642401143	0.012189589837	0.0101248423205
ì	0.00573804660996	0.000192960112455	0.000406113807878	0.031046986905	0.449988205256	0.412489797371	0.0717099767048	0.0106744338123	0.0177534457735
s	0.00275979288279	7.56128898183e-05	0.000324757672626	0.018575141335	0.355526151752	0.411492142457	0.100957926902	0.0856185466041	0.0246699172578
t	0.000921126832113	2.62912760094e-05	0.00013108962725	0.013554130147	0.427442970584	0.287726640819	0.102026858967	0.125670428868	0.0425004600859
i	0.00178364836909	8.54298570731e-05	0.000155374798791	0.00520332691767	0.358691265195	0.398846763606	0.117290988322	0.066022359956	0.0519208300286
g	0.00207184715783	0.000129338690358	0.00019733325093	0.00255876549256	0.194998600065	0.451271667869	0.135401249441	0.157318660319	0.0560525150095
g	0.00069280068531	7.2592814786e-05	0.000115024209643	0.00104709781419	0.109633782855	0.254868663623	0.160899903147	0.327748726773	0.14492137667
h	0.000232724886037	3.25052940953e-05	6.1382224881e-05	0.000439072831397	0.0406535902517	0.126159675541	0.190347141049	0.392710222258	0.24936363889
e	0.000554828455046	3.77882625318e-05	4.59821019603e-05	0.000323963357132	0.0180183475506	0.098901753847	0.25026691035	0.280239904753	0.351610492963
c	0.000662826051382	3.66857175239e-05	3.34722264668e-05	0.000256880569044	0.0170706461835	0.107437913282	0.27020223345	0.210792105584	0.393507264321
è	0.00172942148349	0.000151895047188	0.000200197911302	0.00187407482301	0.0158404573945	0.085207803094	0.22681159115	0.216160513195	0.452024068107
p	0.00208652137216	0.000220937202396	0.000329849580434	0.002485405701	0.0105109941315	0.0763217813647	0.190571493717	0.337039999065	0.380432996036
l	0.00070011584562	0.000105491298332	0.000185899497611	0.000930688893667	0.0079038729105	0.0628864352882	0.123286484572	0.551852163022	0.252148825345
o	0.00175835975911	0.000258198483644	0.00066874830667	0.00103002349789	0.00590969017017	0.0285105305961	0.0799779801907	0.455125001007	0.426761475115
n	0.00211667057737	0.000308587624415	0.00082878011539	0.00104480362256	0.00512857769006	0.018062169432	0.0709963933969	0.429739700336	0.471774348372
n	0.000713530375123	0.000103526231238	0.000277240583297	0.000349381086953	0.00230437757002	0.008293071344	0.0551110831323	0.553946533445	0.378901272791
e	0.00104714071671	0.000170478590313	0.000361231326099	0.000394314551818	0.00294491943001	0.012548061748	0.0575343617108	0.438201801148	0.486797704264
</S>	0.00173698225835	0.000288974475157	0.00058333286305	0.000613171975909	0.004631514015	0.020098425874	0.0678195708554	0.311952135574	0.592275922132
