 	se	si	era	vestito	la	figlia	l'	avessi	portata	alla	chiesa	</S>
a	0.00611741836574	0.00143183330815	0.0117661654106	0.104390444211	0.554947028846	0.235178256382	0.0682109320651	0.0145672892161	0.00262686304492	0.000395809080325	0.000123429806646	0.000244534357432
i	0.00885773345525	0.00205474560272	0.0044524177702	0.0379486925037	0.592594086282	0.242166542127	0.0892053966884	0.015302606672	0.00684601084831	0.000377226706775	4.77349044153e-05	0.000146824250811
k	0.00857421081842	0.00187299970091	0.00229464649007	0.0281915099346	0.479547578761	0.315203207376	0.120731805563	0.030412402224	0.0103740326161	0.00118558388559	0.000999349683805	0.00061266294027
i	0.0850609419395	0.0038627377003	0.00151308791002	0.0246069052349	0.42102763292	0.326137629125	0.0983864358543	0.0288518030747	0.00725574520537	0.00126265511853	0.00131353097393	0.000720900317423
a	0.110003831847	0.0040795234101	0.000613033526673	0.00844248109497	0.316366034307	0.335083899708	0.148443405951	0.0509741200249	0.0235711304018	0.00147485386284	0.000472757273977	0.000474956909808
t	0.0388698045157	0.00162613695803	0.000272156161558	0.00292868003499	0.151804561436	0.442850796569	0.210590985317	0.106750036675	0.0364752601339	0.00455915795428	0.00165469469466	0.00161775960327
è	0.0573205442052	0.000806708697343	0.000101198560853	0.00103348509166	0.0744702194787	0.45434573219	0.197206898439	0.167317512225	0.036503892378	0.00649380208476	0.00220983977822	0.00219019576776
r	0.0630364830207	0.000553901019114	9.81307012843e-05	0.00274270030055	0.0690728121596	0.422106384063	0.20449879948	0.184727167408	0.038892280126	0.00679693379492	0.00477022997274	0.00270417115592
a	0.0218900915259	0.000313608209705	0.000108697493095	0.00329714860918	0.0613480365532	0.333315538021	0.346266879827	0.150591219136	0.0670490243753	0.00716103759831	0.00555005054425	0.00310866285197
i	0.0086090118753	0.000308731919902	6.97782536983e-05	0.00111384532039	0.0216459633511	0.15922563434	0.387850226609	0.228414279712	0.170852888125	0.0149040758661	0.00239205330142	0.00461351295066
n	0.0033509156631	0.000202818681367	3.84616934661e-05	0.000384758787797	0.00758608979703	0.08441477978	0.25138193887	0.366693276571	0.209259212708	0.0464688039554	0.0152366106671	0.0149823236502
ì	0.00512008229237	0.000301203768522	1.96618280554e-05	0.000148083587599	0.00294552829568	0.05501674326	0.171989839623	0.453109625524	0.196396724236	0.0698279813185	0.021861058889	0.0232634942167
c	0.00567650929772	0.000333714940974	1.89032106851e-05	7.25022751997e-05	0.00228885518189	0.0449272377533	0.190459159874	0.423561291841	0.210413444745	0.0756055671062	0.023537983963	0.0231048747389
h	0.00189554197574	0.000113581959558	1.81011925617e-05	3.99665963999e-05	0.00192716023396	0.0397388759178	0.233973706625	0.27560654728	0.230487671582	0.111259242369	0.054839930321	0.0500997075796
a	0.000682390048147	7.7347344286e-05	1.93923901872e-05	2.79009538e-05	0.00090902813132	0.0185355566393	0.164807200542	0.141292927427	0.419058370527	0.129913054123	0.0548209787737	0.0698558448599
p	0.00280472222938	0.000156568231429	6.69230537291e-05	4.63631169333e-05	0.00061379911044	0.0136592038798	0.0829251318473	0.100409477476	0.482481316842	0.130979248041	0.0783074482579	0.10754977062
à	0.00442857004313	0.000564160130476	0.000107602634576	8.53237006444e-05	0.000718679356813	0.0115854072933	0.0431835669491	0.0788410260253	0.418163125614	0.191419349347	0.0973708514193	0.15353236354
r	0.00246186781104	0.000716503410159	0.000350340151525	0.000222757740215	0.000751229018938	0.00936484876443	0.0643237486497	0.0483908342084	0.403687301871	0.198363156449	0.13290228914	0.13846517318
o	0.00102012283368	0.00099055773672	0.000688367960508	0.000417457800072	0.00112963983965	0.00881336815481	0.0701105482166	0.0376285587361	0.310225373957	0.207730298816	0.170888653047	0.190357076393
n	0.000534136449227	0.000974873693573	0.000519893506169	0.000329729258157	0.00114685427688	0.0051011502416	0.0261200877322	0.0166232102454	0.194018444652	0.285747419605	0.229650141016	0.239234058798
t	0.000196263900076	0.000328330189424	0.000174531532256	0.000111738449119	0.000385032603293	0.0018462501022	0.00890678519073	0.0101346792485	0.086106613884	0.313561263202	0.342677847005	0.235570652933
a	9.34225210253e-05	0.000235988960041	9.9944804952e-05	0.00013418121464	0.000890210315098	0.00354341109907	0.00614439435024	0.0065535901495	0.0748802502947	0.313735171067	0.298948425668	0.294740997644
s	6.74067913418e-05	0.000206800035147	7.56335516173e-05	0.00014213821098	0.0010583855107	0.00411334148302	0.00518958132675	0.0045596987165	0.0703687924316	0.295027910356	0.307671871889	0.311518419215
t	3.59002319139e-05	7.1589248749e-05	2.60611177391e-05	4.88006631933e-05	0.000354880769467	0.00143576602434	0.00180950372758	0.0027709144055	0.0276926111439	0.246643960119	0.43455239063	0.284557586405
i	3.4527566438e-05	0.000170505451483	5.26200231464e-05	0.000156142134498	0.000995250916722	0.00284866875478	0.00315682698453	0.00244906220183	0.0216512103813	0.199713706706	0.393478563543	0.375292902135
n	3.7553077146e-05	0.000204005592828	6.16540295821e-05	0.000191992796533	0.00120837334004	0.00332110080493	0.00359672344151	0.00222807245394	0.0196137183938	0.173374842235	0.388480764514	0.407681224045
a	9.5398047382e-05	0.000423137679943	0.000105229848394	0.000375099017211	0.00214215531448	0.00196653242164	0.00307719579384	0.00208073273798	0.00877828119793	0.133278130745	0.496958344838	0.350719791348
g	0.000157062679127	0.000501057791981	0.000121767619665	0.000436879247237	0.00245396220559	0.00157920640055	0.00292204985461	0.00189009679599	0.00572068636598	0.090595476915	0.535740748279	0.357880983783
l	0.000101694247876	0.00017327521246	4.3164217255e-05	0.000147227072512	0.00083150970263	0.00065362237685	0.00106580553154	0.000748567650997	0.00402886985533	0.057626872305	0.515446716093	0.419132621261
i	0.000222582737459	0.00057846952062	0.000101148929585	0.000199541279437	0.00146521246754	0.00414693437562	0.00356711136718	0.000656051552666	0.00923961318511	0.0351490857683	0.373057422031	0.571616773754
s	0.000263329460286	0.00071345316372	0.000120524956305	0.000216826900246	0.00167309859918	0.00544025295854	0.00456608416573	0.000644333687555	0.011325541295	0.0288398512561	0.318085657344	0.628111011251
ì	0.000797045601229	0.00313552197809	0.000970960981878	0.00184269492052	0.0395160534431	0.0413968144862	0.0343941777652	0.00280545743252	0.047598934665	0.0439538880854	0.285500424115	0.498088007084
a	0.00118745555708	0.00588317432603	0.00175950496063	0.00417764740684	0.0608949621477	0.0646876498287	0.0575063089217	0.00820663614417	0.0746512008883	0.0723241826951	0.177655723038	0.471065519028
</S>	0.00091466206354	0.00585244166302	0.00163778608031	0.00477864535342	0.0436078375738	0.0495562599144	0.0488343914609	0.0111775620721	0.0612364694442	0.0808217163476	0.158148876519	0.533433309514
