 	se	si	era	vestito	il	mio	fratello	l'	avessi	portato	con	me	</S>
p	0.00162137140947	0.000152356536339	4.92588892906e-05	4.21247088031e-05	0.000209517981709	0.00307999916589	0.0111713836627	0.063264923391	0.076386519179	0.415326198572	0.18279052947	0.0689716953617	0.176934173058
à	0.00227330555316	0.000403228705446	8.14642410969e-05	9.56375762677e-05	0.00038046382057	0.00289641528863	0.0046671224209	0.029257458797	0.0593436237263	0.309130712857	0.254842319823	0.101342210454	0.235286071019
r	0.00105676648639	0.000505832451815	0.000528229308366	0.000224554655423	0.000604261073523	0.00246855291621	0.0228139223736	0.0966288232657	0.0402983105754	0.292374097619	0.246836886608	0.0992910841513	0.196368693673
o	0.000540838640797	0.00107709268394	0.00105875086946	0.000507021218474	0.00112147839117	0.00469870629207	0.0290094818579	0.119314627089	0.0338116043918	0.22936993254	0.247228025536	0.113010736717	0.219251707891
n	0.000345709794599	0.00116558971231	0.000766551283653	0.000467082864358	0.00110343965172	0.00523771454736	0.0102794791826	0.042070451063	0.0139668873973	0.157560880847	0.350435008512	0.172549082239	0.24405210263
t	0.000132716436533	0.00039244466277	0.000257115296551	0.000157856748719	0.000370426768673	0.00175936224279	0.00347204033087	0.014290036901	0.0073838747991	0.0988169136157	0.366374696171	0.257147307413	0.24944519421
a	6.20676261777e-05	0.000247132261923	0.000131286347017	0.000187032465306	0.000871890752991	0.00374978569126	0.00199623908362	0.006610965147	0.0039149424997	0.0743067925386	0.33467541539	0.283576005804	0.289670444737
m	0.000363672038726	0.000234969357308	9.85722290057e-05	0.000204504582102	0.00104435439433	0.00444295440875	0.00154765375454	0.00412877328233	0.00319789353323	0.0606953955129	0.28616124513	0.271438671935	0.366441351579
a	0.000592964329575	0.00119939095577	0.000320963566335	0.00118912865437	0.00494711514144	0.00422011764792	0.00306240324485	0.00522624499411	0.00361829127774	0.0326270245043	0.206251278377	0.357733533978	0.379011577193
m	0.00156400242653	0.00155625103192	0.000415881728778	0.00152461823146	0.00625298282248	0.00431047551597	0.00362189819162	0.00639701933137	0.00510679579258	0.0368216258348	0.186274226126	0.361577651326	0.384576592398
è	0.00230341887551	0.00314616135731	0.00103808786626	0.00300827975715	0.0159971283828	0.0536460101387	0.00366073687387	0.0137953547771	0.00623080803086	0.0562913836116	0.197464392042	0.288368983775	0.355049247466
n	0.00134302752084	0.00360984527344	0.00122191527575	0.00348893148022	0.0192378976139	0.0699202860229	0.00357931911129	0.0162518991924	0.00405971446362	0.0510919012039	0.241138737347	0.315476754592	0.269579769155
a	0.000741086035947	0.00383479714548	0.00183733671225	0.00448545238791	0.0209739143576	0.051909639651	0.00456811069043	0.0152127749975	0.00414448684121	0.050789827068	0.246608612449	0.333248531531	0.261645449718
</S>	0.000787881267973	0.00585575307274	0.00305375655612	0.00722366719396	0.0323221706788	0.0688178723255	0.00731218784521	0.0208458719988	0.00616456442061	0.065229578534	0.202899856225	0.323560685766	0.255926174859
