 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
m	0.00597958544333	0.005305586799	0.00124832069777	0.0856732067797	0.214128141086	0.405413281158	0.240814922275	0.0379107932826	0.00169798468223	0.000414543132468	0.0014135996054
a	0.00841411244778	0.002777710853	0.000632728827923	0.0287700332999	0.129552154362	0.405931670386	0.343850157425	0.0732518244275	0.00409963379408	0.000619046064156	0.00210091446847
i	0.0134413701493	0.001973654851	0.000279422667974	0.0097734638633	0.0517238496873	0.547849773462	0.223876645808	0.118995304809	0.0258413154314	0.000652310621385	0.00559288382282
a	0.0103242631164	0.00116078100367	0.000152907784991	0.0034344083411	0.0198864372624	0.541610857821	0.156168168603	0.14282687827	0.0977477151438	0.0012814174538	0.0254061359409
n	0.00473384591047	0.000652703187357	7.0204522997e-05	0.0012521482037	0.00863970598747	0.367742014274	0.314377542868	0.14253195609	0.115992943715	0.0069950964846	0.0370117773136
g	0.00158063634634	0.000218352510552	2.4682541799e-05	0.000479893948233	0.00422602759582	0.174872983091	0.439949400956	0.179309378697	0.107976406572	0.0363926788282	0.0549695277712
r	0.000527000900863	7.38209829173e-05	9.219930633e-06	0.000177078356078	0.00291247636527	0.12870589103	0.399158120319	0.230199352899	0.116009878857	0.0501379049427	0.0720892525904
à	0.000264350731188	5.23342867391e-05	2.81331817777e-05	0.000131570128359	0.00221235018842	0.100299831343	0.32453887344	0.3841528243	0.107270582952	0.0305940889809	0.0504550515301
m	0.000188991866063	4.5528762513e-05	6.52896205926e-05	0.000117337134786	0.00345548279614	0.0794390981143	0.227810791147	0.470586514767	0.122839344317	0.0480443316603	0.04740730451
m	0.000109794005688	1.84843091043e-05	8.96092335309e-05	0.000150477996929	0.00357287176538	0.0622757436381	0.200747477049	0.368335844922	0.146804011439	0.143448650553	0.0744470568367
a	0.000599972079896	0.000228627886035	0.00018923435451	0.00024439747231	0.00146434048846	0.0232347193127	0.124271759016	0.285625348307	0.293567517146	0.167855666851	0.102718430946
t	0.000758088566632	0.000297868396445	0.000189117895503	0.00041388443077	0.000677065556487	0.0100943057276	0.060556174672	0.184720450436	0.469863662382	0.0973671089503	0.175062296982
a	0.00109000379554	0.00142613046658	0.000262062392501	0.00065729162359	0.000480703812496	0.0039565453992	0.033869229324	0.088898502812	0.637580200794	0.0512530333168	0.180526295661
d	0.00120730931351	0.00180448837486	0.0002991730385	0.000658993727863	0.000428011775832	0.00200828729973	0.0280267468747	0.061591102604	0.550651723598	0.120842544772	0.232481591887
e	0.00205762888617	0.00442365401095	0.000990670953833	0.00198888021595	0.00119529359694	0.00152153316658	0.0267243710916	0.0494034992013	0.495567874533	0.153151659591	0.262974913962
r	0.00231601108072	0.00529371983532	0.00121062949728	0.00229961338198	0.00144804885765	0.00124433337219	0.0270399804972	0.0580289334004	0.498590414844	0.17905903453	0.223469264654
f	0.00078380659274	0.00176815367411	0.00041285101176	0.00080037340266	0.000544086157883	0.00079304723073	0.0266888913657	0.0575949293001	0.243240736281	0.40377482151	0.263598294885
ù	0.00150915981141	0.00137700522204	0.000993764537253	0.00120457449955	0.00219249226596	0.00421106813358	0.0173865256552	0.0300749362667	0.10965528576	0.60883721717	0.222557961628
m	0.00176781027047	0.00124410287212	0.00119692058308	0.00133506546035	0.00271419316932	0.00522695183786	0.0151189098851	0.0390191010889	0.134027877587	0.62581858239	0.172530460543
m	0.000609428287157	0.00041613853235	0.000415797144693	0.000466077670617	0.00093359539044	0.00189509469595	0.0114517076284	0.033530028363	0.128286068196	0.668321860797	0.153674160181
u	0.00294382222605	0.00359776838765	0.00723448306123	0.0113626311802	0.0150005159168	0.0308172471887	0.0273252912095	0.0324999354543	0.090882251732	0.597934280266	0.180401743394
</S>	0.00557937561302	0.00698564319383	0.0142558015306	0.0224616565901	0.0295157364584	0.0606014465944	0.0423523746047	0.0464074077272	0.110994180866	0.438310030133	0.222536341697
