 	allora	io	ora	sto	studiando	di	maestra	ma	ho	una	sorella	mia	sorella	studia	quest'	anno	che	viene	per	medico	</S>
r	0.00299339392932	0.082922438953	0.605749386985	0.233023963904	0.0430650920611	0.024002089157	0.00248711846671	0.00145273107083	0.0022662041877	0.000712084358547	0.000180503542647	0.000250428608492	7.90936120444e-05	0.00040225384022	0.000125027390453	0.000149308829118	4.29727393907e-05	1.65015991356e-05	2.118180535e-05	7.19263838427e-06	5.10903337292e-05
t	0.00313083920977	0.0318699293177	0.294721313995	0.540676184635	0.0724144193537	0.0397838393857	0.00816881115557	0.00246829009028	0.00350511266257	0.00109016898618	0.000498964314216	0.000362945127497	0.000189073474015	0.000544584339407	0.000176546573484	0.000205379658706	6.06468847969e-05	2.31915927119e-05	2.86420187833e-05	1.01718223281e-05	7.09724522431e-05
e	0.00496378960326	0.0232645031059	0.169858582998	0.608329644878	0.143928216451	0.0342155474619	0.00945064505186	0.00219443766343	0.00190214072086	0.00059456951206	0.000503389118072	0.000170263340499	0.000181501004672	0.000199866136802	7.80154334947e-05	8.17557907353e-05	2.84124034323e-05	1.06135130706e-05	1.06404702378e-05	4.4985245027e-06	2.89745161477e-05
n	0.00426510636775	0.0183138134086	0.114261733999	0.592416788293	0.197299178817	0.0499728724873	0.0141550970173	0.00332813955448	0.00306660537362	0.00086213565402	0.000913716119357	0.000237319800166	0.000355117644891	0.000200132886601	0.000134728120165	9.46767357451e-05	4.71761179774e-05	1.55797225235e-05	1.16639460559e-05	6.42299402757e-06	4.19798397826e-05
a	0.00383073285592	0.00658207700953	0.0402439500997	0.500635616098	0.329339382939	0.0831059061624	0.0212169336724	0.00666560451816	0.00434174795787	0.00126053261801	0.00132030860645	0.000311218806722	0.00050985049163	0.000214587809534	0.000168647798388	0.000109387247582	5.80643556591e-05	1.87050748412e-05	1.23561395853e-05	7.23802320919e-06	4.71180487609e-05
s	0.00373177598531	0.00266216510118	0.0147606822432	0.381722265366	0.404213624313	0.119861224054	0.0441592332241	0.0115790401727	0.00844726325262	0.002569924206	0.00310005130215	0.000658568528907	0.00121495698388	0.000362463397178	0.000348172741129	0.000235400318194	0.000145330436553	6.22252066137e-05	3.69934884284e-05	2.71378969364e-05	0.000101479471754
t	0.00134626593844	0.000890320717883	0.00497177068407	0.352582461789	0.335227711438	0.158031961351	0.0892780790747	0.0195993990576	0.0176642757509	0.00569336973533	0.00690399960072	0.00160404540964	0.00284417642796	0.000811838022393	0.00083482091371	0.000600169206065	0.000396618838851	0.000216635488871	0.000133038536143	0.000105232997312	0.000263806137251
e	0.000657313206147	0.000306821240784	0.00166743708769	0.204111239596	0.450695743813	0.19650340045	0.0870348606916	0.0242513803525	0.0162719425836	0.00539793977844	0.00605409638024	0.00147665461321	0.00253111325932	0.000700797818464	0.000737985892237	0.000544802198688	0.00036510897195	0.000215960615757	0.000133125614148	0.000107021397254	0.000235248965917
s	0.000437110332049	0.000112501942161	0.000565458267897	0.157152995532	0.472606654604	0.218256043483	0.0894319312305	0.0255017077842	0.0168799565279	0.00537534112615	0.00645165014008	0.00145635688107	0.00267607796977	0.000735583583821	0.000754624518412	0.000569923529563	0.000375637962983	0.000201935388052	0.000124245373483	9.8364020568e-05	0.000235866388806
t	0.000182738955016	3.8005558477e-05	0.000191350656389	0.156253315177	0.373420024868	0.232798314494	0.137136513743	0.0336401145947	0.0300381088426	0.00993975970872	0.01203130738	0.00288086729369	0.00512435018992	0.00144064829461	0.0015191718728	0.00114575150985	0.000776923634328	0.000445036476017	0.000277381437828	0.000222893066856	0.000497392609602
u	9.23117493387e-05	1.49649446823e-05	6.57511198863e-05	0.0794502317257	0.427752908289	0.269359074831	0.125078022581	0.0394751411982	0.0271530116142	0.00912348850291	0.0101327374267	0.00253263399456	0.00432668896331	0.00120794740154	0.0013050651076	0.000975768965617	0.000669025650443	0.000401485415339	0.000250162589743	0.000202514492719	0.000431035854867
d	8.04682864462e-05	1.59414015608e-05	2.89845326288e-05	0.133248250575	0.409805452763	0.26570540161	0.107396072194	0.0338733270661	0.0199701218714	0.00693489576764	0.0090222381089	0.00236940666152	0.0043368662211	0.00166684620385	0.0015201700192	0.00129673908421	0.000905953189148	0.000486788295113	0.000364101550381	0.000306219534673	0.000665716369956
i	0.000846645132149	3.11630648536e-05	1.73659718763e-05	0.150215237358	0.396147554254	0.269866740537	0.095747297398	0.0389032853554	0.0185751209571	0.00649806098921	0.00865545200297	0.00233681487717	0.00434786896037	0.00182252751795	0.00159524197807	0.00140500347007	0.000985288582383	0.000515655785038	0.000402188760927	0.000340848087224	0.000744640537319
è	0.00113693751072	3.46810509512e-05	4.61288629588e-05	0.050555830106	0.436970511418	0.317967156846	0.0704817757993	0.0676877214518	0.026635464319	0.0102787260631	0.00777416396766	0.00242226641572	0.00341641807346	0.00135613142265	0.00104588376436	0.000895337565357	0.000483713086794	0.000225139068346	0.000155444366442	0.000120051015408	0.00031049194644
o	0.000455102902573	2.74995886504e-05	7.41794189863e-05	0.0169603878487	0.321592700473	0.331662625615	0.0709693519331	0.130374649151	0.0631074211063	0.0264286603544	0.0166472209892	0.00605444260524	0.00743356789115	0.00296315980755	0.00212192168812	0.00169457102179	0.000694028868931	0.000245899609449	0.000117695600814	5.99768668027e-05	0.00031487741548
t	0.000181354429858	1.81217967668e-05	4.56328601021e-05	0.00677410460957	0.209668843491	0.328390231872	0.110225633978	0.143154966384	0.0854795740354	0.0354380437848	0.0321726976631	0.0103322188684	0.016273560297	0.00632032510252	0.00462833689604	0.00463432120726	0.00246566325631	0.00116186400315	0.000827240853605	0.000563376573268	0.00124389591849
s	7.3374259686e-05	6.2363077756e-06	1.53540306107e-05	0.00347137668652	0.14787235783	0.309096880624	0.169828014659	0.116038268795	0.0984339430118	0.0384467075949	0.0449168148877	0.0133473959561	0.0234407244323	0.00841455153417	0.00708731663201	0.00706131073575	0.00440496958544	0.00246448770105	0.00176378218454	0.00133553425776	0.00248063900616
e	2.80380596287e-05	3.48470156187e-06	6.06569967357e-06	0.00127412590484	0.0900124952767	0.315341623541	0.194880944886	0.171881769598	0.0984792043373	0.0365809785316	0.0366190706292	0.0107591159187	0.0180795335774	0.00583757809472	0.00558204721067	0.00499634203192	0.00329910940181	0.00198239065702	0.00134777707585	0.00107053896692	0.00193778793872
m	0.000105357539876	4.81675865396e-06	3.87543689119e-06	0.000605092460947	0.0506758114256	0.30363052118	0.260283381629	0.183893263199	0.0940919214458	0.0332325895105	0.0322901665431	0.00852798790623	0.0140791282925	0.00440368194824	0.00447937940356	0.00331711013064	0.0021924306406	0.00121672980901	0.00079091987295	0.00062127421664	0.00155458741624
a	0.000221297239959	1.06386666847e-05	3.72795019706e-06	0.000378808438982	0.0293090711419	0.256150520393	0.272418083876	0.234955821066	0.102406783815	0.0356558815035	0.0312193075144	0.00806392253541	0.0129446444308	0.00396885834941	0.00416982030119	0.00279726464355	0.00183949237353	0.000972103106337	0.000608602930983	0.00047321956988	0.00143210881541
è	0.000181539092653	3.01038272282e-05	8.48997036324e-05	0.000131977686661	0.0171317123806	0.199553573464	0.176648059625	0.337741240355	0.134613207938	0.0569759805012	0.0320301905048	0.0122239857451	0.0141356834769	0.00650825548314	0.00488297993373	0.00349692248118	0.00154835415118	0.000628285992112	0.000335420716994	0.000197277562293	0.00092030094847
s	7.51541395277e-05	2.99038927761e-05	0.000111882919044	8.40682772203e-05	0.0237545774602	0.232768964488	0.106524961542	0.272967646785	0.169031632646	0.0738031435004	0.0332006408349	0.0206460362484	0.015528560159	0.021753315161	0.00900323597791	0.00982316149373	0.00313795431706	0.00137595738404	0.00168723780566	0.000612717675431	0.00407923364949
t	2.78128561526e-05	1.01962751854e-05	3.88368791947e-05	7.44881457401e-05	0.0251831024867	0.252706854829	0.162793060514	0.176840932262	0.165527834215	0.0655397878335	0.042820140945	0.0217030047495	0.0199942637197	0.025879609387	0.0108206031593	0.0127479708312	0.00481183897235	0.00242635372801	0.00277290256855	0.00127020599181	0.0060101791165
r	1.88200700509e-05	8.97199695513e-06	1.89030937449e-05	9.882496858e-05	0.0110603189956	0.15550670161	0.329512553505	0.135749069087	0.147241452738	0.0572342859445	0.0622280636483	0.0191219095832	0.0283466865732	0.0163400339623	0.0108708368864	0.00994472007707	0.00530311152412	0.002713952276	0.00232116232285	0.00149122379727	0.0048683826055
a	1.9385269017e-05	2.05612876517e-05	2.15084982483e-05	0.000100313245527	0.00481735357853	0.0822435765367	0.308027697835	0.226205008029	0.150972298913	0.0720880019815	0.0666236778828	0.0185253045277	0.0293450828577	0.0116127466874	0.0096513886288	0.00751104482569	0.00420544804137	0.002015663312	0.00151235533095	0.00105431204709	0.0034272763685
m	3.17422360057e-05	2.34146982172e-05	2.07576417494e-05	0.000153688877842	0.00256784220618	0.0435680795122	0.227180392612	0.263994209343	0.175751412971	0.0874081239938	0.0840444242943	0.0231875008426	0.0375674112859	0.0148998484291	0.0136065195429	0.0092799729419	0.00560167821379	0.00248825755733	0.00188839533365	0.00142424893036	0.00531209395617
a	7.35385303352e-05	1.97643614057e-05	1.28720861165e-05	0.000171850428014	0.00161454639539	0.0278003448374	0.190580156537	0.301582746448	0.18311690099	0.0966952213313	0.0809474704314	0.0235873452809	0.036831443762	0.015100990243	0.014379981181	0.00942201331397	0.0059057648046	0.00266538568578	0.00202249874455	0.00155681557679	0.00591233615206
è	8.40791274451e-05	4.17873468019e-05	5.91745165722e-05	6.0020347838e-05	0.000713952301797	0.0119119176125	0.0893966075123	0.390959062149	0.198466793663	0.133586200444	0.0670847641438	0.028531685427	0.0342528119207	0.014022164181	0.012015922727	0.00853582810466	0.0040754466682	0.00169747406193	0.00101137064818	0.000641510232263	0.00285140141735
c	4.36792147534e-05	4.2747415934e-05	0.000111934288857	7.2827959046e-05	0.000568184210599	0.0135582712042	0.0611257938374	0.27768829405	0.204950724554	0.140870463481	0.0612334247146	0.0467258204757	0.0341215483069	0.0687965640603	0.0233290295757	0.0302312937016	0.0093411618894	0.00408972935398	0.00708664724939	0.00232563088409	0.0136862363391
h	1.55183449561e-05	1.72688563113e-05	7.8691084619e-05	9.30478303487e-05	0.000467196827866	0.0133925458447	0.0647886076125	0.13659595135	0.153003004851	0.11195158116	0.114883524905	0.0595168568252	0.069907254769	0.0979943413534	0.0382863015252	0.0523825575672	0.0236955722965	0.0134509024513	0.0159807354165	0.00923153416136	0.0242669894464
o	2.90631934187e-05	2.87475544371e-05	3.93110865397e-05	5.12937697829e-05	0.000269509883622	0.0049869595249	0.0482446028708	0.118844183783	0.110036578284	0.145431027053	0.185432008302	0.0617210389417	0.107407613256	0.0585068304511	0.0379374898417	0.0422340248557	0.0246790784322	0.0147421116171	0.0128897512722	0.00971523827379	0.0167735121488
m	8.27868078062e-05	3.3851796479e-05	2.48857725132e-05	2.9152440261e-05	0.000298134284541	0.00282102037497	0.0353389052903	0.123220506594	0.128527999428	0.171828335684	0.205139076101	0.0616739829806	0.107655262752	0.0428190941504	0.0370812242806	0.0300165296186	0.0177496578107	0.0093469110057	0.0072488085574	0.00541480931126	0.0136490657163
i	0.000129590479269	2.68676341597e-05	1.15832503711e-05	2.30628952537e-05	0.00022666728418	0.00186783506166	0.0269783024301	0.124723514198	0.146200379809	0.229973638561	0.162653769367	0.0683697596602	0.0891847792507	0.0377992640501	0.0388590447602	0.0261863278729	0.0155818169369	0.0083105880019	0.00570488471913	0.00410037493709	0.0130879679054
a	0.000110215659756	6.41878433866e-05	1.8093850657e-05	1.47793915846e-05	0.000112045376393	0.000864159623887	0.01569100781	0.209982158066	0.16409050327	0.293786692854	0.080573601789	0.0731552118867	0.0544682480836	0.0280565530167	0.0315668309201	0.0198277529576	0.0102852558456	0.00571625190063	0.00301753920638	0.0018305638257	0.00676837753513
a	9.92284499187e-05	0.000291298321129	0.000156306198219	1.24648351949e-05	7.9047971131e-05	0.000508472247962	0.01022458977	0.197781901355	0.15331348109	0.281538357618	0.0454576789297	0.114536707296	0.0407709416945	0.0503398026722	0.0415748029734	0.0317442706525	0.0145039338152	0.00666479586688	0.00285778270213	0.00129297608857	0.00625119491171
d	9.76167373062e-05	0.00032666979171	0.000194914472406	2.55851993983e-05	8.93952637103e-05	0.000446655522654	0.00877882775667	0.0921810951183	0.0983530083633	0.210269101539	0.0812032466432	0.127992392432	0.0677580595648	0.0873123382241	0.0676351389911	0.0541696975508	0.0319468372717	0.015028574289	0.0130978881007	0.0107791368295	0.0323138628039
e	6.94432714354e-05	0.000153509001903	8.49397961353e-05	4.07823874661e-05	0.000106890439903	0.000419394180885	0.00774982331889	0.0463269370394	0.0618781274544	0.174888399513	0.102367587881	0.124617614144	0.0933422565216	0.0966154580747	0.083229700997	0.0678810825169	0.0423986190906	0.021370542763	0.0185983160336	0.0153336147765	0.0425270029346
r	5.59872171451e-05	9.41821355343e-05	4.45966303784e-05	3.2362064822e-05	8.76515819677e-05	0.000384718800295	0.0145095028396	0.0399486676798	0.0664905391515	0.177307333171	0.113018251627	0.124226738048	0.0991866521739	0.0857370660249	0.0806804703323	0.0666029575056	0.0417433590302	0.023220559921	0.0179504226779	0.0145284384255	0.0341495476449
f	3.19476961484e-05	3.24818065981e-05	1.75691557928e-05	1.42843131407e-05	6.12765579892e-05	0.000350280421432	0.0162810124132	0.0281900227266	0.0548480628172	0.10160666439	0.132719845209	0.084190836016	0.114605404058	0.0813536953416	0.0809286567774	0.0720913325019	0.0578156846767	0.0404248089737	0.0398605948926	0.0393688114752	0.0552066738816
ì	0.000405594377483	0.000145635122053	7.26300115976e-05	0.000122899592247	0.00094222787333	0.000893418695144	0.0148657836044	0.0162909087422	0.0237707493724	0.0733169614633	0.190197956403	0.0688324320053	0.151620568019	0.0722402027805	0.0779456295925	0.0733475051673	0.0583350652256	0.0423914623246	0.0419427072975	0.0421899225917	0.0501296972939
a	0.000540382255828	0.000227452194018	0.000105488080533	0.000179892676082	0.00127231899444	0.00111443861505	0.0147911453015	0.0198981275807	0.0208277837908	0.122800677154	0.203931778801	0.0957230340018	0.167702322673	0.0701167285935	0.0809622471975	0.0683034210558	0.0420468527419	0.0259525664415	0.0202998177658	0.0178451224306	0.0253584284313
d	0.000197021088609	0.000120384078406	5.1725158211e-05	8.21714454607e-05	0.000480478921813	0.000456357921683	0.00625444496717	0.0164688896602	0.0199977485969	0.121885862385	0.160878356267	0.106003770001	0.159422504224	0.0836471995312	0.0885163157325	0.0787521320186	0.0504916015806	0.0299773808138	0.0238711575886	0.0209790602769	0.0314654718104
e	9.99879228697e-05	9.02928198687e-05	3.0640018437e-05	6.32923265869e-05	0.000227266974271	0.000243677120561	0.00349351818906	0.0118755303534	0.0157002635323	0.106707077462	0.151985788756	0.102275502	0.163602968075	0.0878322115104	0.0976967319108	0.0842616273395	0.0553898691935	0.0335179572713	0.0266528931962	0.0231733290923	0.0350795809368
r	6.97869909566e-05	8.04737931229e-05	2.38144671123e-05	5.7417449929e-05	0.00014317124009	0.00017333430152	0.00377731049635	0.0123633497845	0.0205552891774	0.113848520821	0.148850142919	0.104015590667	0.155913282692	0.0868188355035	0.10242708397	0.0802602324465	0.0531974983978	0.0329090787571	0.0256256823987	0.0219331023641	0.0369570266456
f	3.20937527189e-05	2.7558406961e-05	9.85422823743e-06	2.06765139097e-05	6.289093203e-05	9.31776175067e-05	0.00320846121878	0.00792705090817	0.0179143133925	0.0672074589403	0.133120049973	0.0720811675557	0.136411604231	0.0846198385012	0.0932869913233	0.0835919591488	0.0704026127993	0.048877987919	0.0532928834662	0.058717959788	0.0690934252152
ì	0.00039350437664	0.000195646205074	7.44123819791e-05	0.000193891307503	0.00128164822734	0.000947345341502	0.00703517845959	0.00574293328272	0.0078215805975	0.0388941393134	0.148574602324	0.0518312365186	0.164881638077	0.0779522815004	0.0919564404411	0.0884693213829	0.0730121965998	0.0500276366397	0.0572964998221	0.0651198032627	0.0682980674051
m	0.000513890244617	0.000252126131125	0.00010928897066	0.000254320608668	0.00168800574178	0.00131698508717	0.0103608338199	0.00993243842757	0.0162131119992	0.0561868674378	0.185625204108	0.0673973555062	0.173713182692	0.0979334491668	0.0825044668137	0.100547897128	0.0590214845333	0.0343541528799	0.0333133259407	0.0316417350876	0.0371198694684
m	0.000172245716942	8.49049445583e-05	5.157679361e-05	8.99945653893e-05	0.00057901376326	0.000546578967057	0.00608905893997	0.00858394987586	0.0178187370331	0.0512116714793	0.167954654703	0.0684820898354	0.163207054231	0.112305379722	0.0755099022712	0.113424105709	0.0659401901778	0.0361258962933	0.0374184379802	0.0344353923625	0.0399691374895
u	8.85295819807e-05	0.000230738506269	0.000104749187927	0.000114070561463	0.00036156840442	0.000297896837019	0.00306385624666	0.00482127635862	0.0075726513777	0.0343901711598	0.136166804901	0.0594860446118	0.19129626141	0.106608959907	0.101711020757	0.118441045236	0.0753038140593	0.0383187030978	0.0395535503267	0.0373924204542	0.0446758551632
s	8.31232426602e-05	0.000280458314156	0.000122731492276	0.000121048573488	0.000283582779873	0.000202842463806	0.00165748940222	0.00392353111954	0.00729992995923	0.0436786687199	0.0774240396337	0.0866535748706	0.142997983803	0.133820926636	0.117564000252	0.129458015079	0.0795933750198	0.0434851380326	0.0452923957756	0.0341475574847	0.0519095780544
t	5.44663750534e-05	9.49606926187e-05	4.15790869587e-05	4.1963444296e-05	9.51257683577e-05	6.97522577353e-05	0.000682461497407	0.00213005363985	0.00783531581974	0.04733177324	0.0407803808779	0.10904220829	0.082983244601	0.147671035545	0.112145083417	0.131640785026	0.0898145413399	0.0576537223442	0.0593577319252	0.0454601248282	0.0650736980181
u	7.07513638511e-05	0.00045021264004	0.000153093355553	0.000110928961565	0.000136147259453	8.53388309118e-05	0.000839577942469	0.00214281491328	0.00574676427325	0.0467516904133	0.0318315079593	0.11506729443	0.074756389867	0.150155171848	0.131362377806	0.140669328342	0.09446998178	0.0570332807814	0.0508450683084	0.0407388729427	0.0565834393394
d	0.000120325664617	0.00057100646268	0.000191297133918	0.000135542043522	0.000154732811484	0.000102713402304	0.00098509484749	0.00207276023776	0.00389376572442	0.0357058893044	0.0542680906531	0.0937311904767	0.0983103549557	0.145628707283	0.133684843935	0.133659212781	0.08982375726	0.0476534539271	0.0461239671028	0.0409640643142	0.0722192631131
i	0.000144359864872	0.000538573836893	0.000159058300039	0.000430692797507	0.000274726408828	0.000169726462768	0.00154848501583	0.00131757707925	0.00235005870814	0.0200365516015	0.055615353551	0.0654225741589	0.0897501189852	0.135086762428	0.123245252645	0.131832400927	0.0970205340867	0.0575321399757	0.0662898723676	0.0625613347714	0.088673874371
è	0.000117977014957	0.000623541055631	0.00028947924668	0.000543796311836	0.000342003449609	0.000198653767589	0.00181379963861	0.00163299809308	0.00268590650271	0.0302390605338	0.0299093578503	0.0941249913863	0.0563103169951	0.159908994143	0.125146710882	0.154404140309	0.0974291330289	0.0600743109919	0.0653596334559	0.0539977325905	0.0648474531237
i	0.000197302424986	0.00105511849521	0.00192184022223	0.000230708046612	0.000191511273203	0.00010562642253	0.0010429641562	0.00144556321103	0.00264159341424	0.0322675851779	0.0225719436168	0.117671430462	0.0440917339984	0.211125148048	0.112804846961	0.166326970103	0.0883548130096	0.054843094664	0.058739577152	0.0324119595302	0.0499586337079
f	0.000253670628329	0.0011023011136	0.00232449978448	0.000110140900204	0.000110685085501	5.93407888433e-05	0.0006167376654	0.000676523540343	0.00129693060141	0.0154039130593	0.0322416142056	0.0828536018207	0.0621396683328	0.198004432683	0.101253595654	0.149141643368	0.0911671376699	0.0559219772213	0.070372357384	0.0512529941767	0.083696212236
è	0.00023494753611	0.0007097815864	0.00103765693856	0.000251298021401	0.0003190953096	0.000135099624281	0.000744379458467	0.00103792623678	0.00116826851714	0.0100892613531	0.0377523110685	0.0441711066069	0.0901760047776	0.131713407561	0.098909305218	0.129847607789	0.09854774189	0.0489327527404	0.0783377874613	0.106486551392	0.119397707412
t	0.000185860231237	0.000577243269268	0.000608338819987	0.000297574540927	0.000387117846167	0.000158878258427	0.000770561886156	0.00147979417893	0.00212982750571	0.0169809347844	0.0364003890228	0.0455368032023	0.0772839729259	0.13902832252	0.0832730260727	0.14342321593	0.0872831132967	0.0467565789135	0.0932678444871	0.108989477131	0.115181132471
o	0.000142959702946	0.000930357663557	0.000604512813796	0.000560075414102	0.000542744675022	0.000216814489809	0.00102734186205	0.00141314832631	0.00233996293524	0.0192754659281	0.0326174320076	0.0480897927341	0.0570091723086	0.14643954084	0.0832488496909	0.15060545531	0.0855476024322	0.0483632663045	0.0999812101624	0.108075939044	0.112968390824
p	0.000167909597649	0.00104940952702	0.000603120174232	0.000649187778701	0.000596623075674	0.000239566839603	0.00114930522402	0.0011541192521	0.00162453274508	0.0119605083094	0.0327435270025	0.0351540419114	0.0747685074362	0.11601032028	0.0979316915636	0.133451178437	0.0989728908107	0.0495108927682	0.0906128733875	0.124998978348	0.126650870275
ò	0.00028896722255	0.00111079531484	0.000584554861044	0.000748704633567	0.000825441975891	0.000339434869534	0.00113242667801	0.0015993804607	0.00158236691503	0.00962367343647	0.0370760213342	0.0278771086371	0.0991865338121	0.09701876676	0.100521088855	0.122696109479	0.10114193827	0.0467747382561	0.0828520844625	0.141849544783	0.125170322092
r	0.00030469123985	0.00113210712728	0.000589725060348	0.000785317670189	0.000904460653297	0.000375511726845	0.00135836408267	0.00167593370023	0.00144531573834	0.0105219746455	0.0591356711114	0.0295201225457	0.105884955937	0.107599795587	0.0959026976183	0.121856006493	0.0916212974233	0.0410340584187	0.0801082064875	0.131634638261	0.116609116031
k	0.000152693852283	0.000381906869093	0.000215387090783	0.000274004918396	0.000317689523432	0.000147220724282	0.00114008908422	0.000685709016743	0.00084693804278	0.00784913261517	0.0720638163705	0.0263500099819	0.109441110646	0.104398638529	0.0797653872061	0.106735748831	0.0836579358078	0.0392246551396	0.0862667324958	0.146644082754	0.13344109201
e	0.000327936990761	0.00199040819403	0.000634823627594	0.00201442124213	0.00142103938548	0.000721147633094	0.00276468309474	0.00219504427558	0.00142405941093	0.00868710877172	0.0405411391235	0.0184370904606	0.0827787322153	0.0736327361763	0.0802797277354	0.098577301277	0.0891620186026	0.0395288917132	0.0898696878319	0.219630937585	0.145381057337
t	0.000355888375587	0.00252447500798	0.000767668093281	0.00258780438554	0.00177786543788	0.000899785885498	0.00293484675625	0.00269770447853	0.00174700807031	0.0108148817239	0.0192210975078	0.0350648291535	0.0480576014051	0.0937393420588	0.0899701432451	0.115976628759	0.100036266201	0.0580662005711	0.096055400944	0.192125075862	0.124579479112
e	0.000199809590529	0.00155422021263	0.00046862834851	0.00165530776668	0.00102457705535	0.000513912482966	0.00259071604342	0.00127601197951	0.00099110305677	0.00817696947463	0.0101322593026	0.0455186983845	0.0268497774684	0.11750639402	0.0885646297484	0.13221699292	0.110895828734	0.0792437135237	0.116685593648	0.150479795287	0.103455073037
j	0.000165416090176	0.00123116491448	0.000369000102377	0.00134495526263	0.00077713046545	0.000400871695989	0.00259175103114	0.00247307075984	0.00707018181892	0.0246010532582	0.0428026311009	0.0570381814615	0.0617970421561	0.110574824673	0.0945859899161	0.118172630973	0.0981820909113	0.0698014125079	0.098611741216	0.115964407096	0.0914444643457
a	0.000160761923392	0.000902505315093	0.000268315536999	0.00133895409461	0.00065723320215	0.00035135157033	0.00214316299371	0.00301141191995	0.00920322700631	0.0305010755861	0.0531877066336	0.0558664841538	0.073732538052	0.0940183015577	0.0947817966387	0.103993910324	0.0884813349704	0.058318942836	0.0895901437387	0.136860547699	0.102630284782
m	0.000161559932464	0.000793345754431	0.000234990542666	0.00133800104604	0.000629393849383	0.000388484026777	0.00249183726457	0.00419678623998	0.0128777917354	0.0344880450287	0.0788593571445	0.0521048450513	0.0806376233507	0.0851559055192	0.0901728588796	0.0948509234413	0.0811215316568	0.0510643039453	0.0837491662462	0.1408632309	0.103820001594
