 	se	si	era	vestita	la	mia	figlia	l'	avessi	portata	alla	chiesa	</S>
m	0.0049866828789	0.000208391888983	0.000120244455505	0.00113924028412	0.0462532208233	0.271721596628	0.35366439819	0.226271356222	0.0730202171191	0.0161229843889	0.00248507925284	0.0022903093669	0.00171627150059
u	0.00848744355963	0.00161681566833	0.000129717845168	0.00067437664804	0.0182909907544	0.143476634543	0.427113789397	0.279732278741	0.0873215570397	0.0256479291296	0.00291086348428	0.00215927422897	0.00243829283353
t	0.00908332275321	0.00205472066578	5.88196127227e-05	0.00023508219568	0.00670328029813	0.107028743848	0.478155686466	0.24483959958	0.111513730347	0.0294638290432	0.00373095942809	0.00301690864966	0.00411525127784
i	0.00339463533774	0.000711282021593	2.38087589076e-05	8.802364456e-05	0.00279522968604	0.0824548282827	0.390742022155	0.219073256527	0.223884820116	0.0582364003477	0.00909220147603	0.00366935164989	0.00583409122595
n	0.00130213718591	0.000261703877198	1.16645737692e-05	3.74396041867e-05	0.00110723527535	0.0384476494276	0.273468244052	0.236948715509	0.303304743372	0.0907725401159	0.024522917492	0.0160251565166	0.0137898262086
ì	0.00144773388197	0.000214855339066	1.07430730564e-05	2.69740223956e-05	0.000521020535117	0.0186284811425	0.179542847017	0.18786995517	0.423750644457	0.0993647567053	0.0453934024973	0.0229375406722	0.0202910357362
c	0.00139004113416	0.000197220848289	1.95984856855e-05	4.66510321319e-05	0.000550895641706	0.0168414630475	0.110632808006	0.170462211723	0.442010404819	0.133182332235	0.0666112861658	0.0344579267241	0.0235971312454
h	0.000466519329053	6.88313791297e-05	2.24868718952e-05	5.1834582044e-05	0.000517299550569	0.0153781063158	0.0807341786687	0.217189133908	0.26823744494	0.192533150745	0.105429120722	0.0691592255747	0.0502126437485
a	0.000199663003851	9.35672508099e-05	2.63273616317e-05	5.51038420147e-05	0.000381437283523	0.00606911037193	0.0383017685562	0.197414081303	0.14475255498	0.358112906915	0.123233680241	0.0613632055249	0.0699966079162
p	0.00119756051795	0.00016734335027	4.57932048772e-05	5.91553360049e-05	0.000348677307841	0.00330440022398	0.0242290595187	0.129950897101	0.107973634993	0.414174658972	0.123397926747	0.0859431455083	0.109207742639
à	0.00210620573932	0.000703764786757	8.84380716257e-05	0.000138514077335	0.00055315473928	0.00263332077466	0.0166634185062	0.0777928557003	0.079660313331	0.412781522991	0.154705122249	0.103362647503	0.148810714213
r	0.00133668042311	0.000885760072252	0.000269290290542	0.000334007752445	0.000651158893093	0.00203371870822	0.0171582401687	0.114764715233	0.0585765011103	0.39774110433	0.14648890075	0.129369298168	0.130390608071
o	0.00066112318437	0.00130021486742	0.000687320630181	0.000682461384148	0.000935758977698	0.00206661231941	0.0172517177229	0.121106167411	0.0510164387034	0.315743791443	0.160066473583	0.160234539389	0.168247349357
n	0.000431397898123	0.00136988825531	0.000637197765394	0.000616801057249	0.000942041472133	0.0019506739308	0.0093384453543	0.045772527437	0.0256915489011	0.250873543814	0.244123971194	0.208924056463	0.209327883119
t	0.000157749101374	0.000459782545003	0.000213503680165	0.00020640185295	0.000315887789078	0.000659505266933	0.00338095699143	0.0159072918257	0.0205301593004	0.131445497938	0.305383143731	0.309932045488	0.21140808104
a	7.60722691247e-05	0.000297519225401	0.000120079749755	0.00024278105565	0.000655989981826	0.00141919308798	0.00526324475714	0.00948658465523	0.0134133344335	0.139053909313	0.31469056791	0.266600105163	0.248680657013
s	5.49641150416e-05	0.000244761337334	8.93776011183e-05	0.000255038761317	0.000769310855409	0.00167281637799	0.00590371570571	0.00727642359174	0.00913676081117	0.142171601438	0.30448149597	0.269894485054	0.258049245671
i	9.09865303472e-05	0.000523805924645	0.000138560621573	0.000548979096539	0.0013017477466	0.00103135684133	0.00279813218857	0.00381417660391	0.00723057437039	0.0660522084793	0.280805638657	0.347660261685	0.288003555224
n	0.000102486185782	0.000616320277748	0.000154794250624	0.00064681285228	0.00147907509993	0.00081805555511	0.00177674009619	0.00266749813464	0.0065430805568	0.0448266904931	0.268534546219	0.369861337228	0.301972575075
a	0.000116948067594	0.000574427862116	0.000141923820308	0.000677332704193	0.00153329298438	0.00064198742637	0.0011084212654	0.00185852004488	0.00588882595227	0.033579947831	0.238992825406	0.438308495743	0.276577058358
g	0.000142680142531	0.000563088412705	0.000138596034603	0.000687736481231	0.00155153800859	0.000586290371123	0.000976065588467	0.00160697226829	0.00331735248409	0.0246606696103	0.177233485135	0.494692975248	0.293842536119
l	7.6737885377e-05	0.000191929636868	4.7719260241e-05	0.000230480474577	0.000523734730663	0.000217689287374	0.000565672836156	0.000833366722763	0.00145563004603	0.0211139203034	0.117131091712	0.484510335083	0.373101658706
i	0.000229725892992	0.000766091152923	0.000112707480954	0.000332123625859	0.000818273657554	0.00211379736379	0.00462311695205	0.00539580072092	0.00072167698001	0.0223223755345	0.065366182904	0.368230778361	0.528967326235
s	0.000281078432597	0.000957426183524	0.000134356894898	0.00036571552352	0.000915229397851	0.00274293173393	0.00610321750068	0.00711290364031	0.000527098990003	0.0241243465115	0.054611299968	0.325210959454	0.576913448745
ì	0.000521426465799	0.00247829662706	0.000596306776213	0.00283554795607	0.0125156389446	0.027938038524	0.0203739368502	0.0369104486134	0.000944830280001	0.0371401145038	0.0508038333227	0.306854269818	0.500087336248
a	0.000727950855266	0.00431583754235	0.00110025945874	0.00523146298536	0.0198509259815	0.0406002581747	0.0349147099501	0.0543317082045	0.00261656809333	0.0503104521679	0.0451764324409	0.208862113273	0.531961322083
</S>	0.000554975327633	0.00415407977118	0.00107526702937	0.00497528799268	0.0151349084908	0.0267158545873	0.0324221264751	0.0389032371023	0.00371317639666	0.043342002084	0.0437831732205	0.187614316636	0.597611576041
