 	questa	la	costruirono	mastri	che	erano	i	muratori	</S>
n	0.00594203390352	0.0140456806546	0.113086067035	0.728507039075	0.112560383732	0.0204576236539	0.00457189006508	0.000227559104253	0.000601794598429
o	0.00448134688827	0.00472315490253	0.042329185945	0.619245159692	0.269526816244	0.052363612018	0.00626462588836	0.000289055298084	0.000777056076143
m	0.00399916537676	0.00164755880084	0.0148947886817	0.580075333231	0.325266292081	0.0639400523393	0.00813151916279	0.000569671589361	0.00147563346871
a	0.0261044479396	0.00067821280028	0.00567227903057	0.555982121077	0.352243784027	0.0483928444464	0.00858968125426	0.000672335669787	0.00166437043624
s	0.0334693756424	0.000313993124327	0.00199570190686	0.498354850359	0.405378754676	0.0468965574821	0.00978312628475	0.000724593563262	0.00308311475875
t	0.0111587866653	0.000105800805342	0.000720467678287	0.465353793453	0.439008911559	0.0465865798274	0.0273328790949	0.00226706762109	0.00746572025292
ò	0.00385742487707	3.8367982114e-05	0.000258988712762	0.229509153151	0.606721103853	0.116647403276	0.0336000266983	0.00259328630703	0.00677424968431
r	0.00142459863389	2.48335733713e-05	0.000133445322921	0.303661029717	0.523875214618	0.125288093759	0.0371160598994	0.00283823073568	0.00563851249477
i	0.00059255979283	2.27448014571e-05	8.39653389737e-05	0.324255435239	0.364460864873	0.251203987253	0.0493766876331	0.00336258854523	0.00664117716492
k	0.000318248206943	2.25792521524e-05	4.50054353246e-05	0.15152683708	0.341963324958	0.322620381084	0.142342933544	0.0164394891484	0.024721223055
a	0.00130196003831	3.34482240508e-05	3.50652281082e-05	0.0936332908933	0.309442888319	0.352458429028	0.188561551181	0.0225015045161	0.032031887685
ì	0.00174275066944	3.77034070169e-05	3.46090057027e-05	0.0325745790311	0.216574776106	0.575368893009	0.14068704706	0.0120066047387	0.020973024895
a	0.00084796164648	5.2507171339e-05	6.71168359009e-05	0.0111788707637	0.102333754702	0.657162431003	0.182353725687	0.0116628486796	0.034340765965
n	0.000435650837493	4.7874157113e-05	6.10092781336e-05	0.0041365749579	0.053294056234	0.479217343668	0.361885941896	0.0379940415599	0.0629275233217
e	0.000603334034498	5.3277020371e-05	6.87315172112e-05	0.00199696860263	0.0338784773113	0.352870034556	0.457479807299	0.07532489052	0.0777245091072
e	0.000851590978166	9.10555447903e-05	0.00012762775907	0.00123332423421	0.0143104868371	0.430648698185	0.3958222691	0.0776185425067	0.0792964197024
f	0.000482696324722	6.76106813968e-05	9.94905080233e-05	0.00105315767807	0.00684503697903	0.317776271395	0.3950322497	0.130332693169	0.148310759901
r	0.000164063745527	2.32598010656e-05	4.11149846744e-05	0.00116466259269	0.00347211429301	0.118157919798	0.342002853233	0.249382737723	0.285591239967
a	0.000981428553796	0.000109450314489	0.000119606585225	0.0026584574309	0.005027439531	0.0646301205993	0.245101877744	0.360110712574	0.321260929989
b	0.00125633511793	0.00013857098433	0.000138673317408	0.00344651304363	0.005536073577	0.0447011705331	0.251073955915	0.386117670858	0.30759108333
b	0.000421794147143	4.76733788433e-05	6.04829934693e-05	0.00208689821454	0.002398320859	0.0199673646777	0.192080274972	0.424583843619	0.358353384443
i	0.00201488829021	0.000185843057514	0.000187371719823	0.0144018572715	0.005199913553	0.0122580930592	0.094411596324	0.527810681206	0.343529778148
k	0.00254943077707	0.000231886434571	0.000217119290508	0.0191400447572	0.00601286120767	0.00786346285307	0.073692747108	0.531465377069	0.358827069383
a	0.00513239760602	0.00054476509359	0.000470918107403	0.0125045182524	0.00835897175922	0.00674722345102	0.053394709036	0.570713242356	0.342133199794
t	0.00599006263644	0.000648474683563	0.000556826622468	0.00947432179413	0.00909920360207	0.00637330588367	0.0412838016787	0.614005764119	0.312568169931
ò	0.00367681197991	0.000948532246888	0.00200637886082	0.00418295417471	0.00450246054969	0.0161984086946	0.0392414792262	0.62082013804	0.30842284331
r	0.00295098648997	0.00106097538663	0.00248995655994	0.00395828125824	0.00300037530656	0.0193072584982	0.0514922344087	0.636431136013	0.279308804437
i	0.0106807713267	0.00522863796654	0.00772036579298	0.00774988641941	0.00523463589219	0.0316683337661	0.0614145561362	0.620773348671	0.249529444812
</S>	0.0198172141633	0.00990765098327	0.0141913178965	0.0111286257097	0.00889650944609	0.053334529883	0.0607635530681	0.623809144336	0.198151452406
