 	il	medico	mi	ha	detto	che	non	devo	mangiare	dolci	perché	mi	fanno	male	a	me	mi	piacciono	e	li	mangio	</S>
p	0.00560751862994	0.0381863221313	0.389382773161	0.361404298376	0.157929644528	0.0270331156355	0.00606087544716	0.00566886522261	0.00547534908497	0.0012009595258	0.00111132844543	0.000266870358695	0.000285826629405	0.000113184907107	4.51392807923e-05	2.7918000264e-05	0.000117684136346	3.63822486374e-05	1.72803821276e-05	4.76802059469e-06	3.11139055112e-06	2.07890210303e-05
e	0.00835401188331	0.0147421660104	0.369248184387	0.364076462792	0.187006974843	0.0327474068785	0.00740729991572	0.00649801160754	0.00630596188499	0.0012756312706	0.00126927023364	0.000289494602998	0.000346027804868	0.000128008562089	5.11145478308e-05	3.17023397167e-05	0.000124234165382	4.25868621925e-05	2.00922907275e-05	5.80235565e-06	3.89458133584e-06	2.56513631648e-05
k	0.0092209353911	0.0061898394268	0.310748738129	0.388482080931	0.213351284948	0.0423488896262	0.00813186407191	0.00756001673585	0.00815676815166	0.0018164745522	0.00194843242971	0.000371651351099	0.000948731516689	0.00021124267375	7.22517901769e-05	5.54970028676e-05	0.000148994525061	0.000116609826711	3.25855225942e-05	1.57698908351e-05	1.34865672641e-05	5.78531578763e-05
a	0.0038546528937	0.00297077743227	0.266190839376	0.396753553644	0.248288161649	0.0494610852087	0.00887110969064	0.00816495017862	0.00888333680055	0.0020056475274	0.00217853930657	0.000400568615366	0.00115365077156	0.00023947683235	7.94842999156e-05	6.35285144025e-05	0.000157728967487	0.000141701213137	3.67789405681e-05	1.90980519974e-05	1.66926285647e-05	6.86162869254e-05
e	0.00236528886457	0.00160892509609	0.183279877279	0.354145714548	0.251695043883	0.0873730357362	0.0374787692302	0.0565747069929	0.0145846450168	0.00809939341913	0.00111451653219	0.000482739036789	0.000501594623187	0.000178631211883	0.000111428563162	5.19571849142e-05	0.000219763548296	7.41125686123e-05	2.2002345226e-05	7.10407455147e-06	5.75280738157e-06	2.49689746085e-05
n	0.00112010573619	0.000550988432263	0.0615514198797	0.352304508183	0.209441337961	0.135754545245	0.0573271547434	0.103943648998	0.0386768130056	0.0151672091397	0.00302182944406	0.0023560273456	0.0131714514744	0.00108312951063	0.000568450001054	0.000419912694971	0.0013931986161	0.0017164657162	0.000175912537075	8.95438903505e-05	6.39020675105e-05	0.000102473896203
è	0.00187217312673	0.000221797895654	0.0208109305166	0.342961252728	0.157134983987	0.176103355082	0.0567130632478	0.139295836333	0.0521643783352	0.0201630317132	0.00417187241469	0.0031531857152	0.0176564603248	0.00153189970354	0.000788297667018	0.000572428688324	0.00179085247203	0.0023301896154	0.000229990211025	0.000119430688117	8.44878761702e-05	0.000130142789068
n	0.00212146801881	0.000112091802218	0.00728696409553	0.250091290909	0.136761082662	0.207841651694	0.0468530577493	0.161950545444	0.0639925321117	0.0889500322377	0.0175300124049	0.0031808913384	0.0066083541416	0.00201581306785	0.00125806998901	0.000634719852775	0.00101525932401	0.0009692213818	0.000164487672342	0.000178556340706	8.67882123901e-05	0.000397152553356
a	0.000760026199503	4.3202989406e-05	0.00264472870851	0.14600479577	0.137516004221	0.224928603898	0.0591187509164	0.199049655148	0.0808190607039	0.113577664746	0.0223093269016	0.00343405124613	0.00311783378053	0.00223267902262	0.00148198702967	0.000675875890925	0.000828857941337	0.000534335683933	0.000148429802781	0.000197935755235	8.73384824634e-05	0.000488878078785
f	0.000307018601534	2.16156053353e-05	0.000986203602837	0.0548760110567	0.19551669474	0.262711541299	0.0774354709721	0.196681823716	0.0937855619013	0.061041377582	0.0193194630672	0.00498999121538	0.0206309921268	0.00290761784087	0.00136553027656	0.000971596903642	0.00204026578045	0.00283430218464	0.000386891832927	0.000294287516745	0.000228739842488	0.000666976153928
à	0.00118782351888	7.04932689784e-05	0.000456340800946	0.0234777243522	0.200138684913	0.278809743766	0.0842711159907	0.203482706572	0.107135730634	0.037660917194	0.0179523225557	0.00532101770513	0.0268483697756	0.00304933764696	0.00127599085885	0.00104758205788	0.00238686342682	0.00363374299488	0.000463183890976	0.000327210868248	0.000277265737496	0.000725809117976
o	0.00148680574563	8.60344190928e-05	0.000186502465649	0.00870222605073	0.102319579738	0.237732827922	0.104972631997	0.330629192191	0.129938325211	0.0512350150647	0.0097296320519	0.00419024120171	0.0110528278252	0.00201951061565	0.00122301031962	0.000620044159293	0.00157560807561	0.00160361758163	0.000215965686992	0.000119747858083	9.7434353832e-05	0.000263199435992
g	0.00050288853731	3.07777441309e-05	8.28302605497e-05	0.00322440198358	0.0578942346793	0.200193269307	0.0848727593323	0.299769557397	0.157809611737	0.0710327250216	0.0267302683506	0.0102736474006	0.0604418247751	0.00574833813855	0.00264809917321	0.0021524948031	0.00497593595854	0.00774637151054	0.001007088019	0.000723142858694	0.000650552979277	0.00148918240866
l	0.000168695876497	1.14537915436e-05	7.36389368499e-05	0.00140282377119	0.0460788308931	0.156149492102	0.0492795851108	0.173236529132	0.159944350579	0.0647615903405	0.0410963751169	0.0230043951335	0.197735681592	0.0138260463795	0.00851951339107	0.0078115982677	0.0158632633195	0.0250335208368	0.00469002713967	0.0036060720529	0.00318263922643	0.00452388746955
i	0.00143656094013	1.26119663479e-05	5.47358021166e-05	0.00060440853373	0.0210209050644	0.0854657517007	0.0608718217036	0.207390299711	0.234806380193	0.0614615801135	0.0280660617056	0.0219222849445	0.189139558464	0.0129720198932	0.0102158604637	0.00813393862257	0.0158762831498	0.0239867428456	0.00507459705989	0.00389714278663	0.00341575730781	0.00417469286318
c	0.00185958369601	1.29411769393e-05	2.70318735389e-05	0.000410871024577	0.0139548061215	0.0937594225669	0.0684582972345	0.230235989904	0.289047130064	0.0592940280378	0.0263387689019	0.0185107562148	0.137428154088	0.0101226407311	0.00764820515457	0.00530958794086	0.0115780017599	0.0167989065152	0.0029521651333	0.00206653479788	0.0017511023016	0.00243507496106
è	0.0063742672813	0.000171510699803	4.97702508463e-05	0.000620307488192	0.0131942077072	0.0945684928556	0.0711983057448	0.211204009968	0.323811400021	0.0545267660126	0.027448041134	0.0188048287383	0.124368443363	0.0097219662437	0.00717185238486	0.00452978091362	0.01055278562	0.0147976774051	0.00230089014443	0.00147002327163	0.00121079420287	0.00190386034369
a	0.00788938030243	0.000226989363934	5.30800296154e-05	0.000552821772731	0.00737451795907	0.0523338429519	0.0752352185816	0.238716313323	0.37167003334	0.118820678671	0.0248120225447	0.0167589455794	0.0518717767877	0.0078873217479	0.00744356546162	0.00277763013787	0.00626886904	0.00645800936837	0.00107688170481	0.000541318402877	0.000434232667623	0.000796523004563
j	0.00264361372914	7.97144984113e-05	2.21062158718e-05	0.00025053146091	0.00323471240969	0.0315936093173	0.0401550389939	0.176522552441	0.330697191113	0.157944758224	0.0688634408482	0.0268368085265	0.0992274659292	0.015452530916	0.0104128854872	0.00523147547929	0.0109655868133	0.0119545161228	0.0023498218916	0.00127213527429	0.00110011768687	0.00318935850152
a	0.00116978872938	4.22975075704e-05	2.28174086239e-05	0.00018654531697	0.00184054013656	0.0209771336391	0.024889267798	0.105967980814	0.335574243704	0.144970734741	0.0929453302827	0.0411148561755	0.135074131976	0.023548975972	0.0207611168291	0.0077531854931	0.0157695242711	0.0168447535409	0.0032978382972	0.0016413642581	0.00140961161896	0.00419791983384
m	0.000678968685127	2.97574904235e-05	2.34613438746e-05	0.00017193039899	0.00123262454552	0.0146315910797	0.0192271825993	0.079722667938	0.328419657901	0.14026296158	0.0999220000942	0.0474619453918	0.154847553992	0.027642346324	0.0258481912764	0.0093615034977	0.0186172890904	0.0190915056803	0.00412649276573	0.0019924848527	0.00170165539632	0.00498619461128
u	0.000454542693709	2.53672163745e-05	2.46448939582e-05	0.000186166122997	0.00100698971517	0.0119681856932	0.0138679198664	0.047208081646	0.261242702634	0.132939377193	0.120271220031	0.0707637951306	0.172903739331	0.040890332108	0.0499888100921	0.0135779154992	0.0249553383635	0.0229709305601	0.00519717292191	0.0022045895509	0.00184635288877	0.00550579773709
k	0.000378794974236	2.38128530582e-05	2.29148972194e-05	0.000156149044332	0.000559561951723	0.0046878083644	0.0108852675988	0.0254428256487	0.171358145545	0.115651857398	0.133592296677	0.0790748403769	0.246467067777	0.0480063407027	0.0583231680307	0.0171224678331	0.0298661477878	0.03313768752	0.0071136303073	0.00405970511697	0.00387460031959	0.0101948851124
à	0.00174592087775	0.000149352378619	5.69444699731e-05	0.00100421888478	0.000499423637241	0.0024702122548	0.00727730317627	0.0126948953162	0.094848651515	0.0757087631327	0.133157698892	0.0923753287923	0.318021985926	0.0552211402342	0.0563621070102	0.022763044611	0.0470364375959	0.0478729041733	0.00882935690243	0.00506513353899	0.00475618630653	0.0120829680708
n	0.0021991387901	0.000190241701463	6.7014988523e-05	0.00127296989859	0.00030971297508	0.0018321113516	0.00600297891542	0.0155000101054	0.0954946621717	0.164055966711	0.161912729631	0.100536666264	0.198440309309	0.0578641034114	0.0589989633367	0.0246403582037	0.0465097751986	0.0366327103911	0.00699155430081	0.005615258013	0.00355626063551	0.0113764853903
n	0.000733312025193	6.3574379361e-05	2.2531614473e-05	0.00042741662473	0.000110655446293	0.00108444042787	0.00234126989514	0.0135264224018	0.0785234440572	0.17842451757	0.157518776544	0.080705664088	0.241685860436	0.0528067978038	0.0461307241122	0.0257206760679	0.0429592243995	0.0392895024637	0.0101330319669	0.008538617671	0.0053283926785	0.0139251387968
o	0.000392078829374	9.2451746737e-05	2.29369212577e-05	0.000164922421443	5.34867523643e-05	0.00040184039329	0.00285701346505	0.00623104303393	0.0354563646857	0.102338044523	0.124810395515	0.107467236696	0.288410416812	0.0756499612679	0.0768905047041	0.0329722180226	0.0615959514665	0.0507857924879	0.0127390776556	0.00670092992367	0.00449253281283	0.00947478359893
n	0.000281783500958	0.000103215126979	2.33021754859e-05	7.73569122943e-05	3.61930557881e-05	0.000175503852097	0.00289834495502	0.00364776306131	0.0190402078952	0.116061711508	0.156047965172	0.108528936899	0.235002628937	0.088655045756	0.084024751568	0.0338695143409	0.0588755344888	0.0514678058293	0.0120704345519	0.00771782967456	0.00522704439094	0.0161670868663
e	0.000156603558153	7.50580457263e-05	7.52373902286e-05	7.66619675781e-05	7.3856748596e-05	7.79983803657e-05	0.00143228338501	0.0016158535571	0.0084235976984	0.0867689611693	0.127258171724	0.0735244969663	0.207260804646	0.120114948585	0.140936970523	0.0460970937803	0.0640859721629	0.0680976699431	0.0179828778506	0.00980391222485	0.00628871019698	0.0197722260888
d	0.000114032929051	6.50515408088e-05	9.24221358429e-05	8.0473125526e-05	9.30711431987e-05	5.65375614552e-05	0.000940473445003	0.000794541722367	0.0041001023328	0.0369198943898	0.085807493908	0.0542295546554	0.274035009882	0.120259886195	0.157088842841	0.0514889295934	0.0694484620543	0.080443497981	0.0221620909502	0.0115202517416	0.00912371346566	0.0211356541629
à	0.00033049292935	0.00011371683717	0.000137008521048	0.000284584474842	8.40715980662e-05	9.30717931517e-05	0.00197145809833	0.00101853979079	0.00285202554427	0.0160930427966	0.0651509979693	0.0453769382185	0.345498546627	0.076558394065	0.119882813614	0.0598333481978	0.0911669953514	0.103649055994	0.0227496289834	0.0132060855805	0.0112372021552	0.022711988721
n	0.000400356638683	0.000129590245507	0.000151624217643	0.000349092520681	7.21232215554e-05	9.93662630506e-05	0.00227278554711	0.00143706509693	0.00753893224809	0.0620418855989	0.137500289323	0.0622414304062	0.215171040542	0.073540468355	0.117201062205	0.0659545673993	0.0908402401171	0.0877237593313	0.0195493936611	0.0165732188602	0.0106012547184	0.0286104905737
n	0.000133892300201	4.3430162544e-05	5.07645723843e-05	0.000117339185117	2.47099431318e-05	4.39671031169e-05	0.000784307198703	0.000904724669977	0.00865875421603	0.0766490587996	0.162504299774	0.0673025658021	0.212962468514	0.0773950111183	0.0858306184017	0.0578322604664	0.0708122517057	0.0736857537771	0.026288809887	0.0252227096201	0.0167367109061	0.0360156075246
o	0.00017127492514	9.8199911773e-05	5.22126800048e-05	9.04405208623e-05	3.31367781239e-05	4.2017001139e-05	0.00175212656823	0.000924116160992	0.00390311767201	0.0340787541999	0.0900767779247	0.0746393976007	0.249932012838	0.0925236957061	0.121610729467	0.0628787001555	0.0913401525686	0.0872955979257	0.030263202629	0.02036221204	0.0146279880354	0.0233041056082
i	0.00090131940838	0.000656692413924	0.000275313583335	0.000210163243621	0.000127203579375	5.72552460463e-05	0.00219742669608	0.000980576860331	0.002340939974	0.0200523023333	0.0612892254749	0.0664265825336	0.150653752279	0.156155977235	0.204837013156	0.0785337283852	0.0943782295229	0.0799466159752	0.0408762968763	0.0156469745133	0.0076654612118	0.0157909236361
s	0.00102029644923	0.000759568447175	0.000314992379845	0.000199165838507	0.000136453496892	3.56835747821e-05	0.00087287769136	0.000392108532444	0.000902377208	0.0100142067111	0.035491424325	0.0357993058445	0.159196695426	0.175374672412	0.192049824385	0.0814002317951	0.083389054841	0.104369991992	0.0542292456254	0.0266686721711	0.0137499655373	0.0236331875454
e	0.000418750756177	0.000358822411592	0.000381579068682	0.000295524563469	0.000181461362731	3.66849753607e-05	0.000672505216453	0.000273724536481	0.000439469789333	0.00656496327037	0.025806421575	0.0244362972815	0.167304144475	0.129340067471	0.191587574795	0.094115871265	0.0861159232803	0.135356897331	0.0533092152085	0.033922153057	0.0196846671791	0.0293973201818
m	0.000220351494059	0.000225616945997	0.000403865389961	0.000329656639156	0.00019794386591	4.29707771202e-05	0.000689067685484	0.000306408585494	0.000641860249778	0.00369273939012	0.0328675729917	0.0210683510938	0.203235997492	0.094808871157	0.188438258265	0.0978105870883	0.0886210410934	0.12862998911	0.0499723917362	0.031660234019	0.021159493393	0.0349767887273
è	0.00063273588002	0.000453039504132	0.000674165530387	0.00142811883105	0.000239725950303	0.000224789237707	0.00328294297516	0.00184165311516	0.00108069814993	0.00274742569671	0.0344239749972	0.0218357313646	0.235291569164	0.0570746803857	0.124572966088	0.114255452363	0.109110767031	0.143825553037	0.0432689839121	0.033893807673	0.028693344131	0.0411479252424
n	0.00076678646124	0.000528346454044	0.000763815899202	0.00179265643602	0.000249854357268	0.000280045703569	0.00406577922105	0.00230297024839	0.00104024829331	0.00986401753224	0.0580626356657	0.0338019164549	0.172448419721	0.0520483314619	0.112256496696	0.125906232121	0.109497020677	0.133211333346	0.035887891304	0.0461114532243	0.0333500887103	0.0657636750808
a	0.000548896821647	0.000623103137348	0.000681940255474	0.00100276233767	0.000215792306256	0.000140279808856	0.00200379570302	0.00114202662613	0.000657090461103	0.0124133703107	0.0660088290219	0.0372380668183	0.13329419524	0.055741867154	0.132969873565	0.140150938707	0.107317945226	0.113402143449	0.0372763044347	0.0498081617414	0.0308930735701	0.0764695350269
m	0.000497415257216	0.000658378166783	0.000656380412658	0.000743081155057	0.000208929210085	9.69208396187e-05	0.00151048632434	0.000790685832043	0.000457720660368	0.00486648901357	0.0298949391406	0.0198945929394	0.127049623747	0.0426008930513	0.140646177855	0.156610140902	0.120925243742	0.134380384483	0.0497200021449	0.0488870719138	0.0379167248567	0.0809877216756
u	0.000637432669072	0.000425307376594	0.000885154965053	0.000701346394186	0.000399959698028	9.90148732062e-05	0.00126436463145	0.000594051300681	0.000404025806789	0.00206897978119	0.0173620557802	0.0123936039798	0.117777267249	0.0375599130171	0.172618532618	0.159557344967	0.100102954914	0.126821122828	0.0606873973816	0.0526807686379	0.0481617529522	0.0867976415585
p	0.000672763333024	0.000345992116531	0.000960776947084	0.000687495001729	0.000462796340676	0.000100242322402	0.00113405635382	0.00052065796356	0.00040187096893	0.00117167381706	0.0156765356601	0.0106812563266	0.122508835083	0.0381130346724	0.183745815539	0.156897130322	0.0909114499713	0.119116840276	0.0651635101272	0.053421501546	0.0512774586507	0.0860283035195
i	0.000591246221008	0.00025932463651	0.000734604941095	0.00056940727091	0.000381006654892	0.000102910405467	0.00146851872794	0.000704020451187	0.000457587189643	0.00106942089569	0.0154313511534	0.0122966634422	0.129580713694	0.0376596028908	0.189188649846	0.160094988774	0.0943440299904	0.118949524759	0.0617888490424	0.0472428578487	0.0466297648836	0.0804549851732
a	0.000833182463669	0.000421951918837	0.000845218567032	0.000652335333637	0.000463116531631	0.000121190345156	0.00171557865598	0.000803343583729	0.000369595959881	0.00151239399856	0.00822261098447	0.0130216951474	0.0685224002313	0.0739315666303	0.288897729949	0.170350252925	0.0906972366635	0.109522283586	0.0592019953475	0.0329994832829	0.0293568608612	0.0475380240577
c	0.000597986171223	0.000343716198279	0.000471685760011	0.000348082216546	0.000271491730544	6.5612407052e-05	0.00104070584533	0.00040680775291	0.000281612233294	0.00120423940619	0.00948060032816	0.0102480378825	0.0664414157438	0.0840427335434	0.256513713316	0.137754027642	0.0825092888878	0.099955989862	0.0602418861158	0.0442667480943	0.0452620261871	0.0982516150192
è	0.000830393083741	0.00063754322476	0.00167899800434	0.00150340300085	0.000585419716848	0.000166192857684	0.00181435422844	0.0010577686093	0.000327608694431	0.000951747442063	0.00784460005272	0.00831665379417	0.0741780522479	0.0407504261811	0.145848651105	0.151327509214	0.0845246662959	0.117081896621	0.0617258027053	0.0738827710314	0.0879838753957	0.136981651673
o	0.00109989918125	0.00118023977492	0.00239569986811	0.00214543396695	0.000785266355616	0.000220056139228	0.00214245727615	0.00134987705977	0.000301312321477	0.00129636421402	0.00413267369424	0.00852622126472	0.051694972416	0.041683830727	0.172192413702	0.181164796405	0.0967315637653	0.129138348874	0.0613238895684	0.0719873136771	0.0767667141319	0.0917406595577
n	0.000601555817483	0.00084769580024	0.0011158863697	0.00097626554635	0.000361579478005	9.6668522456e-05	0.000966358891383	0.000566843163923	0.000145847395826	0.000994164674673	0.00401764039808	0.00671901228824	0.0654907441387	0.0518327742423	0.172630531234	0.156981690802	0.0940799482551	0.150008839625	0.0644055845228	0.0801465878924	0.062618287044	0.0843955288526
e	0.000651107642894	0.00119922604201	0.0031371821369	0.00262823777282	0.0010062285688	0.000185852786865	0.000806710496461	0.000491420355308	0.000151793630609	0.000573342461558	0.00286844843269	0.00425329476275	0.0647805673796	0.0424900837474	0.121735052078	0.132779005601	0.069213428085	0.146230883208	0.0766574215076	0.134639515964	0.096640402348	0.0968807996175
c	0.000675506484298	0.00131773350434	0.00381183139163	0.00317989870717	0.00122287379527	0.000216263434388	0.000824912735487	0.000486748988436	0.00018462303687	0.000434518300519	0.0046159790109	0.00416114105425	0.0699248917932	0.0358684889158	0.113195659026	0.130824661867	0.0654559143617	0.121416821069	0.0819426438359	0.139959040655	0.107551090783	0.112728739872
e	0.00142642996477	0.00117799465845	0.00474535914321	0.00354053035196	0.00201071077076	0.000286659960229	0.000914317815162	0.000518951886145	0.00024058208229	0.000338284933506	0.00514842784697	0.00393966668475	0.0706313344977	0.0309701553053	0.107520596342	0.117826733956	0.0574319397872	0.100920570356	0.0837739432786	0.146869552218	0.137244986928	0.122522286624
t	0.00166712110369	0.00112989803922	0.00505554425509	0.0036597099485	0.00227157851059	0.000309640900376	0.000886400772721	0.000521560529382	0.000289936414097	0.00119694533117	0.0145431561257	0.0117777875616	0.179412665399	0.0367261364351	0.090635002114	0.0908082079853	0.0494783765957	0.0908763067853	0.0716315404262	0.131138883739	0.126444819309	0.0895387915413
a	0.00121583331666	0.00182309223281	0.00609249762571	0.00512702781402	0.00208536709053	0.000347837413759	0.00088453742524	0.000587399010461	0.000289540571366	0.00152186042039	0.0176816454086	0.0144800095205	0.216186645466	0.038879309145	0.0713691073713	0.0826998026618	0.0499197028652	0.0946934789284	0.0636666808087	0.139440300913	0.116602233436	0.0744060665138
t	0.00106678449789	0.00205433543723	0.00643822648892	0.0056161380102	0.00202328620668	0.000360398477976	0.000873389561413	0.000598415321487	0.000233062340122	0.000861213616797	0.0112986205029	0.00964131500683	0.177224948822	0.0406826300483	0.0686132447904	0.0875203508873	0.0543068399551	0.117040792976	0.0666887936029	0.150497326971	0.119774559145	0.0765852978379
r	0.00035799576555	0.000685614153267	0.00214863601379	0.00187611207459	0.000676015733627	0.000120833541082	0.000325238813471	0.000208842371162	8.99199180407e-05	0.000484683371266	0.0091797671543	0.00790170253561	0.167664265274	0.0337539402828	0.0502998389301	0.0827854722958	0.057777645985	0.116832824325	0.0566510435343	0.128110335657	0.161765721048	0.120303541613
ò	0.000413691929103	0.000816084932322	0.00221419624173	0.00356683969053	0.000597596366109	0.000296820988727	0.00377838814449	0.00266508413639	0.000439281351014	0.00103089215609	0.00350624517143	0.00694236987854	0.0840070394247	0.0149280158276	0.0351416259767	0.0960575814319	0.0502660753283	0.0920407481083	0.0448829981781	0.143425601886	0.239012667016	0.173970160538
o	0.00122046904303	0.00264214587744	0.00726206241391	0.00846737256351	0.00210189885537	0.000635585306242	0.0060008263815	0.00411167941213	0.000728224583671	0.00154707205203	0.00166902367381	0.00719322039285	0.0535887014749	0.0138168167425	0.0442046253256	0.103944132477	0.0457615067761	0.0877229427028	0.0394274163927	0.148325203962	0.240630122339	0.178998953513
</S>	0.00179297692152	0.00399570793872	0.011173549207	0.0107450142818	0.00334790707769	0.000738812418121	0.00464832419075	0.00300736075607	0.000629005241835	0.00128287572602	0.0010509380619	0.00524902834642	0.0325203802374	0.0165057173712	0.0542279606628	0.101709786238	0.035627782388	0.0737598663514	0.0438218366963	0.164252436981	0.24478911117	0.185123626757
