 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
n	0.00010704222	0.0002785735	0.00463025	0.084749	0.8076213	0.060271956	0.00392488	0.00079420145	0.0020922944	0.03553056
ì	0.009194564	0.01279645	0.07254324	0.17490825	0.4473304	0.14487894	0.008744116	0.010181168	0.038823877	0.08059898
s	0.0013815549	0.001840756	0.012014427	0.0896066	0.6298223	0.23843202	0.019516466	0.002310917	0.00091220374	0.00416273
e	0.035680465	0.03730088	0.061932735	0.105791	0.27890724	0.24990068	0.02683319	0.046683554	0.087617084	0.06935324
l	7.242174e-06	2.8517537e-05	0.00022601469	0.0024584124	0.03063893	0.83173054	0.102107756	0.0022429572	0.010369094	0.020190563
i	0.011963955	0.0126620885	0.024953911	0.054730088	0.20871975	0.371535	0.09404101	0.0874001	0.07746971	0.05652446
p	1.26353625e-05	2.1395308e-05	9.982081e-05	0.0009499156	0.011545113	0.5973708	0.3131084	0.014595295	0.03480001	0.02749667
a	0.0031005861	0.0028644574	0.0048677833	0.010334477	0.040222052	0.091367215	0.15272468	0.40145504	0.20951623	0.083547466
r	6.3293887e-06	8.749655e-06	3.722423e-05	0.00037311146	0.0039406978	0.46023342	0.46583527	0.025471669	0.019324915	0.024768617
ò	0.009158749	0.008158777	0.011807535	0.019819928	0.054702405	0.1466247	0.27087817	0.23239289	0.18326811	0.063188724
n	0.00024295524	0.000263125	0.0006967748	0.0042304015	0.01663513	0.19120757	0.6848171	0.08338874	0.007131151	0.011387062
g	0.008135287	0.0076801907	0.009836801	0.013461267	0.028486231	0.31156582	0.46209937	0.1306634	0.012874238	0.0151974065
h	0.010995079	0.01064739	0.01208499	0.00806574	0.0128479935	0.6868394	0.23472652	0.007393058	0.0015648172	0.014835027
ì	0.018628117	0.018816063	0.020297099	0.022254044	0.031452656	0.28376967	0.40357673	0.18203948	0.0045529315	0.014613284
z	0.0007307416	0.00077904813	0.0013983992	0.006348472	0.016327588	0.107797965	0.6103665	0.10655864	0.0126577355	0.13703491
i	0.012323587	0.011603118	0.012229877	0.013912314	0.018093765	0.054427423	0.33360112	0.41713622	0.09669463	0.029977834
n	2.3929548e-05	1.7973718e-05	2.8807619e-05	0.0001016472	0.00031352806	0.037293967	0.37798572	0.21755962	0.14018054	0.22649433
a	0.002501346	0.0021710058	0.0025530872	0.0033176767	0.0060426616	0.043396667	0.31528616	0.4487141	0.13323791	0.042779397
f	5.7151243e-05	1.5392321e-05	1.4588869e-05	5.126391e-05	9.844008e-05	0.0019043576	0.041580185	0.8394019	0.043257337	0.073619425
à	0.009705517	0.0065769404	0.0066060266	0.007555728	0.008829658	0.007456489	0.10810686	0.2349523	0.46339166	0.14681879
i	0.00041627442	0.00018058189	0.00020910702	0.00073110004	0.0015031202	0.0014595287	0.04209378	0.15578651	0.61218935	0.18543063
a	4.7185094e-05	1.7994993e-05	1.7026223e-05	2.8851566e-05	4.5705412e-05	0.00012071322	0.0023024906	0.03518979	0.54582995	0.41640028
l	7.782501e-05	1.9290874e-05	1.47290875e-05	3.11134e-05	3.8901057e-05	0.0001486966	0.004385718	0.22634575	0.3449689	0.42396906
ì	8.680897e-05	2.3096143e-05	2.0562147e-05	3.3734865e-05	4.1530104e-05	0.00028702267	0.0032608283	0.08955993	0.6785921	0.22809443
o	0.00030481745	9.653403e-05	8.42666e-05	0.00017220346	0.00023220047	5.3304702e-05	0.0011306468	0.010732057	0.7049413	0.28225267
</S>	0.00018187003	4.5020624e-05	3.4737655e-05	4.9940856e-05	4.62908e-05	7.04707e-05	0.00081868167	0.025645876	0.7099673	0.26313975
