 	mia	sorella	quest	anno	che	viene	vuole	diventare	dottoressa	</S>
i	0.015637344	0.014815127	0.019028123	0.048025265	0.24676235	0.066702046	0.081246935	0.15930557	0.15976916	0.18870813
n	4.6096346e-05	9.1415546e-05	6.7289475e-05	0.0019108219	0.0046076393	0.007268487	0.020734468	0.93679136	0.014349681	0.014132667
a	0.0067958664	0.006532548	0.009830408	0.029560238	0.22192086	0.057443738	0.0975849	0.3810691	0.13295424	0.056308154
d	6.304802e-05	0.00010382259	5.267513e-05	0.0011395621	0.0018922526	0.0025088293	0.028908342	0.9351652	0.011270665	0.01889563
i	0.008314074	0.0074477317	0.00966041	0.016030848	0.07994179	0.026402658	0.028991805	0.7530628	0.058442213	0.011705713
v	5.0600156e-05	9.025358e-05	3.7193156e-05	0.0007225074	0.00053904415	0.00086683064	0.023205325	0.9067936	0.028457884	0.039236724
e	0.0051904805	0.004641354	0.0058342004	0.009734676	0.040157095	0.01449405	0.020663133	0.7600689	0.119752556	0.019463534
n	6.228525e-05	0.00010853887	3.5518187e-05	0.00039501517	0.00031617642	0.00053828524	0.022882164	0.8689846	0.05729115	0.04938632
t	0.0037783368	0.0035653268	0.0038584636	0.005773263	0.020707546	0.008232719	0.012061161	0.55646247	0.34477165	0.040789153
è	0.0021106096	0.001451525	0.001365942	0.040335603	0.0037074422	0.0028724265	0.022624863	0.05287611	0.38161552	0.49103993
s	0.0021959154	0.0041576694	0.0035618637	0.0015690266	0.005747329	0.028018568	0.19368058	0.1281378	0.36179432	0.27113688
s	0.017100401	0.018092472	0.016693084	0.01734962	0.023295378	0.020863708	0.029735843	0.18789428	0.5912943	0.077681
i	0.005185282	0.0043855566	0.0047812373	0.0535749	0.007666536	0.007692994	0.107909635	0.055367853	0.26632643	0.4871096
m	4.005824e-05	3.6205067e-05	2.9448242e-05	0.0006985601	0.00010760373	0.00015855976	0.0060478263	0.026826987	0.36704233	0.59901243
e	0.0045344713	0.0038835057	0.0041357195	0.0049757366	0.011038318	0.006101778	0.011721304	0.33840027	0.507119	0.10808988
s	0.000103843755	0.00016277088	4.5672627e-05	0.00025413156	9.660857e-05	0.00014578657	0.003116546	0.019543668	0.4397802	0.53675073
s	0.0020843868	0.00268927	0.0014978144	0.0014065788	0.0017651471	0.001802081	0.0023732714	0.012717195	0.86160034	0.11206388
è	0.00026011883	0.00010608663	0.000121197954	0.0030310745	0.00033442676	0.00019501965	0.003101579	0.0028340737	0.5044868	0.4855296
r	0.0011135623	0.0019623225	0.0011896039	0.00042224882	0.0009874783	0.0058117663	0.01896927	0.012537969	0.33325094	0.6237548
a	0.0012369658	0.0014339787	0.0010735365	0.0010501832	0.0012047561	0.0012308344	0.001806693	0.005017034	0.80353624	0.18240985
</S>	1.4114439e-05	1.706893e-05	7.937669e-06	8.639869e-05	1.5723077e-05	2.2199434e-05	0.00028759905	0.00088556844	0.1853188	0.81334466
