 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
i	0.01563001	0.018568551	0.021262186	0.025087599	0.44215253	0.13776696	0.074641384	0.1627312	0.102159575
n	4.9082896e-06	0.000114117734	0.001902727	0.0080700945	0.5765881	0.3942931	0.007192197	0.0047994778	0.007035305
A	0.0036904651	0.004622182	0.005118436	0.010429737	0.65834194	0.17520359	0.016060999	0.08118467	0.04534796
n	0.00026567958	0.0004581981	0.0002732693	0.0010361145	0.12529546	0.827453	0.038884547	0.0035416617	0.0027919814
n	0.0050303387	0.0049502775	0.005178815	0.009846999	0.5613202	0.3211058	0.03991507	0.029863449	0.022789015
a	0.04252573	0.033057615	0.01884371	0.058714192	0.4194963	0.3789863	0.025247851	0.0092647895	0.013863476
ì	9.4885705e-05	0.00025520768	0.0011090238	0.000732242	0.026560951	0.86289686	0.07985444	0.0023585202	0.026137805
s	3.7070644e-05	0.00014571272	0.00013607382	0.00022552312	0.01148469	0.6033186	0.3805137	0.0016302834	0.0025082978
t	0.0026355076	0.0028863642	0.0025713742	0.00274611	0.07671367	0.44043335	0.076260574	0.3177597	0.07799336
i	0.0009209578	0.0012710199	0.006729745	0.006611224	0.022869656	0.22623801	0.010791236	0.13834816	0.58621997
n	1.0635457e-05	8.8227775e-05	0.00061515224	0.0007129579	0.008090239	0.5834616	0.077146195	0.08740201	0.24247305
e	0.0025264383	0.0024971152	0.0024669229	0.002869659	0.08277184	0.46275213	0.19791597	0.22057498	0.025624946
a	4.7468973e-05	0.00020047721	0.0005105056	0.000105358115	0.0022803226	0.15739712	0.64300543	0.09139433	0.10505898
n	2.45667e-05	0.00028450636	0.00039117315	0.00016582626	0.0016454435	0.074605286	0.87180626	0.0380381	0.013038825
k	0.00035982538	0.00084072375	0.000529259	0.00029136034	0.01610404	0.077313915	0.17093255	0.68573624	0.047892105
ò	0.001506603	0.002066923	0.0031321344	0.0022042952	0.005143183	0.04704546	0.032682274	0.5374083	0.36881077
r	0.001967488	0.0027989831	0.0019071486	0.0018115232	0.004839381	0.08831447	0.28081435	0.25420684	0.36333978
a	0.003451463	0.0039027296	0.003937203	0.003529323	0.0055324826	0.015736192	0.046441257	0.8390428	0.07842649
m	1.3030011e-05	6.025407e-05	0.00032547145	0.00012081844	0.0001220837	0.0032729406	0.012070201	0.4201249	0.5638903
a	0.00048587285	0.0005635007	0.0005090426	0.00046034632	0.0028580513	0.01918257	0.01415579	0.9094254	0.052359525
r	5.301963e-05	0.0001918579	0.0003455267	5.0439452e-05	8.389184e-05	0.0012785039	0.038627177	0.39807242	0.5612972
è	0.0010516335	0.002150207	0.0018043254	0.0007440877	0.0011991353	0.0020693955	0.009546807	0.8626076	0.118826784
o	0.0005916234	0.0009323395	0.0006341795	0.00048605917	0.0006848855	0.006705231	0.06561909	0.22962211	0.6947245
n	0.0001619279	0.0007648528	0.0005305633	0.00010851158	0.00020494433	0.0013589022	0.05699515	0.39260513	0.54727006
t	0.00012154717	0.00026830818	0.00016713295	5.8681944e-05	0.00018251353	0.0010447379	0.007093274	0.82607675	0.16498704
a	3.5897763e-05	7.186063e-05	0.00025359314	8.897916e-05	5.4163287e-05	0.00015409861	0.0013335055	0.5865458	0.411462
</S>	5.960622e-06	3.0520518e-05	0.000100401965	1.0146391e-05	8.266023e-06	7.929046e-05	0.0026475878	0.22503285	0.77208495
