 	i	bambini	piccoli	a	volte	si	vestono	pure	da	soli	</S>
à	0.018094078	0.019730393	0.08594634	0.36460334	0.07270114	0.26260668	0.044219047	0.0340221	0.042682238	0.005329879	0.050064713
e	0.00020262558	0.0003037904	0.007379951	0.06844088	0.8343923	0.073376365	0.012107752	0.0016243418	0.00041830147	0.00026005905	0.0014936015
n	0.0008711596	0.0014450044	0.0098782675	0.043712307	0.5157029	0.2919535	0.013195844	0.114862256	0.0034218505	5.245979e-05	0.004904415
d	0.002462918	0.0028147101	0.010226804	0.06201668	0.27128747	0.34653983	0.0634459	0.05000156	0.016099207	0.007793635	0.16731127
ì	0.003483058	0.0047830865	0.005269779	0.030388271	0.27818093	0.32779694	0.083322465	0.010409784	0.0014891762	0.0047592027	0.25011727
n	0.0011803467	0.001272571	0.008075654	0.02787015	0.3144012	0.12825526	0.34495133	0.13794455	0.013205283	0.006068555	0.016775087
n	0.0118704885	0.0119586	0.017552115	0.035949867	0.089380935	0.17996433	0.52869165	0.08787389	0.028343152	0.0012149202	0.00719997
o	0.085756704	0.0875958	0.068526335	0.06831101	0.36048016	0.07434561	0.06739303	0.084094994	0.02189244	0.006712649	0.074891314
t	0.00012874049	0.0005994928	0.00037693913	0.004003865	0.027705874	0.1452684	0.16599856	0.45760998	0.052141447	0.012567239	0.13359952
t	0.0068781595	0.007343851	0.0072829905	0.009497914	0.0077344924	0.02863169	0.28518018	0.051560592	0.06685779	0.39470765	0.13432467
e	0.0028853326	0.03263728	0.0041458677	0.032977436	0.04449719	0.19157296	0.027175061	0.07992811	0.121985584	0.34727547	0.11491967
p	1.9068995e-05	0.0002264023	5.619322e-05	0.0011748045	0.009455457	0.06481864	0.0049471357	0.67942667	0.14926632	0.024558544	0.06605076
ù	0.003016915	0.003520257	0.0031410707	0.0038662532	0.0028510713	0.015500428	0.09070546	0.043719344	0.067820504	0.45742908	0.30842957
r	0.0010232243	0.00095198245	0.0016775379	0.003048961	0.009354259	0.007815716	0.1776001	0.27014565	0.22793151	0.1488002	0.15165082
u	0.0074632852	0.0074736592	0.007857297	0.009034421	0.010787793	0.0169652	0.27202535	0.10328503	0.27120706	0.24138927	0.052511625
m	3.274151e-05	7.413356e-05	3.7560603e-05	0.00012502626	0.00036691266	0.0017786168	0.0027860387	0.13469	0.2920685	0.19574921	0.3722913
a	0.0018760962	0.001848092	0.0021991963	0.003444642	0.005967352	0.019118076	0.22038217	0.1699857	0.45146856	0.09060839	0.03310176
n	3.994312e-05	4.8308546e-05	2.1869058e-05	5.7757035e-05	6.496523e-05	0.00040975423	0.004311408	0.02597871	0.56525517	0.24232829	0.1614838
e	0.0007180431	0.0006984323	0.00068344816	0.00084219826	0.0009395343	0.0021905606	0.03462302	0.017343476	0.067323774	0.8389825	0.03565497
c	1.3372805e-05	1.9188607e-05	6.9594357e-06	2.3715045e-05	2.3145083e-05	0.000206381	0.0014811101	0.010335454	0.27357695	0.49705008	0.21726358
h	0.00015404585	0.00015031817	0.00014699521	0.0001988424	0.00026532795	0.00074203446	0.008403526	0.0104176635	0.03057033	0.8988878	0.050063074
à	0.00022441772	0.00023973128	0.00011487743	0.00020836364	0.00027604587	0.00072276243	0.0013880407	0.014584172	0.05175886	0.85277396	0.077708736
t	0.0009296453	0.0007139563	0.0006109862	0.000602369	0.0006823607	0.0004859493	0.010566016	0.007210404	0.122288175	0.6102432	0.245667
u	0.0010351448	0.0010270927	0.0010277707	0.0010890019	0.001161057	0.0014122376	0.008093362	0.0041029616	0.018970292	0.8408481	0.121233076
</S>	4.985403e-05	5.0602182e-05	2.7233344e-05	3.8154154e-05	3.303019e-05	8.024104e-05	0.00031239341	0.00093875726	0.03743341	0.31625175	0.6447845
