 	se	vieni	a	casa	mia	ogni	sabato	compra	pane	di	portare	</S>
i	0.0041110544	0.0057269135	0.0070079467	0.02282552	0.19518395	0.72168183	0.012738932	0.008206633	0.016266054	0.005687779	0.00016597548	0.000397413
s	0.00029802084	0.0006125596	0.00040577108	0.0026101603	0.024269106	0.9238166	0.0131997615	0.023061775	0.0047639566	0.0054541756	0.0005929948	0.00091518834
à	0.0071299397	0.008486349	0.027331676	0.016005803	0.12529974	0.17354304	0.19309032	0.14785227	0.032175012	0.06330392	0.022177186	0.18360476
m	0.00028610823	0.0005274331	0.0015526371	0.0032267193	0.017191315	0.1866921	0.49308038	0.26526657	0.017649015	0.0075608576	0.004988707	0.001978213
b	0.004579835	0.0048038596	0.012913227	0.00782902	0.042029124	0.040400285	0.5903371	0.22789073	0.025695411	0.009415969	0.0041196193	0.029985808
a	0.00839352	0.006928694	0.018062135	0.023004418	0.029324003	0.032875706	0.6433197	0.14222072	0.019826652	0.004814494	0.06114447	0.010085469
v	0.00016158193	0.00022524323	0.00046073753	0.0015241179	0.0014808571	0.032462586	0.33069077	0.43048227	0.10459691	0.0495711	0.006648873	0.04169491
ò	0.005494729	0.005449887	0.008010789	0.006823005	0.012630888	0.013112807	0.27528512	0.38856542	0.23223364	0.031710986	0.005711699	0.014970991
r	0.00050821167	0.00068905915	0.0009961021	0.0023769867	0.0035611063	0.03703118	0.20059662	0.4097968	0.061314426	0.22897899	0.044043485	0.01010702
a	0.01577602	0.015961207	0.01733632	0.016822146	0.02159824	0.026722483	0.19979414	0.34263188	0.16784231	0.1306113	0.028539794	0.016364187
s	1.0355659e-05	1.6620479e-05	1.9963454e-05	0.00019303047	4.3031956e-05	0.0026257974	0.006701607	0.037167136	0.7852866	0.1340448	0.006827374	0.027063683
o	0.008236158	0.008389664	0.007837688	0.0076478748	0.0105313985	0.0138008045	0.06246006	0.22353573	0.38794062	0.1600413	0.080352195	0.029226594
t	1.7553131e-05	2.8516391e-05	1.49347325e-05	0.00018506973	2.5927824e-05	0.001941223	0.0017757962	0.017189503	0.76350665	0.14650871	0.025873668	0.042932365
s	0.0028946737	0.003036149	0.0026094706	0.0026336706	0.0036027716	0.00476102	0.039954115	0.12564138	0.33564317	0.16329932	0.2634742	0.052450094
o	0.0007931128	0.000951945	0.001121407	0.0028696633	0.0008297748	0.004845287	0.0065603293	0.010459604	0.30061427	0.013906687	0.06679416	0.5902538
m	3.86014e-05	5.435634e-05	2.8269167e-05	0.00019336867	2.8571863e-05	0.00088933256	0.0010159233	0.0081492	0.3165025	0.2758142	0.19248268	0.20480299
ì	0.003120169	0.0031771136	0.003437591	0.0032957173	0.004397329	0.0054525156	0.05138687	0.12354733	0.31440428	0.33241123	0.12963063	0.025739152
n	0.0030376713	0.003292478	0.001683073	0.002655332	0.002014731	0.0058731553	0.009291747	0.020338403	0.006709958	0.57367706	0.27676785	0.09465856
a	0.05536821	0.054092128	0.04722911	0.049827702	0.04765776	0.044074085	0.063148715	0.07655155	0.017885003	0.30603895	0.17058024	0.06754657
f	0.00028624674	0.00034531832	0.00025501847	0.00078543735	0.00020970828	0.0012679163	0.0019529436	0.0040510823	0.045350805	0.39866808	0.148439	0.39838836
è	0.0053656604	0.005518911	0.004405518	0.00549519	0.0038688467	0.0055010817	0.0015369048	0.007674198	0.020457923	0.012906546	0.7646624	0.16260678
r	0.0017598476	0.0018920848	0.0013339918	0.0023631423	0.0018347112	0.0068808887	0.0048154504	0.0066076317	0.005282668	0.3234461	0.20555574	0.43822768
i	0.0036152017	0.0036958125	0.003289267	0.0035293663	0.0033069374	0.004014118	0.0052470937	0.0073250784	0.010133458	0.032755718	0.7301255	0.19296251
</S>	4.03679e-05	4.89114e-05	3.4382432e-05	0.0001350102	2.7253634e-05	0.00014620696	0.00013511027	0.00029388178	0.0069354153	0.036560338	0.09337647	0.86226666
