 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a	0.0014805339	0.0027206254	0.0040656053	0.013333487	0.11286206	0.82318044	0.028141696	0.0012563373	0.00025160916	0.012707654
a	0.0004984576	0.00010657076	0.00018844678	0.0007845227	0.011909431	0.3004926	0.57799304	0.09430124	1.875935e-05	0.013706964
n	0.00027988755	1.421782e-05	6.8390895e-05	0.0003670776	0.00081726076	0.13363211	0.8177189	0.04653944	7.91516e-06	0.0005547511
o	0.0020659016	0.001263908	0.0020135504	0.0064605405	0.08851114	0.24260172	0.31678683	0.21012646	0.015929915	0.11424001
ì	0.00010052766	1.8091689e-05	2.7323287e-05	8.875342e-05	0.00057097507	0.022254867	0.19710226	0.76636577	0.0003262362	0.013145308
s	0.005283012	0.00067859766	0.0014429536	0.0015880408	0.0059583234	0.048902787	0.67842144	0.2448105	0.0009448678	0.011969432
o	0.005155555	0.002507579	0.0028656998	0.0034924606	0.01105291	0.029352628	0.13360433	0.3423939	0.13626224	0.3333127
n	5.4922995e-05	8.656027e-06	1.5106937e-05	4.0660798e-05	9.410525e-05	0.007376242	0.117291436	0.7402231	0.0052670846	0.12962861
t	0.005189735	0.0031829372	0.003672742	0.0051017557	0.030047392	0.055135548	0.23748752	0.55675715	0.00762865	0.0957966
a	0.00034889876	0.0006045572	0.0005367445	0.0017709984	0.001197833	0.026712017	0.03944066	0.08275814	0.6732403	0.17338985
k	5.03483e-05	3.4658904e-05	3.3142445e-05	0.00013478556	9.47551e-05	0.0059900526	0.044345547	0.68041784	0.10258695	0.1663119
a	0.0031844163	0.0024608504	0.002660635	0.00326285	0.010525954	0.018003108	0.07087047	0.48723963	0.28722146	0.11457057
v	9.3351555e-05	1.5025841e-05	2.0624095e-05	2.3482111e-05	2.9644363e-05	0.0005027392	0.013898906	0.88575536	0.04101425	0.05864664
r	0.0055295434	0.003792608	0.0039813356	0.004272111	0.008077555	0.010231177	0.028581893	0.17256004	0.67939836	0.08357543
è	0.0003049261	0.00017169572	0.00016216324	0.0002515807	0.00015885377	0.00069989346	0.0018898105	0.010986325	0.8556992	0.1296755
c	0.0012627495	0.00029463912	0.0003259223	0.00030510026	0.0006241018	0.0018051639	0.0152492905	0.054975193	0.5460635	0.3790943
h	0.00072357623	0.00057911413	0.0006019293	0.00065690756	0.0011685042	0.0018056348	0.0051149554	0.029297309	0.9078247	0.052227452
i	0.00435709	0.003291212	0.0033852262	0.003669141	0.0043742163	0.012727997	0.03820408	0.082095996	0.55577886	0.29211617
</S>	0.005365907	0.0006365151	0.0007774352	0.000555725	0.0005393434	0.00081592	0.0047862628	0.18945758	0.121320516	0.6757448
