 	voleva	un	bar	con	un	forno	che	fa	buoni	rustici	</S>
n	0.023588674	0.03737337	0.24733436	0.03568301	0.42796937	0.0925189	0.036694538	0.06682919	0.026116684	0.0022768332	0.0036150727
a	0.1279657	0.12621827	0.1331204	0.09148568	0.31787857	0.12201501	0.011947453	0.009481746	0.0021320463	0.0042278133	0.053527344
f	0.00015279264	0.000876158	0.0013274691	0.012844767	0.36727214	0.38962665	0.18701874	0.030461537	0.005324686	0.00025769084	0.004837324
ù	0.020446183	0.021260424	0.02861099	0.085898645	0.104358256	0.36230823	0.16063395	0.061553523	0.019074088	0.036747776	0.09910795
r	0.0003078082	0.0012159981	0.013758363	0.0051957923	0.10093581	0.69275546	0.10975439	0.06030749	0.0073834844	0.0011306937	0.0072547267
n	0.0107623935	0.011048419	0.013675113	0.040525787	0.05957697	0.62895346	0.121630885	0.038160864	0.010244711	0.034166288	0.0312551
o	0.021049574	0.020363186	0.01610896	0.013249137	0.12542228	0.609742	0.081178054	0.060543604	0.0038945966	0.0045650317	0.043883592
n	4.1253523e-05	0.00012914522	0.0004571859	0.0006858063	0.01104879	0.058544993	0.70218265	0.20357537	0.013157978	0.0006534742	0.009523254
a	0.0041772374	0.00442301	0.005542002	0.015576733	0.024243662	0.34083673	0.3847248	0.15372813	0.00881145	0.018009527	0.039926685
k	1.00155185e-05	4.1058964e-05	0.0006909489	0.00031643224	0.0018975834	0.027114611	0.5503863	0.28627038	0.11047532	0.007889583	0.014907796
à	0.0021286604	0.002400781	0.0033879774	0.009172325	0.012870832	0.21252234	0.37767735	0.23592141	0.042610012	0.05357955	0.047728706
n	0.00041092353	0.00077760324	0.016443685	0.000717328	0.0035319354	0.039529912	0.110892035	0.68696624	0.124742836	0.0020305985	0.013956872
i	0.01044796	0.01081957	0.012922701	0.016013134	0.019863214	0.1786809	0.21336412	0.40425926	0.09313549	0.022000406	0.018493151
k	1.4848792e-05	3.8181595e-05	0.00026912818	7.132241e-05	0.00022741	0.0015694874	0.07646267	0.30997136	0.49743608	0.051291056	0.06264851
a	0.002439128	0.0026578528	0.0035773846	0.0049448386	0.0058698845	0.06656521	0.1676545	0.3537815	0.25371253	0.096445926	0.042351328
l	9.150689e-06	3.655765e-05	0.00032806792	7.336742e-05	8.3506144e-05	0.0005109014	0.018450866	0.09329178	0.7833053	0.055815555	0.048095003
ò	0.0061629633	0.0070276335	0.011650515	0.008216058	0.0077924505	0.028590992	0.062020514	0.099908866	0.108567715	0.5091481	0.15091416
r	0.00047155406	0.0008654414	0.01566875	0.00083907414	0.0017410461	0.0053538084	0.0171013	0.2389057	0.20238127	0.06502363	0.45164838
ù	0.009651359	0.010180658	0.012712087	0.011073044	0.011516928	0.027053904	0.043767024	0.10211872	0.13415861	0.3904648	0.24730286
s	0.00052506453	0.00078785187	0.0062148026	0.0004835618	0.0008182525	0.0018175553	0.0036450927	0.04383338	0.05571333	0.14098471	0.7451763
t	0.0022919953	0.0024363715	0.0032065276	0.0026077922	0.0026982273	0.0048023914	0.007946619	0.017940713	0.03847316	0.51371443	0.4038818
i	0.000454378	0.0005426313	0.0004079113	0.0004893944	0.0006977625	0.0006184882	0.003738034	0.0052624517	0.008809667	0.4716161	0.50736326
k	1.0480492e-05	2.1793117e-05	5.9220234e-05	1.1285114e-05	1.47527535e-05	2.0884492e-05	0.00020340995	0.0009568313	0.010219701	0.45046026	0.5380214
u	0.0006919513	0.00074211444	0.0010068164	0.00091893657	0.0009370314	0.003787206	0.008514204	0.022903545	0.04224104	0.59066427	0.32759288
</S>	2.8197624e-05	0.00010045331	0.0003711789	7.7877674e-05	3.2020056e-05	6.178629e-05	0.00018726924	0.00085448363	0.020654185	0.35982966	0.6178029
