 	se	vieni	alle	sette	se	no	non	vieni	più	che	non	mi	ha	</S>
t	2.2483543e-06	0.00055614044	0.10419175	0.88943195	0.0052698855	7.340567e-05	0.00016066318	0.00013192749	0.00013347995	3.559867e-05	8.607135e-06	2.9316644e-07	1.11004425e-07	3.9900706e-06
t	0.0055145347	0.009792749	0.5329512	0.3436043	0.026995877	0.029817903	0.012560949	0.0031263528	0.0018808068	0.013606111	0.0153744975	0.0025142678	0.00021304142	0.0020474652
à	0.00025065415	0.0019145333	0.06670837	0.69094247	0.0022301672	0.021571174	0.014019688	0.0022873026	0.018214623	0.047958575	0.023505319	0.08908546	0.0076342807	0.01367738
a	0.00292382	0.022629563	0.10617912	0.39332837	0.35856223	0.030416084	0.058576085	0.021662531	0.0027885544	0.0017926835	0.00040009466	0.0003733488	7.799653e-05	0.00028951795
n	0.00025550707	0.0018875095	0.04764484	0.21177535	0.61748654	0.006487597	0.04912271	0.061911017	0.002713907	0.00051581045	0.00015407063	9.299143e-07	8.138161e-07	4.346168e-05
d	0.0018308727	0.0031101052	0.17192209	0.23948264	0.046847302	0.31860676	0.1327316	0.00762641	0.0055000633	0.0036890116	0.0036220073	0.0018982514	0.0076534175	0.055479452
e	0.0041917246	0.0055345995	0.038350042	0.35037938	0.021409629	0.25208727	0.19392185	0.010496828	0.0037534283	0.003200336	0.0044828844	0.0009902494	0.0015821131	0.10961967
m	0.000102905135	0.00036137694	0.0073161493	0.059507847	0.034555882	0.21328858	0.53323495	0.12828223	0.0065817595	0.0052722585	0.00085717085	8.1582555e-05	0.00021775193	0.010339602
i	0.0019223328	0.002258694	0.032143626	0.03122548	0.010759344	0.64283085	0.23266588	0.022994438	0.007946138	0.003967847	0.0009888959	0.0018481896	0.002420654	0.0060275886
n	0.00014579104	0.00028759023	0.0022170267	0.011469974	0.012370041	0.14943604	0.50946754	0.24730541	0.025797278	0.023598924	0.0023922834	0.00011383557	0.00024083276	0.015157428
d	0.002410225	0.0025170764	0.013136421	0.012355078	0.006039808	0.65644526	0.21481736	0.030286303	0.023105985	0.011040257	0.0019646245	0.0034921009	0.005239343	0.01715026
è	0.008689717	0.0094904145	0.017055057	0.095500596	0.016674012	0.34669963	0.17316335	0.027855784	0.032117248	0.026375275	0.01023146	0.0092368005	0.008866299	0.21804443
l	0.0025752783	0.003486211	0.0065535423	0.0037919374	0.08478942	0.16495728	0.13353682	0.15736763	0.23288345	0.15003313	0.036990423	0.008007222	0.0022577455	0.012769886
a	0.015837075	0.01624457	0.020861018	0.020909915	0.022181492	0.5106952	0.07620607	0.026819618	0.061426632	0.039250515	0.036558893	0.044868965	0.058701698	0.049438313
p	1.0337492e-05	2.34832e-05	0.0001634899	0.001846771	0.0007613388	0.0059661334	0.027237004	0.025393538	0.8053294	0.108590566	0.006902406	0.000797508	0.0015562484	0.0154219195
l	0.004018215	0.004129899	0.0057173045	0.005343916	0.006620331	0.27150398	0.06174898	0.036848363	0.11515915	0.23493552	0.15707684	0.052523408	0.013072247	0.031301867
è	0.0021671418	0.0030675197	0.009463885	0.12972449	0.006582257	0.01947104	0.048366673	0.023929317	0.11270471	0.06791903	0.036975212	0.20858577	0.13296328	0.19807966
o	0.0012262469	0.0015835284	0.0018343271	0.0011548778	0.03037181	0.033401262	0.025155855	0.06067498	0.47985548	0.16199881	0.11858881	0.026506491	0.0137402965	0.043907207
k	0.000340219	0.00039209845	0.00019276179	0.00031165796	0.0016960904	0.0040366515	0.00523051	0.015983228	0.4228326	0.26342857	0.2750852	0.0021669588	0.00073213654	0.0075713284
a	0.000673952	0.0006798328	0.0012204602	0.0010069719	0.000983645	0.086086944	0.024577376	0.011445964	0.27105206	0.17963052	0.095725074	0.23012908	0.051352266	0.045435835
e	9.3568604e-05	0.00011550963	0.0001070474	9.464556e-05	0.00062967354	0.0026216465	0.0015862989	0.0044020195	0.11336341	0.21388218	0.4622927	0.16254672	0.007932966	0.030331703
m	0.00079868856	0.0008740934	0.0002111229	0.00019463655	0.0019053394	0.00241405	0.0020053298	0.008707172	0.18287353	0.16420464	0.6138405	0.009137948	0.003914907	0.008918147
è	0.0006789571	0.0006900395	0.0011130049	0.00077714375	0.0009411586	0.0758728	0.019801809	0.011061922	0.17545246	0.17202115	0.16562024	0.29930776	0.046342954	0.030318629
c	0.003058976	0.002790162	0.00095240935	0.00027494362	0.011087375	0.0044107367	0.0020535884	0.00659309	0.03974904	0.061557855	0.38782182	0.060327284	0.261415	0.1579078
h	0.0005161629	0.00050966	0.000542525	0.00047886296	0.0005079108	0.012380641	0.0023652832	0.0015465937	0.05872285	0.028980691	0.09282076	0.1956331	0.549	0.0559949
i	0.00827449	0.007981448	0.0060457666	0.006939175	0.0074526253	0.010794271	0.00909757	0.011401337	0.23256297	0.06826205	0.15167795	0.059599355	0.19226643	0.22764455
</S>	0.0029120871	0.0028060258	0.0012354464	0.00043441952	0.0025351637	0.0024409222	0.00069726014	0.0015211474	0.0070872214	0.020308552	0.36968666	0.11987532	0.1805195	0.28794026
