 	vivendo	la	mia	figlia	la	avevo	portata	alla	chiesa	</S>
i	7.200293e-05	0.00014739759	0.0012605691	0.015164014	0.8620647	0.07660678	0.0007199091	0.00015488511	0.0071393624	0.036670238
n	0.0002860959	0.0003094114	0.0008865581	0.021685697	0.9100815	0.022348879	0.0023474735	0.00013236441	0.040241163	0.0016810003
ì	0.0035569903	0.004917762	0.013494338	0.026154255	0.27495784	0.15901527	0.00749999	0.002287696	0.23281263	0.27530324
c	0.00063031155	0.0005246489	0.001119024	0.01833824	0.18923374	0.7460428	0.034217555	0.002589669	0.004497903	0.0028062072
h	0.004147911	0.0047031674	0.007019494	0.008681651	0.069014534	0.7715493	0.05114348	0.004339435	0.018425211	0.060975783
a	0.014781704	0.015796416	0.01765092	0.020293633	0.050637104	0.81701136	0.02194085	0.0003671542	0.007953656	0.033567112
p	0.0001501375	0.00016478907	0.0002841533	0.00051377364	0.024626646	0.680858	0.2012079	0.02356617	0.0036013676	0.06502703
à	0.046603788	0.04694132	0.04872716	0.054510348	0.104402766	0.15934457	0.09153048	0.12126495	0.17958617	0.14708847
r	0.0008215076	0.0008656979	0.0015993114	0.005507628	0.052162282	0.55446875	0.27703696	0.06999506	0.008334126	0.029208671
o	0.019023178	0.018959261	0.019709673	0.020921465	0.034505527	0.31361616	0.41640013	0.13689709	0.007681949	0.012285672
n	1.4016071e-05	2.389308e-05	3.4162258e-05	3.3734224e-05	0.0010686081	0.024041414	0.34266543	0.568075	0.004635538	0.05940815
t	0.0049160034	0.0048351334	0.0053188545	0.005822142	0.016719159	0.35714045	0.48774102	0.08538931	0.009500163	0.022617856
a	0.003326532	0.00437758	0.004516951	0.0038000518	0.009474095	0.039939903	0.18468799	0.46644694	0.059902366	0.22352767
s	2.484891e-06	5.1677084e-06	7.674132e-06	3.5583796e-06	0.00014426296	0.002464358	0.057616103	0.91730267	0.0020754607	0.020378185
t	0.009110032	0.00859759	0.0088001415	0.008787721	0.013137594	0.039699104	0.087893516	0.4112411	0.31244084	0.10029234
i	0.0004805272	0.0016982218	0.0016259552	0.0002835899	0.0020011973	0.004280769	0.014728384	0.21135367	0.14781116	0.6157366
n	1.2316852e-06	2.324905e-06	2.9895475e-06	9.592795e-07	3.3523695e-05	0.0002661034	0.01363042	0.9620602	0.0016350445	0.022367181
a	0.002606545	0.002376125	0.0024986872	0.002419028	0.0046174787	0.035552327	0.099248126	0.5537921	0.15940598	0.1374836
g	5.9396266e-06	4.2198108e-06	5.3094714e-06	1.9873864e-06	3.1869284e-05	0.00033270818	0.0077262125	0.9728232	0.0013325892	0.01773596
l	0.001684366	0.001627545	0.001719131	0.0017170361	0.0032950388	0.0468198	0.19362362	0.61197597	0.043505445	0.094032094
i	0.00029202717	0.00063292746	0.0006209262	0.00022186643	0.00088731473	0.0027097065	0.021210043	0.400855	0.12889796	0.4436722
s	3.5523838e-06	3.5007795e-06	4.095266e-06	1.5181993e-06	1.6598171e-05	0.000102078644	0.0023849974	0.89278185	0.0040129307	0.10068894
ì	0.008847185	0.008175429	0.0081722215	0.007589359	0.009026792	0.006754945	0.0113989925	0.18212472	0.45594797	0.30196247
a	0.00027526967	0.00021763342	0.00024379833	0.00030986776	0.001143177	0.0021521314	0.0039025259	0.036265895	0.74056506	0.21492459
</S>	4.2680822e-05	3.220504e-05	3.260434e-05	2.513152e-05	6.339847e-05	0.00014999785	0.0005619051	0.048436526	0.2049736	0.745682
