 	l	anno	che	viene	mia	sorella	sta	per	sta	per	studiare	medicina	</S>
a35	0.980502860386	0.00936275715208	0.00726282772017	0.00245248274986	0.000317344318352	8.60065774538e-05	5.11653512947e-06	1.24598869552e-09	2.16289599229e-07	6.94284739674e-11	4.6258675131e-09	7.87660277703e-06	2.49528367843e-06
a24	0.978789843462	0.00855984848403	0.00858708024006	0.00333514011662	0.000521676906117	0.000170437914485	3.27179880982e-06	3.85157634184e-09	1.15623654308e-06	3.29800834656e-10	4.48156377377e-08	2.6518323159e-05	4.93112415948e-06
a18	0.979971771154	0.00616700799468	0.00900315274669	0.00392938993887	0.000662402602039	0.000219963124828	2.53559450327e-06	6.21772844728e-09	1.49991239436e-06	6.22675911552e-10	6.28098792459e-08	3.36305077197e-05	8.56118105316e-06
a17	0.973613870385	0.00761099939823	0.0130675099156	0.00454994581296	0.000912021034013	0.000204791131609	1.56494186776e-06	6.62664581576e-09	9.82153311453e-07	1.06873887052e-09	3.87443364153e-08	2.35418489066e-05	1.46859036844e-05
a43	0.970675570128	0.00890349446608	0.0145854096385	0.00440439527099	0.001101951578	0.000269345020536	2.12500812259e-06	1.36711062719e-08	1.20702130382e-06	2.69338052351e-09	5.20037734718e-08	2.97680059689e-05	2.66691228948e-05
a31	0.667236161709	0.211658624155	0.0945397182128	0.023693072757	0.00247283865933	0.000316951100179	1.67678076075e-05	1.13792127342e-06	1.97371706794e-06	2.79891110841e-07	4.74420168582e-06	2.82165269896e-05	2.95786296316e-05
a20	0.539119982236	0.295152608052	0.131361871071	0.0301384370523	0.00324378688644	0.000427750706726	3.28529588692e-05	1.77309345781e-06	1.0807020356e-05	4.26244826947e-07	6.53239398527e-06	0.000363906232663	0.000139322595877
a24	0.777203084079	0.133429762684	0.0717742776903	0.0132988110508	0.00266990982881	0.000663081575575	4.22449772897e-05	1.09143570927e-06	2.09039461187e-05	2.66803705649e-07	3.01950158509e-06	0.000665276410888	0.000228283528626
a49	0.848249844693	0.084018064228	0.0552877198968	0.00841773215027	0.00245305657627	0.000724102268525	4.11541480966e-05	8.3488127309e-07	1.82580203729e-05	2.33569181883e-07	1.8782931417e-06	0.000518690520296	0.000268426496209
a39	0.835211014898	0.089177608076	0.0636110116323	0.00758607528342	0.00251450829209	0.000794628679508	6.12065596989e-05	1.9202491377e-06	1.89114654576e-05	6.22896033961e-07	2.8435079939e-06	0.000621583156765	0.00039807931207
a19	0.765721754966	0.144332682692	0.0772144205441	0.00760340476114	0.0025011518307	0.000852152313169	9.59075478996e-05	3.46735421257e-06	3.41146001525e-05	1.08733074465e-06	5.78498416463e-06	0.00115276465225	0.00048132897069
a18	0.674875618322	0.222896144231	0.0877641935147	0.00760780258705	0.0023854342769	0.000915297691056	0.000160243785967	6.22914390419e-06	7.64565567175e-05	2.00057321488e-06	1.33734740549e-05	0.00259709275075	0.000700102256897
a31	0.423418046774	0.46872051141	0.0915113661716	0.010135348529	0.0020539942923	0.000755896287019	0.000156373815322	6.90407713473e-06	7.35009077725e-05	2.27061633829e-06	1.7762258685e-05	0.00249835772225	0.000649616718966
a17	0.271645656258	0.62392806047	0.0735619060572	0.00975044997633	0.0017076457641	0.00118475865234	0.000573271691774	6.11647818782e-05	0.000845795721458	1.38153438794e-05	0.000153086434895	0.0156671228461	0.000907243372989
a20	0.312112352086	0.572426300157	0.0515187810191	0.00662213159211	0.0023038504547	0.00272385985078	0.00144185739726	0.000122815600626	0.00208551840715	3.27065099598e-05	0.000337447088298	0.045260356282	0.00301203612433
a31	0.198399372962	0.702879346719	0.0389282400064	0.00788124666404	0.00223520321823	0.00253337075026	0.00126238913909	8.84514222087e-05	0.00168444286505	2.73996500533e-05	0.000265581552099	0.040429017214	0.00338598155144
a37	0.180947303254	0.701606695573	0.0279200596688	0.00738975148801	0.00192494220608	0.00270713888342	0.0017199131197	0.000329765089403	0.00333038218435	8.31338347511e-05	0.000556416230033	0.0668891561913	0.00459539069381
a31	0.178220664418	0.682601998524	0.0257672032229	0.00947341976267	0.00337989946869	0.00411669436114	0.0023473708399	0.000422355739801	0.00398488766145	0.00010768958325	0.000682068050011	0.0790060300638	0.0098897855646
a20	0.185523028139	0.624249619508	0.0224639630743	0.00996239558756	0.00387414125623	0.00523996412038	0.00328404574663	0.00140613942327	0.00689163715382	0.00034400537275	0.00140843885667	0.121604594688	0.0137480931882
a31	0.196937845046	0.493971759836	0.0257796786914	0.0147305988625	0.00984849098541	0.0124601618068	0.00678551024888	0.00180028258776	0.00897848821794	0.000455117980917	0.00178787651889	0.173457511563	0.0530066997294
a24	0.205271270682	0.439449973279	0.0268563208971	0.0162828461542	0.0118772094618	0.0151603129356	0.00823391074963	0.00281273927592	0.0100566172393	0.000693955783639	0.0020041168063	0.193390380521	0.0679103702431
a20	0.331940453561	0.32033235776	0.0168676096324	0.0070609224514	0.00579912675393	0.0111796469785	0.00773007458321	0.00386169485864	0.0146555380798	0.000939075261213	0.00265448046877	0.23882374684	0.038155320081
a24	0.370134417854	0.318135372587	0.0150282382108	0.00434911201713	0.00419593351798	0.0109486146595	0.00763750676107	0.00233223435288	0.0136143103599	0.000607782953738	0.00197888618959	0.216647538947	0.034390093027
a8	0.285927782618	0.272525077529	0.0135103954036	0.00433099887238	0.00463891563933	0.0133757475532	0.00883103548702	0.00122699835096	0.0152870097866	0.000381242651246	0.00182925809653	0.344267532982	0.0338680046757
a31	0.143043573539	0.311618349176	0.0226776781345	0.0146682258241	0.0110934765464	0.0181316228511	0.00919026932901	0.000669157143653	0.0131787946955	0.000254158925415	0.00157057001551	0.348087370327	0.105816725225
a29	0.13100720718	0.302145393059	0.0246334443782	0.017228561008	0.0123423350488	0.0178721764504	0.00928520160967	0.00228555757455	0.0194815646652	0.000832599216805	0.00472180945517	0.325751382776	0.132412745742
a31	0.13075119906	0.20560401102	0.0225918397927	0.0169155510693	0.0133803255496	0.0194530999835	0.0115364288699	0.00286619385818	0.0228143452217	0.0010373794256	0.00587624491839	0.366144897592	0.181028452581
a28	0.185155439687	0.17897818534	0.0227610382642	0.0166536906898	0.0134423899832	0.0188580383278	0.01119911529	0.00609502128606	0.0181865574072	0.00189165712853	0.00497148173946	0.321498612531	0.200308745194
a24	0.332299313229	0.13340196678	0.0134193174214	0.0072922528966	0.00657393892773	0.0142901957759	0.0108876570967	0.00885292562869	0.0251178958024	0.00261691224284	0.00645352957982	0.34516526751	0.093628810398
a46	0.34923229441	0.134080195593	0.0103641728071	0.0046140267322	0.00483139857591	0.0146592372586	0.0116986116989	0.0051891121429	0.0267326326008	0.00151979323095	0.00517865542661	0.377249762503	0.054650083466
a31	0.226242994803	0.157500898531	0.0181431826024	0.0125825686774	0.0103142126586	0.0180934824195	0.0118386315663	0.00228322394097	0.0187007905336	0.00071006748365	0.00296361211887	0.345555080834	0.175071246822
a33	0.133938898268	0.125339628844	0.0191611382008	0.0148658021258	0.0118219889862	0.0183802198065	0.0123402585221	0.00492167414032	0.0280612545112	0.00251516838455	0.0113890634496	0.407700000278	0.209564912941
a17	0.125810436089	0.053670786948	0.00913383706693	0.00674581184193	0.0064654680954	0.0165695456022	0.0143052975074	0.00739157804677	0.0508687981704	0.00376387729485	0.0190672929832	0.588217366759	0.0979899349803
</S>	0.114193033045	0.040923680474	0.00671606303347	0.00484904077096	0.0054471135477	0.0178504878011	0.0161397567537	0.00623414002338	0.0575601190852	0.00292254189743	0.0171824097416	0.62749958338	0.0824820874901
