 	se	si	era	vestito	la	figlia	l	avessi	portata	alla	chiesa	</S>
a18	0.193697300011	0.549976743767	0.0972220635423	0.065496827632	0.00454681113205	0.0134175221402	0.00713106147206	0.010100655773	0.00294436995571	0.000199821989796	0.0499896450754	0.00527714533906
a27	0.184266403337	0.560804704589	0.0874921798474	0.065968997544	0.00436420014402	0.0139197760467	0.00736326535735	0.010568401091	0.0030624755519	0.000228290173265	0.0558798116918	0.00608150644635
a31	0.159197994446	0.436794378196	0.207085248616	0.0890865975147	0.017827008148	0.0174108556822	0.0103052656524	0.0127492958637	0.0021354119173	0.000210937024422	0.0384052854306	0.00879170414878
a39	0.127212544815	0.387153422732	0.235014459539	0.0931362491716	0.0224543100493	0.0199508088941	0.0123721962175	0.0156988019546	0.00707626907243	0.000298346458141	0.0705968833435	0.00903567581626
a31	0.118748498272	0.378219774244	0.197901636513	0.0971963163905	0.0290529826831	0.026673360298	0.0183111594058	0.0229462396515	0.00876468528748	0.000333926412714	0.0819129326145	0.0199384567054
a24	0.111311319424	0.348764198081	0.182988154504	0.0977086554635	0.0310038318944	0.028590177766	0.0198115898019	0.0244062255505	0.0134823700258	0.000501249097571	0.117354219038	0.0240779645685
a28	0.106325839808	0.442852582694	0.090413889168	0.0706410351545	0.0130916604648	0.0213716645887	0.0128804806006	0.0178186946835	0.0186403436753	0.000677856785857	0.192098259679	0.0131876491895
a21	0.111427673269	0.496460047565	0.0635004483893	0.0638701600515	0.00777207565493	0.0203912675296	0.0118664545335	0.0173218133945	0.0125637905584	0.000542777625286	0.183330699893	0.0109527543965
a31	0.113643924423	0.405481269188	0.127038542796	0.0863262383505	0.0260301402183	0.0304712965099	0.0216315425112	0.0262207074648	0.0069717080328	0.000384665235095	0.117950101864	0.0378498424655
a39	0.102268244808	0.344522029729	0.142297144265	0.0902524107835	0.0315520228394	0.0328869678366	0.0240608258371	0.0282730491549	0.0176441355243	0.000663737995032	0.140283579188	0.0452958551552
</S>	0.090424567404	0.391218574864	0.0877919371325	0.0700415223918	0.0177640130697	0.0255767339183	0.0170932469185	0.0221776420775	0.0316301577622	0.00103851854752	0.219710554594	0.0255325440776
