 	vestita	la	figlia	l	avevo	portata	alla	chiesa	</S>
n	0.000556857913857	0.00150214107959	0.0200512132457	0.252468345686	0.557270476368	0.0862364952308	0.0184075084822	0.0270161276819	0.0364906563634
ì	0.000402554304619	0.00103475802653	0.00697864274857	0.101016706229	0.674438492123	0.13167649841	0.0154041944941	0.0233739092273	0.0456739854545
c	0.000479860434873	0.00114886000884	0.00287369358286	0.0414661930763	0.702098830708	0.173836832803	0.00718168983137	0.0241957697424	0.0467181718182
h	0.00140425381162	0.00256581666961	0.00520209452762	0.0376400310254	0.524626276903	0.170718944268	0.00719854327712	0.180443423247	0.0702006339394
a	0.00168638827054	0.00279211055654	0.00595577817587	0.0425536770085	0.272708758968	0.315079981423	0.043895027759	0.228445307749	0.0868830113131
p	0.00102502375685	0.00158186285218	0.00242430839196	0.0327599256695	0.234658919656	0.483242660474	0.0854166425863	0.103676102583	0.0552145371044
à	0.000613052585617	0.00102084095073	0.00090539749732	0.0156406434565	0.210033639885	0.561094220158	0.0634662341954	0.070362800861	0.0768632457015
r	0.000524193195206	0.00099781931691	0.00051709653244	0.00755905271883	0.147382213295	0.617122073386	0.0653044647318	0.0878828669537	0.0727101819005
o	0.000538190731735	0.00096890843897	0.00060230917748	0.00936648757294	0.0872842544317	0.421862324462	0.179191821577	0.242998622318	0.0571871939668
n	0.000445019577245	0.000743315146323	0.000536400392493	0.00836081919098	0.0495890014772	0.241098408154	0.318013273859	0.284502207439	0.0967114313223
t	0.000609921192415	0.000988432048774	0.000381209797498	0.0196044630637	0.0635023004924	0.193639736051	0.296834757953	0.193279735813	0.231158810441
a	0.000537505397472	0.000859298349591	0.000294246599166	0.0235031043546	0.0510044801641	0.106920278684	0.289213585984	0.186105245271	0.341561936814
s	0.000331078132491	0.000556219449864	0.000197597399722	0.0093457681182	0.0258109067214	0.0775171928947	0.370197528661	0.183275081757	0.332768312271
t	0.00060198071083	0.000933552149955	0.000204095333241	0.0156257393727	0.0284380022405	0.0720032309649	0.32255317622	0.174066027252	0.385573770757
i	0.000610936370277	0.000916626383318	0.000222038777747	0.0174350931242	0.0228793440802	0.0410376503216	0.28499205874	0.197741342417	0.434164590252
n	0.000486607923426	0.000828784461106	0.000185191925916	0.0067921610414	0.0124709246934	0.0282806901072	0.345233686247	0.262614780806	0.343107196751
a	0.000491025974475	0.000899012153702	0.000283571308639	0.00384915034713	0.00879613823113	0.0228620367024	0.317739895416	0.273894593602	0.371185065584
g	0.000927772324825	0.0017054047179	0.00040543610288	0.00298744011571	0.00652480274371	0.0143056189008	0.249076631805	0.358020531201	0.366046355195
l	0.00118419377494	0.0022220982393	0.00060687370096	0.0132111900386	0.0105528609146	0.0172766063003	0.176587410602	0.333260543734	0.445097785065
i	0.00063349292498	0.00125307074643	0.000561546233653	0.0159753483462	0.0090089666382	0.0131412321001	0.0957269368673	0.223569881245	0.640129261688
s	0.00040229664166	0.000793363582143	0.000277219411218	0.00573868378207	0.00431588521273	0.0073092773667	0.103567578956	0.403558293748	0.474037420563
ì	0.000418761880553	0.000912193194048	0.000188045137073	0.00223079059402	0.00268794340424	0.00593714912223	0.0862381929853	0.641000764583	0.260386140188
a	0.000757566626851	0.00142471439802	0.000397979045691	0.00099757853134	0.00121238080141	0.00323143604074	0.0384133976618	0.678505254861	0.275059380063
</S>	0.00108821831343	0.00182315719901	0.000630618022846	0.00086359176567	0.000757792400705	0.00198176752037	0.0280361988309	0.633622627431	0.331195690032
