 	se	nella	nella	pasta	voleva	sale	l	avevo	messo	</S>
n	0.00234769584907	0.0141851520752	0.0400644631603	0.0363716445757	0.0649837401448	0.25457549326	0.25443067042	0.2090783302	0.08395312762	0.040009692468
t	0.002003783746	0.0039085322728	0.0084701839532	0.01931661014	0.05188251144	0.113532442754	0.1548755898	0.420131666	0.21114597634	0.014732687864
a	0.0068978006338	0.007534180166	0.011711008576	0.014865628	0.02873009942	0.1506712684	0.359053416	0.2873299346	0.0467718933	0.086434762928
à	0.000699273270966	0.00839483428983	0.026912215276	0.0278642536018	0.0211218508099	0.099746932306	0.24244372151	0.369108068	0.0931073786	0.1106014502
l	9.61621796112e-06	0.00118975140322	0.00066299601836	0.0120260998961	0.0708305196716	0.0395106065	0.0617801788	0.39896793754	0.34537838632	0.0696439395646
a	0.0021163385372	0.013034640936	0.032938106612	0.038273672948	0.05447096788	0.076456022874	0.2416645648	0.3176845168	0.1975315475	0.02582963148
t	0.000871322776797	0.00867247489487	0.0214878841788	0.0116387448552	0.0124586237819	0.043210907272	0.147124090532	0.27257968	0.3079797722	0.1739764904
ù	0.002815931326	0.012783502146	0.035555403112	0.022780138748	0.023422454052	0.02127583024	0.0931117416	0.362514652	0.3113880599	0.11435228384
c	0.000188623041756	0.00206229662395	0.0047168678061	0.0076962654971	0.00651963931566	0.011847679014	0.054545796216	0.282844476	0.493916964	0.135661394
h	0.0302197451071	0.016029860819	0.02093978608	0.05781924536	0.1781622436	0.022010258432	0.03973748694	0.401011548013	0.174960125748	0.05910971044
a	0.0238671091977	0.0231028936198	0.0153434333746	0.01252677083	0.0166848154072	0.07206831156	0.1925810644	0.2756782224	0.22196861548	0.14617874644
v	0.000698412235574	0.00080925611866	0.00095787975724	0.00075732923352	0.00129339874728	0.00334691468454	0.0235199195006	0.0600742862	0.3406613492	0.567881236
à	0.0028029844063	0.0094735605748	0.00802831165984	0.034084088092	0.0271084236112	0.009695588818	0.0812789844	0.28030114	0.47681385	0.07041307226
l	0.000265598302298	0.00119807706999	0.0010716262888	0.00204227942512	0.0011098459328	0.00257915965874	0.014215251985	0.062133606	0.705040396	0.210344152
o	0.00694884266822	0.017597166938	0.013856784266	0.026667587922	0.009154510386	0.00907496565	0.0662384498	0.2492409808	0.51177358	0.08944710728
n	0.00170782082205	0.0130439593876	0.0174818828042	0.00474501939169	0.00298371307164	0.0080237585804	0.0369145729494	0.0649600009	0.244253624	0.605885622
t	0.0007579257032	0.00285293031	0.0035443439472	0.00366566286654	0.010363936595	0.0054694083554	0.02775493692	0.1558881222	0.48586257	0.303840172
a	0.0127712866084	0.017550566152	0.0128466172022	0.0099417737412	0.01133351502	0.054609406828	0.1562230736	0.20761339648	0.129729486	0.3873808935
</S>	0.000630944667063	0.00111125361756	0.00208004769176	0.00131359855493	0.000605709592923	0.00169365660112	0.0052626534228	0.02166752642	0.1656370082	0.799997596
