 	questa	la	costruirono	mastri	che	erano	i	muratori	</S>
a	0.02002983834	0.02443613614	0.2066289462	0.2417990194	0.172102776	0.03898731065	0.098654406836	0.17057050141	0.026791080852
s	0.0017274711344	0.003798241108	0.2622112347	0.386813877	0.2126229852	0.10943137522	0.005733449698	0.0015348459374	0.01612649331
t	0.005777702678	0.02378967708	0.1782000988	0.38478757402	0.1213361208	0.082621529832	0.0138702364392	0.151605141106	0.03801188656
ò	0.00795615124	0.008070568	0.07008337	0.452957024	0.2079677688	0.02879450574	0.174644559114	0.015032345264	0.0344937020708
r	0.00315446660178	0.0091100310058	0.11536107432	0.1019424589	0.311989524	0.33698094	0.08190549408	0.02458548374	0.01497051772
i	0.0532673361	0.02012531864	0.21358307764	0.17828539054	0.2401872068	0.1217764816	0.0381542869	0.10027201392	0.03434887952
k	0.000611670201261	0.00776802658259	0.15362967093	0.04383884696	0.3020297018	0.3988398452	0.069703777336	0.012928074226	0.0106503753
a	0.00715020684	0.0093337748016	0.133836310872	0.11252351204	0.2726734906	0.17333335172	0.0381507606	0.2410375108	0.01196107508
ì	0.00124438812101	0.00139991675289	0.112960481484	0.01113662668	0.2322821216	0.5404968648	0.061728897572	0.02596284568	0.01278785354
a	7.41292347312e-05	0.00140744259637	0.0290315812762	0.00444008568	0.070988356	0.6350688848	0.2060782986	0.0447049796	0.0082062188376
n	0.000345695931185	0.00385911158256	0.0877436068118	0.0184052853344	0.085118251	0.331285542	0.206591553844	0.226917644	0.0397333126
e	0.0070611024806	0.00815327386028	0.0198848332977	0.02481647112	0.0829831321	0.10614176364	0.0622730764	0.578323456	0.11036288928
e	0.000853198677852	0.00149818069947	0.105436377802	0.003790198394	0.02695246958	0.46506866	0.14829330893	0.21196984284	0.03613773534
f	3.40030789091e-05	0.000757299994746	0.00897709098893	0.001360497303	0.01744017996	0.25999356856	0.294312466408	0.381308746	0.0358161562
r	0.0218756298913	0.0051099738748	0.0209367539876	0.0085364082	0.02050046686	0.05977481142	0.1230595008	0.676914362	0.0632921082
a	0.0991064659752	0.011769229465	0.0385964465492	0.080316500448	0.04935066918	0.0821695138	0.1351121688	0.4125435634	0.09103543277
b	0.00106769793926	0.00151766292178	0.0351315764901	0.0016544740876	0.00690491794	0.0921535086	0.10797749635	0.383587114	0.370005548
b	0.0071067737637	0.009258873992	0.12923971586	0.00372390928	0.0242063854	0.0850951022921	0.0981430041	0.6031802566	0.040045994328
i	0.199598225692	0.03494745382	0.03446810906	0.07196605024	0.0710382624	0.073437218792	0.1585047972	0.320118244	0.03592168428
k	0.0122240400887	0.00916254059812	0.0167551393018	0.00692465758682	0.0132683649944	0.0312857667	0.145002389624	0.3367250018	0.428652118
a	0.002645805936	0.004380872182	0.06742578332	0.003092927344	0.02522277548	0.0493568361705	0.16338784484	0.640401678	0.0440854584
t	0.0306457689779	0.0163068466029	0.0839267202178	0.011033146717	0.01181197474	0.13320432036	0.0499672111832	0.3538534008	0.3092506184
ò	0.001754370519	0.0055123422847	0.0219573637119	0.0166487886634	0.014826582274	0.0510798019362	0.011540757508	0.848614702	0.0280652286
r	0.00493389511326	0.00535404458034	0.0216007944291	0.0029563557784	0.007352103328	0.1239464758	0.117052182716	0.594154242	0.1226499076
i	0.063847661026	0.008866985125	0.0494923085156	0.0028266968848	0.013059293724	0.088977766324	0.167961184	0.559493114	0.0454749986
</S>	0.00138815919598	0.00584370808944	0.0313591580321	0.0028945585219	0.00607295411	0.057815040566	0.0372157847557	0.2033708314	0.654039806
