 	mia	sorella	non	è	venuta	mai	qui	come	io	</S>
n	0.0016621818092	0.0010195667232	0.016121254224	0.062545365	0.1777603192	0.3739702626	0.12651465	0.18429884348	0.027955351741	0.02815220923
a	0.0579879341665	0.0121901577591	0.011219636398	0.05771708872	0.0998015296	0.2875206568	0.187588649	0.09779686416	0.172320825446	0.015856663952
m	0.00409835108797	0.00469284195501	0.0263686499354	0.101043601849	0.101197631	0.2647816652	0.321121726	0.1088641156	0.0242551680512	0.04357622444
à	0.0092646659842	0.00686224583394	0.0329988506295	0.026792208748	0.263037072	0.273327914	0.1416264366	0.1385270198	0.06744931366	0.04011428894
i	0.000245197353989	0.0001155866012	0.0012059549104	0.009090087614	0.07769819368	0.273735681	0.236488045	0.2220675268	0.1404882214	0.03886552094
e	0.000363844995546	4.95113135544e-05	0.00115602657842	0.00288134862256	0.28019456278	0.052569422	0.2818729414	0.1295563952	0.191872477786	0.05948347336
t	0.000173792983118	0.000285164610498	0.0023111278957	0.0056235442256	0.19783507642	0.0865772584	0.1402929126	0.334469396	0.178624462	0.05380727764
t	0.0049008127747	0.00569905447533	0.00675921122232	0.0078243537252	0.02205741234	0.04380316108	0.19322032409	0.2345177258	0.382802754	0.09841518822
ù	0.04418870585	0.005449001542	0.00657843048	0.01715649648	0.08605954598	0.16041356368	0.2163602784	0.312341472	0.07663654392	0.074815955652
k	0.00117263830624	0.000389549967932	0.00174472206105	0.00565435972166	0.009767854691	0.01497822586	0.09877102386	0.355742804	0.2558662144	0.2559126228
ù	0.0168379131388	0.0082157497712	0.0163525953532	0.010968503269	0.10452676	0.09821885792	0.1690356423	0.2702759986	0.239161184	0.06640680084
n	0.000544622852456	0.000112337259392	0.0003710312238	0.00136407801132	0.010290268176	0.0119238229	0.0794184944	0.209956745	0.2959744148	0.390044198
d	0.032062688316	0.0050841395908	0.0061146367105	0.00339081823918	0.00924726158	0.0241923456	0.1432000596	0.1803552416	0.4367806664	0.1595721517
u	0.0988063720569	0.0061964664716	0.0037603052417	0.00612692009207	0.031789719584	0.04626759162	0.0974884843	0.230210046	0.08449613832	0.39485795208
m	0.000426396511204	8.95166668728e-05	0.000525190027387	0.000881160146666	0.00678269071298	0.0028506163184	0.01704291168	0.0960759189	0.14783936732	0.727486256
è	0.00763252593138	0.00665282303242	0.00538826466374	0.0085243661487	0.038986398858	0.029960583886	0.1162714159	0.29242379626	0.339190442	0.15496936348
n	0.000159587389384	2.6304876412e-05	7.781500174e-05	0.00024657736088	0.002071472124	0.002027150554	0.01843205582	0.1387946982	0.3072161268	0.530948242
a	0.0287583935777	0.00307973772176	0.00474218388394	0.00227311387156	0.004900627584	0.00992768306	0.06500104	0.1625562684	0.4485348704	0.2702260922
</S>	0.00178270357826	0.000117869854666	0.00131612397905	0.00328466698312	0.00199922071666	0.00292314770494	0.00687274722	0.0822375701	0.09773387006	0.80173212
