 	se	aveva	vestito	la	figlia	l	avessi	portato	alla	chiesa	</S>
a	0.0126104560602	0.034702434225	0.0259179287296	0.02845612392	0.10283323448	0.13186109116	0.07716727442	0.3644294776	0.17417942834	0.0245856676714	0.023256874914
p	0.00141119690451	0.00189461259514	0.0035463592616	0.0030983815586	0.0162415113249	0.085323605914	0.04875697768	0.191544532	0.444879508	0.10018721	0.1031160936
à	0.00250552055558	0.00505331208294	0.0109813468839	0.0328858205639	0.002381740346	0.024531473966	0.22513907726	0.20152813418	0.2253008768	0.26094345408	0.00874922088
r	0.000387163045173	0.00123956104722	0.0009026164505	0.00335391249876	0.015320556538	0.084222484474	0.1353248128	0.402827266	0.1336288184	0.17816737138	0.0446254466
o	0.0389471495895	0.0131598461993	0.0125545840157	0.0242748630012	0.022875424874	0.053486844928	0.153484767372	0.19319128696	0.23627144	0.2120149804	0.0397388026
n	0.00102324097717	0.00241220937936	0.000587503848501	0.00238092890529	0.0297399532515	0.095189311196	0.08975905507	0.075219906	0.3037658744	0.161023929804	0.2388980994
t	0.00024485662464	0.00074619263448	0.00181204243936	0.00183514321007	0.00193265200116	0.015047189408	0.11997600456	0.03954388942	0.3160451152	0.43184945084	0.0709675118
a	0.00205383433916	0.00216558738254	0.00147325559338	0.0033614962054	0.05299382689	0.063842028496	0.024230533866	0.1218012782	0.535140532	0.097661614	0.09527601206
s	0.000195749085388	0.000675307989308	0.000292337218847	0.00104429078135	0.00393671969586	0.00985407256	0.017660725186	0.1007728094	0.384832124	0.1664376218	0.314298264
t	0.00030433248226	0.0058141856957	0.0102343553794	0.0123747783149	0.000749025626	0.005574337246	0.0652133733	0.04782639688	0.3019634618	0.425452653472	0.12449310674
i	0.00417538981326	0.0246909569904	0.017932368174	0.018905089922	0.06059514194	0.0715608265	0.01956357176	0.08941849208	0.3914321958	0.09278366108	0.208942304336
n	0.000202356158911	0.000550330935448	0.000110448104085	0.000369769373526	0.00133347655924	0.0025921488232	0.007320080116	0.06864486152	0.287283446	0.171102606	0.460490494
a	0.000613065899774	0.0030356513954	0.00248183645232	0.0019215441658	0.00058842182173	0.0017224346744	0.049289529322	0.03340285018	0.28743670026	0.46920360346	0.1503043372
g	0.000308276719358	0.00155059462802	0.000166735444986	0.00303387368404	0.0222674496141	0.0627532708078	0.06772247989	0.083632547	0.2070652254	0.25971059771	0.291788952
l	0.00044493144502	0.00280996121868	0.00851437105624	0.01933527666	0.001253077572	0.00384887174	0.07444443062	0.05188120925	0.3412582306	0.4679653628	0.02824427612
i	0.013866054667	0.036951194242	0.030404759851	0.05273845102	0.069077247888	0.075490699834	0.032925650172	0.0915944388	0.2055314002	0.21079894478	0.1806211556
s	0.000349610539449	0.00063956108697	7.300117689e-05	0.00045270008326	0.001598353117	0.0029794016632	0.004866625492	0.05258086884	0.1643482152	0.2649848936	0.507126752
ì	0.000887105078846	0.007182667488	0.0064134144526	0.0091111626154	0.0012067008424	0.004257434416	0.11654661712	0.10215189974	0.13491387206	0.48116053506	0.136168566
a	0.0004690015707	0.00108383143856	8.2967107828e-05	0.0011613790241	0.00625927682784	0.0164357233468	0.017168761428	0.1584763438	0.0668085248	0.547625972	0.184428182
</S>	2.6691525637e-05	0.00081269227589	9.3698060959e-05	0.00012945444769	0.000766721116465	0.0013920138114	0.0050814197774	0.00574592508	0.04358811948	0.3886735346	0.5536897156
