 	l	anno	che	viene	mia	sorella	sta	per	sta	per	studiare	medicina	</S>
t	5.61343311136e-05	0.000154431149268	0.000556187911972	0.000736147239732	0.00263342965048	0.00762260204	0.017540838327	0.066336535	0.075004043	0.16285088	0.23568839	0.3605885529	0.070231813616
s	0.00502035638278	0.021895655968	0.0267623922005	0.016325178717	0.0186635428053	0.044565815239	0.102707183514	0.0812283194	0.166843031	0.1356564256	0.1310002802	0.225261126	0.024070713594
i	0.0842114093646	0.017269128788	0.003579412197	0.002046866542	0.00685894668	0.00892630032	0.040521475	0.069609205	0.190431558	0.14958292	0.139545649	0.133292591	0.154124535314
m	0.000156868042938	0.00127936674709	0.00378080295166	0.00436777426554	0.00524540929631	0.0117706614993	0.02641762428	0.0303919304	0.054978786	0.225336463	0.210302941	0.203280086	0.222691297
e	0.0141962557143	0.00283222768642	0.0118782531618	0.00415285656047	0.0066610005544	0.0084035229914	0.02330342217	0.0329296464	0.093681918	0.244356726	0.199426216	0.332094202	0.02608375072
d	0.000467249499648	0.00143508907371	0.00303090186364	0.0019118693818	0.0062555662832	0.0117364746207	0.025661163804	0.0363416554	0.0636179448	0.141063096	0.236664122	0.2388296146	0.232985238
i	0.00724212925827	0.002425196088	0.00676477674922	0.00429533980766	0.0062340721368	0.013385595162	0.02224300951	0.0297862416	0.1203934508	0.140072794	0.2256781934	0.406012796	0.01546638322
c	0.000519183678763	0.00467346897598	0.00347667123894	0.0054455184688	0.00517996020008	0.0181747627614	0.029687042544	0.02835268832	0.0518303382	0.0870235016	0.195168208	0.259328653	0.311140022
ì	0.000548452226594	0.0005905694348	0.0209267238642	0.0046425882844	0.0271899576548	0.06610735032	0.09594245474	0.021742834	0.09078856912	0.0579297602	0.12753293436	0.44699657168	0.03906126996
n	0.0004174073723	0.00215005070468	0.00118465682792	0.00132932626841	0.0018419202355	0.0072748588132	0.0123429307925	0.0156095223094	0.035060357604	0.04319006609	0.1128961228	0.507883162	0.2588196384
a	0.0082792012421	0.0054168082672	0.0050729640778	0.0037913254553	0.00708471651028	0.020977400779	0.031135788314	0.01553880346	0.1208079054	0.1001170578	0.1147971334	0.48449702	0.0824838817
</S>	0.000333941010732	0.000464487398588	0.00164658728163	0.000507219444514	0.00364996882662	0.00403947604208	0.0139657175398	0.013181633556	0.02704918808	0.0392199354	0.1002381298	0.1386033072	0.657100354
