 	se	si	era	vestito	la	figlia	l	avessi	portata	alla	chiesa	</S>
o	0.0376043781005	0.0130387196758	0.0134028796438	0.0148366369857	0.0259147450466	0.0287849607	0.05166936378	0.16420475052	0.21680674476	0.2213353814	0.18300875868	0.0293926392
n	0.000838440161626	0.00114849859595	0.000186234316904	0.0020433732294	0.0144050754883	0.042504989513	0.13701091704	0.087730586192	0.0904061506	0.3313219984	0.133587098552	0.1588166382
t	0.00028763334148	0.00064326411332	0.000466618737114	0.002092281601	0.00338808290128	0.002409964563	0.02081028573	0.1380063374	0.08938229766	0.3012114976	0.39241174298	0.048889993114
a	0.00171980373254	0.0020979634196	0.00107787938096	0.00191799447238	0.0043136659288	0.062814789414	0.07110866126	0.03509583352	0.1436233264	0.5251386458	0.0771296848	0.07396177452
s	0.000199099246883	0.000298577168355	9.02764579688e-05	0.00111182085801	0.00426986087276	0.00549478877739	0.019102846546	0.02552053316	0.139953711	0.436700472	0.1368192666	0.230438744
t	0.00038380155058	0.00308749361282	0.00521355250042	0.01123647729	0.0107620298722	0.001235540924	0.00644846598	0.10053304224	0.12701890412	0.2830108882	0.353922803646	0.09714699012
i	0.00353939219648	0.0188427632374	0.0018807345182	0.0088387685938	0.021762114208	0.071024332788	0.07997833474	0.02393608958	0.10489661268	0.4123264266	0.075944792	0.177029643
n	0.000217990337653	0.000188612399547	4.0260236162e-05	0.00043644695171	0.00157658804769	0.00197272890875	0.005047485914	0.01141888461	0.112041901	0.343838634	0.1528867882	0.370333662
a	0.000557542687342	0.0013272125668	0.00196711352778	0.00257583349195	0.00278280111484	0.00089404526618	0.001893046858	0.06565577052	0.0632003142	0.31467121734	0.42688128854	0.1175938354
g	0.000210178646412	0.000681867208663	4.8874603426e-05	0.00100945378546	0.0198846976471	0.0255445286346	0.090111170953	0.06498735228	0.08637597918	0.2379523928	0.23610462912	0.237088869
l	0.000435156266112	0.00205902819474	0.00593911681525	0.016235649953	0.015928825677	0.00160405658	0.0047302613	0.0690093566	0.11903907332	0.315848983	0.426622558	0.02254792912
i	0.012282529276	0.0359851093666	0.004527465624	0.016434962136	0.054990757744	0.073235330481	0.080201939284	0.038626008648	0.1369854766	0.1779762012	0.1942122013	0.1745420283
s	0.000366663672544	0.000237979413099	4.0342126e-05	0.00037005432524	0.00262748228184	0.0023450959126	0.0056255340332	0.007309909786	0.0768330006	0.2037755568	0.25149022	0.448978156
ì	0.00050772758192	0.00225219288	0.004122488218	0.00823848281626	0.0075658386262	0.0012864024932	0.00400016236	0.14036757768	0.11335995934	0.1478702044	0.457284661654	0.1131442493
a	0.000483343510532	0.000335466790664	4.1388274256e-05	0.00045003419478	0.00607572342269	0.00678472003274	0.0236384499182	0.02081144104	0.17925266748	0.0827449006	0.5013962146	0.177985639
</S>	3.20766098306e-05	0.000135912798104	0.000232620951244	0.000246464372364	0.00024247433274	0.00150684092072	0.0017859168862	0.010752005556	0.01150007908	0.0619522612	0.386228312	0.5253850232
