 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
n	0.00023288	0.00506712	0.00760746	0.0767688	0.555474	0.0260735	0.143038	0.0902074	0.0696084	0.00246533	0.0159024	0.00755487
a	0.000115636	0.00191922	0.00542306	0.071668	0.745037	0.0549433	0.0804294	0.0310478	0.00628922	0.000358252	0.00211401	0.000654627
o	5.29432e-05	9.03159e-05	7.88727e-05	0.00498815	0.0311022	0.528375	0.32289	0.0939231	0.0132542	0.00193339	0.000254692	0.00305679
m	2.89149e-05	0.00047474	0.000558289	0.00215483	0.258246	0.24479	0.278773	0.175798	0.0241707	0.00615231	0.000687828	0.00816574
a	0.000122503	0.000890487	0.00100236	0.00466141	0.289373	0.402664	0.0726806	0.141437	0.0184582	0.0310874	0.00496055	0.0326622
r	2.30676e-05	0.000135851	4.18462e-05	0.000667929	0.0174206	0.302045	0.372669	0.245926	0.0277467	0.0118432	0.00116203	0.0203182
è	5.66144e-05	0.000891401	0.00091922	0.00333734	0.131236	0.201712	0.117281	0.305735	0.0380138	0.0898792	0.0156674	0.0952705
i	4.29511e-05	0.00295953	0.00376235	0.00503373	0.058271	0.0141909	0.397308	0.217705	0.163131	0.0148915	0.0419992	0.0807044
k	9.30272e-05	0.000308586	0.000334479	0.000499298	0.00292631	0.247716	0.178067	0.414453	0.131104	0.0188756	0.00122319	0.00439935
a	6.78465e-05	0.000888804	0.000916153	0.00182897	0.0267522	0.147317	0.034007	0.426238	0.0464246	0.167142	0.0371078	0.11131
è	1.60709e-05	8.99775e-05	2.54432e-05	0.000151254	0.000727017	0.0735866	0.120481	0.459138	0.161489	0.144999	0.00596587	0.0333312
p	6.02063e-05	0.000834146	0.000448829	0.000413281	0.000622988	0.0111088	0.0453371	0.274958	0.511478	0.0469717	0.104547	0.00321935
l	6.86109e-05	0.00153363	0.00141036	0.00220183	0.00642399	0.0372941	0.0665879	0.591504	0.165981	0.0411098	0.0828452	0.00303923
è	2.84952e-06	5.95248e-05	0.000168863	0.000193558	0.00762552	0.00194961	0.00151427	0.0051525	0.00531147	0.0373585	0.392741	0.547922
o	0.000143911	0.00481324	0.00187866	0.00225358	0.00047026	0.00152841	0.027388	0.0806812	0.267208	0.0773066	0.304669	0.23166
s	0.000284333	0.0013131	0.00124148	0.00134491	0.000748837	0.0290419	0.0172517	0.199571	0.22029	0.282095	0.175105	0.071713
a	2.19928e-05	0.00026913	0.000246326	0.000375399	0.000871553	0.00603613	0.00111699	0.0980892	0.0279355	0.635048	0.133531	0.0964584
p	7.15432e-06	7.02371e-05	3.39123e-05	8.56551e-05	8.38221e-05	0.00159916	0.00129954	0.0360636	0.0333742	0.664109	0.064551	0.198722
o	2.99567e-05	0.000521122	0.000438687	0.000671847	0.00119922	0.00246851	0.00050207	0.0601128	0.0118693	0.660819	0.119921	0.141446
r	2.4598e-05	0.000159196	5.54442e-05	0.000199584	0.000122341	0.00367808	0.001564	0.0332403	0.0187992	0.474238	0.0859542	0.381965
ì	2.05654e-05	0.000205891	0.000178897	0.000333956	0.00047477	0.00272835	0.00062909	0.030601	0.00904376	0.451611	0.277059	0.227114
t	1.42588e-05	0.000521579	0.00049245	0.000372783	0.000236029	0.000184408	0.000815855	0.0152213	0.0279561	0.056149	0.806352	0.0916841
o	2.43042e-05	0.000476562	0.000452798	0.000508495	0.000338428	0.000663457	0.000404965	0.0188948	0.0103733	0.0535676	0.903174	0.0111209
</S>	1.8925e-05	7.69709e-05	4.10509e-05	8.94141e-05	5.32807e-05	0.00171834	0.000750337	0.0110693	0.0102894	0.0680755	0.0295286	0.878289
