 	i	bambini	non	possono	mangiare	il	gelato	prima	che	che	mangiano	</S>
i	0.000169723	0.0269255	0.000667807	0.34579	0.51195	0.00253895	0.0162738	0.00681733	0.00540307	0.00331317	0.0383142	0.0418367
t	0.000828253	0.000348708	0.000919905	0.00064525	0.200115	0.735321	0.0399765	0.00799258	0.0090839	0.00198962	0.000498922	0.00227997
o	0.000287672	7.63366e-05	6.85701e-05	0.0300812	0.399784	0.22889	0.119319	0.0499302	0.0445739	0.0191116	0.0203184	0.0875583
g	0.000133998	4.75295e-05	0.000286137	0.00135665	0.0872655	0.212287	0.487278	0.0995973	0.0856743	0.015994	0.00122912	0.00885034
e	0.000759069	0.00103668	0.000799695	0.0187105	0.0707322	0.0852442	0.417896	0.124988	0.113294	0.0500966	0.0291631	0.0872797
l	0.000235003	3.73359e-05	0.000370081	0.000452686	0.0146101	0.148215	0.52528	0.183185	0.0752074	0.0154329	0.00278867	0.0341858
à	0.000714741	0.000468578	0.000432197	0.00505017	0.0163783	0.0569922	0.45634	0.16609	0.170019	0.0508253	0.0206626	0.0560268
o	0.000240261	0.0210752	0.000317327	0.00755145	0.0178464	0.00348717	0.343672	0.102042	0.0954123	0.0194906	0.230573	0.158292
p	0.000547107	0.00034013	0.000490655	4.79433e-05	0.0020635	0.0551844	0.161037	0.197516	0.493864	0.0771309	0.00460513	0.00717286
r	0.000204413	0.000108972	5.67019e-05	0.00170555	0.00352523	0.0199303	0.309497	0.258094	0.220254	0.0403544	0.0380959	0.108172
ì	0.000155621	7.00767e-05	0.000144515	0.000844413	0.00810447	0.0279823	0.303107	0.293512	0.0461952	0.0211467	0.0382819	0.260457
t	0.000200906	0.00113255	0.000540876	0.000243945	0.00095433	0.00353455	0.0393683	0.048453	0.441117	0.239623	0.191008	0.0338238
a	0.000123707	7.06789e-05	4.01705e-05	0.000136776	0.000753218	0.00252106	0.0471017	0.0340337	0.634935	0.229716	0.0448669	0.00570117
k	9.65492e-05	1.66025e-05	0.00010519	1.31271e-05	0.000338125	0.0100455	0.0535033	0.122122	0.310934	0.433608	0.0351423	0.0340757
a	0.000866133	0.000464702	0.000303076	0.00393214	0.00215568	0.00251359	0.00946364	0.0218158	0.370846	0.31658	0.0963406	0.174718
n	0.000156151	2.90084e-05	0.000203358	4.28391e-05	0.000334044	0.00382286	0.034652	0.0977124	0.281436	0.37728	0.0595816	0.14475
a	0.000369428	0.00012048	0.000118563	0.00122716	0.00117382	0.00121602	0.00595249	0.016861	0.235458	0.311196	0.154235	0.272072
f	0.000255996	4.90486e-05	0.000310419	7.63868e-05	0.000471192	0.0032808	0.0189076	0.0466344	0.156002	0.333455	0.137242	0.303315
à	0.000889655	0.000239937	0.000187863	0.00239572	0.00195483	0.00127235	0.00291835	0.0077283	0.0794079	0.198983	0.345642	0.35838
n	1.18818e-05	0.00261933	2.94061e-05	0.000306764	8.15978e-05	8.19826e-06	0.00139969	0.00222583	0.0222919	0.0587351	0.843241	0.0690496
e	0.000202568	0.000459231	0.000192486	0.00047036	0.000604685	0.000358308	0.00223426	0.00294589	0.104779	0.381815	0.471014	0.0349235
</S>	8.82695e-05	2.64988e-05	7.85541e-05	1.79074e-05	0.000127465	0.000576884	0.00308166	0.00531875	0.0167788	0.0948313	0.255852	0.623222
