 	noi	ti	amiamo	a	te	di	pocchi	giorni	e	non	ti	possiamo	dimenticare	mai	di	questo	che	trocammo	bene	a	te	</S>
e	0.0362559	0.117568	0.266648	0.282323	0.233761	0.00902152	0.0174591	0.0233191	0.000673382	0.000970537	7.36744e-05	0.000231636	0.00145903	0.000589705	0.000191841	0.000120135	6.45144e-05	5.00066e-05	2.05844e-05	0.000319193	0.0080977	0.000783126
s	0.000783428	0.0562064	0.00387674	0.450113	0.0382931	0.133277	0.150917	0.000784664	0.0353684	0.0129465	0.0141306	0.000978469	0.0704944	0.0131992	0.0129517	0.000477632	0.00174559	0.00115909	6.8089e-05	0.00203241	4.83409e-05	0.000148211
e	0.000883386	0.0585634	0.00693753	0.3012	0.397263	0.0962682	0.0231216	0.0153286	0.0241634	0.00299414	0.0169054	0.00571043	0.0168874	0.00239571	0.00855911	0.00212353	0.00271139	0.000790169	0.00272064	0.00159441	0.00114655	0.0117326
s	0.000341829	0.0320894	0.00112126	0.251561	0.0768574	0.254751	0.182809	0.00206229	0.0409966	0.0131509	0.0257836	0.00898262	0.0573553	0.0134276	0.0198148	0.00162952	0.00504206	0.0045286	0.000210205	0.00421717	0.000171642	0.00309627
è	0.000508287	0.0336729	0.00172259	0.10027	0.477351	0.215299	0.0278896	0.0174218	0.0325701	0.00266316	0.0202871	0.00913416	0.0198437	0.00254706	0.00984899	0.00324998	0.00513258	0.00148209	0.00359434	0.00233361	0.000927129	0.0122509
n	6.27056e-05	1.31615e-05	0.00739547	0.0107529	0.957037	0.0089512	0.00178847	0.0126648	9.11921e-05	8.73349e-05	6.80978e-06	0.000467892	0.000200061	6.00716e-05	2.85381e-05	5.33526e-05	4.75331e-06	8.0311e-06	7.14464e-06	1.5206e-05	0.000137315	0.0001662
a	0.00142111	0.005941	0.00113451	0.0260587	0.854604	0.0625996	0.00911706	0.0221876	0.00381192	0.00214959	0.00106405	0.000331376	0.00294018	0.00134954	0.00145257	0.000349645	0.000189944	0.00012742	0.000158724	0.00042286	0.00204829	0.000540304
t	6.66518e-05	0.00329564	4.23384e-05	0.00609445	0.0149409	0.670483	0.15366	0.00269785	0.0457557	0.0123536	0.016947	0.00144962	0.0415053	0.0120509	0.0139812	0.000613305	0.0012228	0.00130774	9.5838e-05	0.00112239	4.04202e-05	0.000273299
s	0.000149349	0.00176402	0.000296765	0.00468429	0.164268	0.598867	0.0302854	0.039077	0.0476663	0.00215328	0.0242272	0.0200422	0.0145839	0.00363554	0.0157874	0.00708381	0.00793864	0.00204273	0.00497955	0.00343609	0.000885577	0.00614564
a	0.000201463	0.0425587	0.000131485	0.00824216	0.00300401	0.0617549	0.145108	0.0164762	0.121744	0.0362753	0.124185	0.04815	0.153417	0.0434832	0.0747269	0.00382891	0.0132392	0.0341295	0.0013441	0.00519989	0.00204286	0.0607577
l	0.000169498	0.00106524	0.000154133	0.00171079	0.0171407	0.509701	0.0921424	0.0273421	0.0990744	0.0180471	0.0539117	0.0210523	0.0629531	0.0171592	0.0385092	0.00801767	0.005417	0.00438617	0.00318211	0.0044223	0.000155503	0.0142868
ì	0.000230164	0.00168956	0.000218968	0.00181318	0.0383245	0.761369	0.0256468	0.0261803	0.0459919	0.00269313	0.0248877	0.00676094	0.0257472	0.00236576	0.00933273	0.00253153	0.0029223	0.00188631	0.00573297	0.00136828	0.000552636	0.0117542
e	0.000233787	1.07247e-05	0.00458335	0.001434	0.419324	0.230274	0.0144266	0.309576	0.00238547	0.00120181	9.26356e-05	0.0063704	0.00263032	0.0009478	0.0004245	0.00120229	5.23265e-05	0.000182141	0.000123398	0.000129604	0.00155048	0.00284429
s	0.001224	0.00161797	0.00026909	0.00106557	0.00681686	0.395105	0.110412	0.0600502	0.277227	0.0114384	0.046905	0.00209709	0.0609038	0.00514876	0.0100987	0.00135979	0.000760689	0.000501845	0.0029726	0.000857174	0.000140797	0.00302775
e	0.00012373	0.000697797	0.000174604	0.000742246	0.00735272	0.249573	0.0241181	0.318576	0.126635	0.0102862	0.0532908	0.039175	0.0391454	0.0121876	0.0353252	0.0187538	0.00817232	0.0116237	0.0157837	0.00340992	0.00163236	0.0232206
m	3.47836e-05	0.00010941	8.379e-06	0.000103837	0.000108144	0.0337677	0.119366	0.0631998	0.500555	0.0513304	0.0987062	0.017126	0.053655	0.0212653	0.0283616	0.00240957	0.00213659	0.00451503	0.000287348	0.00138992	8.05554e-05	0.00148411
è	0.00122896	0.0013616	0.00143646	0.00192924	0.00567606	0.0548582	0.0412545	0.388981	0.165528	0.0111967	0.0666467	0.0560925	0.0592732	0.00984175	0.0334667	0.0142693	0.0174683	0.00486897	0.00965909	0.0103282	0.0058232	0.0388112
r	0.000135169	1.95761e-06	0.00165019	0.000151214	0.00662016	0.00926281	0.00974714	0.946876	0.00752511	0.00204851	0.000158926	0.00744365	0.00245495	0.00109726	0.000425463	0.00106956	4.4031e-05	0.000172549	8.39685e-05	0.000111869	0.00122426	0.00169521
e	0.0011419	0.000892816	0.000879459	0.00156019	0.00946272	0.0389557	0.013718	0.447707	0.187579	0.0347014	0.0426033	0.00582432	0.0436172	0.0269934	0.0333026	0.0189897	0.0167586	0.00621936	0.00925702	0.0117803	0.0299433	0.0181126
c	2.16015e-05	4.24938e-05	4.34632e-06	4.17742e-05	1.59719e-05	0.00353861	0.0221853	0.00955701	0.446224	0.145911	0.147643	0.0123751	0.114939	0.0435923	0.0374708	0.00331751	0.00234844	0.00857137	0.000287636	0.00141205	3.97494e-05	0.000460409
e	0.000276014	0.000625102	0.000346863	0.000771948	0.00100425	0.00327673	0.00413759	0.131769	0.258337	0.00968298	0.170878	0.160079	0.0534558	0.0163682	0.0739789	0.035512	0.0199683	0.00867288	0.0202519	0.00748664	0.00244054	0.0206803
e	1.89561e-05	4.76293e-05	3.3745e-06	2.54852e-05	4.7897e-06	0.000569787	0.0110922	0.0169601	0.349072	0.0708485	0.282173	0.0822669	0.0874343	0.026929	0.0478953	0.00279493	0.00320172	0.0126782	0.000435943	0.00110976	0.000169065	0.00426897
s	0.00010472	0.000108593	8.95818e-05	0.000147056	0.000136542	0.000329014	0.00136112	0.0108281	0.108115	0.038149	0.350018	0.145138	0.154769	0.0275271	0.102735	0.021697	0.00803439	0.00956103	0.00966343	0.00348952	0.000601497	0.00739781
e	6.79147e-05	0.000283441	7.71842e-05	0.00023674	0.000226199	0.00167152	0.00242442	0.0488583	0.159737	0.010803	0.151388	0.313586	0.0543986	0.0191697	0.0686598	0.0521226	0.0150283	0.0419983	0.0261426	0.00396362	0.00102533	0.0281317
s	2.15111e-05	4.05069e-05	4.63753e-06	2.62478e-05	3.92766e-06	0.000144149	0.00244503	0.00378893	0.0978148	0.0524111	0.238812	0.236283	0.149658	0.0500911	0.102216	0.00996051	0.00658156	0.0397495	0.000977897	0.00179626	0.000291907	0.00688126
ò	0.000144332	0.00031897	0.000180649	0.000354567	0.000364839	0.000822302	0.00153784	0.0291995	0.0695428	0.00937965	0.136971	0.377722	0.0673593	0.0230179	0.0903319	0.0627626	0.0194053	0.0308475	0.0258924	0.00627702	0.00309874	0.0444691
z	0.000255093	9.33912e-06	0.00258606	0.000188151	0.00268508	0.000410412	0.00143321	0.638156	0.0210702	0.0203608	0.00296358	0.164986	0.0242599	0.0168096	0.00873593	0.0308287	0.00116638	0.00833232	0.00125076	0.0017898	0.0371568	0.0145658
o	0.00112913	0.000557181	0.00123959	0.0011839	0.00280062	0.00178242	0.00389169	0.0645179	0.121243	0.0547089	0.113397	0.0339451	0.132016	0.0622161	0.0964913	0.0630453	0.0517253	0.0204817	0.0215596	0.0337887	0.0905907	0.0276898
m	1.3435e-05	1.93546e-05	2.53507e-06	1.63803e-05	1.97117e-06	8.69459e-05	0.00112617	0.000119946	0.0167049	0.0336277	0.0515308	0.0297121	0.321309	0.156906	0.175007	0.0339065	0.0316015	0.134814	0.0026733	0.00851272	0.000165648	0.00214229
e	0.000260187	0.000370984	0.00049386	0.000593519	0.000861397	0.000417138	0.000285377	0.0120126	0.0102307	0.00291366	0.104347	0.408162	0.0447444	0.0234963	0.145796	0.111558	0.0329576	0.0160997	0.0456071	0.0101363	0.00582134	0.022835
s	1.08918e-05	2.83477e-05	1.73923e-06	1.27985e-05	1.20999e-06	2.50884e-05	0.000316462	0.000125466	0.00849919	0.0210258	0.113266	0.103338	0.232189	0.119765	0.212839	0.0215788	0.0196362	0.13516	0.00300957	0.0028288	0.000284232	0.00605879
c	4.4839e-05	0.000114673	5.52034e-05	0.000134341	0.000124656	0.000165881	0.000195683	0.00200704	0.00508029	0.0041603	0.0420787	0.270639	0.0340862	0.0274351	0.0949095	0.178276	0.0567846	0.131845	0.0413924	0.00934107	0.00562394	0.0955044
e	2.78071e-05	0.000115612	1.30559e-05	6.96124e-05	1.36496e-05	0.000304694	0.000873802	0.00222109	0.00900547	0.00345632	0.0159766	0.202486	0.0150338	0.00828944	0.023465	0.0467154	0.0570405	0.422356	0.00429149	0.00802409	0.0041731	0.176047
r	3.54554e-05	5.65236e-05	1.25131e-05	3.92678e-05	6.1164e-06	5.4494e-05	0.000205242	0.000294931	0.00288806	0.00558269	0.0490531	0.296691	0.114166	0.054798	0.163796	0.0578455	0.0238912	0.192191	0.00721433	0.00433918	0.000978583	0.0258607
è	0.000106177	0.000162391	0.000176437	0.000162381	0.00021064	0.000240766	0.000292224	0.00411196	0.00441007	0.0042756	0.0422413	0.259306	0.0616118	0.0228313	0.0900454	0.162975	0.026306	0.119503	0.0982585	0.00611496	0.00733968	0.0893179
t	0.000408522	1.9871e-05	0.0040186	0.000303247	0.00298268	0.000261269	0.00032294	0.0390601	0.00194409	0.00664695	0.00170516	0.236521	0.0573732	0.0374042	0.0300116	0.232867	0.011022	0.0834701	0.0110155	0.00884285	0.161873	0.0719263
s	0.000256171	0.000245763	0.000559948	0.000538262	0.00108653	0.000380202	0.000259255	0.00458009	0.00317384	0.00478676	0.0159877	0.0250669	0.0504311	0.0379728	0.0962092	0.268593	0.167605	0.0670692	0.055287	0.0474228	0.138657	0.0138314
i	3.07411e-05	3.7615e-05	0.000171761	5.49922e-05	0.000260945	0.000300801	0.000361654	0.0694257	0.00329729	0.000854638	0.00173965	0.106908	0.0035932	0.00185692	0.00442814	0.0641294	0.0171274	0.125701	0.013273	0.00718752	0.187212	0.392048
m	2.6769e-05	3.17426e-05	1.04201e-05	3.03651e-05	6.63308e-06	4.38222e-05	0.00016958	1.81682e-05	0.000808454	0.00417429	0.0106741	0.0106772	0.0338141	0.0362518	0.0599226	0.150486	0.261603	0.233359	0.0442135	0.0687867	0.00195873	0.0829333
à	0.000134907	0.000308446	0.000253364	0.000373665	0.00045503	0.000270347	7.79864e-05	0.00159666	0.000820414	0.000374954	0.0121507	0.06132	0.0159193	0.0186071	0.123628	0.309438	0.0935236	0.0516752	0.259796	0.0144009	0.00732313	0.027552
i	0.000295771	5.17356e-06	0.00284643	0.000110537	0.00201465	5.96553e-05	4.5504e-05	0.0124849	0.000235744	0.00136889	0.00031185	0.0974925	0.0129002	0.0243606	0.0292911	0.443831	0.021183	0.105257	0.0190356	0.0206108	0.174257	0.0320017
t	8.28575e-05	9.07373e-05	5.43731e-05	8.42039e-05	5.35862e-05	7.59834e-05	4.31502e-05	1.50272e-05	0.000229182	0.000542061	0.00518855	0.00105002	0.0281029	0.0259804	0.0693107	0.121856	0.165407	0.0424258	0.441756	0.0656376	0.00360417	0.0284102
s	2.84213e-05	7.0827e-05	5.00927e-05	7.92057e-05	8.44775e-05	7.65606e-05	2.95264e-05	0.000472402	0.000362393	0.000177712	0.00651175	0.0621711	0.00735588	0.0204826	0.0942637	0.281515	0.0883115	0.100464	0.229031	0.0158034	0.00930549	0.0833535
e	4.95759e-05	0.000156852	1.0962e-05	7.3307e-05	7.63089e-06	0.000148361	0.00069923	0.000400253	0.00765385	0.0081543	0.0470877	0.129008	0.0525514	0.0308527	0.0652784	0.0300594	0.051275	0.374006	0.00461167	0.00931047	0.00502203	0.183583
c	1.96126e-05	2.87724e-05	1.36475e-05	2.95887e-05	1.30439e-05	2.7255e-05	3.65255e-05	2.87994e-05	0.000115398	0.000470892	0.00264362	0.00545738	0.00554654	0.0125067	0.0267951	0.126403	0.179608	0.183801	0.0736375	0.0431519	0.00904912	0.330617
ì	5.26589e-05	0.000114875	6.27324e-05	0.000104049	8.62685e-05	0.000103004	5.63971e-05	0.000265031	0.000304001	0.00050632	0.00617568	0.0154083	0.0134541	0.0159533	0.0593838	0.240593	0.10588	0.161769	0.293811	0.0156698	0.00697433	0.0632711
n	0.000163855	1.28154e-05	0.00156844	0.00011976	0.00125605	7.48537e-05	4.13405e-05	0.0112017	0.000187836	0.000661701	0.00043307	0.0625335	0.00965482	0.0169843	0.0248895	0.413345	0.0305203	0.111938	0.0244355	0.0170012	0.21609	0.0568862
o	0.000539735	0.000351658	0.00100856	0.000856984	0.00184773	0.000321451	0.000139566	0.00160811	0.000594135	0.00109519	0.00473654	0.00258105	0.0081408	0.0171569	0.0465414	0.213885	0.301092	0.0244351	0.111923	0.0820054	0.164786	0.0143546
k	2.35085e-05	3.118e-05	5.74734e-06	2.65758e-05	2.80232e-06	3.03523e-05	7.73359e-05	6.46482e-06	0.000258576	0.00166689	0.00487055	0.00286214	0.0313955	0.0512389	0.0667228	0.0896919	0.295143	0.249839	0.021871	0.129455	0.00858358	0.046197
a	0.00022008	0.000394041	0.000392149	0.000593092	0.000693796	0.000342043	0.000131854	0.00149428	0.000550938	0.000217906	0.00368112	0.014381	0.00295462	0.00944978	0.0489509	0.274013	0.165508	0.0323448	0.309339	0.0328034	0.0211396	0.0804048
v	2.361e-05	5.36705e-05	4.63442e-06	2.94645e-05	2.60062e-06	2.70218e-05	6.66852e-05	1.75373e-05	0.000208943	0.000812385	0.00564138	0.00717806	0.0190403	0.0416769	0.0828223	0.0751942	0.254759	0.358093	0.0255428	0.0503598	0.0100826	0.0683626
r	9.72546e-05	0.000218689	0.000148128	0.000295544	0.000282856	0.000190492	7.43683e-05	0.000605628	0.000330396	0.000158434	0.0025308	0.0115168	0.00231309	0.00888115	0.0401768	0.250207	0.184748	0.0499107	0.2586	0.0356822	0.0239193	0.129112
ì	7.7223e-05	0.000387243	1.9125e-05	0.000115529	1.46864e-05	0.000165914	0.000808027	0.00051729	0.0039137	0.00691135	0.0362407	0.0475905	0.0249666	0.0169109	0.0360243	0.0250575	0.0816568	0.387249	0.00622803	0.00792395	0.016097	0.301125
k	0.000160683	3.65907e-05	0.000332964	0.00012927	0.000494545	4.65458e-05	9.96876e-05	0.00125469	6.23144e-05	0.000649237	0.000289394	0.000520675	0.00077821	0.00880033	0.00816744	0.0479189	0.0925601	0.0193261	0.0161934	0.107689	0.648943	0.0455472
a	0.000995903	0.00032751	0.00545052	0.00119085	0.00694284	0.000457968	0.000127527	0.0108582	0.000436679	0.000222206	0.00105184	0.00274905	0.00181373	0.00673752	0.023176	0.234854	0.127844	0.00687334	0.232683	0.0587665	0.268699	0.00774136
m	2.96326e-05	4.92404e-05	5.87058e-06	3.42817e-05	2.98289e-06	3.49723e-05	8.56883e-05	7.47643e-06	0.00021472	0.00118764	0.00472837	0.00210161	0.0125931	0.0275877	0.0397412	0.0556373	0.331095	0.19855	0.0197029	0.116023	0.0172713	0.173316
o	0.000295498	0.000515701	0.000599143	0.000786448	0.00106074	0.00044457	0.000155664	0.00284754	0.000570573	0.00021857	0.00268204	0.0118642	0.00215379	0.00675942	0.0331857	0.231801	0.161265	0.0274267	0.314756	0.0340352	0.0451733	0.121405
k	4.65498e-05	0.000122347	7.77486e-06	6.23476e-05	4.74853e-06	5.1732e-05	0.00012446	2.13613e-05	0.000255965	0.000845344	0.00515833	0.00306415	0.00970886	0.0272872	0.0502698	0.0501256	0.313115	0.249937	0.0242478	0.0623137	0.0233451	0.179885
a	0.000173573	0.000514933	0.000259621	0.000572023	0.000491488	0.000423318	0.000119414	0.000958777	0.000453379	0.000175989	0.00216268	0.00646215	0.00157739	0.00513564	0.0213038	0.154191	0.165963	0.0394128	0.291297	0.0343547	0.0388253	0.235173
l	5.31133e-05	0.000132729	1.0194e-05	7.10039e-05	6.15239e-06	5.70124e-05	0.000130857	3.49797e-05	0.000263251	0.000834677	0.00487591	0.00343879	0.0080202	0.0238702	0.0440638	0.0500391	0.313687	0.235041	0.0224225	0.0600398	0.0295864	0.203322
ò	9.47551e-05	0.000281371	0.000122266	0.000306244	0.000239187	0.000227582	7.62624e-05	0.000444407	0.000283191	0.000200197	0.00214318	0.00475314	0.00153052	0.00564971	0.0195308	0.147436	0.223912	0.0589649	0.199853	0.0380975	0.0353984	0.260456
s	0.000122309	4.87411e-06	0.00129193	6.43839e-05	0.00112795	3.07874e-05	1.08865e-05	0.00457182	2.37867e-05	5.88607e-05	2.46897e-05	0.00411585	0.000367203	0.00162384	0.00294473	0.160713	0.0275129	0.02594	0.0191081	0.0252651	0.674462	0.0506148
e	0.000131253	0.000128429	0.000261911	0.000273584	0.000503977	0.000119036	5.29846e-05	0.000778491	0.000183595	0.000241718	0.00132666	0.00135933	0.00169566	0.00668361	0.019107	0.135115	0.32793	0.0190142	0.0944732	0.103301	0.257638	0.0296808
s	3.73376e-05	4.71589e-05	1.20094e-05	4.33956e-05	5.92405e-06	4.39596e-05	7.07168e-05	8.36108e-06	0.000141849	0.000655802	0.00216457	0.000900407	0.00701769	0.0175685	0.0234238	0.0495007	0.230559	0.102815	0.0217336	0.135194	0.0274033	0.380653
è	8.02678e-05	0.000137312	0.000126264	0.000216527	0.000240555	0.000124744	6.1879e-05	0.000498105	0.000234468	0.00013994	0.00172948	0.0066847	0.00120611	0.00662317	0.0250006	0.184409	0.240689	0.0387182	0.166711	0.0514552	0.053765	0.221149
n	5.25149e-05	1.73492e-06	0.000618298	2.8829e-05	0.000517889	1.13577e-05	5.8172e-06	0.00169167	6.7468e-06	2.72406e-05	6.30537e-06	0.000858189	0.000189062	0.00102706	0.00102121	0.038359	0.00953844	0.00610063	0.00594908	0.0162051	0.896708	0.0210758
a	0.000124792	8.87159e-05	0.000234854	0.000219267	0.000449788	7.94424e-05	4.44628e-05	0.000586902	0.000131891	0.000178665	0.000791489	0.00108762	0.00143665	0.00748843	0.0214336	0.125503	0.327203	0.0145437	0.0967352	0.147383	0.230875	0.0233812
</S>	1.45041e-05	2.1506e-05	7.18202e-06	1.99075e-05	4.65268e-06	1.94235e-05	2.09713e-05	6.42829e-06	4.06861e-05	0.000119366	0.000507558	0.00038918	0.00109206	0.00330663	0.00556601	0.0196919	0.0758815	0.037023	0.0159085	0.0407607	0.019228	0.78037
