 	se	avessi	visto	il	tempo	avessi	visto	le	nuvole	e	non	avevo	uscito	per	bagnarmi	</S>
t	4.04893e-05	1.8849e-05	1.46346e-05	2.32113e-05	0.000429495	0.00143617	0.0676143	0.448996	0.145989	0.267588	0.0148958	0.0152869	0.0112628	0.00839948	0.0034887	0.0145159
a	2.38117e-05	0.000419097	3.80138e-05	4.18784e-05	0.000223631	0.00998624	0.0333466	0.117695	0.325138	0.245508	0.00349424	0.111496	0.0281986	0.0247718	0.0397973	0.0598212
s	3.31159e-05	1.91774e-05	7.85438e-06	1.18787e-05	0.000260438	0.000544661	0.0192094	0.274343	0.158958	0.442687	0.0324993	0.0265332	0.0144739	0.0158715	0.00281806	0.0117292
ì	6.83168e-05	0.00137875	4.69033e-05	3.11144e-05	0.000297491	0.0107399	0.0115997	0.0794458	0.321075	0.221131	0.00670542	0.125358	0.0217848	0.0287594	0.103806	0.0677728
n	5.53869e-05	0.0074971	8.61606e-06	1.30917e-05	0.000243247	0.133931	0.00203847	0.055922	0.50355	0.139705	0.0144394	0.0374972	0.00714924	0.00625557	0.00811303	0.0835814
n	0.000201541	0.00476292	9.35482e-05	6.40762e-05	0.000335702	0.0117168	0.00987482	0.0620409	0.60843	0.110136	0.0110211	0.0509363	0.0873098	0.0221771	0.0157266	0.00517195
e	2.1497e-06	0.00467523	7.60858e-06	6.71469e-06	0.000111694	0.277367	0.00317879	0.00533955	0.11709	0.0475385	0.00100669	0.0292153	0.0186816	0.0120461	0.170367	0.313366
f	3.06525e-05	6.65919e-06	2.07951e-05	3.19172e-05	0.000155893	9.53235e-05	0.00942747	0.0606991	0.198568	0.304599	0.0816895	0.0650503	0.191781	0.0550352	0.0154627	0.0173466
a	3.30137e-05	0.000905238	2.84293e-05	1.79691e-05	8.44645e-05	0.00300697	0.00215355	0.0270931	0.288775	0.197432	0.0075621	0.238268	0.0619353	0.0474513	0.0674119	0.0578415
c	4.14825e-05	1.79081e-05	1.34232e-05	1.68365e-05	0.000114212	7.11566e-05	0.00462132	0.0819295	0.124928	0.463843	0.100822	0.0789792	0.0456904	0.0619544	0.00929297	0.0276644
e	4.96065e-05	0.00101589	4.91615e-05	3.27063e-05	0.000120902	0.00131036	0.000604653	0.00638527	0.127813	0.108972	0.00566348	0.376327	0.0916132	0.0660425	0.144508	0.0694924
e	8.32471e-05	5.13201e-05	2.90536e-05	3.13515e-05	0.000172735	7.50134e-05	0.00240296	0.0439882	0.0789806	0.388272	0.12262	0.121683	0.0524514	0.102715	0.0218254	0.0646186
n	8.96448e-05	0.000609621	2.65847e-05	1.82105e-05	0.000105748	0.000470139	0.000165429	0.00448262	0.0767159	0.0683628	0.0295213	0.375145	0.114183	0.113481	0.163811	0.052812
ì	4.49675e-05	0.00106673	7.37234e-05	4.93439e-05	0.000128527	0.00145844	0.00175625	0.0132937	0.178973	0.170392	0.00559647	0.263173	0.0944221	0.0459473	0.180997	0.0426271
c	2.84072e-05	0.0082412	6.18424e-06	4.78672e-06	4.39696e-05	0.0132942	8.23673e-05	0.00317949	0.381128	0.126094	0.021052	0.211206	0.0322057	0.0355173	0.0281447	0.139772
h	0.000294343	0.0392419	0.00014579	8.23824e-05	0.000232241	0.0103637	0.000520328	0.0038538	0.183573	0.0559997	0.0140089	0.343894	0.151057	0.090781	0.0935362	0.0124158
a	9.98199e-05	0.000250788	8.65761e-05	0.000133005	0.000289553	0.000513246	0.0029828	0.0305003	0.180262	0.164893	0.0756525	0.0433851	0.369366	0.0425078	0.0518665	0.0372107
è	7.25826e-05	0.000128679	2.94414e-05	3.27105e-05	8.55188e-05	0.000109414	0.000208303	0.00246035	0.0237396	0.0156827	0.0300382	0.179057	0.34926	0.0786564	0.243019	0.0774201
g	0.00023452	0.00124286	4.20314e-05	3.03657e-05	7.21976e-05	0.0008313	0.000199525	0.00346575	0.121574	0.0520266	0.315004	0.144416	0.109384	0.197683	0.045742	0.00805217
g	0.00021683	0.0295652	8.23927e-05	7.88035e-05	0.000468537	0.0130476	0.000577349	0.00864409	0.273368	0.109579	0.00592487	0.374676	0.0947537	0.0379359	0.0454902	0.00559176
u	1.93698e-06	0.00469183	1.22548e-05	4.58085e-06	3.35351e-05	0.0134276	0.000191411	0.000589134	0.0635323	0.0323933	0.000151492	0.0714023	0.0564747	0.0196942	0.406763	0.330636
o	0.000109134	3.23931e-05	7.82498e-05	8.8948e-05	0.000188312	4.63799e-05	0.00143999	0.00939673	0.0251194	0.0418217	0.0633067	0.0843707	0.208537	0.12613	0.264745	0.17459
n	7.66625e-05	0.000280054	2.35249e-05	2.17755e-05	8.19687e-05	0.000181878	6.57487e-05	0.00107627	0.0125883	0.00866251	0.0196498	0.133434	0.175483	0.0780136	0.450391	0.11997
t	3.71806e-05	0.000664761	5.10872e-05	4.62866e-05	0.000114994	0.000597187	0.000206084	0.00141742	0.0277915	0.0275924	0.00321733	0.379537	0.094727	0.0863379	0.311354	0.0663078
a	0.00012002	0.000164145	0.0013313	0.00087559	0.000483985	0.000185123	0.0130761	0.0113203	0.0442673	0.0992528	0.00562834	0.104275	0.152714	0.109382	0.321454	0.135471
n	4.1679e-05	5.27772e-05	1.81176e-05	1.36073e-05	5.38926e-05	2.76039e-05	6.29514e-05	0.000912709	0.00581851	0.011519	0.0190898	0.101377	0.0449754	0.11647	0.476509	0.223057
a	2.74472e-05	0.000528697	3.3917e-05	2.29066e-05	5.67596e-05	0.000390658	7.22628e-05	0.000477718	0.00759959	0.00746763	0.00249591	0.15621	0.0412338	0.0656377	0.632153	0.0855924
m	8.56314e-05	0.000100518	4.3616e-05	3.4053e-05	0.000111798	3.85055e-05	0.000143022	0.00170288	0.00597109	0.0176992	0.0293449	0.0971253	0.0438021	0.138761	0.414045	0.250991
e	7.16237e-05	0.00326056	4.95743e-05	2.74176e-05	9.96827e-05	0.00110547	7.64699e-05	0.000762683	0.0118433	0.00973186	0.00279196	0.200928	0.0437553	0.0475335	0.616615	0.0613478
g	0.000179031	0.000108743	0.000110567	8.98814e-05	0.000224731	4.35392e-05	0.000307668	0.00271371	0.00514202	0.0201881	0.0372089	0.0767686	0.0413882	0.138245	0.367064	0.310217
r	8.43227e-05	0.00233274	7.97975e-05	4.60952e-05	0.00012181	0.000766259	7.40705e-05	0.000462709	0.00346568	0.00306194	0.00128836	0.0648216	0.0172109	0.0249845	0.832402	0.0487971
à	0.000358161	0.00150609	0.00164478	0.000768121	0.000754624	0.000705332	0.012708	0.0195802	0.0138632	0.0539872	0.00848532	0.0323356	0.0319662	0.0389373	0.385704	0.396696
n	0.000628202	0.0061134	0.000219653	0.000139536	0.000211381	0.0022178	0.000127097	0.00056893	0.00816466	0.00515673	0.0366745	0.0439817	0.038181	0.196881	0.449699	0.211035
i	0.000898494	0.0338021	0.000421095	0.000361254	0.00119997	0.00980388	0.000294465	0.00276255	0.0397296	0.0126186	0.010244	0.113614	0.153493	0.124246	0.480968	0.0155433
</S>	7.17234e-05	2.96315e-05	6.99776e-05	6.6912e-05	9.0486e-05	1.57991e-05	0.000243688	0.00122691	0.00366904	0.00793851	0.0310052	0.0313436	0.0770206	0.0882183	0.362654	0.396335
