 	io	al	mio	fratello	non	gli	lo	scrissi	mai	una	lettera	al	mio	fratello	</S>
r	0.125756	0.00971327	0.00374967	0.1209	0.0188445	0.161477	0.132151	0.185861	0.0288482	0.0887246	0.0632323	0.00125518	6.33966e-05	0.0577404	0.00168356
a	0.00106925	0.00221553	0.0055324	0.00695938	0.00145869	0.219815	0.0137112	0.360144	0.0261767	0.0287224	0.0227154	0.0436794	0.00464207	0.0517742	0.211384
z	2.4745e-05	9.59764e-05	0.00129714	0.000187642	0.0241362	0.037183	0.0786897	0.53767	0.118682	0.146622	0.0111955	0.018545	0.0185349	9.06683e-05	0.00704606
z	6.46997e-05	0.000270049	0.0002804	0.000605133	0.00565611	0.181326	0.122372	0.570316	0.0346178	0.042069	0.00615308	0.0153439	0.00728646	0.000815132	0.0128243
a	5.36005e-05	0.000239114	0.0109377	0.00021686	0.00872527	0.211714	0.103317	0.0720729	0.162171	0.105565	0.00208533	0.0324567	0.0856697	0.00389957	0.200876
m	3.51008e-05	9.38865e-05	0.000233615	0.000110924	0.00615842	0.015781	0.0267107	0.501716	0.139627	0.188202	0.0187396	0.0312894	0.0311346	0.000414585	0.0397535
à	0.000442757	0.000677241	0.000286416	0.000487636	0.000876387	0.0174301	0.0870119	0.743977	0.0460321	0.0651421	0.0104126	0.0145132	0.00241991	0.000426751	0.00986356
i	0.00323023	0.000441846	1.61903e-05	0.00684885	0.000759513	0.00228428	0.0025145	0.813073	0.0276459	0.0414888	0.0343724	0.000887928	0.000205226	0.0574396	0.00879138
è	7.45167e-05	0.000140244	0.000132012	6.72681e-05	0.000264188	0.00108242	0.0211205	0.0563754	0.168158	0.634866	0.0702252	0.0408662	0.00446221	7.05793e-05	0.00209597
n	0.000179057	3.9551e-05	8.13749e-06	0.000338418	0.000197817	8.80999e-05	0.0014941	0.0100695	0.141674	0.652161	0.180216	0.00955327	0.000306947	0.00361114	6.34097e-05
a	0.00113922	0.000786472	0.000333164	0.00509194	0.00118308	0.000803519	0.0166412	0.214228	0.157373	0.276924	0.247658	0.0481168	0.00739125	0.0205503	0.0017792
n	8.70101e-06	2.455e-05	0.00010577	7.32885e-06	0.000564919	0.000373555	0.0107058	0.00766513	0.190258	0.311432	0.0483806	0.27885	0.133149	0.00262815	0.0158462
g	0.000450456	0.00121375	0.000648628	0.00330413	0.000808131	0.000885497	0.00628321	0.0560467	0.06568	0.156398	0.110306	0.270015	0.240669	0.0149646	0.0723262
r	6.75374e-05	0.000448924	0.000412561	8.42732e-05	0.000910322	0.00913416	0.069792	0.0692382	0.0232079	0.0285638	0.00619711	0.241528	0.154592	0.0260283	0.369795
à	8.53344e-05	0.000711731	0.000776662	8.42057e-05	0.00165205	0.0303157	0.0754799	0.0339741	0.01119	0.0153601	0.00283208	0.104214	0.171511	0.0158597	0.535954
m	0.000585471	0.000343365	5.98078e-05	0.00171711	0.000343866	9.20188e-05	0.000680046	0.00201155	0.0176886	0.0561728	0.273402	0.0508142	0.0035018	0.566154	0.0264331
m	0.0474847	0.00598423	0.000276485	0.0295079	0.000426125	0.000854046	0.000853099	0.0474379	0.0113809	0.116661	0.322935	0.150533	0.0117666	0.246218	0.00768174
a	0.000281	0.000519307	4.44376e-06	0.000662219	1.96602e-05	0.000440363	3.43692e-05	0.0153792	0.000348973	0.00537886	0.120277	0.125881	0.00552515	0.249899	0.47535
u	7.38322e-06	3.98121e-05	0.000234591	8.4625e-06	0.00041471	0.000192486	0.00560574	0.000302726	0.0234423	0.0572332	0.0117054	0.200133	0.567754	0.0063437	0.126583
d	7.87069e-05	0.000138167	7.33914e-05	0.000111764	0.00010024	0.000147036	0.000119897	0.000443498	0.00185632	0.0118685	0.0255656	0.290982	0.524347	0.0237519	0.120415
e	4.76076e-05	0.000490905	0.000159565	0.000330126	0.000107019	0.000460795	0.0015858	0.00328722	0.00416535	0.0116226	0.027515	0.46266	0.261012	0.0205419	0.206015
r	7.97288e-06	6.46235e-05	9.86331e-05	1.16605e-05	0.000135571	0.00011665	0.000271039	0.000137709	0.00213974	0.00813774	0.00146099	0.127049	0.650543	0.0275254	0.1823
f	0.000130152	0.000845695	0.000263519	0.000694719	0.000186365	0.000466462	0.000557034	0.00212232	0.00187878	0.00614582	0.00660933	0.220821	0.432847	0.0350799	0.291352
ù	3.44471e-05	0.000678893	0.000475623	8.96114e-05	0.000319893	0.00184291	0.0096935	0.00254719	0.00798918	0.017779	0.00397293	0.374185	0.178046	0.00842394	0.393922
m	0.00178829	0.000186323	5.2383e-06	0.00237902	2.26909e-05	3.81864e-05	7.01366e-06	0.00058962	6.50327e-05	0.000401049	0.00452094	0.00490665	0.00249226	0.953449	0.0291491
m	0.0082297	0.000952825	6.2775e-05	0.00433469	0.000155121	0.000312585	7.67483e-05	0.00517611	0.00144111	0.011859	0.0955667	0.236592	0.0620459	0.540799	0.0323955
u	0.00023269	0.000224504	1.49315e-06	0.000346215	3.74075e-06	0.000121216	3.48419e-06	0.00135527	2.76867e-05	0.000414541	0.0166898	0.0459844	0.00574255	0.287093	0.64176
</S>	2.01174e-05	0.000129502	0.00017581	2.82573e-05	0.000218578	0.000293214	0.000576785	0.000187789	0.00213707	0.00879345	0.00202672	0.0670444	0.125626	0.00870497	0.784037
