 	pure	che	ti	ho	visto	una	volta	solamente	non	ti	dimentico	mai	</S>
t	0.000221912	0.00329644	0.00116078	0.00601579	0.0108755	0.213424	0.0792411	0.650668	0.00961316	0.00211206	0.00220158	0.00936142	0.0118076
e	0.000221316	0.000237663	0.000633264	0.00702164	0.00529968	0.0390476	0.0050604	0.286096	0.00205696	0.000613658	0.0175133	0.169248	0.46695
e	4.19056e-05	0.000222766	0.00105828	0.00148839	0.0237018	0.142468	0.399938	0.0871059	0.170652	0.0554875	0.0596471	0.042816	0.0153719
s	0.000259528	0.00194342	0.00071875	0.00285269	0.00170092	0.0458329	0.144323	0.508107	0.0701802	0.0718502	0.0512019	0.0114637	0.0895655
a	0.00023449	0.000780688	0.00130544	0.00171602	0.00504926	0.00727186	0.0889326	0.172211	0.0135432	0.250663	0.167492	0.0144203	0.27638
l	1.46531e-05	0.000220464	0.000439563	0.000643866	0.00117712	0.00746122	0.0572818	0.0182828	0.169045	0.225362	0.190745	0.235508	0.0938182
l	0.000661087	0.00474777	0.00142452	0.00589967	0.00123864	0.00440234	0.0311044	0.122521	0.0181535	0.200909	0.192082	0.0267414	0.390114
i	1.03218e-05	0.000117808	0.0024769	0.000664384	0.0186336	0.00198074	0.0291615	0.00268019	0.011252	0.0513714	0.235442	0.337729	0.308481
m	2.2037e-05	0.000174491	0.000159951	0.000338661	0.000115694	0.000563094	0.00355178	0.000516456	0.0307833	0.0930804	0.0873418	0.186194	0.597158
o	0.00235134	0.00638032	0.00433437	0.00606117	0.00297332	0.00613702	0.0611481	0.143047	0.0281095	0.174038	0.286288	0.0693533	0.209779
n	1.49132e-05	0.000161849	0.000706007	0.000295094	0.000731561	0.000319546	0.0118709	0.000408182	0.0275269	0.145701	0.509969	0.189952	0.112343
ò	0.00040046	0.00190522	0.00200526	0.00271335	0.000727436	0.00168132	0.0129447	0.00250347	0.011301	0.13312	0.255182	0.0790418	0.496474
m	0.000480509	0.00496957	0.000137866	0.007189	3.73132e-05	0.00303771	0.00101501	0.0219738	0.014576	0.00163895	0.0147742	0.639673	0.290498
à	0.0150989	0.074283	0.00293166	0.0610125	0.000704005	0.0279035	0.00411653	0.487364	0.00848502	0.00793885	0.0643686	0.136857	0.108937
i	0.000486552	0.0017213	3.82972e-06	0.00117421	7.42185e-07	0.00117369	5.01772e-05	0.0050128	0.00440434	0.000718153	0.0027372	0.590444	0.392073
</S>	0.000517785	0.000892925	0.000743839	0.000592433	0.000340218	0.000485506	0.00134522	0.000830081	0.00651974	0.0257497	0.124248	0.232479	0.605256
