 	lui	sapeva	che	oggi	stava	per	fare	freddo	o	freddo	e	non	poteva	fare	il	bagno	</S>
s	0.00109111	0.00732552	0.000128725	0.0048297	0.000654504	0.000240898	0.00384657	0.03432	0.00169102	0.429461	0.0367347	0.0107344	0.135657	0.29095	0.0020788	0.0106581	0.0295983
o	0.000850818	0.00361609	0.000490021	0.00183351	0.000853647	0.00275296	0.000889994	0.00198102	0.0257955	0.0873772	0.128897	0.0435885	0.117972	0.280791	0.157434	0.112834	0.0320421
z	7.8271e-06	2.8115e-06	4.78882e-05	2.6439e-06	1.29834e-05	0.000739802	0.00021156	0.000280919	0.0346635	0.0215318	0.136986	0.148294	0.0713848	0.176113	0.27956	0.0239	0.106261
e	0.000316214	0.00053311	0.000253722	0.000417813	0.000394981	0.0010184	0.000545996	0.00183378	0.0120691	0.0606104	0.0703934	0.0147697	0.374912	0.0995113	0.184883	0.0352082	0.142329
k	9.68062e-06	4.77795e-06	5.82327e-05	3.98443e-06	1.46542e-05	0.00039754	0.00014504	0.000330387	0.018074	0.0182243	0.0757732	0.0677696	0.222304	0.0862642	0.346107	0.0186129	0.145906
à	0.000876973	0.00113746	0.000642138	0.000855253	0.000899605	0.00109329	0.000529589	0.00176104	0.00783455	0.0255816	0.040106	0.00619953	0.340178	0.0632828	0.213346	0.12936	0.166316
m	0.00152124	0.0122172	0.000163752	0.0075406	0.000784576	0.000148873	0.00242302	0.0137573	0.000555951	0.135918	0.0178132	0.0134323	0.146039	0.521825	0.00558627	0.0444584	0.0758151
i	0.0019472	0.0223471	0.000373503	0.00989697	0.00148891	0.000579083	0.000919051	0.00316983	0.00362671	0.0402222	0.0299689	0.0171598	0.229667	0.132311	0.115856	0.328007	0.06246
o	1.08996e-05	3.06331e-06	5.80298e-05	2.94368e-06	1.58078e-05	0.000356026	0.000132228	0.000153981	0.00507293	0.00448143	0.017139	0.0355961	0.0352373	0.0742576	0.129244	0.0199191	0.678319
b	0.000290927	0.000322314	0.000272852	0.000234474	0.000281355	0.000400626	0.00020183	0.000954244	0.00221459	0.0121991	0.0164324	0.0172015	0.10133	0.0362687	0.144311	0.151554	0.51553
à	0.000462435	0.000354331	0.000402467	0.000287873	0.000528316	0.00129658	0.000478333	0.00175692	0.0148507	0.0366315	0.0436917	0.00714783	0.224794	0.0677384	0.310844	0.094823	0.193912
g	0.00133313	0.0307109	0.000203622	0.0182241	0.000755947	0.000157753	0.0021042	0.0036131	0.000204188	0.0149705	0.00384451	0.0118091	0.0506941	0.293861	0.0196153	0.364293	0.183606
n	0.00439465	0.042183	0.000902733	0.0195959	0.0028411	0.000790848	0.00111916	0.000835652	0.000663783	0.00376586	0.00619687	0.00274079	0.0488148	0.0357318	0.0430098	0.763149	0.0232641
o	0.00062568	0.00321981	0.000105844	0.00203402	0.000665381	0.000473825	0.000679623	0.0051243	0.00191239	0.0336907	0.00982339	0.0013598	0.0612652	0.20293	0.016907	0.107151	0.552031
</S>	1.62109e-05	3.83165e-06	4.50882e-05	3.79099e-06	2.14882e-05	0.000179723	8.18535e-05	0.000191964	0.00148662	0.0025569	0.00335786	0.00924216	0.0115186	0.0219721	0.0481487	0.00860432	0.892569
