 	quando	io	divento	vecchia	vendo	la	casa	vendo	la	casa	a	Trieste	vengo	e	abito	a	Martano	</S>
n	0.00676505	0.00128983	0.885683	0.0975288	0.00435176	0.00101907	0.00167315	0.000659991	9.04101e-05	0.000501553	0.000244111	2.11538e-05	3.25427e-05	5.78078e-06	2.82409e-06	8.38973e-06	7.49402e-05	4.78525e-05
o	0.0181257	0.00762998	0.0397495	0.102479	0.334621	0.200813	0.0778766	0.0412535	0.033298	0.0405713	0.008126	0.0491803	0.000897851	0.00238553	5.84299e-06	0.00256695	0.0140421	0.0263777
m	4.3684e-05	0.000408869	0.127648	0.395067	0.111646	0.097647	0.0899524	0.0390445	0.0318761	0.0633304	0.0292776	0.00425118	0.00517109	0.00211178	0.000230267	0.00130135	0.0003858	0.000607706
e	0.0433633	0.00345725	0.269522	0.46627	0.0833132	0.0204791	0.012687	0.0116535	0.00497596	0.00581965	0.00530795	0.00174371	0.0053765	0.00257941	0.00537977	0.00167509	0.00443166	0.0519651
v	3.78185e-05	0.000198194	0.0377289	0.381932	0.0711441	0.130775	0.156795	0.0125708	0.0246254	0.0890061	0.0263692	0.00810398	0.0195165	0.0153381	0.00123292	0.00895813	0.000841609	0.014827
è	0.00188264	0.000588719	0.0265708	0.666318	0.154221	0.0472505	0.0222076	0.0135292	0.00801912	0.00949928	0.00714028	0.0014385	0.00768252	0.0037162	0.00537044	0.00192553	0.00369149	0.0189475
k	0.000580007	0.0038059	0.0317949	0.873034	0.0334541	0.0118856	0.0333689	0.00335001	0.000326754	0.00556258	0.000429462	0.00157621	5.16434e-05	3.74877e-05	3.19383e-07	6.19581e-05	0.00015417	0.000525969
k	0.00298433	0.000514418	0.0256125	0.918728	0.0340458	0.00529556	0.00490906	0.00279834	0.000663836	0.0022288	0.000997997	0.000335524	0.000202439	5.29019e-05	1.75631e-05	7.94787e-05	0.000219624	0.000314301
i	0.00193076	0.000570574	0.0097008	0.102408	0.360291	0.196697	0.0752315	0.0502154	0.0388765	0.0383384	0.00512568	0.0272605	0.000706755	0.00272967	1.54529e-06	0.00328488	0.0290545	0.0575764
a	1.27159e-05	6.35644e-05	0.00291479	0.158933	0.213984	0.215895	0.139948	0.0394882	0.0553873	0.0893473	0.0569023	0.00728793	0.0068765	0.00620027	0.000965766	0.0035538	0.00043167	0.00180733
e	5.27642e-05	7.71683e-05	0.00116421	0.770829	0.184846	0.0221296	0.00678772	0.00719156	0.00152088	0.00233323	0.00134428	0.00027401	0.00028124	9.04767e-05	4.39641e-05	6.196e-05	7.26106e-05	0.000899963
p	5.35399e-05	5.90991e-05	0.000242364	0.159498	0.602136	0.16654	0.0387128	0.0185362	0.00433458	0.00552949	0.00216819	0.000336062	0.000520584	0.000150691	5.83879e-05	8.88702e-05	0.000254827	0.000781248
u	0.000287189	3.74477e-05	0.000249719	0.110885	0.574055	0.195747	0.0294315	0.02024	0.0239045	0.0130368	0.00708942	0.0014271	0.00281738	0.00435997	0.00176325	0.00184059	0.00402843	0.00879928
l	3.52601e-06	2.25592e-05	5.36587e-05	0.0310589	0.267153	0.442442	0.182658	0.0117491	0.0124165	0.0325887	0.00632895	0.0039055	0.00230575	0.00295284	9.07569e-05	0.00176411	8.90364e-05	0.0024178
ò	0.000746968	0.000164614	0.000271593	0.0578122	0.560879	0.245196	0.048773	0.0177323	0.0141463	0.0142444	0.00709993	0.00159847	0.00707746	0.00507286	0.00298667	0.00247844	0.00385423	0.00986541
o	0.000383099	0.00194495	0.000609486	0.26753	0.434892	0.133672	0.126727	0.0153885	0.00126921	0.0105266	0.00111965	0.0043209	5.14723e-05	7.96531e-05	2.4331e-07	0.000118551	0.000221973	0.00114548
s	0.00038303	0.000198539	0.000498194	0.0444136	0.447216	0.217028	0.105208	0.147595	0.0162306	0.0135959	0.0052295	0.00043488	0.000310905	9.72979e-05	4.45656e-05	7.84222e-05	0.000293579	0.00114461
p	0.000207208	3.02666e-05	7.39284e-05	0.0183718	0.569183	0.279942	0.0326043	0.0273816	0.0265934	0.0114717	0.00779144	0.00265422	0.00151045	0.00389993	0.000896377	0.00160261	0.00414133	0.0116443
ì	9.6882e-05	0.000124986	0.000287863	0.0187661	0.115292	0.188718	0.0951412	0.0367629	0.0867545	0.091889	0.0460503	0.058848	0.00931615	0.0413814	0.0130836	0.0220188	0.0042738	0.171194
t	0.000226695	0.000403755	0.000305952	0.0331553	0.266324	0.26661	0.273706	0.080241	0.0140039	0.037051	0.0194629	0.00402844	0.000860726	0.000469795	1.55623e-05	0.000608429	0.00200955	0.00051703
i	0.00022192	3.96514e-05	0.00011316	0.0202947	0.62433	0.237102	0.0359078	0.0519811	0.0128438	0.00463786	0.00917953	0.000438466	0.000591403	0.000386545	3.58417e-05	0.000276235	0.00114282	0.000477411
e	1.59304e-06	6.19496e-06	1.14672e-05	0.00142379	0.026694	0.174313	0.259204	0.182924	0.163478	0.133636	0.0458198	0.00490989	0.00160413	0.00309603	0.00011488	0.00168148	0.000144811	0.000937445
p	0.000123197	0.000134502	0.000151102	0.00230368	0.110158	0.249439	0.172601	0.270153	0.090326	0.075247	0.0151072	0.00266678	0.00289811	0.00178859	0.000617989	0.000846186	0.00125386	0.00418372
u	0.000171709	1.80575e-05	5.49524e-05	0.00210047	0.135484	0.329802	0.0783176	0.175876	0.182175	0.0357792	0.0195127	0.00285203	0.00322607	0.0108208	0.00320779	0.00428086	0.00497646	0.0113442
l	4.73237e-06	1.26096e-05	6.70213e-06	0.000336453	0.0185816	0.182829	0.227067	0.122909	0.191308	0.196593	0.0266079	0.0126604	0.00292758	0.00922053	0.000291138	0.00352823	0.000170804	0.00494551
ò	0.00077472	0.000151327	0.000201272	0.00200907	0.0848396	0.30186	0.114884	0.168918	0.159435	0.0747425	0.0201522	0.00485947	0.0107776	0.0158749	0.0043819	0.00778094	0.00926883	0.0190882
o	0.000465455	0.00118675	0.000131782	0.00662439	0.106531	0.211036	0.369202	0.199057	0.0206003	0.0609785	0.00507762	0.0136527	0.000125298	0.000347753	5.67646e-07	0.000457315	0.000931715	0.00359417
s	0.00013918	9.06121e-05	0.000128544	0.000722707	0.00912454	0.0134774	0.0154034	0.562935	0.222523	0.0854793	0.0780687	0.00475516	0.00154427	0.00130141	0.000525645	0.000571976	0.000872463	0.00233682
p	0.000239436	2.71689e-05	4.48916e-05	0.000898296	0.067221	0.182038	0.056269	0.233646	0.271886	0.0501258	0.030342	0.00869118	0.00355035	0.0220601	0.00281155	0.00924824	0.0136764	0.0472246
ì	7.30884e-05	6.9247e-05	3.76907e-05	0.00333035	0.07007	0.193594	0.0595061	0.0439157	0.0984018	0.0626093	0.0424174	0.0544957	0.00883104	0.0571295	0.0195187	0.0300281	0.00651187	0.24946
t	0.000237532	0.000313162	0.000179724	0.00146578	0.0111514	0.0300673	0.0747624	0.308858	0.189373	0.228966	0.0992863	0.0249926	0.00473775	0.00492572	0.000122169	0.00643447	0.0107286	0.00339816
i	0.000224952	3.57652e-05	7.70663e-05	0.000818164	0.0265073	0.0551468	0.0314722	0.429751	0.29275	0.0623034	0.0734628	0.00344464	0.00589058	0.0049565	0.000375377	0.00293785	0.00815119	0.00169469
p	1.24824e-06	4.25982e-06	4.17412e-06	7.40874e-05	0.0012373	0.007319	0.0141241	0.0994341	0.284321	0.226182	0.264443	0.0411289	0.0135566	0.0295132	0.00191989	0.0135597	0.000756569	0.00242074
u	0.000145008	3.84118e-05	0.000107014	0.000494462	0.00916907	0.0298235	0.0173997	0.212799	0.416523	0.0841185	0.0708734	0.0115319	0.0102472	0.0576885	0.00502242	0.0279477	0.00918306	0.0368884
T	2.62579e-06	5.48918e-06	4.21915e-06	2.92717e-05	0.000903206	0.00818941	0.0123023	0.0772262	0.367304	0.226294	0.157592	0.0426239	0.00962516	0.0618196	0.00405052	0.0190629	0.000622078	0.012343
r	0.000568892	0.000123567	0.000117213	0.000582794	0.0127117	0.0337043	0.0169256	0.197638	0.390553	0.0979513	0.0541039	0.0273585	0.00809034	0.043967	0.00386356	0.0218448	0.0244337	0.0654622
i	0.000104293	4.35957e-05	3.06623e-05	0.00131582	0.0198668	0.0250716	0.00896955	0.0357912	0.0601647	0.0166077	0.0145597	0.0248388	0.0102442	0.0196412	0.0100972	0.0156075	0.0728534	0.664192
è	1.79343e-05	3.06095e-05	3.83508e-05	0.000162934	0.00186865	0.00382853	0.00298951	0.0267034	0.106	0.0433906	0.156077	0.122257	0.0809227	0.138744	0.0323803	0.0752715	0.0491561	0.160161
s	0.000387861	0.000709301	0.000454676	0.000813835	0.00115839	0.00128529	0.00364343	0.129105	0.104677	0.106058	0.540901	0.0394533	0.0210103	0.0107733	0.00231202	0.0109692	0.0252976	0.000990665
t	0.000601638	0.000194545	0.000451558	0.00185469	0.00756417	0.0115356	0.0104415	0.186474	0.31799	0.120806	0.226059	0.0312968	0.0253601	0.0262053	0.0013329	0.0180574	0.0105208	0.00325306
e	0.00267985	0.000230072	0.000119735	0.0015334	0.0362989	0.0574547	0.0123104	0.0662335	0.139964	0.0252105	0.00791986	0.0739282	0.00780367	0.0334787	0.000480894	0.0424475	0.106153	0.385754
è	4.1089e-06	1.52413e-05	1.82196e-05	7.73766e-05	0.000851505	0.00264856	0.00280702	0.0228135	0.115544	0.0564326	0.223798	0.126275	0.104778	0.136598	0.0347665	0.0886158	0.0174505	0.0665052
r	0.000497903	0.0011008	0.000468963	0.000858414	0.000845641	0.000866397	0.00209158	0.0534888	0.0984752	0.0780031	0.404211	0.117253	0.0646137	0.0305326	0.00834473	0.0480156	0.0868879	0.003445
k	0.000508904	0.000142411	0.000348163	0.0011497	0.0046129	0.00701476	0.00600527	0.158671	0.330733	0.103223	0.263729	0.027913	0.0260952	0.0322137	0.00186447	0.0209231	0.0116438	0.00320879
o	0.00162306	0.000156238	0.000104085	0.00107186	0.0289377	0.04547	0.0116849	0.0710467	0.226087	0.0346664	0.00948004	0.0452713	0.0139548	0.0252143	0.00010697	0.0287849	0.203204	0.253136
m	4.61901e-06	1.66371e-05	1.92155e-05	5.80358e-05	0.000539634	0.00179549	0.00189473	0.0153592	0.0967042	0.0428824	0.210237	0.114171	0.116239	0.145475	0.0524623	0.10301	0.0215956	0.0775358
e	0.00245699	0.00023114	0.000300608	0.000527879	0.00294259	0.00341023	0.00122598	0.0360291	0.270977	0.028981	0.117249	0.0283241	0.0182691	0.152834	0.0727486	0.0817429	0.0874472	0.0943026
c	5.28353e-06	8.26692e-06	6.74288e-06	1.30463e-05	0.000109516	0.000538939	0.000511491	0.00423736	0.0782669	0.0266853	0.1628	0.0648896	0.0516402	0.322726	0.0573162	0.150073	0.00920205	0.0709696
e	0.000716902	8.43927e-05	0.000207018	0.000344994	0.00176565	0.0020736	0.00067828	0.00692028	0.0742212	0.00757426	0.064096	0.0185573	0.0255803	0.199616	0.100831	0.147557	0.174683	0.174493
a	1.31498e-05	1.46373e-05	9.88827e-06	1.77649e-05	0.000133618	0.000544899	0.000407712	0.00194696	0.0435705	0.0131821	0.103836	0.05748	0.0570263	0.34002	0.0716295	0.17671	0.0178314	0.115626
b	0.000282596	0.000123995	0.000152598	0.000192324	0.000574453	0.000578766	0.000323251	0.00365765	0.0240211	0.00581005	0.0441354	0.0223193	0.0198494	0.0888286	0.0447001	0.112188	0.449112	0.183151
i	0.000685824	7.53427e-05	0.000109373	0.000259131	0.00323643	0.00539665	0.00175438	0.0369991	0.341958	0.0379161	0.113574	0.0390516	0.0182267	0.134185	0.0455037	0.0570465	0.0720027	0.0920194
t	1.12899e-05	1.79358e-05	1.57797e-05	2.56095e-05	0.00015826	0.000512153	0.000372647	0.00157996	0.0285801	0.00803895	0.0709466	0.0459949	0.0566477	0.265467	0.0838426	0.195665	0.0338956	0.208228
è	0.000353383	3.20451e-05	8.96653e-05	0.000146581	0.00069715	0.000885381	0.000317991	0.00279399	0.0325438	0.00341416	0.0306258	0.0102491	0.0144898	0.152563	0.0908981	0.169173	0.2221	0.268627
o	0.00272544	0.00276079	0.000244537	0.000741736	0.00203615	0.00228296	0.00222543	0.0100726	0.0347423	0.0285652	0.0412913	0.373413	0.0191741	0.0389018	0.000302589	0.0975248	0.263005	0.0799908
e	0.000421138	0.000253514	0.000296045	0.000305816	0.000468249	0.000282599	0.000185008	0.00413707	0.0130112	0.0027514	0.0508828	0.0127798	0.0240185	0.022918	0.0427227	0.0376592	0.595414	0.191493
M	0.000330614	0.000107152	0.000124369	0.00016908	0.00070874	0.000873016	0.000551745	0.015133	0.100449	0.0212635	0.142009	0.0404853	0.027769	0.107225	0.0236163	0.103177	0.359615	0.0563932
a	0.00122136	0.000117857	0.000232905	0.000381915	0.00205496	0.00222376	0.000647968	0.00554449	0.0587212	0.00590793	0.049578	0.0179825	0.0262734	0.155523	0.141979	0.126326	0.274121	0.131163
r	1.76496e-05	2.65546e-05	2.21769e-05	3.20092e-05	0.000153091	0.000346675	0.000210788	0.000615051	0.00974055	0.002655	0.0232612	0.0221198	0.0268749	0.169572	0.0565269	0.210137	0.0734249	0.404264
t	0.00065095	0.000102739	0.000156253	0.000249789	0.00129586	0.00140236	0.000452902	0.00281664	0.0276239	0.00360017	0.0279652	0.0161769	0.0169389	0.127818	0.0715597	0.118679	0.324188	0.258323
à	0.000144416	3.82086e-05	0.000123831	0.000243915	0.00213016	0.00449471	0.00142574	0.00505048	0.0724463	0.00665073	0.0354913	0.00740317	0.0266255	0.147208	0.258985	0.103485	0.0356355	0.292418
n	0.00259647	0.00140905	0.000356403	0.000805454	0.00107227	0.00104879	0.00100797	0.00129043	0.00531788	0.00360514	0.0137469	0.0467371	0.0277592	0.0254097	0.00210773	0.126497	0.616448	0.122784
a	0.0120235	0.00192906	0.00187941	0.00319228	0.00435585	0.00233752	0.00108239	0.00766153	0.0213907	0.00506329	0.060953	0.0200992	0.0486777	0.0365499	0.0222652	0.0780626	0.651083	0.021394
</S>	1.01447e-05	2.19838e-05	1.92828e-05	2.5878e-05	9.11648e-05	0.000189709	0.000153749	0.000579845	0.00599282	0.00177989	0.0176753	0.0148311	0.0318282	0.0535056	0.0479702	0.0943127	0.128223	0.602789
