 	lui	sapeva	che	oggi	fa	freddo	fa	freddo	e	non	ha	fatto	il	bagno	</S>
k	0.000165868	0.000841772	0.945071	0.00785844	0.0165941	0.00148853	0.0092292	0.000825798	0.00979928	0.00428943	0.00167977	0.00173179	0.000138958	1.60378e-05	0.00026967
a	0.00334237	0.0207082	0.644821	0.189098	0.0635559	0.018805	0.0144905	0.00669318	0.00695365	0.00447139	0.0075178	0.0106022	0.00138981	0.000420006	0.00713036
s	9.52845e-05	0.000378375	0.733876	0.0650078	0.0780851	0.00661314	0.0362779	0.00297115	0.0408408	0.0193259	0.00656011	0.00626875	0.000719255	7.24082e-05	0.00290791
ì	0.00217087	0.00578346	0.381991	0.288239	0.166347	0.0493597	0.0339228	0.0133691	0.0184314	0.00601925	0.0106486	0.0108715	0.00154842	0.000374409	0.0109235
m	0.000232758	0.0120151	0.0276433	0.949525	0.00343309	0.00512794	0.000548479	0.00087127	0.000152608	6.86583e-05	5.47462e-05	8.01772e-05	7.72609e-07	4.92747e-06	0.000240954
m	0.0106187	0.0235628	0.107204	0.810049	0.0373857	0.0058857	0.00219093	0.00112741	0.000584567	0.000396592	0.000153684	0.000449091	5.98449e-06	0.000124554	0.000261239
e	0.00076323	0.00564221	0.0161732	0.461502	0.0228336	0.324026	0.00731294	0.124919	0.00538072	0.000263376	0.00259219	0.00226272	8.06663e-06	0.00165258	0.0246675
r	4.07182e-05	3.91369e-05	0.0406319	0.0103882	0.409788	0.0248096	0.2226	0.0110816	0.189945	0.0597831	0.0171422	0.00598173	0.00509875	0.000797862	0.00187164
i	0.000336754	0.000634623	0.0291941	0.269502	0.328979	0.105101	0.0814992	0.0319576	0.0475841	0.0237465	0.0435865	0.00616129	0.00197278	0.00412806	0.0256158
è	1.16352e-05	5.95316e-06	0.00279956	0.00288677	0.671611	0.0879175	0.123194	0.0117169	0.067928	0.01456	0.00991845	0.00298584	0.000965894	0.000126095	0.0033728
f	0.000237206	0.00193118	0.000929651	0.0584358	0.699389	0.164484	0.0549373	0.00748895	0.00411976	0.0056325	0.0010476	0.00075814	5.17676e-05	0.000473867	8.24377e-05
r	0.00283102	0.0172465	0.00279266	0.11123	0.541356	0.166018	0.109619	0.0139448	0.0192417	0.00218195	0.00290781	0.00767809	0.00013253	0.00264024	0.000179828
ì	0.000377224	0.000846492	0.00231204	0.0135006	0.0144722	0.475666	0.0248761	0.355528	0.0181561	0.00543045	0.00590067	0.00577289	0.00152941	0.00287677	0.0727556
s	0.000824179	0.00673454	0.00389096	0.0383633	0.223724	0.261719	0.325499	0.0546485	0.0254074	0.0449329	0.00650866	0.00498612	0.000231566	0.00136428	0.00116538
k	0.00221359	0.00423576	0.00292108	0.00718691	0.393307	0.131637	0.333372	0.0393362	0.0404863	0.00982703	0.0153926	0.0118849	0.00137776	0.00547397	0.00134786
o	0.000414442	0.000640447	0.000197674	0.00695688	0.0176541	0.620254	0.0112602	0.297641	0.00569882	0.000122142	0.00273623	0.00627894	8.35258e-05	0.00269104	0.0273711
è	7.80106e-06	3.03789e-06	0.000209699	3.80704e-05	0.0769959	0.0779583	0.565506	0.0464034	0.179114	0.0293715	0.0129306	0.00315038	0.0043604	0.00038344	0.00356837
t	0.000388147	0.00289342	0.000495353	0.00453457	0.0489182	0.146341	0.521958	0.133676	0.0709657	0.0444327	0.0154172	0.00676644	0.000406472	0.00245208	0.000353667
s	0.000605327	0.00210676	0.00046704	0.00281033	0.0202283	0.0660447	0.565292	0.150608	0.146014	0.00738888	0.0178478	0.0129839	0.000504488	0.00675548	0.000342635
i	0.000265352	0.000492193	9.55325e-05	0.0031818	0.00694835	0.51419	0.00918822	0.338975	0.00649314	0.00109071	0.00343544	0.00523206	0.00136978	0.00370973	0.105332
c	9.94317e-06	2.08451e-06	5.7318e-05	5.74607e-06	0.0039544	0.00757859	0.218645	0.166728	0.461486	0.0504365	0.0651795	0.0146775	0.00752891	0.000291354	0.00341878
h	0.000240957	0.000337325	0.000222198	0.000349316	0.0045885	0.0809731	0.203077	0.478353	0.134975	0.00901879	0.0419932	0.0149419	0.00465796	0.00328707	0.0229848
r	1.47846e-05	1.25664e-05	6.19244e-05	2.11611e-05	0.00277512	0.024257	0.259685	0.291927	0.323919	0.0239255	0.0489611	0.00854121	0.00248392	0.000254368	0.0131604
ò	0.000130438	0.000146228	0.000174592	0.000231517	0.00620545	0.0478696	0.0618586	0.39425	0.101016	0.0135673	0.0508142	0.0480087	0.015061	0.00371579	0.256951
c	0.000807566	0.00863107	0.000510118	0.00595953	0.00269879	0.0203918	0.0790858	0.588229	0.123267	0.0594772	0.0269576	0.0627791	0.00160402	0.0041521	0.0154485
e	0.0214046	0.168314	0.00497343	0.0784819	0.00749854	0.00543063	0.0493687	0.0537569	0.142121	0.0135937	0.174134	0.13427	0.0124934	0.129723	0.00443545
e	4.39595e-06	2.72936e-06	4.50325e-05	3.50325e-06	0.00050053	0.000527404	0.0406578	0.0387533	0.471121	0.162279	0.137484	0.0556523	0.0774124	0.0017175	0.013839
n	0.000253675	0.000188273	0.000303625	0.000136006	0.000609757	0.00195715	0.00994116	0.0572639	0.133319	0.0876476	0.434482	0.154997	0.08717	0.010351	0.0213796
è	0.000909703	0.000631894	0.000958768	0.000492681	0.00194056	0.00385752	0.01737	0.0807036	0.161306	0.013609	0.258662	0.201857	0.17461	0.0195562	0.0635351
k	0.00187703	0.0183629	0.000246319	0.0121112	0.000353053	0.0121425	0.00573023	0.443917	0.0341581	0.0272142	0.135507	0.25491	0.0025472	0.0135631	0.03736
a	0.00092682	0.00589852	0.000619548	0.00341372	0.00107913	0.00139996	0.00851097	0.0288239	0.050425	0.0634947	0.27347	0.371832	0.110671	0.0658448	0.0135898
n	1.08298e-05	3.61416e-06	8.15135e-05	3.605e-06	0.000235297	0.00018969	0.00395069	0.00557427	0.0522972	0.097417	0.123336	0.210324	0.380528	0.0202491	0.105799
n	0.000992939	0.00129335	0.00101962	0.00101596	0.00141053	0.00140894	0.00435291	0.0113218	0.0277381	0.0139749	0.23579	0.214448	0.332657	0.0679198	0.0846565
e	9.61746e-05	5.84065e-05	0.000428487	4.68782e-05	0.0011629	0.00108755	0.00936179	0.0204901	0.0516972	0.00754595	0.0583182	0.0946918	0.580376	0.00755502	0.167083
o	4.57962e-05	1.67496e-05	0.000251827	1.36679e-05	0.00040393	0.000551021	0.00218544	0.0072119	0.0232983	0.0377464	0.142367	0.109313	0.49965	0.0151346	0.16181
b	0.000563109	0.000422274	0.000608663	0.000292474	0.000744609	0.00243291	0.0018876	0.0128505	0.0132651	0.0204594	0.0899888	0.101251	0.290065	0.220929	0.24424
à	0.000890624	0.000866119	0.000702743	0.00060902	0.00186939	0.0117947	0.019782	0.239154	0.176257	0.0161389	0.180105	0.122427	0.0873781	0.0115671	0.130459
g	0.00505692	0.0391259	0.000732311	0.0223454	0.000636882	0.00847519	0.00150303	0.0506883	0.00758591	0.0198037	0.0536415	0.426786	0.0158083	0.101709	0.246102
n	0.00579909	0.0518921	0.00174849	0.0253644	0.0015249	0.00139665	0.0013426	0.00256541	0.00284352	0.00529928	0.0333968	0.102877	0.106785	0.637892	0.0192719
o	0.000735401	0.00228575	6.38585e-05	0.00166282	0.000155063	0.00563671	0.00050588	0.0374467	0.0021476	0.000316153	0.0081309	0.101007	0.00617694	0.045081	0.788649
</S>	2.3504e-05	5.09352e-06	9.15004e-05	4.73803e-06	0.000142928	0.000166494	0.000567768	0.000999431	0.00250877	0.0143868	0.0169858	0.0398428	0.118109	0.0224933	0.783672
