 	se	avevo	visto	nuvole	avevo	capito	che	stava	per	piovere	</S>
e	0.000459322	0.186098	0.0613433	0.242651	0.175282	0.0221864	0.0136645	0.0263844	0.00214652	0.220889	0.0488968
k	0.000162395	0.000265522	0.00186602	0.126927	0.682699	0.141821	0.0358322	0.00732903	0.00254816	1.17462e-05	0.0005382
a	0.000136179	0.00163547	0.000678103	0.280577	0.603381	0.0328095	0.0401435	0.0169129	0.0066649	0.000776464	0.0162852
ì	0.000256499	9.3072e-05	0.00107025	0.0728714	0.532529	0.303375	0.0686731	0.00269813	0.0066741	0.00226412	0.00949487
c	0.000642843	0.00124032	0.000216494	0.0263367	0.485137	0.459171	0.0186003	0.00699848	0.000835727	0.000728308	9.3096e-05
h	0.000131405	0.0130333	0.000156566	0.0464075	0.828993	0.031507	0.030202	0.0369114	0.00275597	0.00969021	0.000211715
a	0.000425459	0.00102979	0.00114868	0.125714	0.71441	0.0870003	0.028365	0.010819	0.00182245	0.0171656	0.0121003
a	0.000163457	0.000149122	0.000100692	0.00248378	0.211471	0.480348	0.233834	0.0654422	0.00372755	4.69371e-05	0.00223276
n	0.000365937	0.000967148	8.21359e-05	0.00240815	0.1394	0.303969	0.391583	0.143942	0.0151964	0.000263545	0.00182206
o	0.000159966	0.00285071	0.000322517	0.00422636	0.219759	0.048091	0.426043	0.210603	0.051415	0.000564528	0.0359638
ì	0.000132759	6.91351e-05	2.83024e-05	0.000402009	0.0315491	0.368123	0.499653	0.054081	0.0185283	0.0155656	0.0118685
s	0.000785203	0.0119958	0.000187405	0.00191961	0.0277512	0.233578	0.138253	0.52716	0.0144721	0.0430586	0.000838903
o	0.00021324	0.00517673	0.000130258	0.0091376	0.300456	0.116285	0.294309	0.252263	0.0100182	0.0114635	0.000547694
n	0.000313709	7.16133e-05	0.000109152	0.000820384	0.0163571	0.198438	0.36102	0.147637	0.175012	0.0640618	0.0361591
t	0.000143884	0.00202824	0.000100749	0.00138504	0.0130368	0.0192206	0.260638	0.626748	0.0570072	0.000840284	0.0188515
a	0.000412888	0.00101355	0.00535892	0.00299138	0.0745755	0.0265303	0.291068	0.044944	0.106831	0.103047	0.343227
k	0.000300917	0.000106139	8.46879e-05	0.000397959	0.00745207	0.116881	0.414802	0.182069	0.105424	0.0290262	0.143455
a	0.000138258	0.00203066	0.000158082	0.000963381	0.0094409	0.0114774	0.198445	0.655755	0.0661978	0.00247881	0.0529149
ì	0.00038933	0.000123467	0.000136143	0.000169919	0.0026007	0.099207	0.296746	0.125901	0.146059	0.200075	0.128593
c	0.000654544	0.00460352	9.04095e-05	0.000814466	0.00131492	0.0163341	0.0306533	0.531243	0.100741	0.310617	0.00293303
h	0.000117469	0.0209381	6.50142e-05	0.0018214	0.00878179	0.00861643	0.0626285	0.693437	0.0227342	0.177806	0.00305393
e	0.000601618	0.00166901	0.000461157	0.00226329	0.0168012	0.0495657	0.0737441	0.13309	0.0628755	0.4923	0.166628
n	0.00067392	0.000682144	0.000308119	0.000824077	0.00243966	0.0204919	0.0568221	0.239085	0.458974	0.0176627	0.202036
a	0.000346946	0.00828126	0.000394064	0.00332389	0.00633353	0.00321784	0.0548365	0.481124	0.239193	0.01719	0.185759
v	0.000150477	6.87852e-05	3.68192e-05	7.05216e-05	0.000233725	0.00546529	0.0249828	0.0225153	0.212894	0.575929	0.157654
r	0.000344878	0.00747668	0.000272439	0.00276193	0.00397844	0.00155975	0.0263818	0.276552	0.271293	0.0496048	0.359775
è	0.000346925	0.000187311	0.000788407	0.00016606	0.00214357	0.026728	0.0639609	0.00664149	0.0189271	0.228424	0.651686
t	0.00027071	0.00177647	5.74032e-05	0.000401192	0.000300686	0.00159418	0.00353579	0.0273589	0.060716	0.852207	0.0517821
s	0.000104137	0.0024349	6.40543e-05	0.00094771	0.00122329	0.000863904	0.0123231	0.108172	0.224827	0.633043	0.0159962
i	6.76624e-06	0.00268134	3.09973e-05	0.000172512	0.00350954	0.000820803	0.0111378	0.0454348	0.00552549	0.343453	0.587227
</S>	0.000106315	6.76392e-05	3.96799e-05	0.000115258	0.000286186	0.0026039	0.00795634	0.00882094	0.0561801	0.0134101	0.910414
