 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
i	0.000279881	0.000453038	0.0132002	0.212858	0.356828	0.231956	0.0510909	0.0171603	0.02901	0.0370099	0.0146675	0.0354868
k	1.04115e-05	7.89529e-06	0.00284747	0.00387213	0.630719	0.0815892	0.225838	0.0368373	0.00873561	0.0011898	0.00219709	0.00615547
à	0.000955755	0.00130519	0.00266166	0.0346982	0.497371	0.263466	0.102374	0.00790183	0.0234552	0.0163523	0.0330594	0.0163994
n	0.000687269	0.00912719	0.00102526	0.503925	0.0983615	0.369437	0.00512687	0.00139229	0.00239171	0.0015214	0.000186004	0.00681804
n	0.000754231	0.00288728	0.00239115	0.0496312	0.735753	0.125728	0.0260318	0.021004	0.010687	0.0188577	0.00503436	0.0012402
i	0.000330716	0.0017871	0.000761404	0.0884518	0.0214409	0.73568	0.0106887	0.00188692	0.00623085	0.00724584	0.03778	0.0877157
s	1.27979e-05	3.69025e-06	0.000437568	0.000103221	0.117846	0.14965	0.616619	0.0693456	0.0315771	0.00502974	0.00455241	0.00482257
s	8.71316e-05	0.00012519	0.000224751	0.00179601	0.17051	0.619125	0.0708545	0.0144164	0.0332745	0.0219815	0.0235872	0.0440178
ì	2.93957e-05	2.22773e-05	0.00227882	0.000807675	0.076095	0.0882225	0.192487	0.0988239	0.047885	0.00794958	0.0863057	0.399093
c	0.000442954	0.00520653	0.000668691	0.0154285	0.0634185	0.571605	0.155471	0.134218	0.0284472	0.01208	0.0106394	0.0023744
h	0.00762949	0.0581305	0.00256011	0.0624948	0.125192	0.352813	0.217222	0.0225714	0.0709659	0.0614409	0.0176774	0.00130296
r	0.000482595	0.000832965	0.000558199	0.00303474	0.0490124	0.725446	0.152811	0.0198676	0.00853499	0.00483292	0.00403047	0.0305561
a	0.000398265	0.000779215	0.000578459	0.00178698	0.0409098	0.159491	0.113386	0.0172731	0.0771694	0.0994981	0.433916	0.054814
c	7.61934e-06	2.62237e-06	9.73082e-05	7.76243e-06	0.0076815	0.0164493	0.475132	0.314618	0.142847	0.0321417	0.00583828	0.00517685
e	0.00140481	0.0017606	0.00130406	0.00153969	0.00724178	0.0366028	0.153989	0.0186628	0.407007	0.193757	0.119108	0.0576217
e	1.0247e-05	1.01338e-05	0.000100176	1.50761e-05	0.00222775	0.0108079	0.366093	0.285167	0.229254	0.0388501	0.00656978	0.0608945
t	0.000227324	0.000211655	0.000265457	0.000170658	0.000765938	0.00655388	0.022588	0.0357657	0.268659	0.585751	0.0636677	0.015374
è	0.00044924	0.000345356	0.000471082	0.000335749	0.00172278	0.00986283	0.0538588	0.0147323	0.464066	0.264859	0.0717758	0.117521
l	0.00257101	0.0378689	0.000343007	0.0290236	0.000910707	0.0665563	0.0114312	0.0316146	0.299105	0.406808	0.00568679	0.10808
i	0.000937419	0.00487239	0.000731105	0.00314899	0.00270515	0.00669332	0.0211687	0.0666046	0.249499	0.52836	0.110276	0.00500391
s	3.34249e-05	1.04024e-05	0.000238228	1.18415e-05	0.00130839	0.00223866	0.0262923	0.118517	0.111755	0.268592	0.311054	0.159949
e	0.000662363	0.000919382	0.000693803	0.000788397	0.0013387	0.00211542	0.00689961	0.00795242	0.216893	0.513133	0.119836	0.128768
n	3.36378e-05	1.50405e-05	0.000228725	1.35108e-05	0.00058182	0.00112131	0.00692335	0.0356339	0.0975535	0.21621	0.234942	0.406743
a	0.000924855	0.000980503	0.000921137	0.000777724	0.00140571	0.00242935	0.00469369	0.00415033	0.107306	0.517461	0.214951	0.143998
r	3.53916e-05	2.02901e-05	0.000268566	1.7577e-05	0.000571257	0.000776754	0.00445124	0.0275646	0.0577334	0.14312	0.232815	0.532626
t	0.000463149	0.000439728	0.000464893	0.00032667	0.000846698	0.00307422	0.00235548	0.0045631	0.0517134	0.335478	0.40948	0.190795
i	0.000398858	0.000109874	0.00158604	0.00010213	0.00424932	0.00371543	0.0161682	0.0107007	0.0809594	0.0306354	0.190884	0.660491
</S>	3.56889e-05	1.08227e-05	0.000132073	9.36146e-06	0.000238903	0.000545242	0.000814879	0.00551	0.0148932	0.058374	0.250214	0.669222
