 	mia	sorella	quest	anno	che	viene	vuole	diventare	dottoressa	</S>
n	0.000219075	0.000287462	7.74471e-05	0.000436944	0.00396645	0.00550246	0.113557	0.306531	0.211654	0.357768
t	0.000598358	0.00175541	0.00234811	0.00124091	0.00261776	0.0229323	0.14452	0.418179	0.185885	0.219923
è	0.000341266	0.000972009	0.000241896	0.00300803	0.0118565	0.00899637	0.0409629	0.0793346	0.370346	0.483941
s	0.000235292	0.000691225	0.00319782	0.000125248	0.000371213	0.00420482	0.015234	0.0520903	0.838208	0.0856417
s	0.000709223	0.00209388	0.00464404	0.000314549	0.00230803	0.0113386	0.065074	0.540772	0.343297	0.0294483
i	2.7489e-05	9.32282e-05	0.000362044	0.000373644	0.00031674	0.0266075	0.0165205	0.0128891	0.671337	0.271472
m	0.000128437	0.000147784	5.18655e-05	0.000128809	0.000473977	0.000463662	0.00702043	0.280677	0.313801	0.397108
e	0.000567883	0.00170764	0.00296996	0.00065483	0.00115325	0.00523955	0.0124136	0.455896	0.280793	0.238604
s	6.32566e-05	0.000100618	2.53909e-05	6.80912e-05	0.000234921	0.000145428	0.000890675	0.113309	0.577402	0.30776
s	0.00018323	0.000581276	0.000698222	0.000310875	0.000502113	0.00155561	0.00221083	0.210909	0.407756	0.375293
è	0.000372361	0.00102843	0.000286276	0.00232473	0.00327969	0.00314848	0.0107469	0.0839121	0.374532	0.520369
r	0.000270144	0.000780573	0.00167254	0.00010032	0.000370384	0.000414428	0.000385199	0.0320898	0.876929	0.0869875
a	0.00270261	0.00676397	0.0127478	0.00056366	0.00363564	0.0030887	0.00454226	0.359204	0.577173	0.0295793
</S>	6.08898e-05	7.57205e-05	1.81099e-05	7.04412e-05	0.000150697	6.61708e-05	0.000331514	0.0448785	0.352489	0.60186
