 	quando	Giovanni	è	arrivato	è	arrivato	alla	casa	o	a	casa	ancora	e	cucina	</S>
n	0.0125331	0.134118	0.704146	0.10561	0.0278775	0.00878524	0.000477901	0.00188869	0.000409839	0.000715085	0.000187746	0.00170041	4.94472e-05	0.00135279	0.000147741
i	0.029394	0.0530168	0.0806813	0.151798	0.0787785	0.108579	0.0227227	0.197875	0.00402613	0.0376083	0.057553	0.000722864	0.00454464	0.134054	0.0386465
è	2.01276e-05	0.0598427	0.124257	0.414854	0.150832	0.103952	0.044038	0.0426799	0.0197316	0.0195414	0.00816697	0.00863844	0.00300913	9.83051e-05	0.000338327
s	0.000281511	0.00195188	0.501863	0.302342	0.184433	0.00682056	0.000274886	0.000406936	0.000302841	0.000133952	4.38062e-05	0.000909966	1.01862e-05	0.000193899	3.1552e-05
t	0.000702432	0.00267247	0.0359259	0.697618	0.170272	0.0686066	0.00624748	0.00569375	0.00231634	0.00518877	0.00145292	0.00268341	0.000189306	0.000322128	0.000108085
a	0.00786442	0.0195745	0.00406252	0.0746786	0.0279374	0.0853819	0.0550543	0.206267	0.0051501	0.0358696	0.0703525	0.000320075	0.00646621	0.257555	0.143466
s	6.02083e-06	0.00431354	0.00730646	0.223406	0.350517	0.235722	0.0609743	0.0438016	0.0261932	0.0274286	0.0100707	0.00563887	0.00429872	6.70321e-05	0.00025597
e	0.000349664	0.00110937	0.00843702	0.614464	0.139519	0.123123	0.0348126	0.0200102	0.00860866	0.0175272	0.0125327	0.00563405	0.00183883	0.000935205	0.0110989
è	3.25664e-06	0.000578134	0.00121638	0.244949	0.338288	0.296579	0.0368848	0.0432047	0.0072362	0.0143649	0.00529379	0.00370279	0.00426528	0.000557413	0.00287668
s	0.000319964	9.94192e-05	0.0051442	0.0648973	0.655501	0.245601	0.0153415	0.00597837	0.00210951	0.00193346	0.000580206	0.00210599	6.43912e-05	0.000271018	5.23908e-05
t	0.00226893	0.000425424	0.0020778	0.208388	0.22909	0.450254	0.0386053	0.0297215	0.0085945	0.0186504	0.00489422	0.00539662	0.000511768	0.00092423	0.000196088
a	0.00397653	0.00146848	0.000308497	0.014837	0.00580646	0.0464534	0.055519	0.260928	0.00724941	0.0553761	0.122819	0.000244197	0.0144359	0.22042	0.190158
s	4.37511e-06	0.000327473	0.000326397	0.0245284	0.0609448	0.197623	0.3512	0.181927	0.0756264	0.0621064	0.0209016	0.00791999	0.013251	0.000308901	0.00300525
e	0.000384916	0.000241551	0.000407352	0.0571347	0.0827461	0.427335	0.207747	0.0605736	0.028741	0.0620225	0.0328469	0.00666046	0.00683684	0.00154708	0.0247751
s	2.90553e-06	8.5263e-05	6.6349e-05	0.00851136	0.0377898	0.291294	0.3565	0.207367	0.0289013	0.0401241	0.0097984	0.0043123	0.00793617	0.000873555	0.00643699
t	0.000433967	0.000246809	0.000232841	0.0163995	0.0141994	0.237606	0.357739	0.151705	0.02879	0.102677	0.0496457	0.00637703	0.0108462	0.00172217	0.0213795
o	2.61307e-05	0.00116114	7.64698e-05	0.016622	0.00561964	0.038463	0.382485	0.0978473	0.0782241	0.193384	0.0303231	0.00697915	0.0491927	0.00689628	0.0927002
s	3.36701e-06	7.3311e-05	6.96864e-05	0.00388722	0.013499	0.157799	0.397417	0.278892	0.0384569	0.0546171	0.0183292	0.00494023	0.0120508	0.00147092	0.0184942
p	0.000345805	0.000240559	0.000194825	0.0074454	0.00704087	0.0978708	0.508287	0.135033	0.0558395	0.0882018	0.0453159	0.00674021	0.00991316	0.00290675	0.0346246
ì	4.94664e-05	0.00121252	0.000168647	0.0129338	0.00835576	0.0185897	0.18898	0.0866947	0.128155	0.144018	0.0363425	0.0195662	0.0610705	0.0416075	0.252255
t	0.000719202	6.52029e-05	0.00114504	0.00463673	0.0126215	0.079127	0.144235	0.431502	0.0231557	0.206618	0.0500167	0.00990388	0.0150044	0.0152013	0.0060483
i	0.00214884	0.000158976	0.000384629	0.00591983	0.00568634	0.0761131	0.463073	0.208437	0.0899229	0.111397	0.0177795	0.0108742	0.00258636	0.00403895	0.00147942
o	1.3454e-06	3.73393e-05	1.58735e-05	0.000483134	0.00113529	0.00691749	0.15755	0.165345	0.447619	0.173723	0.0178007	0.0125994	0.0120722	0.000745353	0.00395454
è	0.000141301	7.48849e-05	0.00021873	0.000505517	0.000556373	0.0041861	0.195984	0.230492	0.252609	0.211682	0.0717158	0.0190089	0.00473824	0.00135159	0.00673419
s	0.00037969	2.6726e-05	0.00159466	0.000720595	0.00303613	0.00447098	0.0598927	0.145048	0.22583	0.466691	0.0507442	0.0366827	0.00326458	0.00131919	0.000299852
s	0.00168275	0.000163245	0.000472684	0.00255286	0.00187168	0.0129539	0.0836687	0.205965	0.223425	0.334565	0.10521	0.014329	0.0105208	0.00166196	0.000957603
u	0.000986413	9.60224e-05	5.22195e-05	0.00104215	0.000452231	0.00446754	0.013497	0.0418597	0.00525473	0.0161341	0.0374892	0.000434901	0.00783213	0.628864	0.241538
a	4.02236e-06	3.57648e-05	3.93399e-05	0.000162758	0.00023447	0.00156879	0.0241385	0.0360556	0.437946	0.182395	0.178353	0.0537606	0.0425844	0.00411527	0.0386054
n	0.000119932	6.72718e-05	0.000140399	0.000227464	0.000169662	0.000436028	0.0153849	0.0177366	0.410655	0.27329	0.19343	0.0690628	0.0126932	0.00264201	0.00394455
k	0.000310776	0.000271387	8.15107e-05	0.000664694	0.000195061	0.00153879	0.0499624	0.055792	0.295871	0.323814	0.194973	0.00823592	0.0314226	0.00368643	0.0331813
ò	0.00015473	0.000399677	4.35448e-05	0.000587858	0.000375768	0.00412567	0.166096	0.0748531	0.194185	0.127752	0.044961	0.00711876	0.0530568	0.0195125	0.306778
r	0.00776481	6.78154e-05	0.000754922	0.000890064	0.000624056	0.00187745	0.00444216	0.143706	0.0236289	0.252819	0.278162	0.00266002	0.0202128	0.216806	0.0455835
a	0.0020869	9.52248e-05	0.000459617	0.000800041	0.00063043	0.00188824	0.0321192	0.0564557	0.340916	0.320381	0.102531	0.0814502	0.010054	0.0399093	0.0102236
c	1.87585e-06	3.84515e-05	1.80415e-05	5.87089e-05	8.58862e-05	0.000333181	0.00979236	0.0095622	0.385829	0.143716	0.115034	0.205038	0.103957	0.0138981	0.012637
e	0.00121	0.000388128	0.000234635	0.00118344	0.000373828	0.00130421	0.00938685	0.00923478	0.165745	0.237555	0.301956	0.0308423	0.0981789	0.0130854	0.129322
p	5.25164e-06	5.34601e-05	1.53096e-05	4.84386e-05	5.42301e-05	0.000134808	0.005821	0.00495432	0.339522	0.193871	0.123197	0.0971083	0.1631	0.012859	0.0592568
u	0.000271407	0.000129233	9.4051e-05	0.000421833	0.000161529	0.00059857	0.00693052	0.00647416	0.120999	0.181772	0.210334	0.0271835	0.0917953	0.0286193	0.324216
m	6.66842e-06	9.4719e-05	3.22907e-05	9.79506e-05	9.19809e-05	0.000208811	0.00488119	0.00321918	0.189069	0.115059	0.131801	0.110392	0.237827	0.0376996	0.16952
à	0.00265389	0.000519631	0.000431025	0.00132213	0.000479699	0.0011842	0.00661464	0.00625243	0.130286	0.15942	0.327327	0.0667779	0.102738	0.0423823	0.151611
r	0.00123533	1.9734e-05	0.000586224	0.00029001	0.000261316	0.000299179	0.000190555	0.0108008	0.00591191	0.0559662	0.201459	0.00596814	0.0184279	0.647304	0.0512795
e	0.00179121	0.000151652	0.000382041	0.000824389	0.000421436	0.000806347	0.00331912	0.00346814	0.0881164	0.117986	0.160573	0.293479	0.041276	0.247302	0.0401042
g	4.1863e-06	5.55197e-05	4.04436e-05	6.73924e-05	7.30016e-05	0.000111883	0.00122813	0.00118531	0.0750298	0.0353265	0.0704976	0.274071	0.195947	0.251088	0.095274
g	0.00297335	0.00059385	0.000458875	0.00223038	0.000729775	0.00200088	0.00271242	0.00474269	0.0256165	0.0722099	0.182761	0.0455608	0.256608	0.0569097	0.343892
h	0.000158723	0.000356173	5.52612e-05	0.000321477	0.00012367	0.000471478	0.00958989	0.00510326	0.0651941	0.0696369	0.0671579	0.0178697	0.0586347	0.074679	0.630648
e	2.52459e-05	0.000149811	6.13123e-05	0.000158531	0.000105082	0.000222849	0.00288014	0.00182946	0.05736	0.0355218	0.0529231	0.0227152	0.057057	0.066502	0.702489
</S>	4.53439e-05	8.28519e-05	7.9647e-05	0.000122297	9.28829e-05	0.000129691	0.00049164	0.000315734	0.00566588	0.00518083	0.011694	0.0449661	0.0470983	0.172223	0.711812
