 	se	si	era	vestito	il	mio	fratello	l	avessi	portato	con	me	</S>
m	0.000247936	0.00814571	0.000413428	0.00358553	0.00283976	0.0184073	0.857797	0.00134158	0.0100777	0.00848466	0.0376377	0.0383761	0.012646
m	0.000815124	0.00800649	0.00270114	0.0180237	0.0131981	0.314699	0.617502	0.00253788	0.00662903	0.00395595	0.00226486	0.00484183	0.00482534
u	3.39432e-06	0.000925032	0.000976346	0.00806712	0.000176859	0.00392226	0.340905	0.0006075	0.0164043	0.0399268	0.0170134	0.0421181	0.528954
o	0.000449256	0.000252997	9.47252e-05	0.00132947	0.0284526	0.220638	0.015346	0.569147	0.00912348	0.00789717	0.0255181	0.0955632	0.0261875
n	0.000251888	0.000387277	0.000230529	0.000580003	0.000308352	0.0577609	0.0445933	0.564941	0.232865	0.0672127	0.00443289	0.00247885	0.023957
ì	5.17096e-05	0.000713204	0.000250383	0.000756289	0.000366981	0.0164815	0.0112538	0.205153	0.583228	0.10453	0.0134308	0.0160199	0.0477641
c	1.82401e-05	0.00100606	0.000151237	0.000216856	1.22062e-05	0.000215388	0.785812	0.00174671	0.130878	0.0238197	0.0135265	0.00526552	0.0373316
h	0.000452901	0.00557572	0.000849474	0.0012011	0.000333353	0.00848539	0.0736124	0.155781	0.478459	0.187148	0.0304775	0.0352815	0.0223431
a	0.000243148	0.00092534	0.000978778	0.00214952	0.00162804	0.00971458	0.0442735	0.117285	0.109794	0.117747	0.130376	0.357991	0.106893
p	0.000152826	0.000209449	0.000316607	0.000401759	0.000167416	0.00245433	0.000585338	0.206908	0.190266	0.529925	0.032498	0.00996317	0.0261527
à	6.57615e-05	0.000814651	0.000164086	0.00036821	0.000117516	0.00229438	0.00193263	0.09277	0.548166	0.243487	0.0213384	0.0245153	0.0639667
r	2.69346e-05	0.0016269	0.000249452	0.000235123	5.44139e-06	2.54064e-05	0.0838972	0.00208994	0.36284	0.298021	0.124472	0.0278379	0.0986723
o	0.000125509	0.00145337	0.000226052	0.000323525	6.84168e-05	0.00091189	0.00367816	0.0630484	0.256546	0.521973	0.0813859	0.0559371	0.0143222
n	6.68799e-05	7.366e-05	5.30579e-05	0.000117282	9.62939e-05	0.000850101	6.14152e-05	0.0712769	0.0131005	0.108885	0.310137	0.444369	0.050913
t	9.55393e-05	0.00115781	0.000145932	0.000275735	6.8083e-05	0.000706957	0.00156447	0.0332396	0.313931	0.395729	0.0489532	0.051672	0.152461
a	5.98212e-05	0.000552627	0.000308423	0.000730048	0.000807943	0.00303137	0.000138208	0.194115	0.113436	0.0457283	0.0307419	0.424228	0.186123
m	8.37884e-05	0.000132114	8.11197e-05	0.000203789	4.96499e-05	0.000536975	3.8133e-05	0.0536104	0.0447247	0.107604	0.115696	0.431115	0.246124
a	9.09064e-05	0.00118259	0.000386781	0.000729762	7.50569e-05	0.000499408	0.000865701	0.027179	0.286382	0.435737	0.0272624	0.0682746	0.151335
m	0.000149007	0.000147776	6.38122e-05	0.000204578	8.76561e-05	0.000663641	1.88406e-05	0.0353642	0.0111082	0.0363811	0.0721291	0.57859	0.265092
è	0.000218477	0.00213492	0.000937853	0.00168679	0.00011264	0.000619249	0.00096659	0.0144637	0.149046	0.343391	0.0290229	0.186799	0.270601
n	6.8465e-05	0.0033628	0.000575532	0.000605826	1.17561e-05	2.51895e-05	0.00911479	0.000501264	0.0415748	0.247141	0.171531	0.243805	0.281684
a	0.000409682	0.00609648	0.000965671	0.00128198	0.000209331	0.000854714	0.00422971	0.0162738	0.030205	0.37842	0.196592	0.322007	0.0424543
</S>	4.63515e-05	5.06611e-05	4.21008e-05	7.90197e-05	5.11607e-05	0.000101739	9.85702e-06	0.00533175	0.000391022	0.0107964	0.0859156	0.723075	0.174109
