 	allora	questo	anno	che	viene	vengo	nuovamente	qui	e	mangio	molti	pasticciotti	</S>
r	0.00231782	0.493592	0.315657	0.118686	0.0584944	0.00215389	0.00353044	0.000764306	0.000285199	9.26786e-05	0.000237497	8.4258e-05	0.00410458
k	0.00567428	0.134519	0.270443	0.523085	0.0489507	0.00899723	0.00668383	0.000569423	0.000629706	3.84721e-05	5.06479e-05	0.000154934	0.000204113
e	0.000830415	0.19371	0.315833	0.022499	0.41026	0.00581593	0.0195585	0.00198944	0.00179949	0.000286736	0.00133544	0.00198795	0.0240944
t	0.00118248	0.00397815	0.113882	0.767917	0.0194063	0.021256	0.0664077	0.00144375	0.00349763	0.000551797	0.000207854	0.000226068	4.3167e-05
e	0.000309133	0.0148788	0.372667	0.262595	0.232119	0.0200976	0.0595076	0.0153346	0.00700966	0.00159661	0.00188467	0.00344596	0.00855502
è	0.000136504	0.00072628	0.0572397	0.816876	0.0373681	0.0154724	0.0636592	0.0029432	0.00327381	0.000562579	0.000180842	0.000211312	0.00135029
r	0.000330687	0.00184855	0.00400783	0.374825	0.576239	0.0186563	0.0222854	0.00134133	0.000266423	2.56515e-05	5.53768e-05	6.69858e-05	5.08136e-05
k	0.000890244	0.00481357	0.00332827	0.51759	0.4335	0.0105942	0.0269945	0.00112116	0.000969459	1.16125e-05	5.89286e-05	8.3289e-05	4.4718e-05
o	0.000102112	0.013146	0.0249988	0.0125881	0.81691	0.0122082	0.0585244	0.00409122	0.0101425	0.00120818	0.0034827	0.0121161	0.0304813
m	0.000249149	0.000308421	0.00301544	0.153582	0.137521	0.198713	0.469892	0.0103218	0.0182819	0.00423774	0.00122277	0.00175729	0.000898019
e	0.000554221	0.00242677	0.00317982	0.107435	0.656357	0.0178377	0.126816	0.0597891	0.00900077	0.000731033	0.00135974	0.00207275	0.012441
m	5.92061e-05	3.53229e-05	0.000183646	0.028526	0.0526771	0.19338	0.680732	0.015214	0.0130963	0.00524886	0.000446258	0.000435342	0.00996587
a	0.000831706	0.00322926	0.00155841	0.0163953	0.353771	0.0369784	0.358242	0.174228	0.0250442	0.00229142	0.00342914	0.00620674	0.0177937
p	6.48528e-05	3.36369e-05	8.98289e-05	0.0040594	0.0120585	0.217716	0.663265	0.0415431	0.0272213	0.0144212	0.000899977	0.000731993	0.0178957
à	0.000386948	0.00108543	0.000634983	0.00694845	0.184586	0.109177	0.404296	0.186801	0.0452361	0.00954605	0.00875661	0.0237883	0.0187572
l	0.000900668	0.00872442	0.00065526	0.00955009	0.424991	0.126344	0.329203	0.023198	0.026873	0.00394254	0.00534694	0.00427328	0.0359978
e	0.00378814	0.0116514	0.00167368	0.020391	0.104996	0.260443	0.22951	0.146741	0.184989	0.00323798	0.00887644	0.0191464	0.00455633
e	8.98119e-05	3.53613e-05	7.41742e-05	0.00141215	0.00169316	0.16223	0.189005	0.0675785	0.448771	0.111581	0.0103054	0.00251319	0.00471101
t	0.000773135	0.00178901	0.000448604	0.00151114	0.00610684	0.0248414	0.0494614	0.448013	0.358248	0.0462829	0.044904	0.00982883	0.00779143
t	0.000323337	0.000492627	0.000378576	0.000542635	0.00171945	0.00411484	0.0220012	0.517818	0.19112	0.0655465	0.145225	0.0326142	0.0181042
ù	0.000161691	0.000115629	0.000326063	0.00145151	0.00310893	0.0143134	0.10522	0.0193093	0.0929763	0.634786	0.0198106	0.044687	0.0637337
c	0.00113711	0.016192	0.00145974	0.00271234	0.0510239	0.0547903	0.0584568	0.0980416	0.355092	0.0748333	0.143727	0.0302959	0.112238
e	0.00241401	0.0209966	0.00222033	0.00459957	0.0314509	0.03389	0.0329396	0.154875	0.5131	0.0181133	0.120949	0.0546242	0.00982775
t	5.06776e-05	2.12889e-05	3.26271e-05	0.000156722	7.13063e-05	0.0020687	0.00302098	0.00522162	0.592668	0.323327	0.0528111	0.0100204	0.0105297
r	0.000372295	0.000670311	0.000269531	0.000524297	0.00101258	0.00182438	0.0039915	0.0519909	0.385827	0.141626	0.265712	0.0655031	0.0806762
ò	7.47939e-05	5.64381e-05	0.000137657	0.000387067	0.00062125	0.00327415	0.0115875	0.00835345	0.063707	0.611655	0.0168392	0.0993923	0.183914
o	0.000977048	0.0035268	0.000432301	0.00146642	0.00227824	0.0025517	0.0019054	0.00150682	0.510628	0.166916	0.189077	0.0875142	0.0312202
p	0.00146412	0.00192071	0.000936433	0.001309	0.00172354	0.000945623	0.00127502	0.00733692	0.245015	0.0611578	0.356691	0.303067	0.0171586
o	0.000366174	0.000807386	0.00035997	0.000468641	0.00096503	0.000671542	0.00198228	0.0160925	0.222649	0.128998	0.4385	0.119318	0.0688224
d	5.4015e-05	3.9061e-05	4.24034e-05	8.78463e-05	3.96968e-05	0.000266149	0.000409104	0.000656376	0.17273	0.549601	0.101491	0.083278	0.0913059
d	0.000394552	0.00120746	0.000361737	0.000517062	0.0011135	0.000517034	0.00154698	0.00369892	0.133397	0.19412	0.385803	0.188902	0.0884213
ù	8.24575e-05	0.000155121	0.000236108	0.000164435	0.000388298	0.000468195	0.00195546	0.00266393	0.0470279	0.359161	0.09914	0.178596	0.309962
p	0.00153891	0.0058895	0.000724084	0.00202083	0.00251041	0.00159399	0.00115596	0.000189159	0.082299	0.0640183	0.263218	0.419462	0.15538
a	0.00428197	0.0118688	0.00156743	0.00469051	0.00387755	0.00198937	0.00182095	0.00102191	0.166783	0.0119196	0.384423	0.390357	0.0153984
s	7.92689e-05	3.95456e-05	5.82013e-05	0.000115147	3.15429e-05	0.000200392	0.000272156	0.000191574	0.0712239	0.325576	0.149665	0.273573	0.178974
t	0.00051572	0.00101667	0.00030049	0.000636853	0.000667491	0.000542997	0.000856469	0.000905557	0.0514172	0.0580244	0.417729	0.258579	0.208808
i	0.000183741	0.000109668	0.000199584	0.000268794	7.43494e-05	0.000279484	0.000844645	0.000738218	0.0571022	0.594749	0.209576	0.0909162	0.0449585
c	9.83189e-05	7.35333e-05	8.98522e-05	0.000142629	5.86377e-05	0.000186672	0.000352843	0.000106169	0.0261355	0.233783	0.0829653	0.321961	0.334047
c	0.00055348	0.00110533	0.000606161	0.000600062	0.000851334	0.000278174	0.000928637	0.000526121	0.00713775	0.0144363	0.221446	0.65763	0.0939004
i	5.99458e-05	0.000114655	0.000176682	0.000119634	0.00015189	0.000225377	0.000701103	0.00030779	0.0440401	0.427321	0.175595	0.0444309	0.306756
ò	0.000234746	0.000270857	0.000339746	0.000299442	0.00022099	0.000239584	0.000735608	0.000165361	0.00899717	0.125447	0.117804	0.435596	0.309649
t	0.00509845	0.0302267	0.00149887	0.00375905	0.00902015	0.000632187	0.000973288	0.000134199	0.027969	0.0133266	0.188774	0.54862	0.169968
t	0.00187342	0.00742445	0.00104492	0.00202753	0.00374704	0.000849407	0.00154773	0.000573951	0.109174	0.0156081	0.426767	0.406747	0.0226147
u	2.98605e-05	0.000459767	0.000256138	3.5941e-05	0.000786558	5.25974e-05	0.000183474	0.00102631	0.00723866	0.0102324	0.392191	0.107406	0.480101
</S>	0.000113285	8.10346e-05	8.6296e-05	0.000142325	6.52586e-05	0.000183422	0.000246859	0.000176293	0.0106512	0.0192198	0.032146	0.210483	0.726405
