 	se	si	era	vestito	il	mio	fratello	l	avessi	portato	con	me	</S>
ò	0.000676144	0.00267164	0.00177603	0.0466595	0.09255	0.0823664	0.0149116	0.074413	0.0309431	0.00987995	0.0109381	0.317754	0.314461
m	0.000372192	0.0116533	0.000649625	0.00408684	0.00229264	0.0164413	0.827655	0.00193883	0.0166337	0.0129302	0.0456625	0.0486737	0.0110104
m	0.000744786	0.00978599	0.00259653	0.0135584	0.00619471	0.178652	0.763974	0.00167383	0.0077108	0.00381943	0.00216865	0.00414033	0.00498086
u	4.33068e-06	0.00107829	0.000825202	0.00533909	0.000124836	0.00422988	0.333295	0.000677493	0.0172331	0.0389086	0.0196573	0.0525785	0.526048
o	0.000427188	0.000203732	7.10704e-05	0.000783055	0.0175326	0.167592	0.00903767	0.634804	0.0118665	0.00883382	0.0235387	0.0953654	0.029944
n	0.0002211	0.000374355	0.000226385	0.00051297	0.000180817	0.0243322	0.0190344	0.524447	0.301515	0.0958381	0.00539395	0.00311223	0.0248116
ì	4.79842e-05	0.000668751	0.000216677	0.000608422	0.000256056	0.00954424	0.00545751	0.178871	0.61159	0.122071	0.0137519	0.0155353	0.0413818
c	2.42534e-05	0.00144437	0.000219531	0.000285794	1.23009e-05	0.000196872	0.622363	0.00253614	0.230924	0.0501466	0.0240564	0.00893977	0.0588513
h	0.000363119	0.00475508	0.000703105	0.000940649	0.000230008	0.00458674	0.0408907	0.121931	0.518053	0.222285	0.0306723	0.0338337	0.0207555
a	0.00021972	0.000810509	0.000900231	0.00179067	0.00119489	0.00725484	0.0229147	0.104542	0.104501	0.1378	0.138731	0.37901	0.10033
p	0.000157647	0.000220316	0.000337857	0.000416618	0.000156069	0.00183601	0.000441906	0.157711	0.162181	0.583538	0.0455729	0.0147286	0.0327013
à	6.76445e-05	0.000833696	0.000173265	0.000374378	0.000113635	0.00185331	0.00164209	0.0800492	0.50483	0.285576	0.0231842	0.0276512	0.0736507
r	2.59862e-05	0.00161791	0.000250168	0.000229924	4.83576e-06	1.88314e-05	0.0567858	0.00159074	0.308289	0.330787	0.156316	0.0354871	0.108597
o	0.000117616	0.00138963	0.00021758	0.000308609	6.09838e-05	0.000691728	0.00284597	0.0481824	0.210769	0.560423	0.0956654	0.0642894	0.0150388
n	5.9078e-05	6.67011e-05	5.01307e-05	0.000106053	7.85829e-05	0.000570256	4.35721e-05	0.0482893	0.00905985	0.0899732	0.29305	0.501712	0.0569418
t	0.000103314	0.00124946	0.000160266	0.000299152	7.27475e-05	0.000680819	0.00153322	0.027772	0.260545	0.405826	0.0545948	0.0636566	0.183507
a	6.01287e-05	0.000567344	0.000321862	0.000729999	0.000759361	0.00242427	0.000128088	0.182435	0.113369	0.0530019	0.0316096	0.423033	0.19156
m	7.45026e-05	0.000121407	7.6958e-05	0.000188419	4.29585e-05	0.00039352	2.95066e-05	0.0359251	0.0297221	0.0866488	0.107963	0.482181	0.256633
e	9.83293e-05	0.001297	0.000430391	0.000799355	8.14725e-05	0.000495007	0.000877221	0.0236714	0.243549	0.437959	0.0301128	0.0832336	0.177395
m	0.000139405	0.000141987	6.4471e-05	0.000202957	8.49007e-05	0.000539482	1.56097e-05	0.0268263	0.00713957	0.0265262	0.0595751	0.604128	0.274616
e	0.000230253	0.00231798	0.00102671	0.00182797	0.000121869	0.000620821	0.00100054	0.0127201	0.123538	0.311334	0.0290509	0.215966	0.300245
a	0.000191725	0.00018496	0.000101884	0.000303362	0.00015692	0.000562605	1.5329e-05	0.0225937	0.00307761	0.0140139	0.032674	0.589592	0.336532
</S>	0.000141072	0.000707097	0.000545416	0.000849978	6.12947e-05	0.000210854	0.000243241	0.00251799	0.00459474	0.0392219	0.0162547	0.323682	0.61097
