 	qui	nella	casa	ha	la	luce	accesa	significa	che	ancora	stanno	svegli	non	sono	addormentati	</S>
i	3.2132e-05	0.000608896	0.000207799	0.000364301	0.000513556	0.000916826	0.0200429	0.888455	0.0440873	0.00256607	0.00376664	0.000219062	0.000875921	0.00156922	0.00247919	0.0332953
k	0.000116015	0.000148426	0.00011628	9.14187e-05	0.000123168	0.00145615	0.0107156	0.015829	0.311307	0.322469	0.260431	0.0245088	0.0137193	0.020057	0.0138339	0.00507773
a	0.000331201	0.00199455	0.000782903	0.000817082	0.00203316	0.00139951	0.012955	0.0867654	0.205174	0.0318467	0.506934	0.0114976	0.00412624	0.0835011	0.0245764	0.0252657
a	1.26891e-05	2.55804e-05	2.2459e-05	2.78837e-05	6.16942e-05	0.00043811	0.00900363	0.176038	0.2408	0.182855	0.256755	0.0169251	0.0585925	0.0229426	0.00483675	0.0306626
n	7.74707e-05	0.000663466	0.000309288	0.000335815	0.000589901	0.000380239	0.00477212	0.0422388	0.14342	0.139426	0.291687	0.0164857	0.0491161	0.202603	0.0620077	0.0458873
k	0.000227355	0.000971353	0.000372022	0.000373325	0.00138104	0.00131691	0.00979725	0.111078	0.216375	0.0511851	0.347854	0.0141559	0.008467	0.113239	0.0655944	0.0576133
ò	2.40624e-05	5.03504e-05	2.84838e-05	4.58921e-05	0.000200142	0.000921229	0.00486802	0.28124	0.0187816	0.00536127	0.0121663	0.00249371	0.00336094	0.0136628	0.0144569	0.642338
r	0.000293624	0.00581576	0.00186	0.0055854	0.0020304	0.000342864	0.0103124	0.125567	0.089597	0.0386598	0.0287128	0.00554799	0.026299	0.273376	0.108756	0.277244
a	0.000185286	0.00253863	0.000878989	0.00105787	0.00122276	0.00096433	0.0189819	0.127678	0.399058	0.172334	0.0978797	0.0106803	0.0126859	0.0575026	0.0872052	0.00914524
s	6.65765e-05	7.44221e-05	7.84003e-05	8.71789e-05	0.000146861	0.000934812	0.00974794	0.0290933	0.091346	0.109801	0.0485471	0.0220221	0.192272	0.173565	0.294625	0.0275923
t	6.4257e-05	0.000694925	0.000294246	0.000340856	0.000587896	0.000211986	0.00164465	0.0197266	0.0464328	0.0337936	0.0782093	0.00316146	0.0123059	0.490506	0.0620265	0.249999
è	0.000320404	0.000605769	0.000325513	0.000344327	0.00114565	0.00138874	0.00579051	0.118959	0.102638	0.0241004	0.121732	0.00339064	0.0140853	0.152014	0.147132	0.306028
o	9.93165e-05	0.00294849	0.000847056	0.00211578	0.000751341	0.000110628	0.00459819	0.270351	0.0656411	0.0221902	0.00847535	0.00100474	0.0276491	0.226557	0.109078	0.257582
n	0.000212216	0.000421509	0.000289392	0.000244851	0.000288319	0.00044128	0.00155956	0.00246799	0.0247784	0.0751456	0.0325033	0.00593538	0.0426073	0.162073	0.613226	0.0378059
e	0.00011019	0.000648782	0.000268984	0.000289002	0.000692303	0.000310116	0.0017885	0.0481196	0.0855879	0.0395098	0.164253	0.00281236	0.0140726	0.315701	0.0581189	0.267717
t	2.04462e-05	5.55519e-05	4.30253e-05	4.95067e-05	7.7636e-05	9.86721e-05	0.000767129	0.0133159	0.0183383	0.0448422	0.0336879	0.00426412	0.145147	0.352025	0.182858	0.20441
s	0.000153212	0.000766861	0.000506052	0.000557488	0.000636544	0.000255256	0.000723131	0.00293	0.0095206	0.00826687	0.0289299	0.000522119	0.0101457	0.386732	0.0593166	0.490038
ù	7.03796e-05	0.000106551	7.2623e-05	8.37614e-05	0.000307032	0.00113804	0.00786845	0.0948565	0.037081	0.0278413	0.0355117	0.0125681	0.0121748	0.0266382	0.176863	0.566819
n	8.28186e-05	0.00118863	0.000418137	0.00126556	0.000446329	7.60033e-05	0.0016749	0.00388026	0.00635607	0.017654	0.0033256	0.00241943	0.0428262	0.275165	0.585451	0.0577696
n	0.000745684	0.00944934	0.00434651	0.00546729	0.00274293	0.000900403	0.00687036	0.00352437	0.0532252	0.0828287	0.0414418	0.00555864	0.0189021	0.45571	0.296439	0.0118478
i	0.000105849	0.000643629	0.000208663	0.000354165	0.000556381	0.000126945	0.000479164	0.095021	0.00641077	0.000475877	0.00393351	6.74699e-05	0.000277698	0.246847	0.141669	0.502822
t	2.96774e-05	4.53767e-05	3.66075e-05	3.75957e-05	5.9731e-05	8.57006e-05	0.00041593	0.0021603	0.00308109	0.0112299	0.00621054	0.0022353	0.0215962	0.102457	0.706284	0.144035
i	4.93786e-05	0.000198026	0.000110032	0.00011533	0.000192241	6.8839e-05	0.000149504	0.00198173	0.00300148	0.00327589	0.00773269	0.000146356	0.00500123	0.342751	0.106204	0.529022
e	1.63588e-05	5.99294e-05	4.14659e-05	4.70784e-05	7.66125e-05	6.00028e-05	0.000344902	0.00406329	0.00368122	0.0150438	0.00938381	0.00207099	0.0462459	0.277159	0.262691	0.379015
n	0.000105013	0.000972444	0.000399715	0.000424953	0.00077704	0.000168025	0.00056681	0.00256329	0.0030484	0.00653647	0.00781827	0.00131536	0.0112024	0.202063	0.470038	0.292001
ì	0.000319103	0.00133181	0.000549144	0.000546271	0.00142164	0.000458541	0.00143711	0.00925521	0.0192008	0.0183594	0.0692452	0.00387779	0.00917513	0.428331	0.253777	0.182715
p	7.20149e-05	0.00210261	0.000547782	0.00161143	0.000526912	3.86835e-05	0.000741231	0.028879	0.00388466	0.0024952	0.000906434	0.00019908	0.00792752	0.344264	0.267219	0.338584
l	0.000146918	0.00235129	0.000852538	0.00107424	0.00102178	0.000223012	0.00171562	0.00418468	0.015503	0.0299605	0.0154405	0.00269714	0.0111772	0.403583	0.491166	0.0189024
o	9.42915e-05	0.000394302	0.000138146	0.000189017	0.000392133	0.000114843	0.000409886	0.0389533	0.00520419	0.00165487	0.00469955	0.00023093	0.000834477	0.163551	0.366048	0.417091
m	2.87977e-05	4.74996e-05	3.76798e-05	3.84414e-05	5.63752e-05	6.4771e-05	0.000254713	0.00118009	0.00153531	0.00709203	0.00331261	0.00123308	0.01409	0.0638557	0.705372	0.201801
è	0.000134357	0.00139048	0.000575861	0.000671434	0.000985608	0.000189181	0.000640629	0.00464682	0.00750684	0.00904024	0.0197542	0.000913727	0.00706294	0.511763	0.110985	0.32374
n	6.6508e-05	0.0015711	0.000440826	0.00137834	0.000391039	3.20665e-05	0.00058821	0.00774931	0.0018736	0.00248719	0.000484059	0.000218569	0.0111567	0.215202	0.472325	0.284035
o	0.000204116	0.00281224	0.00130328	0.00180146	0.00102048	0.000244626	0.00150785	0.00153845	0.00957571	0.0196874	0.0110803	0.00133004	0.0116997	0.524185	0.389709	0.0223004
</S>	1.52763e-05	3.50592e-05	2.242e-05	2.31156e-05	4.02465e-05	2.48981e-05	6.8626e-05	0.000705787	0.000401478	0.00188037	0.000899307	0.000235971	0.00541604	0.0412259	0.603551	0.345455
