 	quando	Giovanni	venne	a	casa	la	sera	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
j	1.86946e-06	5.29773e-05	3.33843e-06	3.72347e-05	8.68824e-05	0.00141517	0.000637214	0.000533032	0.44487	0.0133907	0.246504	0.0836562	0.0986683	0.0599376	0.00922705	0.0271844	0.0137937
à	0.000287985	0.00020367	0.000330945	0.000266405	0.000167943	0.000511505	0.000404832	0.000306131	0.132004	0.0509603	0.362405	0.0246896	0.257417	0.0342749	0.103143	0.0130648	0.0195617
i	0.000223335	6.60154e-06	0.000428289	0.000274439	0.000260172	0.00080687	0.34322	0.133409	0.0059544	0.459006	0.0156271	0.0209925	0.00462276	0.000257049	0.000580752	9.19169e-06	0.0143209
ì	4.12781e-05	6.60277e-05	5.35109e-05	4.16832e-05	2.45977e-05	0.000103803	3.04296e-05	5.76668e-05	0.0354326	0.0343599	0.574428	0.0309166	0.259185	0.0216321	0.0189063	0.0185349	0.00618539
c	0.000110453	1.56204e-05	0.000180798	0.000175698	8.62891e-05	0.000199506	0.00416868	0.00624921	0.0213866	0.422931	0.288675	0.143415	0.0921381	0.0128501	0.00227798	0.00455806	0.000582111
h	0.00240903	9.13974e-05	0.00145227	0.000746542	0.000418135	0.00044101	0.0105379	0.00561675	0.0322806	0.493248	0.221223	0.0742455	0.130391	0.0109673	0.00835859	0.00324519	0.00432692
e	0.000345429	6.99245e-05	0.000236253	0.000369529	0.000494163	0.00227156	0.0932789	0.0290922	0.0429591	0.305964	0.352284	0.0834713	0.0553938	0.00696287	0.00402377	0.00169684	0.0210864
p	3.0769e-05	5.84373e-05	4.50979e-05	4.55671e-05	3.08626e-05	9.28546e-05	1.92158e-05	3.8698e-05	0.0193305	0.0148639	0.454971	0.0275865	0.301975	0.0467319	0.0633887	0.058849	0.0119418
o	0.000211589	0.00011489	0.000227968	0.000202281	0.000153543	0.000374043	0.000829682	0.000421801	0.0788655	0.0422716	0.308179	0.0332682	0.260788	0.0607741	0.154414	0.0137688	0.0451346
l	3.01779e-06	2.18157e-05	2.35927e-06	1.34861e-05	2.10439e-05	8.54929e-05	0.000151422	4.33452e-05	0.053085	0.00308118	0.163287	0.0872177	0.166833	0.323405	0.132371	0.0253348	0.0450436
e	0.000226523	0.000115721	0.000401964	0.000390578	0.000273997	0.000342451	0.000902792	0.000512635	0.0251521	0.0250046	0.207624	0.0318543	0.240207	0.104005	0.26695	0.0167883	0.0792483
m	4.15834e-06	3.15414e-05	2.88985e-06	1.47497e-05	2.27691e-05	8.45744e-05	0.000108451	2.74013e-05	0.0353808	0.00185517	0.128137	0.0499592	0.140527	0.36036	0.161691	0.041976	0.079817
ì	0.000635962	0.000133561	0.000491944	0.000305494	0.000184425	0.000283932	0.00112082	0.000362164	0.0273634	0.0266369	0.213281	0.0235735	0.275863	0.0722923	0.213977	0.0457247	0.0977697
s	0.0012343	3.28261e-05	0.00197669	0.0011453	0.000726902	0.000287433	0.105611	0.0331245	0.00284525	0.384734	0.1374	0.153828	0.0759969	0.00925214	0.0165289	0.000585573	0.0746912
o	0.000512208	6.51895e-05	0.000509312	0.000249943	0.000114303	0.000161878	0.000450606	0.00020385	0.00796487	0.0490129	0.346984	0.0168585	0.361754	0.0632997	0.0366865	0.10604	0.00913286
n	2.75592e-06	4.51903e-05	3.90664e-06	2.82461e-05	4.12795e-05	0.000139365	3.37431e-05	2.66726e-05	0.0151678	0.00147199	0.25306	0.0358681	0.139301	0.223935	0.0404595	0.276804	0.0136117
t	0.000114093	5.03385e-05	0.000206147	0.000176685	0.000112246	0.000126862	0.000246279	0.000151862	0.00462982	0.00797334	0.134606	0.0125648	0.214095	0.124984	0.402891	0.037072	0.06
a	2.86485e-05	0.000181467	1.76079e-05	7.8984e-05	9.2392e-05	0.000432019	0.000694386	7.80985e-05	0.149087	0.00133866	0.0942708	0.0120911	0.0950575	0.130869	0.122869	0.257371	0.135442
ò	2.3196e-06	2.71581e-05	3.16253e-06	1.95331e-05	2.47167e-05	5.50686e-05	3.1974e-05	1.26256e-05	0.00800772	0.000368005	0.0955268	0.0213516	0.122671	0.267622	0.279779	0.0977491	0.106747
l	0.00074521	8.57095e-05	0.00114408	0.000946941	0.000434824	0.000233944	0.00318405	0.00228843	0.00218296	0.0601761	0.233483	0.0519856	0.194917	0.14031	0.0556137	0.229905	0.0223638
i	0.00162331	0.000139956	0.00142718	0.00079452	0.000400881	0.00035035	0.00155266	0.00115532	0.00886805	0.133726	0.441222	0.0426422	0.281945	0.0366318	0.0267534	0.0169087	0.0038574
t	4.11705e-06	4.9895e-05	3.68224e-06	2.30625e-05	3.36028e-05	8.99641e-05	3.1888e-05	1.44489e-05	0.00754418	0.00036091	0.0809837	0.0157154	0.0810643	0.26015	0.112977	0.347476	0.0934776
i	0.000225182	0.000131346	0.000279593	0.000270014	0.000218291	0.000235044	0.000515903	0.00028942	0.00271735	0.0035104	0.0518828	0.00668069	0.0707759	0.0746327	0.469156	0.048702	0.269778
n	3.18195e-06	2.534e-05	3.03518e-06	1.71e-05	2.22997e-05	4.3073e-05	3.07279e-05	8.50266e-06	0.00263109	0.000136494	0.0357669	0.00835835	0.0592501	0.261724	0.306835	0.144498	0.180646
a	0.000181068	9.33352e-05	0.000268846	0.000232891	0.000154936	0.000178794	0.000304833	0.000126708	0.00229422	0.00187776	0.0487544	0.00416456	0.0895089	0.0874998	0.542436	0.0846329	0.13729
d	6.41212e-06	4.65454e-05	4.51278e-06	2.20211e-05	2.90361e-05	6.05523e-05	4.56922e-05	9.85687e-06	0.0028396	0.000104777	0.0249614	0.00520394	0.0411828	0.209924	0.276384	0.190503	0.248672
d	0.000169142	7.36819e-05	0.000176929	0.000140663	9.68494e-05	0.000130045	0.000265452	8.78987e-05	0.00304602	0.00183303	0.0595947	0.0052711	0.111235	0.0774313	0.367964	0.231298	0.141187
o	7.28549e-05	0.00013989	3.30931e-05	0.000110382	0.000132349	0.000332589	0.00121008	0.00012845	0.0238225	0.000656586	0.0352412	0.0115782	0.0531332	0.0429585	0.110195	0.423196	0.297058
m	2.46267e-05	9.46574e-05	5.72492e-05	0.000127302	0.000120465	0.000163639	9.86411e-05	5.44412e-05	0.00221236	0.000186981	0.0206141	0.00422663	0.0365456	0.0829154	0.187105	0.213796	0.451657
à	0.00384071	0.000597774	0.00142302	0.000716375	0.000369643	0.000435337	0.000799584	0.000236271	0.00427045	0.00315313	0.0600546	0.00417103	0.0834282	0.0248321	0.17489	0.548484	0.0882973
</S>	0.00691666	0.000147884	0.00609198	0.00262885	0.00165241	0.000550086	0.111492	0.0187683	0.000801036	0.0658587	0.0967509	0.0371766	0.0845627	0.0236044	0.076183	0.00814906	0.458666
