 	qui	ancora	stanno	con	la	luce	accesa	e	stanno	svegli	</S>
n	0.000503701	0.0367242	0.531254	0.233112	0.0739072	0.111384	0.0105375	0.000250182	0.00027176	0.00194742	0.000109318
m	4.12609e-05	0.00153901	0.194599	0.471953	0.2334	0.0167074	0.0299764	0.00914242	0.00395673	0.0289164	0.0097685
o	8.07388e-05	0.00289693	0.120328	0.19716	0.203001	0.0280274	0.0565411	0.0535221	0.011109	0.035221	0.292113
l	3.07394e-05	0.00217846	0.046535	0.338874	0.405019	0.0665907	0.0675307	0.0178915	0.00495311	0.0479947	0.00240215
ì	4.94494e-05	0.0027204	0.0785174	0.300757	0.334632	0.121054	0.0946089	0.0172983	0.00795823	0.0256052	0.0167993
m	1.15907e-05	0.00192659	0.0365013	0.792457	0.129683	0.00515482	0.0063118	0.00260438	0.000652205	0.0105252	0.0141715
o	0.000757466	0.00586783	0.079405	0.263422	0.445982	0.120614	0.0597522	0.00312746	0.001633	0.0173393	0.00209909
a	2.11233e-05	0.000426557	0.00469504	0.027612	0.198406	0.575493	0.157798	0.0135362	0.0037499	0.0179564	0.000305999
n	1.16331e-05	0.000134515	0.000527636	0.00288645	0.116784	0.595898	0.258826	0.0109047	0.00341111	0.00982485	0.00079102
a	6.94139e-05	0.00022767	0.00171466	0.00862007	0.214146	0.44334	0.20533	0.0580743	0.0100572	0.0506517	0.00776943
m	4.32314e-06	8.59644e-05	0.000392827	0.002899	0.0567992	0.381343	0.468774	0.0581389	0.00578125	0.0220312	0.00375042
m	7.35416e-05	0.00049697	0.00180618	0.00673093	0.136595	0.41537	0.319284	0.0424118	0.0148357	0.0444315	0.0179649
è	3.58428e-05	0.000233765	0.00196014	0.00904183	0.079275	0.196161	0.154487	0.0667842	0.0105738	0.00889468	0.472553
n	0.00150111	0.00704429	0.00918445	0.0308091	0.0333469	0.0716482	0.359162	0.0906678	0.0267664	0.348112	0.0217574
o	0.000269951	0.00254693	0.0081103	0.0126771	0.0428855	0.353651	0.391139	0.0851368	0.0822351	0.0184191	0.00292966
c	2.212e-05	7.89259e-05	0.000154356	0.000538744	0.00539317	0.218969	0.469571	0.188189	0.0679195	0.0486332	0.00053127
e	0.000236199	0.00136773	0.00315525	0.0042845	0.0113428	0.0595124	0.294021	0.391376	0.143556	0.0582217	0.0329273
e	1.21685e-05	0.000107415	0.000136234	0.000373025	0.00172725	0.0787862	0.41707	0.374034	0.0613659	0.0396583	0.0267292
s	3.3646e-05	0.000254141	0.000427694	0.00109045	0.00152365	0.0142825	0.148284	0.409179	0.216366	0.190913	0.0176466
t	0.000109752	0.000221188	0.000686807	0.00210057	0.00803787	0.061766	0.180234	0.468955	0.125149	0.0560746	0.0966651
è	0.000109328	0.000471542	0.00112767	0.00504864	0.0153428	0.0787712	0.0675448	0.0831127	0.0364562	0.0104825	0.701533
o	0.000117723	0.000878488	0.00174779	0.00648819	0.00261189	0.00504895	0.0678377	0.337623	0.279274	0.154195	0.144177
n	0.000306424	0.00118761	0.00123072	0.00123927	0.000951691	0.017831	0.0614709	0.086464	0.727387	0.0965434	0.00538757
e	5.50658e-05	0.000147286	0.000472445	0.00136612	0.0026569	0.0113523	0.0566375	0.385167	0.169617	0.0568015	0.315727
a	1.39556e-05	0.000111131	0.000122169	0.000235575	0.000293684	0.00463941	0.0320653	0.216636	0.594161	0.060197	0.0915248
s	5.50305e-05	0.000460111	0.000744455	0.00189639	0.00103422	0.00127877	0.00986958	0.0914777	0.428582	0.310132	0.154469
s	0.000138018	0.00024171	0.000637654	0.00151728	0.00217218	0.00541855	0.0207	0.204291	0.368271	0.121457	0.275155
ù	6.29434e-05	0.000256351	0.000394053	0.00125964	0.00206356	0.0135467	0.0261344	0.0284138	0.0289839	0.00427828	0.894606
n	0.00015194	0.00131714	0.00190912	0.00561179	0.00120301	0.000642455	0.00730197	0.051685	0.278509	0.499854	0.151815
n	0.000359105	0.00338531	0.00654556	0.00801076	0.00309169	0.00258944	0.0159078	0.0541504	0.628203	0.263534	0.0142237
i	6.40448e-05	1.15779e-05	0.000362604	0.00138331	0.00320664	0.00205532	0.00654047	0.0881687	0.189317	0.00346478	0.705426
t	0.000164351	0.00036161	0.000403598	0.000692001	0.000710285	0.00431302	0.013604	0.050287	0.383465	0.150858	0.395141
i	2.66141e-05	6.80858e-05	0.00015202	0.000274335	0.000262107	0.000247625	0.000898737	0.0179902	0.139549	0.0531673	0.787364
</S>	2.21895e-05	0.000164731	0.000190024	0.000389555	0.000255362	0.000845163	0.00428008	0.0314484	0.291238	0.0828909	0.588276
