 	l	anno	che	viene	mia	sorella	sta	per	sta	per	studiare	medicina	</S>
a8	3.893081e-15	7.1835324e-16	1.8883467e-15	1.8671239e-14	1.9329924e-10	5.55729e-07	6.7248825e-06	1.0491039e-05	2.2893564e-05	2.6073136e-05	0.003052496	0.06408686	0.9327939
a31	3.9185404e-15	4.074311e-15	6.3458294e-15	1.0510708e-14	1.0730539e-09	4.663268e-07	1.5637504e-05	4.7604564e-05	6.635588e-05	7.727116e-05	0.0050068633	0.31736907	0.6774167
a29	3.5932586e-15	4.7837223e-15	9.18222e-15	2.766579e-15	1.2487552e-09	7.1614954e-07	3.1622345e-05	6.694029e-05	5.963902e-05	4.7143356e-05	0.0028792117	0.32245135	0.6744634
a31	3.2383198e-14	9.78825e-15	1.7510322e-14	1.9667783e-15	2.9382852e-09	2.9006337e-06	4.6198926e-05	0.00018061101	0.00048277256	0.0017783481	0.018273234	0.43805873	0.5411772
a28	1.943877e-15	2.990407e-15	6.199607e-15	5.098741e-16	3.7850148e-10	4.3636297e-07	2.4712912e-05	4.5060337e-05	3.1312677e-05	3.5990903e-05	0.0018499712	0.23198739	0.76602507
a24	1.7419796e-13	4.953565e-14	8.5721286e-14	1.4615805e-15	1.1736737e-08	1.0909353e-05	3.0114104e-05	8.131848e-05	0.00019122341	0.0017058818	0.009726322	0.35512155	0.6331327
a46	7.234842e-15	1.4965407e-15	3.5441313e-15	2.559138e-15	3.6961356e-10	1.032573e-06	1.1309907e-05	1.56031e-05	3.120009e-05	3.304774e-05	0.0041172886	0.08774987	0.9080407
a31	2.3548232e-15	3.0256025e-15	3.5650994e-15	1.089162e-15	3.923819e-10	2.2525906e-07	1.1705248e-05	3.233005e-05	3.932809e-05	6.8013265e-05	0.0054269843	0.37508202	0.6193394
a33	2.356072e-15	3.552338e-15	4.4620256e-15	2.3956122e-16	2.2294137e-10	2.5326847e-07	1.4152468e-05	2.9306004e-05	2.5143774e-05	4.2404656e-05	0.0030267911	0.29568732	0.70117456
a17	3.0960406e-14	3.19968e-14	9.316631e-14	2.1052875e-15	1.0482746e-09	1.4829465e-06	5.0963015e-05	0.00014518829	0.00017479545	0.0007910907	0.01887907	0.38033152	0.5996259
</S>	5.207368e-14	1.2766878e-14	3.2578988e-14	8.319803e-16	3.840554e-09	3.87504e-06	2.6700089e-05	0.00010698762	0.00027804467	0.0018599556	0.0089542065	0.29512653	0.6936436
