 	se	nella	nella	pasta	voleva	sale	l	avevo	messo	</S>
a10	3.158311e-13	2.8885193e-11	9.630217e-09	1.8381318e-08	3.5873723e-05	0.00016206938	0.0041254465	0.0006266634	0.2370214	0.75802857
a1	2.0200343e-12	1.804732e-10	7.8802735e-08	1.0724093e-07	3.845375e-05	6.459252e-05	0.0029647357	0.0027080476	0.56565577	0.42856818
a41	2.7132266e-14	9.901891e-12	7.7475515e-10	8.305211e-09	6.0254304e-05	2.6481055e-05	0.00020118894	0.00014478884	0.2955286	0.7040387
a31	3.787507e-14	6.070241e-12	6.691016e-10	2.0196005e-09	1.4907815e-05	8.10989e-05	0.0014285268	0.00023499082	0.31607953	0.682161
a8	1.41051315e-14	5.714181e-12	4.57582e-10	5.5214326e-09	2.492667e-05	2.7723507e-05	0.0005053952	0.00033711395	0.26105532	0.7380495
a31	2.2461123e-14	1.25372395e-11	1.1620724e-09	1.1900347e-08	3.455822e-05	0.00013295919	0.002191579	0.0006132889	0.23391183	0.76311576
a37	2.0011028e-14	1.8908038e-11	2.0498758e-09	4.883731e-08	3.9873525e-05	4.551381e-05	0.0008230565	0.0004277405	0.15384531	0.8448185
a8	4.501655e-14	6.6168495e-13	2.708209e-10	9.974318e-10	9.3055505e-06	1.092819e-06	0.00017858685	2.4600215e-05	0.14850637	0.85128003
a39	5.255727e-15	1.2169355e-12	1.9268925e-10	1.7072307e-09	1.2323984e-05	1.8654486e-05	0.00040523114	0.00021021071	0.20664404	0.79270947
a31	2.6395703e-14	5.4981925e-13	3.7374379e-10	1.6366609e-09	1.07383485e-05	1.404546e-06	0.00014414689	3.1043175e-05	0.19657801	0.8032347
a39	3.0750333e-15	5.1256986e-13	1.5052327e-10	1.8622959e-09	9.716064e-06	6.0114708e-06	0.00010129973	5.5097084e-05	0.13752575	0.8623021
a35	7.225875e-14	2.6646597e-12	1.3164801e-09	3.6289745e-09	6.6908146e-06	1.4889704e-05	0.00084220874	0.00016681444	0.22640404	0.7725654
a31	5.4316403e-15	1.2124849e-12	3.4260542e-10	3.215524e-09	1.3654867e-05	3.3258897e-05	0.000668083	0.00022316781	0.19051863	0.80854326
a41	1.1466079e-14	7.950382e-12	1.566514e-09	3.673547e-08	2.2844157e-05	2.7036805e-05	0.0006783276	0.0003960742	0.14862065	0.85025495
a13	3.7154206e-14	4.494566e-12	1.424511e-09	6.0729506e-09	9.086309e-06	9.103027e-05	0.0023813886	0.00034937944	0.24590673	0.7512624
a35	2.884196e-14	1.165095e-12	6.925072e-10	2.5694407e-09	7.585915e-06	1.731507e-05	0.00070841535	0.00012850905	0.22719093	0.77194726
a31	6.143564e-15	1.3073987e-12	4.1055548e-10	4.0801704e-09	1.5676365e-05	3.647222e-05	0.00070771883	0.00019439953	0.18663272	0.81241304
a20	1.7775586e-14	1.3444764e-11	2.8102678e-09	7.2956965e-08	3.1228763e-05	3.618443e-05	0.0010787905	0.00062835164	0.17218634	0.826039
</S>	2.1149637e-13	5.707552e-12	3.4222103e-09	9.236673e-09	5.873873e-06	1.9386396e-05	0.0011280132	0.00017952765	0.14473687	0.8539303
