 	mia	sorella	quest'	anno	che	viene	vuole	diventare	dottoressa	</S>
t	0.010106966203	0.0114401032128	0.0128452130249	0.00353399011332	0.0266377703606	0.00806343185607	0.1192684853	0.202049668491	0.595364024449	0.0106903616474
è	0.012363844301	0.0128692564043	0.0156859123416	0.00333715913777	0.0267481397535	0.00710965398536	0.0883683011	0.21493898283	0.590346214816	0.0282325198825
s	0.004930865567	0.0072876570531	0.0085426193672	0.00195871623259	0.0105820564845	0.00413742372845	0.0450556353667	0.159075894277	0.729426881605	0.0290022329108
s	0.0111446404223	0.025953108936	0.0404381377091	0.0106491594975	0.00728546509483	0.00837099244282	0.0719144307889	0.193960544759	0.616710197202	0.0135733105869
i	0.0137134886741	0.034943310312	0.055953483403	0.0158254131658	0.00595835403161	0.00994333701427	0.0688444530963	0.223244551586	0.412630099067	0.158943498529
m	0.00813120475803	0.0145488373807	0.0236780917477	0.00762341190527	0.00357972554387	0.00396704599809	0.0262492235321	0.112425378862	0.583718099689	0.216078951843
e	0.00634754408601	0.0081038727369	0.0163989663626	0.00514010681842	0.00254456484796	0.00207136182603	0.0120379514774	0.0589925832873	0.733988936563	0.154374079614
s	0.00585817819534	0.00604289377897	0.0141288747875	0.00438609538614	0.00210924431599	0.00146772741868	0.00541553315913	0.0390575390958	0.786145685521	0.135388237538
s	0.00574780339845	0.00331442319299	0.0059604904625	0.00178967220871	0.001989502672	0.000723419022893	0.00299454948638	0.0281660303653	0.880950845174	0.068363273846
è	0.00402472826615	0.00509305779766	0.00867207735417	0.0023552327029	0.00193512595733	0.000558489880964	0.00138754350213	0.0191181205884	0.812751648391	0.144103984949
r	0.00268796332205	0.00468907413255	0.00868874823139	0.00236918394097	0.00155415891911	0.000591573026988	0.00127557244071	0.0086857399628	0.808838849464	0.16061917825
a	0.00245223674068	0.00707156457752	0.0125248641905	0.00533527335366	0.00241347650637	0.00103083887566	0.00131761929357	0.00557521512093	0.692576756488	0.26970220935
</S>	0.00324878567034	0.0116460407888	0.0205619450953	0.00942802567683	0.00341422525319	0.00148150378783	0.000977726366785	0.00592885431046	0.484834888244	0.458478054675
