 	se	si	era	vestito	il	mio	fratello	l'	avessi	portato	con	me	</S>
t	0.00231395027899	0.00675100777777	0.00370919988117	0.0103375913922	0.0852120494597	0.543721331013	0.14643146342	0.0936695158613	0.0596441696416	0.042080871806	0.00412163964896	0.000124316756024	0.00188289393399
r	0.00246316497633	0.0102779154593	0.00532270302706	0.0107690891307	0.0941478178199	0.402964547004	0.289858997807	0.106508767954	0.0251890605472	0.046134676602	0.00394191578299	0.000152894695341	0.00226843864466
e	0.000945612229777	0.00528378212977	0.00528362830235	0.0081553238769	0.0549641143066	0.266808705668	0.363199475936	0.224246699318	0.0423057368491	0.023587458534	0.00400443332766	9.9120288447e-05	0.00111590078155
f	0.000887994530926	0.00356819891992	0.00188851984745	0.0053585792923	0.0265650241355	0.171845578556	0.389686858645	0.248150626439	0.055260472283	0.0891950265113	0.00611514994255	0.000182262206149	0.00129573069385
f	0.000995898443642	0.00336760970664	0.00113272610248	0.0140472452641	0.0287862337118	0.172132902852	0.391172362882	0.22540883548	0.0301596120943	0.125701300504	0.00578108414752	0.000236188398716	0.00107803317795
ò	0.000510083311214	0.00160844882888	0.000838644010827	0.0154460530547	0.0219031794506	0.140473864284	0.326060724294	0.335373388493	0.0761266573648	0.071136549168	0.00929682104917	0.000219270339572	0.00100633267265
m	0.000350155200405	0.000826526936293	0.000355680632276	0.0063839029849	0.0116646240302	0.0882226280947	0.239648574765	0.322737089498	0.0984641171216	0.219776717056	0.0102517955831	0.000397777169857	0.000920419774217
m	0.00631918250013	0.00475417734543	0.00166485266276	0.00692574399497	0.0118499856767	0.0922465793649	0.146987099922	0.317322753166	0.0612748427072	0.345153362352	0.00467014559437	0.000508710289952	0.000322571994072
u	0.00823098612004	0.00610757454848	0.00217373655425	0.00676085393166	0.00825027829223	0.071532450455	0.0878559883073	0.461941904389	0.0996753632357	0.225832684117	0.0153822616981	0.000501485039984	0.00575440781736
o	0.00303953379335	0.00243303757283	0.00086835471475	0.00276882609555	0.00325536274408	0.028719071185	0.0581593281024	0.399648544796	0.338698341079	0.122906403372	0.0295281082327	0.00124116468999	0.00873391800579
n	0.00246685526445	0.00255515764761	0.00042048306825	0.00619115788352	0.00462931949469	0.0143060957617	0.0585423747008	0.216334514932	0.369902275026	0.288749589791	0.0264407984109	0.00364245959666	0.00581894673526
ì	0.00211352840815	0.00252046479587	0.000251596016083	0.00735277297117	0.00505287292823	0.0086219335539	0.0550847521336	0.143396229977	0.392199583009	0.35428884993	0.019918095137	0.00521140086555	0.00398793660175
c	0.000979091122717	0.00124416874529	0.000160528852028	0.00321948043372	0.00656252007274	0.010161925818	0.0234026299445	0.101846680659	0.402558314336	0.408170779977	0.0179103037123	0.0202967760885	0.00348680562392
h	0.00223958924091	0.00271796698176	0.00317524300401	0.00309049881124	0.0102542143576	0.0145739204393	0.0167071096482	0.0788285038863	0.154035467445	0.673893969992	0.0135830836374	0.0238822147628	0.00301820984897
a	0.00258026682364	0.00325887432725	0.00436953050134	0.00273410937041	0.0071890296192	0.0100677372464	0.0126988221161	0.0637474982954	0.133568178482	0.543712766664	0.178043594946	0.0137038266543	0.0243257378573
p	0.00148397508455	0.00198439744242	0.00173465594378	0.00349727289014	0.00469917457307	0.00570260758213	0.0154447336054	0.0387841280985	0.127616563327	0.470911655555	0.237237573315	0.0566492145514	0.0342540206191
à	0.00106010539152	0.00131245983747	0.00068810892126	0.00348885090671	0.00350110287436	0.00373354989404	0.0150025960685	0.0248902573662	0.273530228276	0.462109901852	0.114096022772	0.0800119555171	0.016574863873
r	0.000476647517173	0.000714461869157	0.00030141014042	0.0014689151389	0.00148571538479	0.00173018864135	0.00763858322283	0.0178257571221	0.320129322092	0.472160993951	0.0776933882573	0.090410245839	0.007964374971
o	0.000404975995724	0.00100338848972	0.000522343783473	0.00119622053963	0.00156616790493	0.00189554015712	0.00559648630761	0.0109371970407	0.123877390031	0.43800129365	0.245469040086	0.113743868613	0.055786066337
n	0.000697493531908	0.00126343089657	0.000613180877824	0.00142941447988	0.00196599563498	0.00224704688571	0.00824116400254	0.00793012101357	0.0570434715103	0.32177943355	0.299171974029	0.223272112871	0.074345105279
t	0.000830258000636	0.00143087556552	0.00170554347594	0.00140093765996	0.00372879271166	0.0021050631619	0.0136880136675	0.0127798833379	0.0219956891368	0.49481851785	0.17648961201	0.241288947624	0.0277378148597
a	0.000779709173545	0.00171627155517	0.00239099725865	0.00147140271999	0.00458916503722	0.00294227782063	0.0113161628892	0.0125058902793	0.0131773221789	0.396131163617	0.21323284067	0.202905399208	0.13684136822
m	0.00129816040785	0.00186835098506	0.00119650030622	0.00114188265	0.00283594011241	0.00228508572688	0.0068258424964	0.0053383011931	0.00937828435963	0.265387612206	0.259322890223	0.243447709736	0.19967340074
e	0.00137804623595	0.00178778112835	0.000753365635407	0.000952020026667	0.00206688923747	0.00170799082896	0.00506882396547	0.00286202086437	0.00888463375321	0.222741119402	0.229304336741	0.366565373245	0.15592757158
m	0.00175232081198	0.00178733440945	0.000608173785136	0.000853656565556	0.00154994257916	0.00150039100632	0.00355766892182	0.00160754748812	0.00851565826774	0.105035561801	0.229919492247	0.476506904415	0.16680533386
e	0.00182509862399	0.00156400644648	0.000421286821712	0.000534002778519	0.00101210267972	0.00085491286544	0.00266430437394	0.000901985222707	0.00450086363925	0.0620798979337	0.195788820416	0.573105091472	0.154747607953
a	0.00532332839466	0.00168810335883	0.000716372107237	0.000409686196173	0.000832703789907	0.000762065305147	0.00134274838465	0.000445885275902	0.00406161587975	0.0224994748112	0.0766580181387	0.744374173824	0.140885809318
</S>	0.00953617219733	0.00232595677942	0.000980526403618	0.000257829453087	0.000772959409954	0.000591394777574	0.000788815482325	0.000263390850451	0.00378661313987	0.0127549446556	0.0459773015694	0.788081386912	0.133882704659
