 	guardate	che	il	ladro	che	il	ladro	è	entrato	da	qui	che	ci	sono	i	segni	</S>
o	0.0422402786668	0.0646284768509	0.392596146534	0.369474919891	0.0886325305531	0.027424245005	0.0130923481043	0.000467230944305	0.000929425504039	0.00015747115981	0.00014024745439	3.66746501635e-05	2.89278809255e-05	1.54245432047e-05	3.05990393781e-05	6.32661430236e-06	9.87057072887e-05
l	0.0218262139556	0.056026344617	0.257544195511	0.419152663297	0.158040456851	0.0566305406683	0.0254026880348	0.000640194834768	0.00380533729135	0.00023447907327	0.000294062264797	6.43758553878e-05	5.83563669752e-05	2.88795380682e-05	4.5594058126e-05	8.02145356745e-06	0.000197597543096
à	0.0150066702265	0.052742259439	0.173858225504	0.370097801099	0.24542149895	0.0991664502228	0.0337361413449	0.00266672473159	0.00523243473045	0.000798072097757	0.000531435208266	0.000171408815129	0.000111901378992	5.68395126894e-05	0.000130562138375	1.04197631892e-05	0.000261175541032
d	0.0231022079835	0.032284499713	0.0817184878347	0.350355750366	0.24295042165	0.148065453408	0.110244615782	0.00371215911053	0.00309629754348	0.00139202533259	0.00153071156942	0.00047960222171	0.000496089742997	0.000246763480896	0.000151431176125	7.3613583964e-06	0.000166155927011
r	0.0296432674945	0.0534649519043	0.0807106982782	0.231019846789	0.25222181255	0.205895917803	0.136616504261	0.00262589497018	0.00312630651449	0.00124031096086	0.00181577893981	0.00052932101057	0.000613880577666	0.000303372833632	8.08426887083e-05	3.7468698988e-06	8.75754676703e-05
o	0.0137609398642	0.0463417205948	0.0661604276394	0.102908539463	0.381885794183	0.303515615934	0.064963912087	0.0107032227234	0.0034566591715	0.00301779540362	0.00168065766327	0.000564392573523	0.000402134249222	0.000195117817877	0.000226643459569	1.26863927329e-05	0.000203713641223
k	0.00536904935407	0.0225199374916	0.0252140794265	0.0389541386877	0.386268018061	0.402348608645	0.088811559029	0.0134495640411	0.00868668405717	0.00402299780121	0.00249473288776	0.000711440357841	0.000411328683074	0.000187164782626	0.000272400668523	1.66129692443e-05	0.000261599497074
e	0.00257681178302	0.0146159441772	0.0115704247255	0.0183219399959	0.310731252687	0.466951029548	0.123999359676	0.0250630978137	0.0128317496857	0.00747143636707	0.00325891919592	0.00112800475261	0.000506934534358	0.000229158317542	0.000503477354841	1.56754280814e-05	0.000224748689025
o	0.00091501806134	0.0051888604824	0.00425008259183	0.0142579920986	0.198706068896	0.389071039849	0.287693539892	0.0356356402712	0.0243879865619	0.0133304564557	0.00735755396531	0.00416970185087	0.00244836944479	0.00128901661918	0.0109271624849	3.71222580271e-05	0.000334405523008
l	0.000795729289113	0.00497997090413	0.00257035326394	0.0112109295329	0.102914144299	0.338396916616	0.386576419964	0.0230474854237	0.0819712955206	0.0126204003186	0.0098695574551	0.00528301118362	0.00330096404826	0.00173696573973	0.0142503920283	4.33568823424e-05	0.000432116351003
à	0.000735925703038	0.00484987201804	0.00198603400465	0.0049417424443	0.0674676470997	0.339647322205	0.399628823321	0.0369165211412	0.0968929218402	0.0208969202729	0.00907483128503	0.00507832949454	0.00239152111609	0.00126619477991	0.0077803098761	4.54948051141e-05	0.000399613470334
d	0.00131410507435	0.00446383638935	0.00190281761822	0.0034319383481	0.0319607933666	0.280699874068	0.529166251107	0.0402799625137	0.0499882619467	0.0234783914243	0.0163431574283	0.00569274769818	0.0038649533387	0.0016148969933	0.0054098671887	4.37238217047e-05	0.000344450896778
r	0.00209743792478	0.00772253612978	0.00650530853941	0.00414820464937	0.0337846271222	0.323684614689	0.435562927036	0.0372682829712	0.0828233286489	0.0300961451414	0.0220187378094	0.00568552609939	0.00443441284623	0.00162247686443	0.00226089585957	2.36841955682e-05	0.000260885091259
o	0.00132069992493	0.00626594404326	0.00704994827314	0.00365798464979	0.0334178774741	0.265769798896	0.212322547012	0.151023057657	0.11953633955	0.126311943047	0.0375898919365	0.0189546788998	0.00656487901541	0.00273729118814	0.00583316151986	0.000192745410189	0.00145123874609
e	0.00051262927831	0.00260898296442	0.00260510619771	0.00298342034993	0.0137635451247	0.112551017965	0.174003683671	0.187677677219	0.14045440985	0.166830877682	0.0603462839788	0.0399275396333	0.0190638656718	0.00946261149605	0.0641753211733	0.000448994843396	0.0025840484487
m	0.000332175559437	0.00142502012814	0.0010139775759	0.00243345502998	0.00678415624157	0.0527531549883	0.16938167789	0.0900921764063	0.35109348995	0.104599699227	0.0632859739929	0.0401573848778	0.0229622392239	0.0117155382987	0.0798439457578	0.000378363174465	0.00174754206623
b	0.000307859276479	0.00131788493271	0.0006765302453	0.00100266342333	0.0108717284139	0.0402301529961	0.0883854022967	0.0545865931354	0.543311263317	0.105114526409	0.072427577331	0.0311286449593	0.0153401677413	0.00671065636623	0.0276744723859	0.000164672194822	0.00074916614541
ì	0.00024529529216	0.00184475017757	0.00105422433843	0.00179899337444	0.0107144152713	0.0272604899987	0.0423892244322	0.0716390093785	0.448590787772	0.19023454547	0.10526905911	0.0492965759864	0.0196267182471	0.00698931958874	0.0169751478953	0.00143013416494	0.00464129845514
k	0.000629884587387	0.00192309182586	0.00101333243948	0.00199287755815	0.0063188625571	0.0197709569996	0.0465110054774	0.0662018781262	0.262160375924	0.209037131823	0.21201587637	0.0784136206621	0.053265637749	0.0183850525296	0.0133707374384	0.00207959495498	0.00691007695171
e	0.000781511112462	0.00204496974195	0.00102812233983	0.00186352108605	0.00483043171903	0.0163168097665	0.0444085154925	0.0406870927087	0.132657257975	0.238199880608	0.229579877123	0.130144713554	0.0803667559163	0.0287138135099	0.0389944152861	0.00189195895166	0.00749037745057
a	0.000532471287487	0.00245199361398	0.00119515042661	0.00371612176202	0.00211282657634	0.00606794191217	0.0196353714975	0.0280544871029	0.0828642299917	0.237934062203	0.132006842708	0.158764794518	0.0937269269721	0.0394890688366	0.180077848429	0.00283459265055	0.00853529548352
p	0.000951971929162	0.00214075630466	0.00078924984887	0.00325736630401	0.00532203032878	0.00355523242739	0.0108166899325	0.012961739701	0.0904795913306	0.126526837068	0.268627492903	0.127585944839	0.104129313991	0.0393068266122	0.193721540643	0.00326481481685	0.00656260309451
ò	0.000930466599721	0.00142520420155	0.000561882342957	0.00351036328467	0.00647895817626	0.00279998896913	0.0051487730775	0.00695405263367	0.0752005181102	0.0873795600227	0.326730324301	0.143370981613	0.152495427997	0.0516430618707	0.126509158048	0.00380405960562	0.00505718439817
t	0.00043155361324	0.000848104817183	0.000400435112986	0.00358315242522	0.00245766069209	0.00130744734971	0.0026269157725	0.00460377767789	0.0694574383701	0.0809219100076	0.2401257481	0.180432333871	0.210822515999	0.0927173459569	0.103457023216	0.00298978122521	0.00281680757272
t	0.00573742016108	0.0241409341891	0.026949524603	0.0168611423387	0.00441855479736	0.00863916121657	0.00372984050417	0.00314030282596	0.11784943079	0.0556642403359	0.2846626527	0.139000879957	0.187378745333	0.0841933336523	0.0351385560387	0.0013319960184	0.00116330064424
u	0.00750890131036	0.0325434735964	0.0362975057343	0.0223416678462	0.00550458969912	0.0111199476722	0.00412064213472	0.00256900660865	0.103524461763	0.034710048112	0.220497238567	0.129637745319	0.183915625111	0.0738404828841	0.0870309731129	0.0186429692595	0.0261947559947
k	0.00303146809345	0.0120457186655	0.0126985691281	0.00854464470673	0.00338859693304	0.0042540644474	0.00174466699824	0.00429933296955	0.0432420327543	0.0365726660373	0.217952467189	0.160751311773	0.22654988837	0.0938842722947	0.105120454104	0.0284197202532	0.0375001249982
a	0.00155331125115	0.00521792665517	0.00483631282603	0.00597854476024	0.00269446151101	0.00200137054913	0.00114499611941	0.00425193828985	0.0246201565848	0.0299022933458	0.212099212396	0.143735417258	0.25437071279	0.113343262098	0.137813024435	0.0293007025844	0.0271363763327
è	0.000828950770383	0.00356988858506	0.00272583004201	0.00933955275341	0.00163273816367	0.00103105488971	0.00148872407314	0.00198971962995	0.0176082158616	0.0170509507819	0.0881021274653	0.113518955753	0.247060997597	0.126105754033	0.251876301478	0.0789994555281	0.0370707954442
c	0.00117729825679	0.00302481049502	0.00195247684734	0.00776890615114	0.00196263738122	0.00214504409324	0.00214823742438	0.00172920144332	0.0150710532872	0.0128680372606	0.139122009155	0.0916898019177	0.273819659199	0.129013181344	0.188809173759	0.082506681276	0.0451917884814
h	0.00582622155226	0.0250888219317	0.0323472607824	0.088303047617	0.00440037939374	0.00963083523108	0.00536903780813	0.00313745414777	0.0216427417624	0.0133630247535	0.176037923052	0.0729209339726	0.2827985864	0.129416797115	0.066800897853	0.0309880338587	0.0319279945271
i	0.00677470666742	0.0323778839106	0.0425767137608	0.116382876206	0.00446753129791	0.0105865275904	0.00568983176938	0.00312902198259	0.0210829450541	0.0103265443512	0.0875093425173	0.0478990579909	0.203925504133	0.127735132372	0.116956755951	0.0917038319529	0.0708757515424
t	0.00346726550581	0.0129315207035	0.0149459366869	0.0405292612353	0.00250829423264	0.0038225265368	0.00219643862979	0.0043279050942	0.0089522104847	0.0155958915504	0.0626891290058	0.064840873997	0.214673343378	0.183797660791	0.14228207765	0.130715796318	0.0917238165141
a	0.00240641829194	0.00658471990117	0.00581300142897	0.0160183120451	0.00199107301088	0.00161653277227	0.00108549734993	0.00449438159807	0.00531969636157	0.0168377820168	0.0542060480019	0.0667103256657	0.212876913126	0.198744353597	0.131054378217	0.178459814439	0.0957807581714
s	0.00208265328731	0.00426889176706	0.00277412227632	0.00782930805837	0.00167146725363	0.000835734137423	0.000703628679977	0.00426207156602	0.00347582012052	0.0132434885056	0.0330735776673	0.0490278648886	0.181299953042	0.192674001199	0.142479479406	0.24771059148	0.11258738939
i	0.0019971792291	0.00355928775569	0.00184000195877	0.00666481292946	0.00160284413454	0.000592724239141	0.000675405989992	0.00410169805534	0.00315519817351	0.0118008917885	0.0257324872224	0.0406671992962	0.163024555681	0.1865093804	0.129327739802	0.30010986716	0.118638736463
m	0.0017827158097	0.00303370401856	0.00147266365292	0.00626023489649	0.00145599394485	0.000484717589714	0.000654078185664	0.00303860518511	0.00231003371117	0.0083903025495	0.0143974287408	0.0303171250987	0.13142920656	0.1631563368	0.121742946601	0.362285509053	0.147788395488
à	0.0016505623599	0.00259720203952	0.00116920295097	0.00406317475216	0.00113014894828	0.000351664426571	0.000436936274221	0.0026424366217	0.00175598845706	0.00718052764983	0.0101934864803	0.0261757276996	0.11215035752	0.144884902267	0.0919322455337	0.428552489684	0.163132955163
d	0.00110027357663	0.00227622251317	0.00139116585032	0.00374449541739	0.00105230963609	0.000484946175524	0.000454728658074	0.00379884350057	0.00149482068569	0.00433007834994	0.0118459583934	0.0194969318999	0.162742514507	0.210049917422	0.0592915334446	0.349305100561	0.167140145054
i	0.00098259908221	0.00229339777106	0.00157222288344	0.00350003463913	0.0024646916987	0.000893743625175	0.000696790362691	0.00434521516686	0.00104728529523	0.00337392759998	0.0123812559311	0.0161037260666	0.167547599169	0.218799567141	0.0533289327482	0.269499550854	0.241169448351
a	0.00116630588407	0.00327662685702	0.00228096652781	0.00774991407971	0.00300924496623	0.000888217391725	0.000854859820897	0.00177858331762	0.00085246309841	0.00138185730333	0.00485290249037	0.00642495425553	0.067947101723	0.100085081714	0.121537400916	0.358464740285	0.317448796117
</S>	0.00160451614203	0.00428446792851	0.0028424024139	0.0110809800399	0.00193548608312	0.000548363470862	0.000700491360448	0.00095027280181	0.000683097399205	0.000757676081665	0.00264927881518	0.00374411382777	0.0429373723615	0.069370747857	0.167771270458	0.377275835143	0.310863648058
