 	se	si	era	vestito	la	figlia	l'	avessi	portata	alla	chiesa	</S>
a	0.00165407738718	0.00279452465891	0.00302072142879	0.00453047192833	0.00646780160391	0.0145685230243	0.0229729012572	0.0176030523679	0.262511282466	0.369591559478	0.181476995068	0.112808082032
s	0.00429776606239	0.00517048621964	0.00148429924293	0.00281232774278	0.0042783892013	0.0074651326081	0.0119436483857	0.0134562037893	0.146212900155	0.343832309826	0.290553008356	0.168493514011
t	0.0049866244108	0.00562048493988	0.00131335958098	0.00230788271426	0.00436748080043	0.0055375032027	0.0100948555286	0.00707242372977	0.114946557385	0.484926393275	0.270198296119	0.0886281246703
i	0.00230223672693	0.00294799351329	0.00167704949366	0.00183402753809	0.00416929926681	0.00434541866757	0.00635830410953	0.00602944270992	0.0500950614617	0.414823186758	0.302425705373	0.202992261557
n	0.00568474177564	0.0062180391711	0.00173894403122	0.00321986284603	0.0088326723556	0.00989225415586	0.0115896860698	0.00575569586997	0.0393979401539	0.170158747919	0.358187268458	0.379324127186
a	0.00849890325855	0.00815662439037	0.00281557094374	0.00391313654868	0.0106478156185	0.0121742175853	0.0141534660899	0.00924976892332	0.0382086535513	0.076699184973	0.503206406153	0.312276229062
g	0.00783642541952	0.00811972846346	0.00403707434791	0.00362748368289	0.0156847050395	0.0133154550618	0.0171748507633	0.0101267971744	0.0299015000171	0.0382853633243	0.602789418718	0.249101203021
l	0.00551215796317	0.00699519432115	0.0037847526493	0.00389533422763	0.0184286177798	0.0141967838873	0.0203630902544	0.00503843625813	0.025568486739	0.0485002721081	0.609801739573	0.23791514434
i	0.00446648214439	0.00424953160705	0.00383679621643	0.00282419594254	0.00953660389327	0.00773938206243	0.0107042920515	0.00500889251938	0.011433186813	0.0434073957027	0.646464613191	0.250328581447
s	0.00486259758146	0.00426317686902	0.00328806373881	0.00169233336085	0.00562478466442	0.00426348108748	0.0051648672505	0.00419576535646	0.00758900910433	0.0327673719009	0.658050171064	0.268238340482
ì	0.00303077859382	0.00354593852301	0.00225608864627	0.00118507290028	0.00402744045481	0.00275714326249	0.00305616491683	0.00279363230215	0.00586594826811	0.0292949303003	0.645257513688	0.296929353494
a	0.0115120597313	0.00598660207434	0.00285209094876	0.000864989723427	0.0036375275516	0.00199259455416	0.00134667587228	0.00296546170072	0.00305604358937	0.0118725192001	0.542999121229	0.410914321165
</S>	0.0207103658657	0.00912958503717	0.00344434247438	0.000638875596714	0.0040152437758	0.00154814537708	0.00080942243614	0.00287652910036	0.00273536369468	0.00746759875005	0.483587100614	0.463037440582
