 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
p	0.00170218599829	0.000881492315527	0.000862640535897	0.00159116857918	0.00374936098262	0.00966763877953	0.0490640181613	0.0798207259717	0.0697444520827	0.166499364888	0.596156640992	0.020260310787
l	0.0061236051661	0.0168565931218	0.0236827618653	0.0282321497597	0.00285656206087	0.0422145679265	0.0361463247204	0.0392016546572	0.0261565537609	0.149701574963	0.619942876997	0.00888478806233
è	0.00725849210537	0.0224875116739	0.0318319874551	0.0368517128532	0.00368079515362	0.0514849883088	0.0280682977068	0.0284031612191	0.020633593087	0.175750194988	0.514923078999	0.0786261888208
o	0.00785075608512	0.0118213780246	0.013146919485	0.0137459359511	0.00605491518454	0.0180496468629	0.0121421078023	0.0199489337397	0.026741671029	0.198257034996	0.487723933	0.18451674294
s	0.0213461350284	0.00998748917487	0.007008722395	0.0061382646837	0.00632358482818	0.00789478788097	0.0124896063674	0.0218298299132	0.0206152580097	0.296080208332	0.436594391	0.153691693313
a	0.0209767602428	0.00593592862496	0.00398534503167	0.0033620362279	0.00528182650939	0.00476128376032	0.0125161244558	0.0200077233377	0.0127070136699	0.283537192111	0.508157203667	0.118771546771
p	0.00917007948093	0.00285694404165	0.00236896183722	0.00198945897597	0.0042887697098	0.00259446558677	0.00908254248527	0.00907778401257	0.0073815955233	0.115791632704	0.729556434556	0.105841318257
o	0.00528828309364	0.00226365334722	0.00338300183907	0.00363503852532	0.0059614199766	0.00206998209559	0.00814047942842	0.00506762900419	0.00445303480777	0.0521409032347	0.849680111519	0.057916485419
r	0.00271676466455	0.00199798668241	0.00379670312302	0.00419708622177	0.00682283575887	0.0015438707152	0.00613861540947	0.00455995646806	0.00442768166926	0.0513335790782	0.84295720384	0.069507738473
ì	0.00224982388818	0.00223610322747	0.00365851831767	0.00310221962059	0.00925270535296	0.0010167904884	0.00497298470316	0.00403938415602	0.00372294342309	0.0467453401927	0.75147330128	0.167529856158
t	0.00163602912273	0.00205748281382	0.00347470100022	0.00260935797853	0.00968343589099	0.000633606909467	0.00222214308772	0.00231097508534	0.00253435737436	0.0347941488976	0.773217267093	0.164826451233
o	0.00145106686758	0.00223964984261	0.00357983489441	0.00221467826451	0.00957953407033	0.000671575949822	0.00154555441591	0.00192645899511	0.00263244789145	0.0305655088659	0.644598879031	0.298994782924
</S>	0.00192662813379	0.0034292489213	0.00541106844721	0.00310721063226	0.0142853885352	0.000902758474911	0.00173997135796	0.00173159589755	0.00363375494572	0.018621248283	0.430088924516	0.515122191462
