 	mia	sorella	non	è	venuta	mai	qui	come	io	</S>
è	0.224427581608	0.0419559163836	0.169654634975	0.174632110663	0.301455465462	0.0594024251956	0.0226282517399	0.00122967014877	0.000427473486599	0.00418646194054
e	0.0755047271093	0.0169237778279	0.101146088325	0.184362845888	0.512324788487	0.0753977357319	0.0292850759133	0.00224701094959	0.000834095495533	0.00197387455351
r	0.0662849919031	0.012818181776	0.063729912775	0.178211790963	0.546587146162	0.0417352409106	0.0793395199711	0.00449228454986	0.00186935453184	0.00493160855117
t	0.069423613301	0.0130923142587	0.117242244258	0.223157996988	0.397247645387	0.0413758673035	0.124169433324	0.00440288317662	0.00421890727728	0.00566911464039
o	0.030020478967	0.0074525474529	0.114373016753	0.137578178663	0.320017101796	0.272961737768	0.104611756441	0.00579267405221	0.00418953676909	0.0030029287368
m	0.0163179938557	0.00289936281763	0.049321735251	0.0649722948877	0.212438687265	0.349114630923	0.286855880814	0.0114053023507	0.00278266753303	0.0038913946456
è	0.0117573359586	0.00220451707254	0.0276849007503	0.0369759962959	0.160831991088	0.365526421974	0.374753473605	0.0139469934502	0.00228320699768	0.00403511698187
n	0.0050585134262	0.00195841898085	0.0156963635834	0.0176817996853	0.124569290363	0.358961229491	0.462824701202	0.0096148754934	0.00142170938589	0.00221305127396
a	0.00284754418873	0.000955956123617	0.0087410289278	0.00734223014843	0.078720335121	0.411329218664	0.465656934401	0.0199477125078	0.00175247296196	0.00270654250465
m	0.0463174553429	0.00135991844787	0.0280461887093	0.00771190271614	0.0377332730403	0.437321882888	0.395896562134	0.0304291841693	0.00479579898732	0.0103878317349
à	0.0607937362943	0.00208562914929	0.0350341315698	0.00774562237205	0.0206552898468	0.398120570963	0.418135140711	0.0368770377231	0.00540336748244	0.0151494869116
i	0.0208701539114	0.00303813431643	0.0131316437233	0.00463530832402	0.0173398631156	0.492707290321	0.28840798357	0.117624076574	0.0161851069808	0.0260604613039
e	0.0086697122038	0.00905709643881	0.00507391445777	0.00279811719467	0.0179753273719	0.331676270107	0.275022567857	0.196792462191	0.12148064366	0.0314539011013
t	0.00813677250127	0.0096066045296	0.00410073550259	0.00364347288489	0.0114275054573	0.160979952236	0.408960279286	0.22433130073	0.14493850412	0.0238748630338
t	0.00743005930042	0.00396541045987	0.0100204051675	0.013350013095	0.00477085135243	0.0648863772787	0.560996159762	0.26096295691	0.05594840394	0.0176693650113
ù	0.00386314336681	0.00611510105329	0.0104314593225	0.0150042570983	0.00294692141748	0.0626519287596	0.414856279921	0.408272265637	0.0373957926467	0.0384628753371
k	0.00285663178894	0.0062812050611	0.00593253247417	0.00673362703277	0.00258895243916	0.0536021444199	0.47350208664	0.359470661212	0.0443998958822	0.0446322719124
ù	0.00190500965631	0.00287131139703	0.00437609189139	0.00384154371092	0.00219633081305	0.0224208229733	0.470528659547	0.394352569737	0.0654915086274	0.0320161601041
n	0.00278690524544	0.00178374717568	0.0042314944638	0.00324104357031	0.00211017190435	0.0118081558011	0.452065517182	0.407404003412	0.0863459512091	0.028223027168
d	0.0101215430818	0.0228949924352	0.0065901903546	0.00684481775677	0.0129231798014	0.00655581667703	0.597797339061	0.173212387971	0.147689915403	0.0153697945227
u	0.0107585998139	0.0312023211451	0.0056354428182	0.00714497338559	0.0159690428338	0.00565546365901	0.357376778254	0.37004064599	0.150789561801	0.0454271325076
m	0.020452587058	0.0126439608484	0.0028590016394	0.0044478845952	0.0057977202546	0.00353808248634	0.164421881318	0.597249338663	0.0807136139337	0.107875925836
è	0.0237555111527	0.00679023874947	0.00173669354647	0.00339780623173	0.0022259841282	0.00240254936211	0.0998884931727	0.618927919554	0.0847818379779	0.156092931945
n	0.0134352298509	0.00705669758316	0.00286621044882	0.00378943721058	0.00312570534273	0.00335006288737	0.0626610421242	0.455171125185	0.271664589326	0.176879850648
a	0.0103014814503	0.00783990519439	0.00582015408294	0.00547495983686	0.00521605728091	0.00392333816246	0.0505510435747	0.305467750395	0.339300736442	0.266104563549
</S>	0.00600663297515	0.0075497670972	0.00715163204147	0.00539829941843	0.00557256389046	0.00341627038123	0.0264856635874	0.345529435198	0.241123078221	0.351766651774
