 	il	medico	mi	ha	detto	che	non	devo	mangiare	dolci	perché	mi	fanno	male	a	me	mi	piacciono	e	li	mangio	</S>
g	0.00846783483702	0.00284628233841	0.00815342103098	0.00381595096234	0.0195873367913	0.0305653842501	0.072470298255	0.16746494026	0.236477824823	0.192228064901	0.0830492990368	0.0070861097814	0.0232983315303	0.0899775553205	0.0018063450667	0.0020401167569	0.00141899569167	0.0224677953292	0.0188431511092	0.00608660374642	0.000498921193621	0.00134948171746
l	0.0104145092457	0.00415781527947	0.0111746546103	0.00489458602078	0.0234888965971	0.02689005975	0.0346730884183	0.13464363542	0.386428548274	0.172735714967	0.0630186673456	0.0028525175788	0.0191737937534	0.0842031494402	0.0014907905589	0.00172165019563	0.000482824094223	0.0075854697564	0.00674151549307	0.00230344950214	0.000197323530207	0.000727379826987
i	0.0041295053019	0.00346980495982	0.00449194663677	0.00249137317359	0.011058662399	0.0169169925833	0.0229128694728	0.11440307714	0.407980512758	0.205834694989	0.0459301017819	0.0469708563263	0.0133589948278	0.0389328678134	0.0025204916563	0.00162430607521	0.00537050996074	0.0200574815821	0.016477046321	0.012650410054	0.000550677252402	0.0018668471835
c	0.0044590586873	0.00330209581994	0.00530153837892	0.00219185692453	0.025548474333	0.0223992441944	0.0168674004909	0.09907478838	0.257226310919	0.220546304996	0.0881826072606	0.0613673445954	0.0210399912759	0.0951670296045	0.00373423558543	0.0023471282584	0.00700071598258	0.024232465054	0.019861506507	0.016228184918	0.000674192817467	0.0032475421945
è	0.00452675136577	0.00289970911331	0.00537064343797	0.00180530232818	0.030074855411	0.0235318398815	0.0145557458303	0.0813067987933	0.237201636973	0.269127001665	0.103381237087	0.0331596433518	0.023382803092	0.119187671535	0.00354883259514	0.0022467243528	0.00409663425653	0.018606827878	0.011384687569	0.00744380053933	0.000923925205822	0.00223697593817
a	0.00222114279192	0.00164721214444	0.00184492647532	0.00083512529606	0.010160103917	0.00818508595383	0.0115879590768	0.0608644845978	0.175691655324	0.309956437222	0.125552320362	0.0282500727839	0.0354571110307	0.128975185512	0.00449050433171	0.00391324025093	0.00481606735218	0.0435980932927	0.0283198801897	0.0102670588464	0.00205087720194	0.00131548745272
j	0.00273198359731	0.00434779444815	0.00102217384277	0.00060411043202	0.00689367345233	0.00531853566128	0.00444187091227	0.0276383001993	0.102189171441	0.281407099074	0.260551370121	0.014517917128	0.0389259576769	0.154204043171	0.00357274305724	0.00417876315031	0.00330199890006	0.0415888674409	0.0300937938632	0.0097508866588	0.00176214431065	0.000956802490907
a	0.00226467301244	0.00516869771605	0.000912162114257	0.00066501527734	0.00603192449744	0.00473432875376	0.00251762712409	0.0153073730664	0.0736447568137	0.225897209691	0.263041753374	0.170400606243	0.0219465728923	0.0994285463903	0.00663971096575	0.00374415188344	0.0166476417494	0.024467968157	0.0277282384211	0.0241659579296	0.00130128504688	0.00334380643697
m	0.00173621268415	0.00334923737202	0.000654100938086	0.000567811709113	0.00300840634581	0.00266853408459	0.0019066737747	0.00953377602213	0.0314135036046	0.142838726564	0.271632167791	0.236926635414	0.0190047219641	0.146850562797	0.00960966155525	0.00663544562781	0.0211805300598	0.0190632951857	0.030594086307	0.0341122206432	0.00130702266563	0.00540664067899
u	0.00157642045138	0.00278244952401	0.000579951479362	0.000433455466371	0.00203876478194	0.0019487602282	0.00132419169157	0.00544675950738	0.0147446893682	0.0985331388547	0.29555571593	0.235047055138	0.0226101493214	0.176269597599	0.0126647330851	0.0088968855426	0.0246034838299	0.0202827255286	0.0306745299357	0.0363420288811	0.00180551077188	0.005838940093
k	0.00115799047379	0.00186033074134	0.000461344253121	0.000391512355457	0.00181003276065	0.0022771614094	0.00108089333052	0.00336887836913	0.00724198762273	0.0656992382849	0.27161864531	0.224828550046	0.0245431604405	0.249243942533	0.0150032988617	0.0122782631809	0.0257057462533	0.0204955640262	0.0283236940786	0.034751720627	0.00190235192396	0.005955679031
à	0.000984154781263	0.00125554442711	0.000326587424374	0.000287850205152	0.00154053735022	0.0021398334198	0.000905946310173	0.00197676302304	0.00394598584091	0.0503323114283	0.267642875103	0.152652861682	0.0500604901468	0.315965387511	0.0182108981206	0.0150412373936	0.0220984493944	0.0381965828587	0.0241754161262	0.0242717725423	0.00389937964132	0.00408917781033
n	0.000667620783754	0.000761950779037	0.000761657954791	0.000286499335051	0.00155651171341	0.0018799217566	0.00142831297006	0.00227789597435	0.00672621274697	0.0759614871428	0.327630485034	0.124668641761	0.0636645387156	0.238040912504	0.0179284642735	0.0135712704645	0.0208985323248	0.0447140355529	0.0300846603754	0.0185279228141	0.00559228374711	0.00237020850344
n	0.00259285826125	0.00382178144968	0.000979092451597	0.00609364951168	0.00411521240447	0.00361651161887	0.00344140132335	0.00371256409145	0.014567172749	0.109620319048	0.523204978345	0.045494294187	0.0376706975719	0.169902200835	0.00810788547783	0.00832320764817	0.00708222590493	0.0159391036843	0.0201215772585	0.0074302541047	0.0030950264157	0.00106799128948
o	0.00297867886708	0.00505810788323	0.000764873583866	0.00814150211723	0.00437608260149	0.00359589223962	0.00339237427112	0.00325699572048	0.012494882893	0.0802476197493	0.413712072782	0.154687430462	0.017662280524	0.0956675852783	0.0195056053126	0.0100904970427	0.046687096905	0.0154054737948	0.0349942762195	0.0528784345682	0.00302272210523	0.0113795011182
n	0.00142343203569	0.00221221259441	0.000715997094622	0.00303166608574	0.0031242080005	0.00270723584654	0.00169137588704	0.00157960193016	0.005215035941	0.0312560659831	0.290871834261	0.189421754487	0.0239773248413	0.183248763426	0.0290520001042	0.0243594393476	0.0598485058817	0.0156679814983	0.0426133505732	0.0692932536227	0.00327680153508	0.0154121138394
e	0.000943508268563	0.00145941653147	0.000775189164874	0.00132714436191	0.00283904280017	0.00247805181551	0.00119122209568	0.00101954410005	0.00281270411367	0.015024472261	0.254524059087	0.127729115829	0.0461891709471	0.239722034475	0.0377035760347	0.0325639237825	0.0592041655406	0.0471871220661	0.0473095753577	0.0614348466409	0.00626572134503	0.0102963389131
d	0.000890101612854	0.00123774694382	0.000712258904958	0.000808801820637	0.00290224573339	0.00218925180517	0.000953458665227	0.000769918490017	0.00180697557122	0.00738587735367	0.218773620696	0.107450301943	0.0523544603157	0.261782424825	0.0453889096782	0.0532583362608	0.0590047483889	0.0577477234887	0.0479181397192	0.0588263616803	0.00739509218168	0.010443189571
à	0.000817688677618	0.000823398614607	0.000417534981653	0.000532946993546	0.0025796229278	0.00169443043506	0.000777007615076	0.000592472400006	0.00141436624041	0.00481164928456	0.204158825232	0.0559378106477	0.111463033439	0.341841821608	0.0355681965594	0.0597113027536	0.0270917493383	0.0681752906296	0.0355006551731	0.0276567113601	0.0110071077939	0.00742634649033
n	0.000536357632539	0.000509089238202	0.000672803390551	0.000446259051182	0.0024427788926	0.00136648561169	0.000880703865025	0.000917041636669	0.00233515926347	0.00848935926152	0.290690626744	0.0396229027826	0.131053732813	0.284423273869	0.0249555045198	0.0392785192512	0.0165576292128	0.0722617464099	0.0412933747244	0.0183897944534	0.018405084598	0.00447176203011
n	0.00297810081085	0.00453502014607	0.00111411006352	0.0183667471504	0.0116189805309	0.0048135110039	0.00224723868834	0.00299333171222	0.00740474262116	0.0236377304205	0.523615042248	0.0173580011609	0.0604507629377	0.197306877956	0.0116980452733	0.0228298305504	0.00587890480427	0.0260449991366	0.0291911192415	0.0101331605511	0.013548845766	0.00223491052004
o	0.00368171082695	0.00623652188202	0.00129435078784	0.0244351329368	0.0137645908436	0.00604277166797	0.00234762600611	0.00310047641074	0.00736182860705	0.0223790287602	0.390234660916	0.033178761387	0.0275526079792	0.122325109319	0.0350391888578	0.0301349499835	0.0600653739014	0.0287444938455	0.0469965097472	0.087769189917	0.0138937484887	0.0334213826833
i	0.00195163576565	0.00307158782734	0.00108719430928	0.00866250828227	0.00553975494787	0.00304217928932	0.000957173942037	0.00112420191558	0.00255015765568	0.0075539018234	0.138520733139	0.0393875867957	0.115988549326	0.13496291644	0.0573528239526	0.0588153699945	0.0890465479671	0.0621817812818	0.0624876245824	0.129854855639	0.0231455004962	0.0527154292278
s	0.00198408972188	0.00271477257578	0.00065780394976	0.00325343387742	0.00313058654929	0.00156120316311	0.000409292387346	0.000463598310527	0.000916745905227	0.00281119119113	0.10769259038	0.0240094785986	0.147888019109	0.262449542147	0.0562478843175	0.0908501166648	0.0414043096557	0.0563133720939	0.0467983591941	0.0930898308797	0.0238948734987	0.0314589400759
e	0.00162361652063	0.00293930669193	0.000878166983253	0.00152926212581	0.00285176994976	0.0016890804877	0.000400495692449	0.000308909616842	0.000472316081742	0.00126174497038	0.0948398097933	0.0209760248662	0.088903985703	0.245753532049	0.0685962001058	0.103681955555	0.0403258885519	0.0886626323646	0.053188897398	0.0996481736266	0.0465602861662	0.0349079613586
m	0.00151648768688	0.00255010369731	0.00114183316108	0.000928217721937	0.00263308958325	0.00162541186257	0.000345906927483	0.000205552930614	0.000298683447247	0.000582502070127	0.0508235829311	0.0161584042887	0.0690907385677	0.216021782016	0.0846475600353	0.170794528518	0.040082032084	0.100580125788	0.0545263491327	0.0942632345422	0.0533944140554	0.0377894794529
è	0.00138870739896	0.0021658725991	0.00122782332036	0.000637861753979	0.00274280029442	0.00162802315419	0.000266243732494	0.000162314948538	0.000265732229082	0.000352578956709	0.0397211073104	0.0167937374296	0.0586233795226	0.204823922005	0.0955607200118	0.203933252839	0.0453050115947	0.0597679602627	0.0471904610442	0.0919981961807	0.0706561550185	0.054788161151
n	0.00149592193632	0.00147440004303	0.00274184000679	0.00151815188466	0.00381624359814	0.00220307591806	0.000786858157498	0.000966643042846	0.00163243288303	0.0036909817789	0.0650755687701	0.0141226438765	0.0808589331742	0.169165135335	0.0759704793373	0.20358837428	0.0466099530316	0.0481414667542	0.0510292273481	0.0696830817269	0.0982553250062	0.057173238717
a	0.00164915849877	0.00147445539101	0.0056331893356	0.00213966576155	0.00548763066605	0.00450405457269	0.0016170902525	0.00144128469428	0.00219382398101	0.00480844727297	0.06698241349	0.00889036269217	0.0643216573914	0.137405123778	0.0566864897791	0.183486353427	0.0371704701772	0.0570568355847	0.0625600897827	0.088780728909	0.0862134830021	0.119497151239
m	0.0283142337196	0.0227595191303	0.00612709511187	0.00508643822052	0.0257537328887	0.00758851052423	0.00140244060417	0.000814700898093	0.001103734257	0.00177632029766	0.0352574623967	0.00683877139739	0.0317407677971	0.106107733259	0.048359711593	0.124884823142	0.0339948529424	0.0580321498616	0.0617570355942	0.148781839636	0.0642505210007	0.17926757708
u	0.0371910941399	0.0296594989101	0.00495571970396	0.00584306824017	0.0318915144296	0.00729558850808	0.00086674042139	0.000442381486031	0.000680283945667	0.000742068445887	0.0255063417322	0.00596687429913	0.0299617582657	0.0996029170863	0.0485218348643	0.119168167714	0.0312200605308	0.0461960512872	0.0489373258647	0.145548029879	0.0829421890002	0.196860475693
p	0.0147313747466	0.0116596982367	0.00338339364132	0.00416508208006	0.0209681892765	0.00562457183603	0.00079638088713	0.000643760295344	0.00132825109856	0.00140311510196	0.0415240075107	0.00521209306638	0.0304788704219	0.0773680250288	0.0519698722881	0.271095655905	0.0300975056969	0.0425531410957	0.0336871049549	0.089885096093	0.0886277286667	0.172797100564
i	0.00732135391553	0.00549844291223	0.00177537425377	0.00379124596002	0.0164944690255	0.00417512381201	0.00087099157571	0.000678189328448	0.00152097844952	0.00165704344399	0.0466581174369	0.00323729665546	0.0537883098073	0.0798812340096	0.0414320804294	0.317178748635	0.013589468419	0.0970791743652	0.038470687985	0.0422537991643	0.134246678556	0.088401220188
a	0.00382161990518	0.00255628490408	0.00125015995126	0.00228841715334	0.0070212340085	0.00240296203734	0.000728400206903	0.000300620445649	0.000685364350507	0.000647362097997	0.017834929179	0.00239583495182	0.205370618602	0.10821377367	0.0308156408098	0.183290582878	0.00860658013967	0.126990503122	0.0421880826617	0.0269020747214	0.169059189519	0.0566297577293
c	0.00569364503506	0.00344849013469	0.00179806408375	0.00543505628445	0.0238512007362	0.00482901457911	0.000795832283968	0.00109536488805	0.0027017249675	0.00233100303933	0.048243781493	0.00141231615061	0.226366741867	0.13642675789	0.0289394209366	0.266603690959	0.00346807029656	0.061052076374	0.0238113815539	0.0135942482405	0.091939704173	0.0461623895764
è	0.00539082937835	0.00365354721823	0.00193410307125	0.00621247679482	0.0290872703787	0.00559760759304	0.000984311741323	0.00137846516602	0.00340077102583	0.00290134124644	0.057734615711	0.00129955968354	0.123439756289	0.0944225039633	0.0276954256455	0.280164923653	0.00194593901552	0.083836752458	0.0340668511846	0.0108838534135	0.170156159058	0.0538129285255
o	0.00240569289278	0.00155866147941	0.00110616773375	0.00265077169827	0.0108238833929	0.00241425479768	0.000523613722441	0.00048283450734	0.00119315292861	0.00100784932815	0.0203444002837	0.000729821629847	0.26454339543	0.0959140226544	0.0203035548818	0.164607002551	0.00187195420517	0.119624685819	0.0382798105615	0.0100814641378	0.196426575686	0.0431064651752
n	0.00413323703093	0.00173759929314	0.00489501327792	0.00684340396609	0.0207037575976	0.00732063879923	0.00175591126948	0.00356939498445	0.0044459304262	0.00709717578872	0.0785132732612	0.00245487974528	0.288182585143	0.137979407551	0.0194464769606	0.159609405517	0.00134343110172	0.073358971273	0.0270421890205	0.0128022937126	0.108550951229	0.0282141267251
e	0.00465380381031	0.00291844876438	0.00772663425931	0.0086371850887	0.0255008247325	0.0111028425997	0.00308339752316	0.00488717006148	0.00588395810873	0.00921998812291	0.0976523181537	0.00387526018176	0.118892003048	0.10292856685	0.0224594603202	0.135249857506	0.00680554053391	0.120395854758	0.0340226100068	0.0339227035709	0.153019527076	0.0871620762417
c	0.00558605773677	0.00516443885479	0.00720950608644	0.0125696921296	0.0440486071108	0.0137879701999	0.00253298707439	0.00307646588716	0.00513151500291	0.00534751600097	0.0525494141179	0.00251745519392	0.052313511016	0.0572052982833	0.0271385474401	0.238847714835	0.0084015439213	0.137608381586	0.0304439680023	0.0348379943903	0.144786292359	0.108895130747
e	0.00619978791226	0.00573972318493	0.00564801789548	0.0150787009099	0.0497759102369	0.0137585580666	0.0022994329248	0.00234573086239	0.00499793770097	0.00416077053366	0.038072982406	0.00148104721464	0.039978239672	0.0501186887611	0.0237576471467	0.276203904945	0.00392817115043	0.142294890529	0.0314628390008	0.0187409436634	0.187216257453	0.0767398089157
t	0.00389985920409	0.00463883346164	0.00304396919849	0.00734903526997	0.0217514586123	0.00701991148887	0.00167174884493	0.00096948150413	0.00220413245366	0.00164178793789	0.016742780502	0.00187313195488	0.0333296298907	0.0719646672537	0.0334173873822	0.264239444982	0.00268314983014	0.146144063843	0.0357107663336	0.0290939842211	0.227328215818	0.0832825563052
a	0.0033791786347	0.00604716882055	0.00254620353283	0.00525807802332	0.0162732785374	0.00751536729629	0.000896883251643	0.000465590468043	0.00149552787122	0.000710067615963	0.0103246523673	0.00208277738496	0.0215800729636	0.0710591230846	0.0387018414607	0.260169599994	0.00406148629005	0.113804198281	0.0253819441112	0.036710200407	0.218362355273	0.153174405435
t	0.00322937611157	0.00624579477352	0.00250840271094	0.00445353222444	0.0136337515125	0.00739934156543	0.000634491343881	0.000298497482681	0.00125054558374	0.000402269108654	0.00832116432243	0.00229724726165	0.0171468009879	0.0693039150282	0.0432936678202	0.268196584998	0.00462361249668	0.103097870427	0.0226125447037	0.040692505469	0.207123191758	0.173234923478
r	0.00248065980386	0.00422266215784	0.00190427720365	0.00564208445815	0.0250844648375	0.0148776713218	0.00120317270796	0.00253309073756	0.0211291419546	0.00884063862955	0.106282142441	0.00285170562055	0.0104600941626	0.0801608816761	0.0422051692734	0.281788410333	0.00195452054223	0.041668830609	0.0167328822012	0.034422938823	0.208068660586	0.0854859614927
ò	0.00163871656795	0.00365605801928	0.00226083726788	0.00647280941938	0.0294586839458	0.0192863725073	0.00166479128599	0.00336687076919	0.0280555438515	0.0116593040932	0.136670346814	0.00243494854018	0.00755077722087	0.042183247292	0.0250086747578	0.137725892111	0.00507561949074	0.0311651716697	0.0108106340337	0.0270388756077	0.274470443529	0.192345412498
o	0.00276233312265	0.00425714123976	0.00309080735596	0.00495709927313	0.0186680129819	0.0113692177358	0.000909127081997	0.00124718301973	0.00982924022717	0.00396746679773	0.048539145838	0.00158459783673	0.0842151207403	0.0339844044973	0.0220677952526	0.0969134993703	0.00799487116358	0.0581412492232	0.0117548490112	0.0297874472026	0.239465981176	0.304493437499
</S>	0.00390090031133	0.00459589111988	0.00305233107798	0.00562794193657	0.018212251491	0.0093535411179	0.000544653095999	0.000642002519865	0.00511869372858	0.00203104572387	0.027667619269	0.00100023970336	0.16051221537	0.0451134202487	0.0211030256263	0.100990927685	0.00688037708179	0.0767768696116	0.0121700250056	0.0261370951013	0.196794555588	0.271774428749
