 	quando	è	arrivato	Giovanni	Anna	stava	e	dormiva	</S>
g	0.00769870228714	0.00195807088583	0.00213384486876	0.00629605988347	0.194999802463	0.444876846646	0.232314467555	0.0758304038219	0.0338917778488
g	0.0138335310957	0.00230520586194	0.0114718909563	0.0319400827612	0.192954002821	0.518231085549	0.0836689078517	0.121485502607	0.0241097452163
h	0.0167725566986	0.00220986302065	0.0248672926521	0.0399301600204	0.185879059274	0.573751598516	0.0566780749506	0.080378469869	0.0195329022888
e	0.0141415175662	0.00226983304022	0.0222544985507	0.0147303738735	0.094868128758	0.517149052839	0.23407230165	0.0741410009563	0.0263732979796
c	0.0103039393887	0.00264203198007	0.0115850545836	0.0059475015245	0.051004785586	0.421836350946	0.272008232217	0.194672003652	0.0300001270932
è	0.00629155459623	0.00220866806002	0.0066500722612	0.00295391367483	0.0414873321953	0.485227850315	0.150053925739	0.284869764551	0.0202569451311
p	0.00286626817874	0.00138394786667	0.00408268182207	0.00158204094828	0.0260511407318	0.431047566772	0.107721076046	0.408176761517	0.0170885297104
l	0.0135359427729	0.0100643434689	0.0471306723424	0.00473616500609	0.0233809352439	0.361185752257	0.0622595428153	0.468056107172	0.00965053990347
o	0.023298744591	0.0140364529563	0.0653237977808	0.00581862544536	0.0199530908613	0.240191260752	0.157598697605	0.339752529057	0.134026820301
n	0.0166097635303	0.00626856161877	0.0258779674269	0.00213873591179	0.0076058965671	0.108137893584	0.168000571868	0.490405716352	0.1749549071
n	0.0134945061768	0.00525899203959	0.035968760309	0.00302989695726	0.0168469680224	0.154794084528	0.125294613289	0.584242348784	0.0610698259667
e	0.0197633720589	0.00642262087986	0.050863568103	0.00389288808575	0.0194098750875	0.148887508409	0.153456351096	0.387043526261	0.210260281922
</S>	0.0246823835294	0.00616941373993	0.0430829060515	0.00286141269288	0.0100600981637	0.0762555095545	0.144092110548	0.30402926313	0.388766890961
