 	Marìa	però	sta	ora	sta	seduta	nel	giardino	e	non	può	rispondere	al	telefono	non	può	parlare	al	telefono	</S>
s	0.00189409167911	0.257275711744	0.605591357376	0.0936649709261	0.0351708081161	0.00498906920856	0.000685146255758	0.000373656980548	0.00015688864412	1.80773723231e-05	8.51474934686e-05	1.76525289388e-05	1.76980182602e-05	9.02962057613e-06	2.50614466234e-06	1.56795252876e-05	1.02781229252e-05	5.74397412628e-06	1.79346812475e-06	1.46857441278e-05
t	0.00162925899304	0.268907697248	0.486133765792	0.208664213642	0.0314846796387	0.00227809298785	0.000280986045886	0.000391719740183	6.490410854e-05	8.21852036437e-06	9.16565484895e-05	1.22816167829e-05	9.89398674007e-06	6.59795439538e-06	1.44404495078e-06	1.59520057159e-05	1.00317568751e-05	2.23329254376e-06	1.30783355158e-06	5.07100932927e-06
è	0.00139747377768	0.220078279083	0.417181981931	0.311996284547	0.0381356171462	0.00874492444762	0.00181239948926	0.000268722460061	0.00018758599568	2.34691803781e-05	5.24991668298e-05	2.29606113976e-05	2.43962432334e-05	1.18101240018e-05	3.55044384693e-06	9.33338519197e-06	7.2434141917e-06	1.14655889029e-05	1.83837336053e-06	2.81679586298e-05
i	0.00162698363923	0.0826539776943	0.36076452731	0.466121774849	0.0653852343821	0.0161589134825	0.00329347179642	0.00199726412002	0.00128714221189	0.000136090863459	0.000163098418943	7.14084914659e-05	0.000126731941078	3.49315756673e-05	1.4136265949e-05	2.3431092064e-05	1.80122003972e-05	4.52517289676e-05	3.58235045351e-06	7.40116045433e-05
à	0.00184542151308	0.0341913182314	0.180816712437	0.685184191616	0.0731129734607	0.0158129844942	0.00286479446547	0.00295619180667	0.0020852264373	0.000235102114486	0.000296381369648	0.000114640990489	0.000205438763693	4.99779645558e-05	1.88393306497e-05	3.65740663547e-05	2.67725767991e-05	6.19354236559e-05	3.24425241784e-06	8.12666388478e-05
r	0.00113873853769	0.0135374957438	0.130928337479	0.532173353872	0.294857556487	0.0200682728314	0.00200550595516	0.00228401870222	0.00146264934577	0.000174324423829	0.000895733876549	9.59306444963e-05	0.000145666491898	3.91314828519e-05	1.16863657499e-05	6.26139127849e-05	3.27094172664e-05	3.8228557352e-05	2.30913757261e-06	4.57778794159e-05
t	0.0033461840459	0.00775557824793	0.114220215826	0.485853177957	0.367531615496	0.0165087020638	0.000929362318387	0.00186669078741	0.000665110997257	7.22568187097e-05	0.00100542980885	4.39858611654e-05	6.0366675546e-05	1.88582596273e-05	5.14480958663e-06	5.96437984616e-05	2.61834136555e-05	1.42543454007e-05	1.69854211754e-06	1.5597422722e-05
e	0.00391817139197	0.00570731198264	0.0738478324087	0.443680469319	0.301633155165	0.142787497808	0.0207480885395	0.0024110438158	0.00374700871442	0.00024617550467	0.00062813810295	0.000165960732388	0.000188607729429	6.69582665524e-05	1.27661396655e-05	4.41245353539e-05	2.91993997852e-05	4.82964059502e-05	3.16917996585e-06	8.61034663573e-05
n	0.00185710380732	0.00220541425421	0.0341319646029	0.173882214773	0.549915891722	0.198495925936	0.0280936871465	0.00414614100527	0.00490578267147	0.00032042558589	0.00105946868432	0.000256892297463	0.000259017203143	0.000104419050184	1.83400602218e-05	0.000101566318451	6.16609605951e-05	6.47893723167e-05	6.34262615528e-06	0.000113029148452
a	0.00130576170244	0.00108655364474	0.0201870276343	0.083231597591	0.572595810574	0.256081975312	0.0452534333488	0.00709226306842	0.00911806932382	0.000795837512963	0.00143493562811	0.000536132685821	0.000610636661048	0.000199772364728	3.05986447406e-05	0.000147738082817	9.87479701984e-05	9.03711744389e-05	6.73792861843e-06	9.59935691507e-05
s	0.000907321410813	0.00068647001158	0.0106035886448	0.044582655197	0.576792193525	0.290670378437	0.0521142007829	0.00724097052281	0.0110822537079	0.00103273970432	0.00196691077604	0.00068871916194	0.000792326797016	0.000245551631576	3.82764649135e-05	0.000195938097606	0.000125444576733	0.00011107419148	6.04254753948e-06	0.000116854309717
t	0.000987044913604	0.00105554673386	0.0101647195483	0.0201910679323	0.670511427842	0.253754492812	0.0255682025943	0.0076725505076	0.00620489140263	0.00049602057144	0.00208417905868	0.000368377330647	0.000384124733672	0.000133089654525	2.11124144712e-05	0.000173029569202	9.72561782443e-05	5.63320553933e-05	4.95999171316e-06	7.1518865239e-05
è	0.000926036384535	0.00159589531129	0.00691679546277	0.0102326679108	0.477122222614	0.414127190937	0.0541262035314	0.0114267430025	0.0172155013675	0.00130058999381	0.00223392381956	0.000831011953549	0.000899350235891	0.000313320462175	4.47469909904e-05	0.000153594333067	0.000117552185415	0.000175945833364	6.62854133772e-06	0.00023405727708
i	0.00326863047484	0.00135710847043	0.00282700094426	0.0137874243703	0.273010750871	0.442551123646	0.0889556445105	0.0762551306675	0.0609144237892	0.00912463133127	0.00953145593985	0.00443881331785	0.00725636477863	0.00200908716406	0.000543797006997	0.00111292200436	0.000909317768472	0.00125845567779	2.96370201126e-05	0.000858238379027
k	0.00431360762495	0.000860696404143	0.00206550999142	0.0134270816901	0.294362693624	0.399050291215	0.0691696555035	0.0988159622225	0.0654889312631	0.0109408275104	0.01836349398	0.00542409720595	0.00893623052621	0.00246917492135	0.000688612086999	0.00183976556812	0.00135041802282	0.00149958799593	4.01693607042e-05	0.000893199189676
a	0.00227615347498	0.000615433015381	0.00174776057047	0.00554876743003	0.259506806875	0.409548187072	0.140769932501	0.0783105760742	0.0573887770877	0.00819722857013	0.01671191866	0.00552711583532	0.00711369744207	0.00240535727378	0.000438984513666	0.00140180883937	0.00102453884094	0.00098103163531	2.97185932347e-05	0.000456264026559
m	0.00182569519166	0.00054229705846	0.00104052903016	0.00256971345334	0.179882197958	0.455064695691	0.172689894167	0.0758358786914	0.0580364223626	0.00764112429004	0.0243543868867	0.00619902767844	0.00692150564736	0.00258321269126	0.000375390991222	0.00190876346312	0.00128466384698	0.000850562095103	3.34210387449e-05	0.000360679008853
m	0.00196290606389	0.000715624106153	0.000976805810053	0.00101885331445	0.165453309319	0.582275541897	0.119386464722	0.0428755298971	0.0433847717875	0.00357723656335	0.0268268069622	0.00333090024281	0.00320744146245	0.00129230277042	0.000162987161074	0.00183886572104	0.00111185262899	0.000366778613368	2.7711636915e-05	0.000207337204951
è	0.00176178055463	0.00174937580205	0.000888730383351	0.00063548553815	0.0760969784397	0.554682550632	0.207171054907	0.038654720299	0.0811227615958	0.00529754922112	0.0168288606541	0.0047189841976	0.00421159590082	0.00200585003014	0.000206061871025	0.00093967807368	0.000690564289663	0.000825041169456	3.7264114305e-05	0.00147509453698
n	0.00324970878488	0.00180743883402	0.000948592407784	0.00259345332605	0.0706647248132	0.436358766877	0.210922100636	0.0950441600997	0.0990869625319	0.00657111390704	0.0511100755514	0.00574187356587	0.00565960930027	0.00268831807671	0.000241086763675	0.00231430615789	0.00175033546322	0.000989045306485	0.000339742474768	0.00191855866899
i	0.00347132823829	0.000904592314673	0.000860850679261	0.00310018213535	0.0654849070044	0.298587160959	0.211633532545	0.136948660033	0.158322162844	0.0160043378023	0.0647650495171	0.0119420258553	0.0131664451001	0.0052946862589	0.000500448121225	0.00331543475263	0.00270098505441	0.0013177337855	0.000437593426256	0.00124187977966
s	0.00447550122276	0.000529483441558	0.000675192769754	0.00118171727178	0.0382155550681	0.250335285653	0.229103640848	0.108616196678	0.189762350948	0.0211459869341	0.0989877525057	0.0173499866184	0.0175389613667	0.00711324581963	0.000692953640408	0.00659804285088	0.00456589511814	0.00172645127183	0.000238488586752	0.00114731593322
t	0.0115347704076	0.00219415081385	0.000906088123251	0.000482011120593	0.032067324356	0.283423978551	0.170739573616	0.100766315559	0.217946036983	0.0125692763114	0.127807395835	0.0107715541395	0.0102543812556	0.00440821863988	0.000385926125136	0.00733528868363	0.00475883320605	0.00092652451561	0.000178347602251	0.00054403565774
o	0.0110467759359	0.00302595827128	0.00094718150775	0.000308960180198	0.0142065028087	0.174327180517	0.183824361205	0.11142895852	0.331972018994	0.0258930657705	0.0815551422783	0.0199944956465	0.0194162718852	0.00909909234663	0.000847840353379	0.00455330262788	0.00363158723535	0.00197201458687	0.000144393987417	0.00180493839258
c	0.018321139112	0.00191111992376	0.000891834135917	0.000366839470066	0.0142648849596	0.117223217839	0.152002290402	0.115220691507	0.290201239665	0.0313389125902	0.153713149426	0.0316869885488	0.0264140916284	0.0152439061155	0.00128033328446	0.013155452876	0.00945235541178	0.00292399472896	0.00111914385247	0.00326846379753
ì	0.0207657297373	0.00124834534125	0.000736451578639	0.000462748156689	0.0141552235332	0.091748007613	0.0885056924673	0.237140635836	0.212103399888	0.0277898495301	0.183606821475	0.0324614798496	0.0299413105428	0.0197110477052	0.00244761962815	0.0166092869587	0.0123581019706	0.00419706744299	0.00157970351749	0.00243154549918
p	0.00826981481243	0.000593997857083	0.000342739874546	0.000407441508896	0.00580162459107	0.037731452871	0.0512158408224	0.300523495279	0.266677079963	0.0353781731767	0.166066105492	0.0273117272832	0.0368400035143	0.0200964702351	0.00323066170938	0.0144053009862	0.0144362918235	0.00444990254766	0.00451438900583	0.00170753506639
o	0.00435771023748	0.00104627469569	0.000616594339849	0.000438501592965	0.00308188206369	0.018994957957	0.0385957452741	0.175597161093	0.344822226654	0.0578733577256	0.154872045164	0.0564171480944	0.0660091505048	0.0305451210784	0.00321176503646	0.0145649476621	0.0157997082745	0.00492577458255	0.00537870398528	0.0028512525888
c	0.0176009415125	0.00183003539856	0.00075491157995	0.000458455370988	0.00285486335456	0.0192329356523	0.0365690390914	0.107172049698	0.313030282218	0.0594654259085	0.181859715055	0.0734111640315	0.0785694985016	0.0399704903595	0.00315791364549	0.0216721492207	0.0227566370915	0.00506431239418	0.0109452589784	0.00362395619627
e	0.0225174260375	0.00163757499952	0.00054967992665	0.000689305730329	0.00276796458485	0.0187276107174	0.0226901986971	0.112089949899	0.236314374073	0.0540991419695	0.194497719685	0.0860109360105	0.101233691167	0.0602790101198	0.00629899371516	0.0260954629069	0.0279378923638	0.00934420866473	0.0130476530495	0.00317125373209
e	0.0106648547792	0.00106656784984	0.00050998746555	0.00108100511011	0.00111436892495	0.00663704545247	0.0126401479657	0.124209436633	0.168583638024	0.0676331773232	0.136769884562	0.105126422004	0.135723787056	0.0884484400399	0.0249975052384	0.0470687041356	0.0345949337879	0.0220870598882	0.00809552673983	0.00294754344403
s	0.00595988799307	0.000568879756613	0.000315961835183	0.00076721277837	0.000939333238317	0.00619693219749	0.0101731577219	0.100662626211	0.104744042675	0.0511456207744	0.267332728187	0.0881805160013	0.104151332352	0.0759338700133	0.0281612824128	0.0724715947119	0.0499076729293	0.0229470209627	0.00697483291328	0.00246548604801
ò	0.00300742883102	0.000579406308871	0.000429185118394	0.00051604486779	0.000919533396106	0.00613181072583	0.00935432457397	0.0572608784037	0.0841548308917	0.0419109765915	0.279727366062	0.120415220667	0.115285524117	0.102631970004	0.0239097698043	0.063186324904	0.0528179133098	0.0273759569876	0.00652826397109	0.00385725604934
z	0.00175120483701	0.000547703400957	0.000410357241965	0.00042575898793	0.000471560462035	0.00312691266861	0.00536811819132	0.0400295718012	0.103309646964	0.0464541018638	0.210737092021	0.121932513556	0.139220664706	0.115043080001	0.0239272972681	0.0629300883013	0.0746323861033	0.0268867843292	0.0185800053237	0.00421516084978
z	0.034589629839	0.00234079833165	0.00203164553316	0.00373438712798	0.00295928116734	0.00453116298954	0.00335893009711	0.0308092186004	0.108846615655	0.0305623716879	0.406192084007	0.060007498852	0.0874815372353	0.0583998451337	0.0109614264194	0.0528444477671	0.0681559073678	0.0108546316264	0.0194612328912	0.00187735408159
i	0.0456697033797	0.00340818011055	0.00272759245772	0.00492125473599	0.00377121721578	0.00417209132985	0.00209797699904	0.0196315167668	0.0654874432183	0.0233571799626	0.382135085669	0.107651627284	0.123718881412	0.0921414801779	0.0117167724698	0.036355668589	0.0411162384559	0.0134067027255	0.0076926674804	0.0088207389922
r	0.0156715121599	0.00172672872018	0.00112767877257	0.00174459911666	0.00143054110526	0.00278480254328	0.00267774706635	0.00892029848893	0.0361525444061	0.0232413316542	0.275715366223	0.147871910428	0.151077345471	0.125678620059	0.0136029544899	0.076514603863	0.0675192468186	0.0167943047418	0.0180703858935	0.0116774832974
i	0.0058725531533	0.00123866115673	0.000661273680857	0.00071774375022	0.00067072800842	0.00229725530443	0.00269636706878	0.00536760374631	0.021461525802	0.0186679678847	0.238657387241	0.150420304809	0.153605856824	0.145035736686	0.0194856581633	0.0933316122877	0.0808813832729	0.0218829394139	0.0238113362978	0.0132360813991
s	0.00253917857777	0.00099273421891	0.000453759334286	0.000360686748507	0.00032252502514	0.00118377902481	0.00176353850293	0.0025348245321	0.0129416472673	0.0163070056282	0.149247770914	0.16829792827	0.163565893941	0.164089780895	0.0220096743878	0.124802741763	0.114013565424	0.0238643748046	0.0169345497659	0.013774012633
p	0.193533082219	0.00810410323964	0.000522581168762	0.0014654674146	0.00119580286405	0.0035176492416	0.00193996940098	0.0023219518107	0.0111381950891	0.00779713484273	0.198565326971	0.102718861423	0.087097808647	0.0962029996317	0.00966150311593	0.131890450588	0.113160422475	0.0109922897549	0.0125732913553	0.00560106097767
o	0.260266017906	0.0112741615799	0.000902747022921	0.00234304877153	0.00171221863468	0.0041897788672	0.00155696634699	0.00309405570357	0.0103881291964	0.00968549391424	0.15455196799	0.0860838724743	0.122177068549	0.110267470544	0.0241638483586	0.074254441196	0.0671424364917	0.0247415920716	0.0156940955518	0.0155105472592
n	0.0906585563687	0.0047053934033	0.000683852034974	0.00129801727918	0.00083516965656	0.00233564317573	0.00132550929566	0.00258162746786	0.00678007773213	0.0106335574381	0.0918543329967	0.112528304158	0.148497827183	0.149359690181	0.0309456269195	0.128133748065	0.130221457164	0.0306021026239	0.0352774168506	0.0207420815531
d	0.0376133443562	0.0039591270111	0.000783397038991	0.00056914141506	0.000755990583853	0.00373589069191	0.00467836273189	0.00192176088929	0.0193482984107	0.0070567546127	0.105809172332	0.136306864719	0.142297843394	0.14698727006	0.0146152379732	0.148227218022	0.158245995721	0.0201055011413	0.0369693299502	0.0100134910844
è	0.0213461436187	0.0041961311037	0.00112613927966	0.000675422438353	0.000840719294618	0.0035827844473	0.0052376763273	0.00203085309643	0.0231765948036	0.00769741730423	0.077866878444	0.139717824906	0.171276084465	0.161958503353	0.0355638141911	0.0919669113407	0.108913043574	0.0487798767138	0.0718026576501	0.0222445117948
t	0.00930141368957	0.0020264660879	0.000706359502553	0.000582878321784	0.000420088432206	0.00144426500577	0.00221176332577	0.00169734099881	0.0116282829345	0.00770629303474	0.066382297148	0.110846304969	0.152246838155	0.145463841118	0.0433625430637	0.102135820447	0.150449549525	0.0515186317379	0.114109535883	0.0257594826649
s	0.114464450547	0.00700132448263	0.00436213114352	0.0129251090496	0.00517628304474	0.00203672417526	0.00155798847526	0.00206110973294	0.0134555429782	0.00568182717825	0.150929239049	0.0763836149897	0.106043374052	0.0922490903727	0.0176144613979	0.124510583482	0.157952511508	0.0190497393593	0.0775389236277	0.0090059569883
i	0.150342194616	0.0100083181609	0.00592079261451	0.0172260255832	0.00690759181491	0.00223043899175	0.00108922447509	0.00183138102765	0.0113818999261	0.00512170139275	0.142619229883	0.0736822316632	0.120396402684	0.103944760124	0.0257752525093	0.102365384494	0.097647478836	0.0300150437331	0.0402695262092	0.0512251230294
s	0.0514366236387	0.0048570857003	0.00234026154617	0.00593747201773	0.0024705320733	0.00102669876392	0.000799304728363	0.000735016279217	0.00480958534203	0.00506425213092	0.0656609488277	0.111414893888	0.141904340895	0.141465573375	0.0308123281698	0.140382021498	0.141914439612	0.036424119911	0.0440109804031	0.0665335553431
t	0.0425845288796	0.00996748721343	0.00200946595672	0.00254113302924	0.00147143115943	0.00139619068797	0.00181255756279	0.000384668909739	0.00712255654734	0.00524219104364	0.0528875336092	0.124978521296	0.149856993632	0.138174771125	0.0140604057233	0.170998747166	0.183708749871	0.018740951637	0.0474210164677	0.0246401114477
o	0.0428899182932	0.0138170163045	0.00249140835224	0.00182148077641	0.00136693830314	0.00156565276266	0.00194529440093	0.000351594909913	0.00771679294911	0.00625181181455	0.0323971786697	0.108231560432	0.170975991211	0.142902150375	0.0320786675744	0.109696904055	0.133051049957	0.035916166879	0.0651309001559	0.0894015058159
t	0.0185319806977	0.00709987098483	0.00147322432075	0.00103168439414	0.00071298022238	0.000775737780887	0.00093058858031	0.000274114118638	0.00323287411637	0.00445855020485	0.0227614416899	0.100159513477	0.132251280404	0.136966216792	0.0406704281915	0.140489009685	0.141676206652	0.0448879739597	0.0858877733853	0.115728515605
e	0.00990310249923	0.00375795961161	0.00112770377692	0.00091516743338	0.000529734378793	0.000509294363629	0.00057012119677	0.000371960831546	0.00167424477212	0.00335413233495	0.0199699707633	0.0908135898257	0.107521060135	0.126041872264	0.0440378017305	0.152392409895	0.145367188884	0.0509233996532	0.152423351128	0.0877958822017
l	0.00677840283308	0.0025254953172	0.000997933157307	0.000873755326793	0.000463406632264	0.00041984058121	0.000422375702257	0.000403041287182	0.000961447457373	0.00253184387832	0.0148630404544	0.0731677519419	0.0879617227117	0.115289770755	0.0446989299102	0.172579519965	0.163323432961	0.0515598942177	0.183731688709	0.0764466704006
è	0.00370879521103	0.0015781828524	0.000694505217436	0.000542286067931	0.000303290350088	0.00029732717707	0.000343239230752	0.000277719145727	0.000610101372458	0.00178068415944	0.0125829197515	0.0624366016473	0.0688091469039	0.101545968252	0.0388820459701	0.177727586655	0.16651982332	0.0477006257392	0.24793408457	0.0657250531335
f	0.00294001473701	0.00123862039747	0.000580072321679	0.000433873167644	0.000243987380363	0.00023190984569	0.000265358240251	0.000352882008576	0.00105624831082	0.00217530261981	0.0136338781838	0.0419249888824	0.0739609473013	0.0864687774173	0.03955231599	0.150145382218	0.153046446773	0.0428691149131	0.328116641523	0.0607632411445
o	0.00395831981234	0.00357778464582	0.00112672202309	0.000673244057548	0.000605047490454	0.00049908793523	0.000373274603417	0.000372757002859	0.00137313680361	0.00296353963994	0.0137394351279	0.0409060802941	0.0981314607671	0.0890182691391	0.04645092933	0.137137136073	0.147812852258	0.055848917971	0.231331013841	0.124101027148
n	0.0103748644374	0.00547728698194	0.0013327204377	0.000801902505849	0.000747914428818	0.000852287745077	0.000629237091139	0.000335391450953	0.00097797608787	0.00249079302331	0.00987381577597	0.040108023098	0.0882405252557	0.085870479713	0.0443281254433	0.158339357358	0.164151857419	0.0594118489903	0.17961747128	0.146038156049
o	0.0148562328125	0.00546375009398	0.0013102510759	0.00103911495528	0.000773901574939	0.00101094721503	0.000657807447046	0.000420412753651	0.00075578049929	0.00174741621777	0.00871940422532	0.031626493366	0.0649254800852	0.0732391819043	0.0406725608144	0.164439050786	0.167707207806	0.0534271759968	0.220545087093	0.14666275235
e	0.0288442372708	0.00548979013133	0.00170153489197	0.00223740498509	0.000864915111646	0.000785302948343	0.000351236470349	0.00046872429455	0.000474822149763	0.00156085532592	0.00411603194177	0.0246328737887	0.0579426100284	0.0612057499681	0.0681662669381	0.0858377075953	0.0896142432687	0.0781240786656	0.299714795698	0.187866824117
s	0.0298151127569	0.00339274937711	0.00105510807399	0.0019332775357	0.000423859023882	0.000396131469448	0.00032256764145	0.00028027659485	0.000380217439921	0.00113062352864	0.00561670088059	0.0360010292629	0.0526821500095	0.064440200656	0.0571711229794	0.146138711532	0.13516095309	0.0656841538885	0.284815025233	0.113160050039
ò	0.0133123175856	0.00242927589237	0.00068780170133	0.000926001272567	0.000304487047961	0.000369894479816	0.00034292558715	0.00018641934495	0.000368440683307	0.000929936576213	0.0057623744602	0.0380566157543	0.0465334466698	0.061350217552	0.0371129883265	0.153524015511	0.142419204697	0.0570267039628	0.328853885078	0.109503072013
z	0.0076948683952	0.00187309136412	0.000503013606277	0.000586198820856	0.00024102837532	0.000345811833272	0.00029877004905	0.000211661604983	0.000565302574436	0.00103732255874	0.00673724798673	0.0219045112514	0.0400748888899	0.0465082018507	0.0303890814422	0.132357513504	0.155322085232	0.0450703703209	0.403433478359	0.104845546338
z	0.180656186665	0.0118216193214	0.00524685707459	0.0392672098836	0.00466070037777	0.00130445083776	0.000466531459683	0.000513837851661	0.00160919179148	0.00124360058625	0.0154301946622	0.0162140870838	0.0383653682966	0.0375059309502	0.0142722624707	0.153379604501	0.177528751744	0.0182338554736	0.24309945412	0.0391802921127
i	0.239183825555	0.0175647894405	0.00739850062486	0.0525278254612	0.00643274242592	0.00179350661259	0.000513143176561	0.00061496491722	0.00169104916383	0.00143935909542	0.0139116767874	0.0154884570279	0.0394943694322	0.0360779593167	0.0250358154802	0.0958415095003	0.101337002248	0.0419349765245	0.15048767604	0.151230875038
m	0.083581082685	0.00909438934683	0.00308628416495	0.0179032824887	0.00246493937531	0.000931302194197	0.000411112952187	0.000278417492407	0.000750526477943	0.00134622621514	0.0066814994958	0.0387689883426	0.0499525578107	0.0573772221056	0.0312019044934	0.1291434245	0.140466339083	0.0554286438415	0.16329872868	0.207833151679
i	0.0320707102283	0.00547994964894	0.00159711727832	0.00635907503123	0.00112597099177	0.000628819988066	0.000318888627396	0.000199450404136	0.000394923922648	0.00103592525505	0.0043734265986	0.0438271851142	0.0465712306036	0.0593883690352	0.0302645361645	0.1391554995	0.150850076361	0.0488276096138	0.241076482893	0.186454733893
l	0.0134513039094	0.00375447961631	0.00107373086777	0.00250020213108	0.000670796186257	0.000492171429355	0.000269672765799	0.000172912804712	0.000264333820883	0.000851574531683	0.00287704113287	0.0335462187047	0.0376612935345	0.0567902213451	0.0306283510548	0.147965841167	0.14873842212	0.0481680865379	0.301009910964	0.169113413298
ì	0.00675536503647	0.00220201460544	0.000644273920923	0.00109339425436	0.000365454784419	0.000333145309785	0.0002101244086	0.000134577368237	0.000173906421961	0.000573486217228	0.00228085947762	0.0272323174349	0.0278729535115	0.0485107504484	0.0240572833516	0.147774319722	0.14343388404	0.0397199955126	0.401059936988	0.125571993099
s	0.00406669648549	0.00154344688181	0.000482344602974	0.00061995231512	0.00025706761914	0.000254258333262	0.0001550076062	0.000127025676746	0.000194761215654	0.000609418699076	0.00242987075921	0.0251522246783	0.0354154481705	0.0457729334828	0.0230079437839	0.107590765907	0.138244491347	0.0322758298375	0.480222438996	0.101578113533
i	0.00330422423516	0.0032595386406	0.000810517973658	0.00061797361204	0.000434687364047	0.000385637527754	0.000248440718733	0.000125211362915	0.000285670205218	0.00103758106636	0.00246509553974	0.0287867005594	0.0487901693902	0.0542575981609	0.033095309928	0.0971745253023	0.142084621116	0.0515071046125	0.357268096332	0.174061283678
s	0.00498293074505	0.00448809954687	0.000969222147886	0.00063478565068	0.000515857774682	0.000504799579251	0.000365380966244	0.000121035540972	0.000290180145073	0.00111027757545	0.00240265713325	0.0339061535198	0.0467284864634	0.057267061387	0.034677604476	0.140706525101	0.155307164372	0.0622841202042	0.248264085444	0.204473569226
t	0.0386290272483	0.0185378971823	0.0015778926393	0.00132046759689	0.000908179878227	0.00111017834308	0.000948603682081	8.17537969907e-05	0.00112340329169	0.00249980937848	0.00402407681108	0.0494370978399	0.0781354121545	0.080553212129	0.0166303975587	0.1883161717	0.212146378124	0.0384598287347	0.186484218481	0.0790759950753
o	0.0511929132494	0.0251291980608	0.00220251537977	0.00193059636563	0.00125499745941	0.00145628509103	0.00107677262736	0.000134710955664	0.0013889904439	0.00299941400949	0.00332550686369	0.0391897206133	0.0806220560515	0.0727187497097	0.0210958974196	0.1098519819	0.143960497708	0.0416445862449	0.21263222616	0.186192372358
t	0.0214567658831	0.0113897542536	0.00124964481659	0.00105681623521	0.000672830407803	0.00076053613201	0.00049609131912	0.000120650640055	0.0005679463413	0.00142874763316	0.00222987431456	0.0319702925378	0.0473442893505	0.0551677505699	0.0246713598065	0.115927048633	0.122275657569	0.0460806287483	0.27139870872	0.243734604119
e	0.0116710275944	0.00557853198453	0.000985216028863	0.000938357058403	0.000499421390601	0.00048874673567	0.000282322816373	0.000153729708185	0.000283867200433	0.000849001991053	0.00195453083819	0.0291467163793	0.0353953251168	0.0482474308566	0.0243426889355	0.118604494211	0.11510645619	0.0470570779161	0.37360827624	0.18480677804
